projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at
10386021|Anthony Edwards|FANTASY SCORE|DEMON|51.5|OVER,10386021,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,FANTASY SCORE,FANTASY SCORE,0,51.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386042|Paolo Banchero|FANTASY SCORE|DEMON|48.5|OVER,10386042,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,FANTASY SCORE,FANTASY SCORE,0,48.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386034|Julius Randle|FANTASY SCORE|DEMON|43|OVER,10386034,133704,2026-03-07,1,ORL,julius randle,Julius Randle,MIN,FANTASY SCORE,FANTASY SCORE,0,43.0,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386026|Desmond Bane|FANTASY SCORE|DEMON|39|OVER,10386026,133704,2026-03-07,0,MIN,desmond bane,Desmond Bane,ORL,FANTASY SCORE,FANTASY SCORE,0,39.0,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386010|Anthony Edwards|FANTASY SCORE|GOBLIN|38.5|OVER,10386010,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,FANTASY SCORE,FANTASY SCORE,0,38.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 14:08:42.313000+00:00
10386018|Jalen Suggs|FANTASY SCORE|DEMON|38|OVER,10386018,133704,2026-03-07,0,MIN,jalen suggs,Jalen Suggs,ORL,FANTASY SCORE,FANTASY SCORE,0,38.0,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386041|Rudy Gobert|FANTASY SCORE|DEMON|38|OVER,10386041,133704,2026-03-07,1,ORL,rudy gobert,Rudy Gobert,MIN,FANTASY SCORE,FANTASY SCORE,0,38.0,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386032|Paolo Banchero|FANTASY SCORE|GOBLIN|35.5|OVER,10386032,133704,2026-03-07,0,MIN,paolo banchero,Paolo Banchero,ORL,FANTASY SCORE,FANTASY SCORE,0,35.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386029|Donte DiVincenzo|FANTASY SCORE|DEMON|32.5|OVER,10386029,133704,2026-03-07,1,ORL,donte divincenzo,Donte DiVincenzo,MIN,FANTASY SCORE,FANTASY SCORE,0,32.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 14:10:09.630000+00:00
10386024|Naz Reid|FANTASY SCORE|DEMON|31.5|OVER,10386024,133704,2026-03-07,1,ORL,naz reid,Naz Reid,MIN,FANTASY SCORE,FANTASY SCORE,0,31.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386046|Wendell Carter|FANTASY SCORE|DEMON|31.5|OVER,10386046,133704,2026-03-07,0,MIN,wendell carter,Wendell Carter,ORL,FANTASY SCORE,FANTASY SCORE,0,31.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386022|Julius Randle|FANTASY SCORE|GOBLIN|31|OVER,10386022,133704,2026-03-07,1,ORL,julius randle,Julius Randle,MIN,FANTASY SCORE,FANTASY SCORE,0,31.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 14:06:48.796000+00:00
10386013|Anthony Black|FANTASY SCORE|DEMON|30.5|OVER,10386013,133704,2026-03-07,0,MIN,anthony black,Anthony Black,ORL,FANTASY SCORE,FANTASY SCORE,0,30.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386027|Jaden McDaniels|FANTASY SCORE|DEMON|30.5|OVER,10386027,133704,2026-03-07,1,ORL,jaden mcdaniels,Jaden McDaniels,MIN,FANTASY SCORE,FANTASY SCORE,0,30.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386015|Desmond Bane|FANTASY SCORE|GOBLIN|27|OVER,10386015,133704,2026-03-07,0,MIN,desmond bane,Desmond Bane,ORL,FANTASY SCORE,FANTASY SCORE,0,27.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 13:42:31.205000+00:00
10386017|Ayo Dosunmu|FANTASY SCORE|DEMON|26|OVER,10386017,133704,2026-03-07,1,ORL,ayo dosunmu,Ayo Dosunmu,MIN,FANTASY SCORE,FANTASY SCORE,0,26.0,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386030|Jalen Suggs|FANTASY SCORE|GOBLIN|26|OVER,10386030,133704,2026-03-07,0,MIN,jalen suggs,Jalen Suggs,ORL,FANTASY SCORE,FANTASY SCORE,0,26.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386031|Rudy Gobert|FANTASY SCORE|GOBLIN|26|OVER,10386031,133704,2026-03-07,1,ORL,rudy gobert,Rudy Gobert,MIN,FANTASY SCORE,FANTASY SCORE,0,26.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 14:24:58.237000+00:00
10386019|Donte DiVincenzo|FANTASY SCORE|GOBLIN|21.5|OVER,10386019,133704,2026-03-07,1,ORL,donte divincenzo,Donte DiVincenzo,MIN,FANTASY SCORE,FANTASY SCORE,0,21.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 13:47:32.536000+00:00
10386036|Naz Reid|FANTASY SCORE|GOBLIN|20.5|OVER,10386036,133704,2026-03-07,1,ORL,naz reid,Naz Reid,MIN,FANTASY SCORE,FANTASY SCORE,0,20.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 14:06:48.819000+00:00
10386038|Wendell Carter|FANTASY SCORE|GOBLIN|20.5|OVER,10386038,133704,2026-03-07,0,MIN,wendell carter,Wendell Carter,ORL,FANTASY SCORE,FANTASY SCORE,0,20.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 14:10:52.718000+00:00
10386006|Anthony Black|FANTASY SCORE|GOBLIN|19.5|OVER,10386006,133704,2026-03-07,0,MIN,anthony black,Anthony Black,ORL,FANTASY SCORE,FANTASY SCORE,0,19.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10386016|Jaden McDaniels|FANTASY SCORE|GOBLIN|19.5|OVER,10386016,133704,2026-03-07,1,ORL,jaden mcdaniels,Jaden McDaniels,MIN,FANTASY SCORE,FANTASY SCORE,0,19.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 14:25:14.524000+00:00
10386009|Ayo Dosunmu|FANTASY SCORE|GOBLIN|16|OVER,10386009,133704,2026-03-07,1,ORL,ayo dosunmu,Ayo Dosunmu,MIN,FANTASY SCORE,FANTASY SCORE,0,16.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-07T15:00:00.000-05:00,2026-03-07 13:35:42.765000+00:00
10370149|Anthony Edwards|PA|DEMON|44.5|OVER,10370149,133704,2026-03-07,1,ORL,anthony edwards,Anthony Edwards,MIN,PA,PTS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-07T15:00:00.000-05:00,2026-03-07 10:42:21.177000+00:00
