n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Jeremiah Fears OVER PA 7.5 (GOBLIN) [id:10696589] | Reed Sheppard OVER PRA 14.5 (GOBLIN) [id:10678085] | John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Jakob Poeltl UNDER PRA 23.5 (STANDARD) [id:10670294],0.16505823438497688,20.0,1.0,20.0,3.3011646876995377,20.0,atlas,0.703363993356905,0.03992523782272579,Jeremiah Fears OVER PA 7.5 (GOBLIN) [id:10696589] | Reed Sheppard OVER PRA 14.5 (GOBLIN) [id:10678085] | John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Jakob Poeltl UNDER PRA 23.5 (STANDARD) [id:10670294],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16505823438497688,"['jeremiah fears', 'reed sheppard', 'john collins', 'bones hyland', 'jakob poeltl']",1,Jeremiah Fears OVER PA 7.5 (GOBLIN) [id:10696589],Reed Sheppard OVER PRA 14.5 (GOBLIN) [id:10678085],John Collins OVER PTS 7.5 (GOBLIN) [id:10671659],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],Jakob Poeltl UNDER PRA 23.5 (STANDARD) [id:10670294],0,
5,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Jeremiah Fears OVER RA 3.5 (GOBLIN) [id:10692107] | Rui Hachimura OVER PTS 6.5 (GOBLIN) [id:10674113] | Brook Lopez UNDER REB 4 (STANDARD) [id:10669724] | Ayo Dosunmu UNDER REB 4 (STANDARD) [id:10680657],0.1517558694375303,20.0,1.0,20.0,3.035117388750606,20.0,atlas,0.6939369618144248,0.03537131642358927,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Jeremiah Fears OVER RA 3.5 (GOBLIN) [id:10692107] | Rui Hachimura OVER PTS 6.5 (GOBLIN) [id:10674113] | Brook Lopez UNDER REB 4 (STANDARD) [id:10669724] | Ayo Dosunmu UNDER REB 4 (STANDARD) [id:10680657],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1517558694375303,"['amen thompson', 'jeremiah fears', 'rui hachimura', 'brook lopez', 'ayo dosunmu']",1,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020],Jeremiah Fears OVER RA 3.5 (GOBLIN) [id:10692107],Rui Hachimura OVER PTS 6.5 (GOBLIN) [id:10674113],Brook Lopez UNDER REB 4 (STANDARD) [id:10669724],Ayo Dosunmu UNDER REB 4 (STANDARD) [id:10680657],0,
5,Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793] | Donte DiVincenzo OVER REB 2.5 (GOBLIN) [id:10676802] | Austin Reaves OVER AST 2.5 (GOBLIN) [id:10688021] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Zaccharie Risacher OVER PRA 10.5 (STANDARD) [id:10670006],0.14850507167224072,20.0,1.0,20.0,2.9701014334448144,20.0,atlas,0.6858377526680547,0.08946816539521416,Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793] | Donte DiVincenzo OVER REB 2.5 (GOBLIN) [id:10676802] | Austin Reaves OVER AST 2.5 (GOBLIN) [id:10688021] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Zaccharie Risacher OVER PRA 10.5 (STANDARD) [id:10670006],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14850507167224072,"['jayson tatum', 'donte divincenzo', 'austin reaves', 'leonard miller', 'zaccharie risacher']",1,Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793],Donte DiVincenzo OVER REB 2.5 (GOBLIN) [id:10676802],Austin Reaves OVER AST 2.5 (GOBLIN) [id:10688021],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Zaccharie Risacher OVER PRA 10.5 (STANDARD) [id:10670006],0,
5,Rui Hachimura OVER REB 1.5 (GOBLIN) [id:10674125] | Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622] | Dyson Daniels OVER PTS 7.5 (GOBLIN) [id:10681755] | Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720] | Jeremiah Fears OVER PTS 9.5 (STANDARD) [id:10690628],0.14731390876967054,20.0,1.0,20.0,2.946278175393411,20.0,atlas,0.6847137640738785,0.049581829460050554,Rui Hachimura OVER REB 1.5 (GOBLIN) [id:10674125] | Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622] | Dyson Daniels OVER PTS 7.5 (GOBLIN) [id:10681755] | Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720] | Jeremiah Fears OVER PTS 9.5 (STANDARD) [id:10690628],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14731390876967054,"['rui hachimura', 'sandro mamukelashvili', 'dyson daniels', 'brook lopez', 'jeremiah fears']",1,Rui Hachimura OVER REB 1.5 (GOBLIN) [id:10674125],Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622],Dyson Daniels OVER PTS 7.5 (GOBLIN) [id:10681755],Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],Jeremiah Fears OVER PTS 9.5 (STANDARD) [id:10690628],0,
5,Rui Hachimura OVER PTS 5.5 (GOBLIN) [id:10674111] | Andrew Nembhard OVER AST 4.5 (GOBLIN) [id:10690100] | Klay Thompson OVER FG3M 1.5 (GOBLIN) [id:10672399] | Leonard Miller UNDER PR 16.5 (STANDARD) [id:10670373] | Jeremiah Fears OVER PRA 14.5 (STANDARD) [id:10690631],0.1472638392693655,20.0,1.0,20.0,2.94527678538731,20.0,atlas,0.6828957835751319,0.06449771648239895,Rui Hachimura OVER PTS 5.5 (GOBLIN) [id:10674111] | Andrew Nembhard OVER AST 4.5 (GOBLIN) [id:10690100] | Klay Thompson OVER FG3M 1.5 (GOBLIN) [id:10672399] | Leonard Miller UNDER PR 16.5 (STANDARD) [id:10670373] | Jeremiah Fears OVER PRA 14.5 (STANDARD) [id:10690631],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1472638392693655,"['rui hachimura', 'andrew nembhard', 'klay thompson', 'leonard miller', 'jeremiah fears']",1,Rui Hachimura OVER PTS 5.5 (GOBLIN) [id:10674111],Andrew Nembhard OVER AST 4.5 (GOBLIN) [id:10690100],Klay Thompson OVER FG3M 1.5 (GOBLIN) [id:10672399],Leonard Miller UNDER PR 16.5 (STANDARD) [id:10670373],Jeremiah Fears OVER PRA 14.5 (STANDARD) [id:10690631],0,
5,Sam Hauser OVER AST 0.5 (GOBLIN) [id:10671221] | Jeremiah Fears OVER PA 9.5 (GOBLIN) [id:10692089] | Amen Thompson OVER RA 9.5 (GOBLIN) [id:10676117] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Gui Santos UNDER PA 16.5 (STANDARD) [id:10671028],0.14564929109220118,20.0,1.0,20.0,2.9129858218440234,20.0,atlas,0.68382571084974,0.05133495955285204,Sam Hauser OVER AST 0.5 (GOBLIN) [id:10671221] | Jeremiah Fears OVER PA 9.5 (GOBLIN) [id:10692089] | Amen Thompson OVER RA 9.5 (GOBLIN) [id:10676117] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Gui Santos UNDER PA 16.5 (STANDARD) [id:10671028],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14564929109220118,"['sam hauser', 'jeremiah fears', 'amen thompson', 'leonard miller', 'gui santos']",1,Sam Hauser OVER AST 0.5 (GOBLIN) [id:10671221],Jeremiah Fears OVER PA 9.5 (GOBLIN) [id:10692089],Amen Thompson OVER RA 9.5 (GOBLIN) [id:10676117],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Gui Santos UNDER PA 16.5 (STANDARD) [id:10671028],0,
5,Dejounte Murray OVER PTS 11.5 (GOBLIN) [id:10670769] | Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090] | Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793] | Jarace Walker UNDER PA 20.5 (STANDARD) [id:10675280] | LeBron James OVER AST 5.5 (STANDARD) [id:10669463],0.1441027902504616,20.0,1.0,20.0,2.882055805009232,20.0,atlas,0.6862054287268851,0.05978026192721482,Dejounte Murray OVER PTS 11.5 (GOBLIN) [id:10670769] | Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090] | Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793] | Jarace Walker UNDER PA 20.5 (STANDARD) [id:10675280] | LeBron James OVER AST 5.5 (STANDARD) [id:10669463],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1441027902504616,"['dejounte murray', 'dyson daniels', 'jayson tatum', 'jarace walker', 'lebron james']",1,Dejounte Murray OVER PTS 11.5 (GOBLIN) [id:10670769],Dyson Daniels OVER REB 4.5 (GOBLIN) [id:10689090],Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793],Jarace Walker UNDER PA 20.5 (STANDARD) [id:10675280],LeBron James OVER AST 5.5 (STANDARD) [id:10669463],0,
5,Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793] | Immanuel Quickley OVER FG3M 1.5 (GOBLIN) [id:10670246] | Dejounte Murray OVER PTS 11.5 (GOBLIN) [id:10670769] | Bones Hyland UNDER AST 4.5 (STANDARD) [id:10677185] | Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],0.14336714351960708,20.0,1.0,20.0,2.8673428703921418,20.0,atlas,0.6840145453379145,0.052778738131205524,Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793] | Immanuel Quickley OVER FG3M 1.5 (GOBLIN) [id:10670246] | Dejounte Murray OVER PTS 11.5 (GOBLIN) [id:10670769] | Bones Hyland UNDER AST 4.5 (STANDARD) [id:10677185] | Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14336714351960708,"['jayson tatum', 'immanuel quickley', 'dejounte murray', 'bones hyland', 'brook lopez']",1,Jayson Tatum OVER PA 19.5 (GOBLIN) [id:10677793],Immanuel Quickley OVER FG3M 1.5 (GOBLIN) [id:10670246],Dejounte Murray OVER PTS 11.5 (GOBLIN) [id:10670769],Bones Hyland UNDER AST 4.5 (STANDARD) [id:10677185],Brook Lopez UNDER PTS 9.5 (STANDARD) [id:10669720],0,
5,Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022] | Cooper Flagg OVER REB 4.5 (GOBLIN) [id:10672746] | Trey Murphy OVER REB 3.5 (GOBLIN) [id:10671447] | Leonard Miller UNDER REB 6 (STANDARD) [id:10670380] | Baylor Scheierman UNDER FG3M 1.5 (STANDARD) [id:10670805],0.14265739534544603,20.0,1.0,20.0,2.8531479069089203,20.0,atlas,0.6790027988188175,0.04182146574710327,Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022] | Cooper Flagg OVER REB 4.5 (GOBLIN) [id:10672746] | Trey Murphy OVER REB 3.5 (GOBLIN) [id:10671447] | Leonard Miller UNDER REB 6 (STANDARD) [id:10670380] | Baylor Scheierman UNDER FG3M 1.5 (STANDARD) [id:10670805],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.14265739534544603,"['deandre ayton', 'cooper flagg', 'trey murphy', 'leonard miller', 'baylor scheierman']",1,Deandre Ayton OVER PR 11.5 (GOBLIN) [id:10688022],Cooper Flagg OVER REB 4.5 (GOBLIN) [id:10672746],Trey Murphy OVER REB 3.5 (GOBLIN) [id:10671447],Leonard Miller UNDER REB 6 (STANDARD) [id:10670380],Baylor Scheierman UNDER FG3M 1.5 (STANDARD) [id:10670805],0,
5,Dejounte Murray OVER PTS 14.5 (GOBLIN) [id:10670768] | Luka Dončić OVER AST 6.5 (GOBLIN) [id:10669488] | Sam Hauser OVER AST 0.5 (GOBLIN) [id:10671221] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],0.1394639286422668,20.0,1.0,20.0,2.789278572845336,20.0,atlas,0.6758415412337963,0.04160002450345537,Dejounte Murray OVER PTS 14.5 (GOBLIN) [id:10670768] | Luka Dončić OVER AST 6.5 (GOBLIN) [id:10669488] | Sam Hauser OVER AST 0.5 (GOBLIN) [id:10671221] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1394639286422668,"['dejounte murray', 'luka dončić', 'sam hauser', 'rob dillingham', 'bones hyland']",1,Dejounte Murray OVER PTS 14.5 (GOBLIN) [id:10670768],Luka Dončić OVER AST 6.5 (GOBLIN) [id:10669488],Sam Hauser OVER AST 0.5 (GOBLIN) [id:10671221],Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],0,
