n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Keyonte George OVER AST 3.5 (GOBLIN) [id:10239262] | Amen Thompson OVER PRA 26.5 (GOBLIN) [id:10240402] | Baylor Scheierman UNDER PTS 7.5 (STANDARD) [id:10241420] | Gui Santos UNDER PA 16.5 (STANDARD) [id:10241335] | Darius Garland OVER AST 5.5 (DEMON) [id:10241939],0.24179920847771808,20.0,1.0,20.0,4.8359841695543615,20.0,atlas,0.7570935944418211,0.060827138666805794,Keyonte George OVER AST 3.5 (GOBLIN) [id:10239262] | Amen Thompson OVER PRA 26.5 (GOBLIN) [id:10240402] | Baylor Scheierman UNDER PTS 7.5 (STANDARD) [id:10241420] | Gui Santos UNDER PA 16.5 (STANDARD) [id:10241335] | Darius Garland OVER AST 5.5 (DEMON) [id:10241939],0.0,0.096,0.000608271386668058,0.09660827138666805,96.62307511970056,"['keyonte george', 'amen thompson', 'baylor scheierman', 'gui santos', 'darius garland']",1,Keyonte George OVER AST 3.5 (GOBLIN) [id:10239262],Amen Thompson OVER PRA 26.5 (GOBLIN) [id:10240402],Baylor Scheierman UNDER PTS 7.5 (STANDARD) [id:10241420],Gui Santos UNDER PA 16.5 (STANDARD) [id:10241335],Darius Garland OVER AST 5.5 (DEMON) [id:10241939],0,
5,Darius Garland OVER PA 14.5 (GOBLIN) [id:10242157] | Kyshawn George OVER AST 1.5 (GOBLIN) [id:10237887] | Jericho Sims UNDER REB 7 (STANDARD) [id:10246301] | Julian Strawther UNDER PRA 15.5 (STANDARD) [id:10240291] | Keyonte George OVER PTS 19.5 (DEMON) [id:10239265],0.22894623589693694,20.0,1.0,20.0,4.5789247179387385,20.0,atlas,0.7507876277842682,0.06382534689895689,Darius Garland OVER PA 14.5 (GOBLIN) [id:10242157] | Kyshawn George OVER AST 1.5 (GOBLIN) [id:10237887] | Jericho Sims UNDER REB 7 (STANDARD) [id:10246301] | Julian Strawther UNDER PRA 15.5 (STANDARD) [id:10240291] | Keyonte George OVER PTS 19.5 (DEMON) [id:10239265],0.0,0.054,0.0006382534689895688,0.05463825346898957,91.52385610530578,"['darius garland', 'kyshawn george', 'jericho sims', 'julian strawther', 'keyonte george']",1,Darius Garland OVER PA 14.5 (GOBLIN) [id:10242157],Kyshawn George OVER AST 1.5 (GOBLIN) [id:10237887],Jericho Sims UNDER REB 7 (STANDARD) [id:10246301],Julian Strawther UNDER PRA 15.5 (STANDARD) [id:10240291],Keyonte George OVER PTS 19.5 (DEMON) [id:10239265],0,
5,Keyonte George OVER PR 14.5 (GOBLIN) [id:10247396] | Amen Thompson OVER PRA 24.5 (GOBLIN) [id:10239749] | Darius Garland OVER PRA 19.5 (STANDARD) [id:10245638] | Brook Lopez UNDER PRA 16 (STANDARD) [id:10247079] | Bobby Portis OVER PTS 11.5 (DEMON) [id:10242284],0.2249496926665989,20.0,1.0,20.0,4.498993853331978,20.0,atlas,0.7498110893220649,0.07421444449168213,Keyonte George OVER PR 14.5 (GOBLIN) [id:10247396] | Amen Thompson OVER PRA 24.5 (GOBLIN) [id:10239749] | Darius Garland OVER PRA 19.5 (STANDARD) [id:10245638] | Brook Lopez UNDER PRA 16 (STANDARD) [id:10247079] | Bobby Portis OVER PTS 11.5 (DEMON) [id:10242284],0.01,0.096,0.0007421444449168213,0.10674214444491682,89.87313492219464,"['keyonte george', 'amen thompson', 'darius garland', 'brook lopez', 'bobby portis']",1,Keyonte George OVER PR 14.5 (GOBLIN) [id:10247396],Amen Thompson OVER PRA 24.5 (GOBLIN) [id:10239749],Darius Garland OVER PRA 19.5 (STANDARD) [id:10245638],Brook Lopez UNDER PRA 16 (STANDARD) [id:10247079],Bobby Portis OVER PTS 11.5 (DEMON) [id:10242284],0,
5,Amen Thompson OVER PRA 26.5 (GOBLIN) [id:10240402] | Kyshawn George OVER PA 11.5 (GOBLIN) [id:10241616] | Reed Sheppard UNDER PR 20 (STANDARD) [id:10237911] | Baylor Scheierman UNDER PRA 14.5 (STANDARD) [id:10242831] | Darius Garland OVER PA 18.5 (DEMON) [id:10246391],0.2198829846724485,20.0,1.0,20.0,4.39765969344897,20.0,atlas,0.7417141080176132,0.08257364586377398,Amen Thompson OVER PRA 26.5 (GOBLIN) [id:10240402] | Kyshawn George OVER PA 11.5 (GOBLIN) [id:10241616] | Reed Sheppard UNDER PR 20 (STANDARD) [id:10237911] | Baylor Scheierman UNDER PRA 14.5 (STANDARD) [id:10242831] | Darius Garland OVER PA 18.5 (DEMON) [id:10246391],0.01,0.096,0.0008257364586377399,0.10682573645863774,87.84636813252077,"['amen thompson', 'kyshawn george', 'reed sheppard', 'baylor scheierman', 'darius garland']",1,Amen Thompson OVER PRA 26.5 (GOBLIN) [id:10240402],Kyshawn George OVER PA 11.5 (GOBLIN) [id:10241616],Reed Sheppard UNDER PR 20 (STANDARD) [id:10237911],Baylor Scheierman UNDER PRA 14.5 (STANDARD) [id:10242831],Darius Garland OVER PA 18.5 (DEMON) [id:10246391],0,
5,Keyonte George OVER PR 14.5 (GOBLIN) [id:10247396] | Amen Thompson OVER REB 5.5 (GOBLIN) [id:10237836] | Tristan Vukcevic UNDER REB 4 (STANDARD) [id:10248759] | Gui Santos UNDER PR 18.5 (STANDARD) [id:10241336] | Bobby Portis OVER PRA 19.5 (DEMON) [id:10242860],0.21339611510493672,20.0,1.0,20.0,4.267922302098734,20.0,atlas,0.743972721859633,0.06886978073895862,Keyonte George OVER PR 14.5 (GOBLIN) [id:10247396] | Amen Thompson OVER REB 5.5 (GOBLIN) [id:10237836] | Tristan Vukcevic UNDER REB 4 (STANDARD) [id:10248759] | Gui Santos UNDER PR 18.5 (STANDARD) [id:10241336] | Bobby Portis OVER PRA 19.5 (DEMON) [id:10242860],0.0,0.03,0.0006886978073895862,0.030688697807389587,85.3277573441673,"['keyonte george', 'amen thompson', 'tristan vukcevic', 'gui santos', 'bobby portis']",1,Keyonte George OVER PR 14.5 (GOBLIN) [id:10247396],Amen Thompson OVER REB 5.5 (GOBLIN) [id:10237836],Tristan Vukcevic UNDER REB 4 (STANDARD) [id:10248759],Gui Santos UNDER PR 18.5 (STANDARD) [id:10241336],Bobby Portis OVER PRA 19.5 (DEMON) [id:10242860],0,
5,Bub Carrington OVER PTS 6.5 (GOBLIN) [id:10244816] | Immanuel Quickley OVER AST 3.5 (GOBLIN) [id:10242463] | Jericho Sims UNDER REB 7 (STANDARD) [id:10246301] | Gui Santos UNDER PA 16.5 (STANDARD) [id:10241335] | Bobby Portis OVER FG3M 1.5 (DEMON) [id:10241247],0.194872681794874,20.0,1.0,20.0,3.89745363589748,20.0,atlas,0.7240941037055106,0.05584728897805241,Bub Carrington OVER PTS 6.5 (GOBLIN) [id:10244816] | Immanuel Quickley OVER AST 3.5 (GOBLIN) [id:10242463] | Jericho Sims UNDER REB 7 (STANDARD) [id:10246301] | Gui Santos UNDER PA 16.5 (STANDARD) [id:10241335] | Bobby Portis OVER FG3M 1.5 (DEMON) [id:10241247],0.01,0.024,0.0005584728897805242,0.03455847288978053,77.9145142450598,"['bub carrington', 'immanuel quickley', 'jericho sims', 'gui santos', 'bobby portis']",1,Bub Carrington OVER PTS 6.5 (GOBLIN) [id:10244816],Immanuel Quickley OVER AST 3.5 (GOBLIN) [id:10242463],Jericho Sims UNDER REB 7 (STANDARD) [id:10246301],Gui Santos UNDER PA 16.5 (STANDARD) [id:10241335],Bobby Portis OVER FG3M 1.5 (DEMON) [id:10241247],0,
5,Bub Carrington OVER PTS 5.5 (GOBLIN) [id:10239775] | Bilal Coulibaly OVER PTS 5.5 (GOBLIN) [id:10239755] | Tristan Vukcevic UNDER REB 4 (STANDARD) [id:10248759] | Baylor Scheierman UNDER FG3M 1.5 (STANDARD) [id:10241679] | Kyshawn George OVER AST 3.5 (DEMON) [id:10237885],0.1864385223179925,20.0,1.0,20.0,3.72877044635985,20.0,atlas,0.7195092807987108,0.05041201922378267,Bub Carrington OVER PTS 5.5 (GOBLIN) [id:10239775] | Bilal Coulibaly OVER PTS 5.5 (GOBLIN) [id:10239755] | Tristan Vukcevic UNDER REB 4 (STANDARD) [id:10248759] | Baylor Scheierman UNDER FG3M 1.5 (STANDARD) [id:10241679] | Kyshawn George OVER AST 3.5 (DEMON) [id:10237885],0.09,0.024,0.0005041201922378267,0.11450412019223782,74.46090480700475,"['bub carrington', 'bilal coulibaly', 'tristan vukcevic', 'baylor scheierman', 'kyshawn george']",1,Bub Carrington OVER PTS 5.5 (GOBLIN) [id:10239775],Bilal Coulibaly OVER PTS 5.5 (GOBLIN) [id:10239755],Tristan Vukcevic UNDER REB 4 (STANDARD) [id:10248759],Baylor Scheierman UNDER FG3M 1.5 (STANDARD) [id:10241679],Kyshawn George OVER AST 3.5 (DEMON) [id:10237885],0,
5,Bub Carrington OVER PTS 5.5 (GOBLIN) [id:10239775] | Josh Hart OVER PTS 7.5 (GOBLIN) [id:10246867] | Gui Santos UNDER FG3M 1.5 (STANDARD) [id:10241333] | Brook Lopez UNDER REB 4.5 (STANDARD) [id:10240952] | Bobby Portis OVER PTS 11.5 (DEMON) [id:10242284],0.18512664276714816,20.0,1.0,20.0,3.7025328553429633,20.0,atlas,0.7177275401056963,0.05004439937166263,Bub Carrington OVER PTS 5.5 (GOBLIN) [id:10239775] | Josh Hart OVER PTS 7.5 (GOBLIN) [id:10246867] | Gui Santos UNDER FG3M 1.5 (STANDARD) [id:10241333] | Brook Lopez UNDER REB 4.5 (STANDARD) [id:10240952] | Bobby Portis OVER PTS 11.5 (DEMON) [id:10242284],0.0,0.024,0.0005004439937166263,0.024500443993716627,74.02615666286555,"['bub carrington', 'josh hart', 'gui santos', 'brook lopez', 'bobby portis']",1,Bub Carrington OVER PTS 5.5 (GOBLIN) [id:10239775],Josh Hart OVER PTS 7.5 (GOBLIN) [id:10246867],Gui Santos UNDER FG3M 1.5 (STANDARD) [id:10241333],Brook Lopez UNDER REB 4.5 (STANDARD) [id:10240952],Bobby Portis OVER PTS 11.5 (DEMON) [id:10242284],0,
5,Julian Champagnie OVER REB 3.5 (GOBLIN) [id:10243701] | Tre Johnson OVER PR 9.5 (GOBLIN) [id:10240811] | Baylor Scheierman UNDER FG3M 1.5 (STANDARD) [id:10241679] | Julian Strawther UNDER PRA 15.5 (STANDARD) [id:10240291] | Nikola Vučević OVER AST 2.5 (DEMON) [id:10243043],0.16313337388939567,20.0,1.0,20.0,3.262667477787913,20.0,atlas,0.7025365906999215,0.06201388204403193,Julian Champagnie OVER REB 3.5 (GOBLIN) [id:10243701] | Tre Johnson OVER PR 9.5 (GOBLIN) [id:10240811] | Baylor Scheierman UNDER FG3M 1.5 (STANDARD) [id:10241679] | Julian Strawther UNDER PRA 15.5 (STANDARD) [id:10240291] | Nikola Vučević OVER AST 2.5 (DEMON) [id:10243043],0.01,0.024,0.0006201388204403193,0.03462013882044032,65.21872941693782,"['julian champagnie', 'tre johnson', 'baylor scheierman', 'julian strawther', 'nikola vučević']",1,Julian Champagnie OVER REB 3.5 (GOBLIN) [id:10243701],Tre Johnson OVER PR 9.5 (GOBLIN) [id:10240811],Baylor Scheierman UNDER FG3M 1.5 (STANDARD) [id:10241679],Julian Strawther UNDER PRA 15.5 (STANDARD) [id:10240291],Nikola Vučević OVER AST 2.5 (DEMON) [id:10243043],0,
5,Kyshawn George OVER AST 1.5 (GOBLIN) [id:10237887] | Bub Carrington OVER PA 9.5 (GOBLIN) [id:10239789] | Tristan Vukcevic UNDER REB 4 (STANDARD) [id:10248759] | Julian Strawther UNDER AST 1.5 (STANDARD) [id:10240036] | Cam Thomas OVER AST 2.5 (DEMON) [id:10242875],0.15514949718070792,20.0,1.0,20.0,3.1029899436141584,20.0,atlas,0.7018148736792458,0.055720213624280014,Kyshawn George OVER AST 1.5 (GOBLIN) [id:10237887] | Bub Carrington OVER PA 9.5 (GOBLIN) [id:10239789] | Tristan Vukcevic UNDER REB 4 (STANDARD) [id:10248759] | Julian Strawther UNDER AST 1.5 (STANDARD) [id:10240036] | Cam Thomas OVER AST 2.5 (DEMON) [id:10242875],0.04,0.054,0.0005572021362428002,0.0945572021362428,61.96524167014692,"['kyshawn george', 'bub carrington', 'tristan vukcevic', 'julian strawther', 'cam thomas']",1,Kyshawn George OVER AST 1.5 (GOBLIN) [id:10237887],Bub Carrington OVER PA 9.5 (GOBLIN) [id:10239789],Tristan Vukcevic UNDER REB 4 (STANDARD) [id:10248759],Julian Strawther UNDER AST 1.5 (STANDARD) [id:10240036],Cam Thomas OVER AST 2.5 (DEMON) [id:10242875],0,
