game_date,player,team,stat,stat_u,line,direction,tier,hit,z_line,min_cv,is_combo,bp_score_gated,bp_has,is_assists,is_threes,games_norm,thin_flag,line_norm,is_home_feat,min_sensitivity,game_total_norm,is_b2b,l20_edge,l10_has,margin,stat_cat,tier_cat,l40_hr,logit_p_x_demon,player_te,player_stat_te,player_dir_te,player_n_norm,line_dist,tail_risk,line_tightness,margin_x_under,q_blowout,rate_cv,abs_logit_p,q_x_under,rate_mean,rate_std,min_mean,min_std,opp,is_home,spread,minutes_s,is_star,fragility,usage_dep,recent_form_blend,opp_defense_strength,games_used,thin_window_mult,external_prior_score,external_prior_sources,is_questionable,rotowire_game_spread,p_new,p,p_role,p_adj,p_for_cal,p_cal,sb_over_prob,projection_id,game_id,home,player_key,stat_raw,stat_is_canonical,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,p_close,p_close_raw,p_close_role,q_blowout_spread_only,q_blowout_team_adj,q_blowout_matchup_adj,blowout_minute_drop_base,blowout_minute_drop,blowout_rule_minute_drop_mult,blowout_rule_sensitivity_mult,blowout_rule_count,blowout_rules_applied,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,rotation_tier,blowout_minute_delta,blowout_base_min_for_curve,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_usg_pct,usage_usg_scaled,usage_usg_mult,usage_scoring_mult,usage_assist_mult,usage_rebound_mult,usage_threes_mult,usage_metric_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,p_adj_pre_competitive_usage,competitive_usage_bonus,competitive_usage_eligible,competitive_usage_usage_gate,competitive_usage_frag_gate,competitive_usage_tight_gate,competitive_usage_total_gate,competitive_usage_bonus_uncapped,competitive_usage_headroom,under_relief_haircut,under_relief_haircut_min,under_relief_factor,under_relief_applied,under_frag,under_frag_gap,under_frag_gap_usage,under_frag_dampen_amount,p_adj_pre_under_frag_dampen,rate_mean_ctx,rate_mean_ctx_raw,rate_std_ctx,role_metrics_mult,crafted_role_workload_enabled,role_ctx_mult,role_ctx_mult_raw,role_ctx_rate_mult,role_ctx_rate_mult_raw,role_ctx_rate_clamp_lo,role_ctx_rate_clamp_hi,role_ctx_rate_softcap_k,role_ctx_sigma_mult,role_ctx_reason,role_ctx_damp_applied,form_z_line,form_opp_defense_factor,form_opp_defense_rel,form_pace_factor,form_opp_defense_adj,form_opp_rate_shift,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,role_metrics_score,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_cal_src,p_for_cal_src,telemetry_cal_key,telemetry_k_shrink,telemetry_under_penalty,telemetry_demon_penalty,telemetry_mult,telemetry_bucket_mult,telemetry_cal_applied,telemetry_combo_under_midq_blend_applied,telemetry_combo_under_midq_blend_retain,telemetry_combo_under_highq_blend_applied,telemetry_combo_under_highq_blend_retain,telemetry_combo_under_lowmidq_blend_applied,telemetry_combo_under_lowmidq_blend_retain,telemetry_combo_under_midq_ra_trim_applied,telemetry_combo_under_midq_ra_trim_retain,telemetry_under_reb_lowmidq_no_relief_trim_applied,telemetry_under_reb_lowmidq_no_relief_trim_retain,telemetry_reb_over_midq_trim_applied,telemetry_reb_over_midq_trim_retain,telemetry_fg3m_over_highq_blowout_lift_applied,telemetry_fg3m_over_highq_blowout_lift_factor,telemetry_combo_over_high_fragility_lift_applied,telemetry_combo_over_high_fragility_lift_factor,p_gbm,prop_key,external_prior_n,external_prior_epsilon,q_out_frac,player_norm,team_norm,opp_norm,player_log,team_log,opp_log,minutes,pts,reb,ast,fg3m,fga,fta,tov,usg_proxy,actual,push,eval_reconstructed,eval_match_quality,eval_stat_source,actual_delta,actual_abs_delta,brier_p,brier_p_role,brier_p_close,brier_p_close_raw,brier_p_close_role,brier_p_adj_pre_under_relief,brier_p_adj,brier_p_for_cal,brier_p_cal,logit_p,is_under,is_demon
2026-03-18,Ace Bailey,UTA,AST,AST,0.5,OVER,GOBLIN,1.0,1.064568395036077,0.3447543883742745,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0125,0.0,0.7,0.0021739130434783593,0.0,0.25,1.0,0.5,2,1,0.7,0.0,0.01164423143556903,-0.03415846324473415,0.004355266405990932,1.0,0.0,0.0,0.65,0.0,0.3003058916847251,0.763985254692625,1.416375135932443,0.0,0.070338896152956,0.0492782352059808,27.966013300794277,9.641405810782157,MIN,0.0,12.5,0.7,False,0.0043070289030226,0.883476,0.0,0.0,50,1.0,0.0,,0,12.5,0.8047695230476952,0.8047695230476952,0.8047695230476952,0.8004779055541508,0.8004779055541508,0.7845161173753853,0.5,0|Ace Bailey|AST|GOBLIN|0.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,Ace Bailey,UTA,AST,AST,1.5,OVER,DEMON,1.0,0.3389399582715716,0.3447543883742745,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0375,0.0,0.7,0.0021739130434783593,0.0,0.050000000000000044,1.0,0.0,2,2,0.525,0.278559703258073,0.01164423143556903,-0.03415846324473415,0.004355266405990932,1.0,0.16666666666666666,-0.18698939800169143,0.9,0.0,0.3003058916847251,0.763985254692625,0.278559703258073,0.0,0.070338896152956,0.0492782352059808,27.966013300794277,9.641405810782157,MIN,0.0,12.5,0.7,False,0.0110417560995127,0.883476,0.0,0.0,50,1.0,0.0,,0,12.5,0.5691930806919308,0.5691930806919308,0.5691930806919308,0.5661577284421946,0.5661577284421946,0.5452926674433152,0.5,1|Ace Bailey|AST|DEMON|1.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,Ace Bailey,UTA,AST,AST,2.5,OVER,DEMON,0.0,-0.3866884784929336,0.3447543883742745,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0625,0.0,0.7,0.0021739130434783593,0.0,-0.15000000000000002,1.0,-0.4,2,2,0.35,-0.5377414762306597,0.01164423143556903,-0.03415846324473415,0.004355266405990932,1.0,-0.3,0.5609681940050744,0.75,-0.0,0.3003058916847251,0.763985254692625,0.5377414762306597,0.0,0.070338896152956,0.0492782352059808,27.966013300794277,9.641405810782157,MIN,0.0,12.5,0.7,False,0.0112676715479268,0.974556,0.0,0.0,50,1.0,0.0,,0,12.5,0.3687131286871313,0.3687131286871313,0.3687131286871313,0.3667468816215358,0.3667468816215358,0.4427657026195259,0.5,2|Ace Bailey|AST|DEMON|2.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,Ace Bailey,UTA,AST,AST,3.5,OVER,DEMON,0.0,-1.1123169152574388,0.3447543883742745,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0875,0.0,0.7,0.0021739130434783593,0.0,-0.4,1.0,-0.5,2,2,0.1,-1.2406229709064975,0.01164423143556903,-0.03415846324473415,0.004355266405990932,1.0,-0.5,1.30892578601184,0.55,-0.0,0.3003058916847251,0.763985254692625,1.2406229709064975,0.0,0.070338896152956,0.0492782352059808,27.966013300794277,9.641405810782157,MIN,0.0,12.5,0.7,False,0.0033182824468911,0.974556,0.0,0.0,50,1.0,0.0,,0,12.5,0.2243275672432756,0.2243275672432756,0.2243275672432756,0.2231312891980788,0.2231312891980788,0.2302002497448115,0.5,3|Ace Bailey|AST|DEMON|3.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,Ace Bailey,UTA,FG3M,FG3M,1.5,OVER,GOBLIN,1.0,0.681732812959941,0.3447543883742745,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0375,0.0,0.45,0.0021739130434783593,0.0,0.19999999999999996,1.0,0.5,3,1,0.6,0.0,0.01164423143556903,-0.033471096925934696,0.004355266405990932,1.0,0.4666666666666668,-0.42135048580019235,0.85,0.0,0.3003058916847251,0.755147623901643,0.8310662802777365,0.0,0.1165587187689473,0.0922974285588634,27.966013300794277,9.641405810782157,MIN,0.0,12.5,0.45,False,0.0088167381497984,0.853776,0.0,0.0,50,1.0,0.0,,0,12.5,0.6965803419658034,0.6965803419658034,0.6965803419658034,0.6942997294554937,0.6942997294554937,0.761006655526957,0.5,4|Ace Bailey|FG3M|GOBLIN|1.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,Ace Bailey,UTA,FG3M,FG3M,2.5,OVER,DEMON,1.0,0.2943147739381418,0.3447543883742745,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0625,0.0,0.45,0.0021739130434783593,0.0,-0.2,1.0,0.04,3,2,0.275,0.25372725042015243,0.01164423143556903,-0.033471096925934696,0.004355266405990932,1.0,-0.11999999999999993,0.1805787796286537,0.75,0.0,0.3003058916847251,0.755147623901643,0.25372725042015243,0.0,0.1165587187689473,0.0922974285588634,27.966013300794277,9.641405810782157,MIN,0.0,12.5,0.45,False,0.0108292321245691,0.853776,0.0,0.0,50,1.0,0.0,,0,12.5,0.563093690630937,0.563093690630937,0.563093690630937,0.5612501150403522,0.5612501150403522,0.3950537463834017,0.5,5|Ace Bailey|FG3M|DEMON|2.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,Ace Bailey,UTA,FG3M,FG3M,3.5,OVER,DEMON,1.0,-0.0931032650836572,0.3447543883742745,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0875,0.0,0.45,0.0021739130434783593,0.0,-0.35,1.0,-0.2571428571428572,3,2,0.075,-0.22330103694397163,0.01164423143556903,-0.033471096925934696,0.004355266405990932,1.0,-0.3714285714285714,0.7825080450574997,0.65,-0.0,0.3003058916847251,0.755147623901643,0.22330103694397163,0.0,0.1165587187689473,0.0922974285588634,27.966013300794277,9.641405810782157,MIN,0.0,12.5,0.45,False,0.001579619908812,0.888624,0.0,0.0,50,1.0,0.0,,0,12.5,0.4444055594440556,0.4444055594440556,0.4444055594440556,0.4429505702382748,0.4429505702382748,0.3129946767595404,0.5,6|Ace Bailey|FG3M|DEMON|3.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,Ace Bailey,UTA,PA,PA,14.5,OVER,GOBLIN,1.0,0.5381366070921909,0.3447543883742745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3625,0.0,1.0,0.0021739130434783593,0.0,0.19999999999999996,1.0,0.20689655172413793,6,1,0.575,0.0,0.01164423143556903,-0.008785060448427862,0.004355266405990932,1.0,0.18275862068965507,-0.4073189023419702,0.15,0.0,0.3003058916847251,0.37935619866614784,0.29407187055055206,0.0,0.6893498024576632,0.317509184303577,27.966013300794277,9.641405810782157,MIN,0.0,12.5,1.0,False,0.0151723772586814,0.97,0.0,0.0,50,1.0,0.0,,0,12.5,0.572992700729927,0.572992700729927,0.572992700729927,0.5692769253245815,0.5692769253245815,0.6734908297222589,0.5,7|Ace Bailey|PA|GOBLIN|14.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,Ace Bailey,UTA,PA,PA,16.5,OVER,STANDARD,1.0,0.3128978389131841,0.3447543883742745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4125,0.0,1.0,0.0021739130434783593,0.0,0.09999999999999998,1.0,0.06060606060606061,6,0,0.5,0.0,0.01164423143556903,-0.008785060448427862,0.004355266405990932,1.0,0.03939393939393931,-0.09990841000840762,0.3,0.0,0.3003058916847251,0.37935619866614784,0.11491481251832836,0.0,0.6893498024576632,0.317509184303577,27.966013300794277,9.641405810782157,MIN,0.0,12.5,1.0,False,0.0162581889597497,1.0,0.0,0.0,50,1.0,0.0,,0,12.5,0.5286971302869713,0.5286971302869713,0.5286971302869713,0.5252686052968719,0.5252686052968719,0.5239938090249852,0.5,8|Ace Bailey|PA|STANDARD|16.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-18,Ace Bailey,UTA,PA,PA,19.5,OVER,DEMON,0.0,-0.024960313355326,0.3447543883742745,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4875,0.0,1.0,0.0021739130434783593,0.0,-0.09999999999999998,1.0,-0.10256410256410256,6,2,0.25,-0.14624550032014508,0.01164423143556903,-0.008785060448427862,0.004355266405990932,1.0,-0.12051282051282058,0.36120732849193626,0.3,-0.0,0.3003058916847251,0.37935619866614784,0.14624550032014508,0.0,0.6893498024576632,0.317509184303577,27.966013300794277,9.641405810782157,MIN,0.0,12.5,1.0,False,0.0133021300534807,1.04,0.0,0.0,50,1.0,0.0,,0,12.5,0.4635036496350365,0.4635036496350365,0.4635036496350365,0.4604978950077825,0.4604978950077825,0.307734073265464,0.5,9|Ace Bailey|PA|DEMON|19.5|OVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
