source,league,player,stat,asof_ts,projection,confidence,over_prob,under_prob,over_rating,under_rating,opp_rank,notes
oddsapi,NBA,Kelly Oubre Jr,REB,2026-05-04 22:30:23,5.5,0.7,0.4855,0.5145,,,,n_books=7
oddsapi,NBA,Paul George,REB,2026-05-04 22:30:23,5.5,0.8,0.4397,0.5603,,,,n_books=8
oddsapi,NBA,VJ Edgecombe,REB,2026-05-04 22:30:23,5.5,0.5,0.4344,0.5656,,,,n_books=5
oddsapi,NBA,Tyrese Maxey,REB,2026-05-04 22:30:23,3.5,0.7,0.567,0.433,,,,n_books=7
oddsapi,NBA,Andre Drummond,REB,2026-05-04 22:30:23,3.5,0.5,0.4476,0.5524,,,,n_books=5
oddsapi,NBA,Jalen Brunson,REB,2026-05-04 22:30:23,2.5,0.6,0.5816,0.4184,,,,n_books=6
oddsapi,NBA,Mikal Bridges,REB,2026-05-04 22:30:23,2.5,0.6,0.5224,0.4776,,,,n_books=6
oddsapi,NBA,Quentin Grimes,REB,2026-05-04 22:30:23,2.5,0.4,0.4804,0.5196,,,,n_books=4
oddsapi,NBA,Tyrese Maxey,FG3M,2026-05-04 22:30:23,2.5,0.7,0.5393,0.4607,,,,n_books=7
oddsapi,NBA,Jalen Brunson,FG3M,2026-05-04 22:30:23,2.5,0.8,0.4852,0.5148,,,,n_books=8
oddsapi,NBA,Paul George,FG3M,2026-05-04 22:30:23,2.5,0.7,0.4447,0.5553,,,,n_books=7
oddsapi,NBA,OG Anunoby,FG3M,2026-05-04 22:30:23,2.5,0.7,0.436,0.564,,,,n_books=7
oddsapi,NBA,VJ Edgecombe,FG3M,2026-05-04 22:30:23,1.5,0.7,0.5798,0.4202,,,,n_books=7
oddsapi,NBA,Miles McBride,FG3M,2026-05-04 22:30:23,1.5,0.7,0.521,0.479,,,,n_books=7
oddsapi,NBA,Josh Hart,FG3M,2026-05-04 22:30:23,1.5,0.5,0.4448,0.5552,,,,n_books=5
oddsapi,NBA,Joel Embiid,FG3M,2026-05-04 22:30:23,1.5,0.6,0.4248,0.5752,,,,n_books=6
oddsapi,NBA,Karl-Anthony Towns,FG3M,2026-05-04 22:30:23,1.5,0.7,0.4151,0.5849,,,,n_books=7
oddsapi,NBA,Kelly Oubre Jr,FG3M,2026-05-04 22:30:23,1.5,0.7,0.4006,0.5994,,,,n_books=7
oddsapi,NBA,Mikal Bridges,FG3M,2026-05-04 22:30:23,1.5,0.7,0.413,0.587,,,,n_books=7
oddsapi,NBA,Quentin Grimes,FG3M,2026-05-04 22:30:23,0.5,0.4,0.6293,0.3707,,,,n_books=4
oddsapi,NBA,Kelly Oubre Jr,AST,2026-05-04 22:30:23,1.5,0.2,0.3859,0.6141,,,,n_books=2
oddsapi,NBA,Quentin Grimes,AST,2026-05-04 22:30:23,1.5,0.1,0.5878,0.4122,,,,n_books=1
oddsapi,NBA,Miles McBride,REB,2026-05-04 22:30:23,1.5,0.1,0.5082,0.4918,,,,n_books=1
oddsapi,NBA,Jordan Clarkson,REB,2026-05-04 22:30:23,1.5,0.1,0.4473,0.5527,,,,n_books=1
oddsapi,NBA,Jordan Clarkson,FG3M,2026-05-04 22:30:23,0.5,0.1,0.4473,0.5527,,,,n_books=1
oddsapi,NBA,Stephon Castle,AST,2026-05-04 22:30:23,7.5,0.7,0.4374,0.5626,,,,n_books=7
oddsapi,NBA,De'Aaron Fox,AST,2026-05-04 22:30:23,5.5,0.7,0.5703,0.4297,,,,n_books=7
oddsapi,NBA,Julius Randle,AST,2026-05-04 22:30:23,4.5,0.6,0.4435,0.5565,,,,n_books=6
oddsapi,NBA,Mike Conley,AST,2026-05-04 22:30:23,3.5,0.6,0.4458,0.5542,,,,n_books=6
oddsapi,NBA,Anthony Edwards,AST,2026-05-04 22:30:23,3.5,0.5,0.3992,0.6008,,,,n_books=5
oddsapi,NBA,Victor Wembanyama,AST,2026-05-04 22:30:23,3.5,0.6,0.3958,0.6042,,,,n_books=6
oddsapi,NBA,Dylan Harper,AST,2026-05-04 22:30:23,2.5,0.6,0.5404,0.4596,,,,n_books=6
oddsapi,NBA,Jaden McDaniels,AST,2026-05-04 22:30:23,2.5,0.6,0.4857,0.5143,,,,n_books=6
oddsapi,NBA,Devin Vassell,AST,2026-05-04 22:30:23,2.5,0.6,0.4485,0.5515,,,,n_books=6
oddsapi,NBA,Rudy Gobert,AST,2026-05-04 22:30:23,1.5,0.4,0.5685,0.4315,,,,n_books=4
oddsapi,NBA,Naz Reid,AST,2026-05-04 22:30:23,1.5,0.3,0.5227,0.4773,,,,n_books=3
oddsapi,NBA,Julian Champagnie,AST,2026-05-04 22:30:23,1.5,0.3,0.3637,0.6363,,,,n_books=3
oddsapi,NBA,Keldon Johnson,AST,2026-05-04 22:30:23,0.5,0.2,0.6392,0.3608,,,,n_books=2
oddsapi,NBA,Luke Kornet,AST,2026-05-04 22:30:23,0.5,0.2,0.6161,0.3839,,,,n_books=2
oddsapi,NBA,Victor Wembanyama,PTS,2026-05-04 22:30:23,27.5,0.7,0.4895,0.5105,,,,n_books=7
oddsapi,NBA,Anthony Edwards,PTS,2026-05-04 22:30:23,21.5,0.7,0.5023,0.4977,,,,n_books=7
oddsapi,NBA,Julius Randle,PTS,2026-05-04 22:30:23,18.5,0.7,0.5041,0.4959,,,,n_books=7
oddsapi,NBA,De'Aaron Fox,PTS,2026-05-04 22:30:23,17.5,0.7,0.5004,0.4996,,,,n_books=7
oddsapi,NBA,Stephon Castle,PTS,2026-05-04 22:30:23,17.5,0.6,0.4687,0.5313,,,,n_books=6
oddsapi,NBA,Jaden McDaniels,PTS,2026-05-04 22:30:23,15.5,0.6,0.4803,0.5197,,,,n_books=6
oddsapi,NBA,Devin Vassell,PTS,2026-05-04 22:30:23,12.5,0.6,0.5285,0.4715,,,,n_books=6
oddsapi,NBA,Naz Reid,PTS,2026-05-04 22:30:23,13.5,0.6,0.4763,0.5237,,,,n_books=6
oddsapi,NBA,Dylan Harper,PTS,2026-05-04 22:30:23,9.5,0.7,0.4912,0.5088,,,,n_books=7
oddsapi,NBA,Keldon Johnson,PTS,2026-05-04 22:30:23,8.5,0.6,0.52,0.48,,,,n_books=6
oddsapi,NBA,Rudy Gobert,PTS,2026-05-04 22:30:23,8.5,0.7,0.5141,0.4859,,,,n_books=7
oddsapi,NBA,Julian Champagnie,PTS,2026-05-04 22:30:23,8.5,0.6,0.4807,0.5193,,,,n_books=6
oddsapi,NBA,Terrence Shannon Jr.,PTS,2026-05-04 22:30:23,7.5,0.6,0.4996,0.5004,,,,n_books=6
oddsapi,NBA,Bones Hyland,PTS,2026-05-04 22:30:23,6.5,0.5,0.5103,0.4897,,,,n_books=5
oddsapi,NBA,Mike Conley,PTS,2026-05-04 22:30:23,4.5,0.6,0.5056,0.4944,,,,n_books=6
oddsapi,NBA,Luke Kornet,PTS,2026-05-04 22:30:23,3.5,0.6,0.5502,0.4498,,,,n_books=6
oddsapi,NBA,Victor Wembanyama,REB,2026-05-04 22:30:23,11.5,0.8,0.5186,0.4814,,,,n_books=8
oddsapi,NBA,Rudy Gobert,REB,2026-05-04 22:30:23,11.5,0.7,0.4662,0.5338,,,,n_books=7
oddsapi,NBA,Julius Randle,REB,2026-05-04 22:30:23,6.5,0.7,0.449,0.551,,,,n_books=7
oddsapi,NBA,Naz Reid,REB,2026-05-04 22:30:23,5.5,0.5,0.5488,0.4512,,,,n_books=5
oddsapi,NBA,Stephon Castle,REB,2026-05-04 22:30:23,5.5,0.7,0.4806,0.5194,,,,n_books=7
oddsapi,NBA,Julian Champagnie,REB,2026-05-04 22:30:23,4.5,0.5,0.5666,0.4334,,,,n_books=5
oddsapi,NBA,Jaden McDaniels,REB,2026-05-04 22:30:23,4.5,0.7,0.4689,0.5311,,,,n_books=7
oddsapi,NBA,Anthony Edwards,REB,2026-05-04 22:30:23,4.5,0.6,0.4294,0.5706,,,,n_books=6
oddsapi,NBA,Devin Vassell,REB,2026-05-04 22:30:23,3.5,0.7,0.5796,0.4204,,,,n_books=7
oddsapi,NBA,Luke Kornet,REB,2026-05-04 22:30:23,3.5,0.6,0.5578,0.4422,,,,n_books=6
oddsapi,NBA,De'Aaron Fox,REB,2026-05-04 22:30:23,3.5,0.7,0.5206,0.4794,,,,n_books=7
oddsapi,NBA,Keldon Johnson,REB,2026-05-04 22:30:23,3.5,0.7,0.4995,0.5005,,,,n_books=7
oddsapi,NBA,Dylan Harper,REB,2026-05-04 22:30:23,2.5,0.5,0.5649,0.4351,,,,n_books=5
oddsapi,NBA,Mike Conley,REB,2026-05-04 22:30:23,1.5,0.3,0.6084,0.3916,,,,n_books=3
oddsapi,NBA,Anthony Edwards,FG3M,2026-05-04 22:30:23,2.5,0.7,0.5423,0.4577,,,,n_books=7
oddsapi,NBA,Victor Wembanyama,FG3M,2026-05-04 22:30:23,2.5,0.7,0.4653,0.5347,,,,n_books=7
oddsapi,NBA,Devin Vassell,FG3M,2026-05-04 22:30:23,1.5,0.7,0.619,0.381,,,,n_books=7
oddsapi,NBA,Julian Champagnie,FG3M,2026-05-04 22:30:23,1.5,0.6,0.5975,0.4025,,,,n_books=6
oddsapi,NBA,Naz Reid,FG3M,2026-05-04 22:30:23,1.5,0.7,0.5319,0.4681,,,,n_books=7
oddsapi,NBA,De'Aaron Fox,FG3M,2026-05-04 22:30:23,1.5,0.7,0.5142,0.4858,,,,n_books=7
oddsapi,NBA,Bones Hyland,FG3M,2026-05-04 22:30:23,1.5,0.6,0.4345,0.5655,,,,n_books=6
oddsapi,NBA,Jaden McDaniels,FG3M,2026-05-04 22:30:23,1.5,0.7,0.4017,0.5983,,,,n_books=7
oddsapi,NBA,Stephon Castle,FG3M,2026-05-04 22:30:23,1.5,0.7,0.4079,0.5921,,,,n_books=7
oddsapi,NBA,Julius Randle,FG3M,2026-05-04 22:30:23,1.5,0.7,0.3675,0.6325,,,,n_books=7
oddsapi,NBA,Terrence Shannon Jr.,FG3M,2026-05-04 22:30:23,1.5,0.4,0.3452,0.6548,,,,n_books=4
oddsapi,NBA,Mike Conley,FG3M,2026-05-04 22:30:23,1.5,0.6,0.347,0.653,,,,n_books=6
oddsapi,NBA,Dylan Harper,FG3M,2026-05-04 22:30:23,0.5,0.4,0.5684,0.4316,,,,n_books=4
oddsapi,NBA,Keldon Johnson,FG3M,2026-05-04 22:30:23,0.5,0.2,0.5536,0.4464,,,,n_books=2
oddsapi,NBA,Cade Cunningham,AST,2026-05-04 22:30:23,9.5,0.6,0.4875,0.5125,,,,n_books=6
oddsapi,NBA,Ausar Thompson,AST,2026-05-04 22:30:23,3.5,0.7,0.4087,0.5913,,,,n_books=7
oddsapi,NBA,Daniss Jenkins,AST,2026-05-04 22:30:23,2.5,0.5,0.5708,0.4292,,,,n_books=5
oddsapi,NBA,Donovan Mitchell,AST,2026-05-04 22:30:23,4.5,0.7,0.428,0.572,,,,n_books=7
oddsapi,NBA,Evan Mobley,AST,2026-05-04 22:30:23,2.5,0.7,0.5718,0.4282,,,,n_books=7
oddsapi,NBA,James Harden,AST,2026-05-04 22:30:23,6.5,0.7,0.4941,0.5059,,,,n_books=7
oddsapi,NBA,Tobias Harris,PTS,2026-05-04 22:30:23,17.5,0.7,0.4844,0.5156,,,,n_books=7
oddsapi,NBA,Isaiah Stewart II,PTS,2026-05-04 22:30:23,4.5,0.4,0.5241,0.4759,,,,n_books=4
oddsapi,NBA,Jaylon Tyson,PTS,2026-05-04 22:30:23,6.5,0.7,0.4895,0.5105,,,,n_books=7
oddsapi,NBA,Duncan Robinson,PTS,2026-05-04 22:30:23,10.5,0.6,0.5253,0.4747,,,,n_books=6
oddsapi,NBA,Jalen Duren,PTS,2026-05-04 22:30:23,15.5,0.7,0.5058,0.4942,,,,n_books=7
oddsapi,NBA,Cade Cunningham,PTS,2026-05-04 22:30:23,28.5,0.6,0.4958,0.5042,,,,n_books=6
oddsapi,NBA,Jarrett Allen,PTS,2026-05-04 22:30:23,12.5,0.6,0.4804,0.5196,,,,n_books=6
oddsapi,NBA,Ausar Thompson,PTS,2026-05-04 22:30:23,9.5,0.6,0.4721,0.5279,,,,n_books=6
oddsapi,NBA,Daniss Jenkins,PTS,2026-05-04 22:30:23,8.5,0.6,0.4707,0.5293,,,,n_books=6
oddsapi,NBA,Max Strus,PTS,2026-05-04 22:30:23,8.5,0.7,0.4754,0.5246,,,,n_books=7
oddsapi,NBA,Sam Merrill,PTS,2026-05-04 22:30:23,6.5,0.7,0.4857,0.5143,,,,n_books=7
oddsapi,NBA,Evan Mobley,PTS,2026-05-04 22:30:23,15.5,0.6,0.5197,0.4803,,,,n_books=6
oddsapi,NBA,Dean Wade,PTS,2026-05-04 22:30:23,4.5,0.6,0.5061,0.4939,,,,n_books=6
oddsapi,NBA,James Harden,PTS,2026-05-04 22:30:23,18.5,0.7,0.5198,0.4802,,,,n_books=7
oddsapi,NBA,Donovan Mitchell,PTS,2026-05-04 22:30:23,25.5,0.6,0.4844,0.5156,,,,n_books=6
oddsapi,NBA,Tobias Harris,REB,2026-05-04 22:30:23,6.5,0.7,0.5087,0.4913,,,,n_books=7
oddsapi,NBA,Cade Cunningham,REB,2026-05-04 22:30:23,5.5,0.7,0.4663,0.5337,,,,n_books=7
oddsapi,NBA,Isaiah Stewart II,REB,2026-05-04 22:30:23,2.5,0.4,0.5769,0.4231,,,,n_books=4
oddsapi,NBA,Duncan Robinson,REB,2026-05-04 22:30:23,2.5,0.6,0.4742,0.5258,,,,n_books=6
oddsapi,NBA,Jalen Duren,REB,2026-05-04 22:30:23,10.5,0.7,0.471,0.529,,,,n_books=7
oddsapi,NBA,Jarrett Allen,REB,2026-05-04 22:30:23,8.5,0.4,0.44,0.56,,,,n_books=4
oddsapi,NBA,Ausar Thompson,REB,2026-05-04 22:30:23,7.5,0.6,0.4544,0.5456,,,,n_books=6
oddsapi,NBA,Dean Wade,REB,2026-05-04 22:30:23,3.5,0.6,0.5443,0.4557,,,,n_books=6
oddsapi,NBA,Max Strus,REB,2026-05-04 22:30:23,3.5,0.6,0.5737,0.4263,,,,n_books=6
oddsapi,NBA,Donovan Mitchell,REB,2026-05-04 22:30:23,4.5,0.6,0.4319,0.5681,,,,n_books=6
oddsapi,NBA,James Harden,REB,2026-05-04 22:30:23,4.5,0.8,0.4647,0.5353,,,,n_books=8
oddsapi,NBA,Evan Mobley,REB,2026-05-04 22:30:23,8.5,0.7,0.5171,0.4829,,,,n_books=7
oddsapi,NBA,Tobias Harris,FG3M,2026-05-04 22:30:23,1.5,0.8,0.4433,0.5567,,,,n_books=8
oddsapi,NBA,Cade Cunningham,FG3M,2026-05-04 22:30:23,2.5,0.7,0.4653,0.5347,,,,n_books=7
oddsapi,NBA,Duncan Robinson,FG3M,2026-05-04 22:30:23,2.5,0.7,0.5061,0.4939,,,,n_books=7
oddsapi,NBA,Donovan Mitchell,FG3M,2026-05-04 22:30:23,2.5,0.7,0.5401,0.4599,,,,n_books=7
oddsapi,NBA,Max Strus,FG3M,2026-05-04 22:30:23,1.5,0.7,0.6051,0.3949,,,,n_books=7
oddsapi,NBA,Jaylon Tyson,FG3M,2026-05-04 22:30:23,1.5,0.3,0.3205,0.6795,,,,n_books=3
oddsapi,NBA,Sam Merrill,FG3M,2026-05-04 22:30:23,1.5,0.7,0.4745,0.5255,,,,n_books=7
oddsapi,NBA,James Harden,FG3M,2026-05-04 22:30:23,2.5,0.7,0.5209,0.4791,,,,n_books=7
oddsapi,NBA,Duncan Robinson,AST,2026-05-04 22:30:23,1.5,0.2,0.5997,0.4003,,,,n_books=2
oddsapi,NBA,Jalen Duren,AST,2026-05-04 22:30:23,1.5,0.2,0.5891,0.4109,,,,n_books=2
oddsapi,NBA,Tobias Harris,AST,2026-05-04 22:30:23,1.5,0.2,0.5541,0.4459,,,,n_books=2
oddsapi,NBA,Jaylon Tyson,REB,2026-05-04 22:30:23,2.5,0.5,0.5259,0.4741,,,,n_books=5
oddsapi,NBA,Max Strus,AST,2026-05-04 22:30:23,2.5,0.1,0.3688,0.6312,,,,n_books=1
oddsapi,NBA,Sam Merrill,REB,2026-05-04 22:30:23,1.5,0.1,0.5463,0.4537,,,,n_books=1
oddsapi,NBA,Dean Wade,FG3M,2026-05-04 22:30:23,0.5,0.1,0.6091,0.3909,,,,n_books=1
oddsapi,NBA,Evan Mobley,FG3M,2026-05-04 22:30:23,1.5,0.1,0.2772,0.7228,,,,n_books=1
oddsapi,NBA,LeBron James,AST,2026-05-04 22:30:23,7.5,0.8,0.5001,0.4999,,,,n_books=8
oddsapi,NBA,Shai Gilgeous-Alexander,AST,2026-05-04 22:30:23,7.5,0.7,0.458,0.542,,,,n_books=7
oddsapi,NBA,Austin Reaves,AST,2026-05-04 22:30:23,5.5,0.7,0.4296,0.5704,,,,n_books=7
oddsapi,NBA,Ajay Mitchell,AST,2026-05-04 22:30:23,3.5,0.7,0.5131,0.4869,,,,n_books=7
oddsapi,NBA,Marcus Smart,AST,2026-05-04 22:30:23,2.5,0.6,0.5444,0.4556,,,,n_books=6
oddsapi,NBA,Isaiah Hartenstein,AST,2026-05-04 22:30:23,2.5,0.6,0.5391,0.4609,,,,n_books=6
oddsapi,NBA,Cason Wallace,AST,2026-05-04 22:30:23,1.5,0.3,0.6224,0.3776,,,,n_books=3
oddsapi,NBA,Chet Holmgren,AST,2026-05-04 22:30:23,1.5,0.4,0.5162,0.4838,,,,n_books=4
oddsapi,NBA,Luguentz Dort,AST,2026-05-04 22:30:23,1.5,0.3,0.3662,0.6338,,,,n_books=3
oddsapi,NBA,Rui Hachimura,AST,2026-05-04 22:30:23,0.5,0.2,0.6544,0.3456,,,,n_books=2
oddsapi,NBA,Deandre Ayton,AST,2026-05-04 22:30:23,0.5,0.2,0.5086,0.4914,,,,n_books=2
oddsapi,NBA,Shai Gilgeous-Alexander,PTS,2026-05-04 22:30:23,31.5,0.6,0.5051,0.4949,,,,n_books=6
oddsapi,NBA,Austin Reaves,PTS,2026-05-04 22:30:23,21.5,0.5,0.4808,0.5192,,,,n_books=5
oddsapi,NBA,LeBron James,PTS,2026-05-04 22:30:23,20.5,0.7,0.4868,0.5132,,,,n_books=7
oddsapi,NBA,Chet Holmgren,PTS,2026-05-04 22:30:23,16.5,0.8,0.5011,0.4989,,,,n_books=8
oddsapi,NBA,Ajay Mitchell,PTS,2026-05-04 22:30:23,15.5,0.7,0.5144,0.4856,,,,n_books=7
oddsapi,NBA,Rui Hachimura,PTS,2026-05-04 22:30:23,12.5,0.6,0.4737,0.5263,,,,n_books=6
oddsapi,NBA,Marcus Smart,PTS,2026-05-04 22:30:23,10.5,0.7,0.4843,0.5157,,,,n_books=7
oddsapi,NBA,Deandre Ayton,PTS,2026-05-04 22:30:23,9.5,0.6,0.5198,0.4802,,,,n_books=6
oddsapi,NBA,Isaiah Hartenstein,PTS,2026-05-04 22:30:23,7.5,0.6,0.5378,0.4622,,,,n_books=6
oddsapi,NBA,Alex Caruso,PTS,2026-05-04 22:30:23,7.5,0.5,0.5078,0.4922,,,,n_books=5
oddsapi,NBA,Luke Kennard,PTS,2026-05-04 22:30:23,7.5,0.7,0.498,0.502,,,,n_books=7
oddsapi,NBA,Cason Wallace,PTS,2026-05-04 22:30:23,6.5,0.6,0.529,0.471,,,,n_books=6
oddsapi,NBA,Luguentz Dort,PTS,2026-05-04 22:30:23,6.5,0.7,0.527,0.473,,,,n_books=7
oddsapi,NBA,Jaxson Hayes,PTS,2026-05-04 22:30:23,4.5,0.3,0.4528,0.5472,,,,n_books=3
oddsapi,NBA,Jake LaRavia,PTS,2026-05-04 22:30:23,3.5,0.3,0.5029,0.4971,,,,n_books=3
oddsapi,NBA,Chet Holmgren,REB,2026-05-04 22:30:23,9.5,0.7,0.4516,0.5484,,,,n_books=7
oddsapi,NBA,Isaiah Hartenstein,REB,2026-05-04 22:30:23,7.5,0.6,0.552,0.448,,,,n_books=6
oddsapi,NBA,Deandre Ayton,REB,2026-05-04 22:30:23,7.5,0.6,0.5287,0.4713,,,,n_books=6
oddsapi,NBA,LeBron James,REB,2026-05-04 22:30:23,7.5,0.6,0.4511,0.5489,,,,n_books=6
oddsapi,NBA,Austin Reaves,REB,2026-05-04 22:30:23,4.5,0.7,0.4446,0.5554,,,,n_books=7
oddsapi,NBA,Shai Gilgeous-Alexander,REB,2026-05-04 22:30:23,4.5,0.7,0.4236,0.5764,,,,n_books=7
oddsapi,NBA,Ajay Mitchell,REB,2026-05-04 22:30:23,3.5,0.8,0.5675,0.4325,,,,n_books=8
oddsapi,NBA,Rui Hachimura,REB,2026-05-04 22:30:23,3.5,0.7,0.492,0.508,,,,n_books=7
oddsapi,NBA,Jaxson Hayes,REB,2026-05-04 22:30:23,3.5,0.3,0.455,0.545,,,,n_books=3
oddsapi,NBA,Alex Caruso,REB,2026-05-04 22:30:23,3.5,0.2,0.3996,0.6004,,,,n_books=2
oddsapi,NBA,Cason Wallace,REB,2026-05-04 22:30:23,2.5,0.6,0.5614,0.4386,,,,n_books=6
oddsapi,NBA,Luguentz Dort,REB,2026-05-04 22:30:23,3.5,0.3,0.4013,0.5987,,,,n_books=3
oddsapi,NBA,Marcus Smart,REB,2026-05-04 22:30:23,2.5,0.6,0.5203,0.4797,,,,n_books=6
oddsapi,NBA,Jake LaRavia,REB,2026-05-04 22:30:23,2.5,0.3,0.5141,0.4859,,,,n_books=3
oddsapi,NBA,Luke Kennard,REB,2026-05-04 22:30:23,2.5,0.6,0.4831,0.5169,,,,n_books=6
oddsapi,NBA,Austin Reaves,FG3M,2026-05-04 22:30:23,2.5,0.5,0.3896,0.6104,,,,n_books=5
oddsapi,NBA,Marcus Smart,FG3M,2026-05-04 22:30:23,1.5,0.7,0.5436,0.4564,,,,n_books=7
oddsapi,NBA,Rui Hachimura,FG3M,2026-05-04 22:30:23,1.5,0.7,0.5514,0.4486,,,,n_books=7
oddsapi,NBA,Luguentz Dort,FG3M,2026-05-04 22:30:23,1.5,0.7,0.5244,0.4756,,,,n_books=7
oddsapi,NBA,Shai Gilgeous-Alexander,FG3M,2026-05-04 22:30:23,1.5,0.7,0.4981,0.5019,,,,n_books=7
oddsapi,NBA,Chet Holmgren,FG3M,2026-05-04 22:30:23,1.5,0.8,0.455,0.545,,,,n_books=8
oddsapi,NBA,LeBron James,FG3M,2026-05-04 22:30:23,1.5,0.7,0.4449,0.5551,,,,n_books=7
oddsapi,NBA,Ajay Mitchell,FG3M,2026-05-04 22:30:23,1.5,0.7,0.4409,0.5591,,,,n_books=7
oddsapi,NBA,Luke Kennard,FG3M,2026-05-04 22:30:23,1.5,0.7,0.384,0.616,,,,n_books=7
oddsapi,NBA,Cason Wallace,FG3M,2026-05-04 22:30:23,1.5,0.4,0.3396,0.6604,,,,n_books=4
oddsapi,NBA,Jake LaRavia,FG3M,2026-05-04 22:30:23,0.5,0.2,0.4129,0.5871,,,,n_books=2
oddsapi,NBA,Luke Kennard,AST,2026-05-04 22:30:23,2.5,0.2,0.429,0.571,,,,n_books=2
