n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
3,Ayo Dosunmu OVER PR 13.5 (DEMON) [id:11955246] | Terrence Shannon OVER PTS 14.5 (DEMON) [id:11940217] | Luke Kornet OVER PTS 4.5 (DEMON) [id:11962473],0.18884057358308487,6.0,0.055319398579367955,0.3319163914762077,0.06267928174799481,6.0,pp_kernel,0.5737179487179489,0.019132077903753125,Ayo Dosunmu OVER PR 13.5 (DEMON) [id:11955246] | Terrence Shannon OVER PTS 14.5 (DEMON) [id:11940217] | Luke Kornet OVER PTS 4.5 (DEMON) [id:11962473],0.0125,0.05,0.0009566038951876563,0.0,0.0,0.06345660389518766,0.0,2,0.6666666666666666,0.29922267785280715,"['ayo dosunmu', 'terrence shannon', 'luke kornet']",0.06267928174799481,1,Ayo Dosunmu OVER PR 13.5 (DEMON) [id:11955246],Terrence Shannon OVER PTS 14.5 (DEMON) [id:11940217],Luke Kornet OVER PTS 4.5 (DEMON) [id:11962473],,,2,Ayo Dosunmu | Terrence Shannon
4,Terrence Shannon OVER PTS 14.5 (DEMON) [id:11940217] | Mitchell Robinson OVER PR 14.5 (DEMON) [id:11960670] | Ayo Dosunmu OVER PR 13.5 (DEMON) [id:11955246] | Quentin Grimes OVER PRA 14.5 (DEMON) [id:11968443],0.10949983895425883,10.0,0.02017242138671868,0.2017242138671868,0.02208876893163142,10.0,pp_kernel,0.5752517987024448,0.02312147076634596,Terrence Shannon OVER PTS 14.5 (DEMON) [id:11940217] | Mitchell Robinson OVER PR 14.5 (DEMON) [id:11960670] | Ayo Dosunmu OVER PR 13.5 (DEMON) [id:11955246] | Quentin Grimes OVER PRA 14.5 (DEMON) [id:11968443],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.3220887689316314,"['terrence shannon', 'mitchell robinson', 'ayo dosunmu', 'quentin grimes']",0.02208876893163142,1,Terrence Shannon OVER PTS 14.5 (DEMON) [id:11940217],Mitchell Robinson OVER PR 14.5 (DEMON) [id:11960670],Ayo Dosunmu OVER PR 13.5 (DEMON) [id:11955246],Quentin Grimes OVER PRA 14.5 (DEMON) [id:11968443],,4,Terrence Shannon | Mitchell Robinson | Ayo Dosunmu | Quentin Grimes
5,OG Anunoby OVER RA 7.5 (DEMON) [id:11937452] | Quentin Grimes OVER PRA 14.5 (DEMON) [id:11968443] | Mike Conley OVER PA 9.5 (DEMON) [id:11939825] | Ayo Dosunmu OVER PR 13.5 (DEMON) [id:11955246] | Luke Kornet OVER PTS 4.5 (DEMON) [id:11962473],0.06266509849962686,20.0,0.007766990339257703,0.15533980678515408,0.009734384293104685,20.0,pp_kernel,0.574655343061013,0.02784383190084544,OG Anunoby OVER RA 7.5 (DEMON) [id:11937452] | Quentin Grimes OVER PRA 14.5 (DEMON) [id:11968443] | Mike Conley OVER PA 9.5 (DEMON) [id:11939825] | Ayo Dosunmu OVER PR 13.5 (DEMON) [id:11955246] | Luke Kornet OVER PTS 4.5 (DEMON) [id:11962473],0.003125,0.05,0.001392191595042272,0.0,0.0,0.05451719159504228,0.0,2,0.4,0.2552171926980624,"['og anunoby', 'quentin grimes', 'mike conley', 'ayo dosunmu', 'luke kornet']",0.009734384293104685,1,OG Anunoby OVER RA 7.5 (DEMON) [id:11937452],Quentin Grimes OVER PRA 14.5 (DEMON) [id:11968443],Mike Conley OVER PA 9.5 (DEMON) [id:11939825],Ayo Dosunmu OVER PR 13.5 (DEMON) [id:11955246],Luke Kornet OVER PTS 4.5 (DEMON) [id:11962473],4,OG Anunoby | Quentin Grimes | Mike Conley | Ayo Dosunmu
