projection_id,player,stat,line,direction,tier,more_allowed,less_allowed,main_line,start_time,updated_at,alt_line,is_main,odds_type,team,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,data_health_flag,p_adj,rpd_active,rpd_last10_hitrate,rpd_z,rpd_delta_p,telemetry_k_shrink,telemetry_under_penalty,telemetry_mult,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9883428,Rui Hachimura,RA,5.5,OVER,STANDARD,1,0,5.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:51.159000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.2678464307138572,0.25884823035392923,0.0,0.0,False,0.0,26.0,5.338539126015656,0.15784218682526743,0.07918522728678128,20,OK,0.33749250149970006,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883428,Rui Hachimura,RA,5.5,UNDER,STANDARD,0,1,5.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:51.159000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.7321535692861427,0.7411517696460708,0.012140833670578752,0.008998200359928044,False,0.0,26.0,5.338539126015656,0.15784218682526743,0.07918522728678128,20,OK,0.6112567486502699,0,0.6,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883427,Rui Hachimura,RA,4.5,OVER,GOBLIN,1,0,4.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:51.054000+00:00,0,0,goblin,LAL,2026-02-12,,0,1.0,0.41821635672865426,0.41361727654469105,0.0,0.0,False,0.0,26.0,5.338539126015656,0.15784218682526743,0.07918522728678128,20,OK,0.442751449710058,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883426,Rui Hachimura,RA,8.5,OVER,DEMON,1,0,8.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:50.970000+00:00,0,0,demon,LAL,2026-02-12,,0,1.0,0.042891421715656866,0.040491901619676064,0.0,0.0,False,0.0,26.0,5.338539126015656,0.15784218682526743,0.07918522728678128,20,OK,0.17882303539292144,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883423,Rui Hachimura,PRA,16.5,OVER,GOBLIN,1,0,16.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:50.450000+00:00,0,0,goblin,LAL,2026-02-12,,0,1.0,0.33403319336132775,0.3338332333533293,0.0,0.0,False,0.0,26.0,5.338539126015656,0.5351983570283144,0.2239922075451825,20,OK,0.38382323535292945,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883422,Rui Hachimura,PRA,24.5,OVER,DEMON,1,0,24.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:50.333000+00:00,0,0,demon,LAL,2026-02-12,,0,1.0,0.07188562287542491,0.06768646270745851,0.0,0.0,False,0.0,26.0,5.338539126015656,0.5351983570283144,0.2239922075451825,20,OK,0.19830713857228555,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883419,Rui Hachimura,PTS,11.5,OVER,GOBLIN,1,0,11.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:49.877000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.3772245550889822,0.3708258348330334,0.0,0.0,False,0.0,26.0,5.338539126015656,0.37735617020304685,0.21121062693001633,20,OK,0.41405718856228757,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883418,Rui Hachimura,PTS,15.5,OVER,DEMON,1,0,15.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:49.790000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.17666466706658668,0.17066586682663468,0.0,0.0,False,0.0,26.0,5.338539126015656,0.37735617020304685,0.21121062693001633,20,OK,0.2736652669466107,0,0.3,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883414,Rui Hachimura,AST,0.5,OVER,GOBLIN,1,0,0.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:48.618000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.7257548490301939,0.7143571285742851,0.0,0.0,False,0.0,26.0,5.338539126015656,0.036621606964092765,0.02845768826860698,20,OK,0.6580283943211358,0,0.7,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883413,Rui Hachimura,FG3M,3.5,OVER,DEMON,1,0,3.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:48.382000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.07428514297140572,0.07268546290741852,0.0,0.0,False,0.0,26.0,5.338539126015656,0.06181742328059873,0.04425626835048573,20,OK,0.20199960007998402,0,0.3,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883409,Jaxson Hayes,RA,5.5,OVER,GOBLIN,1,0,5.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:44.941000+00:00,0,0,goblin,LAL,2026-02-12,,0,1.0,0.2658468306338732,0.2628474305138972,0.0,0.0,False,0.0,16.9,4.437341546466758,0.25149643846566383,0.10284346274168893,20,OK,0.33609278144371124,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883407,Jaxson Hayes,RA,9.5,OVER,DEMON,1,0,9.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:44.735000+00:00,0,0,demon,LAL,2026-02-12,,0,1.0,0.018096380723855228,0.016496700659868028,0.0,0.0,False,0.0,16.9,4.437341546466758,0.25149643846566383,0.10284346274168893,20,OK,0.16216076784643074,0,0.0,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883404,Jaxson Hayes,PRA,12.5,OVER,GOBLIN,1,0,12.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:44.259000+00:00,0,0,goblin,LAL,2026-02-12,,0,1.0,0.4138172365526895,0.41921615676864626,0.01287860720248026,0.005398920215956782,False,0.0,16.9,4.437341546466758,0.6910992023841163,0.260408619474639,20,OK,0.43967206558688265,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883403,Jaxson Hayes,PRA,20.5,OVER,DEMON,1,0,20.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:44.155000+00:00,0,0,demon,LAL,2026-02-12,,0,1.0,0.07408518296340731,0.06988602279544091,0.0,0.0,False,0.0,16.9,4.437341546466758,0.6910992023841163,0.260408619474639,20,OK,0.1997852429514097,0,0.0,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883400,Jaxson Hayes,PTS,7.5,OVER,GOBLIN,1,0,7.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:43.695000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.46920615876824634,0.46660667866426714,0.0,0.0,False,0.0,16.9,4.437341546466758,0.43960276391845243,0.21796504572623487,20,OK,0.4784443111377724,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883399,Jaxson Hayes,PTS,10.5,OVER,DEMON,1,0,10.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:43.582000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.23105378924215156,0.22785442911417716,0.0,0.0,False,0.0,16.9,4.437341546466758,0.43960276391845243,0.21796504572623487,20,OK,0.31173765246950613,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883393,Jaxson Hayes,AST,1.5,OVER,DEMON,1,0,1.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:42.224000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.19766046790641872,0.1900619876024795,0.0,0.0,False,0.0,16.9,4.437341546466758,0.0436885452121352,0.04986133013629331,20,OK,0.28282783443311343,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883387,Jarred Vanderbilt,RA,6.5,OVER,GOBLIN,1,0,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:41.061000+00:00,0,0,goblin,LAL,2026-02-12,,0,1.0,0.41721655668866225,0.41161767646470704,0.0,0.0,False,0.0,19.3,4.196427051671457,0.30536045906291415,0.1633663833215286,20,OK,0.4420515896820636,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883386,Jarred Vanderbilt,RA,10.5,OVER,DEMON,1,0,10.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:40.967000+00:00,0,0,demon,LAL,2026-02-12,,0,1.0,0.10627874425114978,0.09908018396320736,0.0,0.0,False,0.0,19.3,4.196427051671457,0.30536045906291415,0.1633663833215286,20,OK,0.22141931613677268,0,0.0,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883383,Jarred Vanderbilt,REB,3.5,OVER,GOBLIN,1,0,3.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:40.523000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.6317736452709458,0.6225754849030194,0.0,0.0,False,0.0,19.3,4.196427051671457,0.23120296932050205,0.13078821675115612,20,OK,0.5922415516896621,0,0.7,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883381,Jarred Vanderbilt,REB,8.5,OVER,DEMON,1,0,8.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:40.353000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.08588282343531294,0.08248350329934014,0.0,0.0,False,0.0,19.3,4.196427051671457,0.23120296932050205,0.13078821675115612,20,OK,0.21011797640471908,0,0.0,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883378,Jarred Vanderbilt,PR,11.5,OVER,STANDARD,1,0,11.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:39.945000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.35962807438512295,0.3568286342731454,0.0,0.0,False,0.0,19.3,4.196427051671457,0.504069097108102,0.25603444171381495,20,OK,0.40173965206958606,0,0.3,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883378,Jarred Vanderbilt,PR,11.5,UNDER,STANDARD,0,1,11.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:39.945000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.640371925614877,0.6431713657268546,0.004352557127312345,0.0027994401119776358,False,0.0,19.3,4.196427051671457,0.504069097108102,0.25603444171381495,20,OK,0.5534343131373726,0,0.7,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883377,Jarred Vanderbilt,PTS,4.5,OVER,GOBLIN,1,0,4.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:39.737000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.5739852029594081,0.5659868026394721,0.0,0.0,False,0.0,19.3,4.196427051671457,0.27286612778759983,0.18772670761863341,20,OK,0.5517896420715857,0,0.6,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883376,Jarred Vanderbilt,PTS,9.5,OVER,DEMON,1,0,9.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:39.634000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.14687062587482502,0.13867226554689063,0.0,0.0,False,0.0,19.3,4.196427051671457,0.27286612778759983,0.18772670761863341,20,OK,0.25280943811237755,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883368,Jarred Vanderbilt,AST,3.5,OVER,DEMON,1,0,3.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:37.964000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.04689062187562487,0.04669066186762647,0.0,0.0,False,0.0,19.3,4.196427051671457,0.07415748974241207,0.0543470128090071,20,OK,0.1815104979004199,0,0.0,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883365,Jarred Vanderbilt,FG3M,1.5,OVER,DEMON,1,0,1.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:37.434000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.12207558488302339,0.117876424715057,0.0,0.0,False,0.0,19.3,4.196427051671457,0.023971070352649303,0.04394099664645706,20,OK,0.23545290941811642,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883256,Jaxson Hayes,AST,0.5,OVER,GOBLIN,1,0,0.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:12:28.951000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.6031793641271745,0.5959808038392321,0.0,0.0,False,0.0,16.9,4.437341546466758,0.0436885452121352,0.04986133013629331,20,OK,0.5960337237550977,1,0.8,0.7223142489504446,0.03401166980867931,0.7,0.9,1.0,0.0,0,,0.03
9883360,Jared McCain,PTS,5.5,OVER,GOBLIN,1,0,5.5,2026-02-12T19:40:00.000-05:00,2026-02-12T21:12:25.016000+00:00,0,0,goblin,OKC,2026-02-12,,0,0.6,0.40061987602479504,0.4112177564487103,0.025771942620957992,0.01059788042391524,False,0.0,13.75,6.007287241342801,0.3654305517660276,0.21354352974107635,20,OK,0.4304339132173565,0,0.6,,0.0,0.7,0.9,1.0,0.7696215372242026,1,rotowire,0.03
9883358,Jared McCain,PTS,17.5,OVER,DEMON,1,0,17.5,2026-02-12T19:40:00.000-05:00,2026-02-12T21:12:24.834000+00:00,0,0,demon,OKC,2026-02-12,,0,0.6,0.007898420315936813,0.008098380323935212,0.024691358024691266,0.00019996000799839958,False,0.0,13.75,6.007287241342801,0.3654305517660276,0.21354352974107635,20,OK,0.1555288942211558,0,0.0,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883277,Rui Hachimura,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:11:40.466000+00:00,0,0,goblin,LAL,2026-02-12,,0,0.6,0.5291941611677664,0.5211957608478305,0.0,0.0,False,0.0,26.0,5.338539126015656,0.06181742328059873,0.04425626835048573,20,OK,0.5019141171765646,0,0.6,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870838,Bobby Portis,PRA,20.0,OVER,STANDARD,1,0,20.0,2026-02-12T19:40:00.000-05:00,2026-02-12T21:11:39.553000+00:00,0,0,standard,MIL,2026-02-12,,0,1.0,0.6803639272145571,0.6789642071585683,0.0,0.0,False,0.0,26.4,6.887670143089025,0.9247137771985919,0.21265934510328446,20,OK,0.6453988002574665,1,0.8,0.6442780595835562,0.027348644581823733,0.7,0.9,1.0,0.9999348805115261,1,rotowire,0.03
9870838,Bobby Portis,PRA,20.0,UNDER,STANDARD,0,1,20.0,2026-02-12T19:40:00.000-05:00,2026-02-12T21:11:39.553000+00:00,0,0,standard,MIL,2026-02-12,,0,1.0,0.3196360727854429,0.3210357928414317,0.0043600124571783255,0.0013997200559887624,False,0.0,26.4,6.887670143089025,0.9247137771985919,0.21265934510328446,20,OK,0.35137072585482904,0,0.1,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883267,Jaxson Hayes,REB,6.5,OVER,DEMON,1,0,6.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:11:33.070000+00:00,0,0,demon,LAL,2026-02-12,,0,0.6,0.09028194361127774,0.08428314337132574,0.0,0.0,False,0.0,16.9,4.437341546466758,0.2078078932535286,0.10452309987355952,20,OK,0.21319736052789445,0,0.0,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883290,Rui Hachimura,PR,17.5,OVER,STANDARD,1,0,17.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:11:25.192000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.23785242951409719,0.23145370925814837,0.0,0.0,False,0.0,26.0,5.338539126015656,0.4985767500642215,0.2162833767502839,20,OK,0.316496700659868,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9883290,Rui Hachimura,PR,17.5,UNDER,STANDARD,0,1,17.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:11:25.192000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.7621475704859029,0.7685462907418517,0.00832574476388705,0.006398720255948787,False,0.0,26.0,5.338539126015656,0.4985767500642215,0.2162833767502839,20,OK,0.6301529694061188,0,0.6,,0.0,0.7,0.9,1.0,-0.9102900326016943,1,rotowire,0.03
9870353,Isaiah Collier,AST,10.0,OVER,STANDARD,1,0,10.0,2026-02-12T21:10:00.000-05:00,2026-02-12T21:11:24.824000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,0.6,0.26404719056188763,0.26604679064187164,0.007515971439308555,0.0019996000799840097,False,0.0,28.35,8.205333631242546,0.2800804769554566,0.09007467436238754,20,OK,0.3348330333933214,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870353,Isaiah Collier,AST,10.0,UNDER,STANDARD,0,1,10.0,2026-02-12T21:10:00.000-05:00,2026-02-12T21:11:24.824000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,0.6,0.7359528094381124,0.7339532093581284,0.0,0.0,False,0.0,28.35,8.205333631242546,0.2800804769554566,0.09007467436238754,20,OK,0.6136502699460108,0,0.7,,0.0,0.7,0.9,1.0,-0.3220377627346413,1,rotowire,0.03
9883246,Donovan Clingan,PR,25.5,OVER,GOBLIN,1,0,25.5,2026-02-12T21:10:00.000-05:00,2026-02-12T21:11:20.504000+00:00,0,0,goblin,POR,2026-02-12,,0,1.0,0.473005398920216,0.47140571885622873,0.0,0.0,False,0.0,29.2,3.9319206502674997,0.8623330715076447,0.20347858234413507,20,OK,0.4811037792441512,0,0.5,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870750,Brice Sensabaugh,PRA,25.0,OVER,STANDARD,1,0,25.0,2026-02-12T21:10:00.000-05:00,2026-02-12T21:11:17.884000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,1.0,0.3308338332333533,0.32623475304939015,0.0,0.0,False,0.0,26.7,4.148493702538308,0.7898431286171814,0.31325445693904874,20,OK,0.38158368326334735,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9870750,Brice Sensabaugh,PRA,25.0,UNDER,STANDARD,0,1,25.0,2026-02-12T21:10:00.000-05:00,2026-02-12T21:11:17.884000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,1.0,0.6691661667666466,0.6737652469506099,0.006825938566552989,0.004599080183963267,False,0.0,26.7,4.148493702538308,0.7898431286171814,0.31325445693904874,20,OK,0.5715746850629875,0,0.7,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9869050,Austin Reaves,RA,11.5,OVER,DEMON,1,0,11.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:11:04.289000+00:00,0,0,demon,LAL,2026-02-12,,0,1.0,0.3072385522895421,0.3104379124175165,0.01030595813204505,0.0031993601279743933,False,0.0,32.25,7.495832175282475,0.3018031302638115,0.0933903755091098,20,OK,0.35646430713857236,0,0.3,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9869049,Austin Reaves,RA,10.5,OVER,STANDARD,1,0,10.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:11:04.199000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.39602079584083183,0.40361927614477106,0.018825860787713682,0.007598480303939226,False,0.0,32.25,7.495832175282475,0.3018031302638115,0.0933903755091098,20,OK,0.4272145570885823,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9869049,Austin Reaves,RA,10.5,UNDER,STANDARD,0,1,10.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:11:04.199000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.6039792041591682,0.596380723855229,0.0,0.0,False,0.0,32.25,7.495832175282475,0.3018031302638115,0.0933903755091098,20,OK,0.5305068986202759,0,0.6,,0.0,0.7,0.9,1.0,-0.8353256618992726,1,rotowire,0.03
9869051,Austin Reaves,RA,9.5,OVER,GOBLIN,1,0,9.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:10:58.067000+00:00,0,0,goblin,LAL,2026-02-12,,0,1.0,0.5025994801039793,0.49560087982403517,0.0,0.0,False,0.0,32.25,7.495832175282475,0.3018031302638115,0.0933903755091098,20,OK,0.5018196360727855,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870732,Ace Bailey,PRA,25.0,OVER,STANDARD,1,0,25.0,2026-02-12T21:10:00.000-05:00,2026-02-12T21:10:42.076000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,1.0,0.1806638672265547,0.17726454709058187,0.0,0.0,False,0.0,28.7,8.192069335644076,0.6278004508782374,0.18370954009922968,20,OK,0.2764647070585883,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9870732,Ace Bailey,PRA,25.0,UNDER,STANDARD,0,1,25.0,2026-02-12T21:10:00.000-05:00,2026-02-12T21:10:42.076000+00:00,0,0,standard,UTA,2026-02-12,BKN,1,1.0,0.8193361327734453,0.8227354529094181,0.004131729250212622,0.003399320135972772,False,0.0,28.7,8.192069335644076,0.6278004508782374,0.18370954009922968,20,OK,0.6661817636472706,0,0.6,,0.0,0.7,0.9,1.0,-0.27338848284921285,1,rotowire,0.03
9868890,LeBron James,RA,14.5,OVER,STANDARD,1,0,14.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:10:41.863000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.39482103579284145,0.38702259548090384,0.0,0.0,True,0.0,33.6,2.576819745345025,0.4002970015470015,0.10485908985314875,20,OK,0.426374725054989,0,0.2,,0.0,0.7,0.9,1.0,0.0,0,rotowire,0.03
9868890,LeBron James,RA,14.5,UNDER,STANDARD,0,1,14.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:10:41.863000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.6051789642071586,0.6129774045190962,0.012722231283640592,0.00779844031193766,True,0.0,33.6,2.576819745345025,0.4002970015470015,0.10485908985314875,20,OK,0.5629462354087519,1,0.8,0.9226310648292392,0.04526212565463139,0.7,0.9,1.0,-0.4974508570185917,1,rotowire,0.03
9883263,Jaxson Hayes,PA,9.5,OVER,STANDARD,1,0,9.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:10:35.410000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.3732253549290142,0.3712257548490302,0.0,0.0,False,0.0,16.9,4.437341546466758,0.4832913091305877,0.2540332813005842,20,OK,0.41125774845030993,0,0.4,,0.0,0.7,0.9,1.0,0.0,0,,0.03
9883263,Jaxson Hayes,PA,9.5,UNDER,STANDARD,0,1,9.5,2026-02-12T22:10:00.000-05:00,2026-02-12T21:10:35.410000+00:00,0,0,standard,LAL,2026-02-12,,0,1.0,0.6267746450709858,0.6287742451509698,0.0031801558276355643,0.0019996000799840097,False,0.0,16.9,4.437341546466758,0.4832913091305877,0.2540332813005842,20,OK,0.5448680263947211,0,0.6,,0.0,0.7,0.9,1.0,0.0,0,,0.03
