n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Desmond Bane OVER FG3M 1.5 (GOBLIN) [id:11823431] | Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598] | Dean Wade OVER REB 3.5 (STANDARD) [id:11833333] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.20395404544596366,20.0,1.0,20.0,4.079080908919273,20.0,atlas,0.7320251525477518,0.018235101392907026,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Desmond Bane OVER FG3M 1.5 (GOBLIN) [id:11823431] | Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598] | Dean Wade OVER REB 3.5 (STANDARD) [id:11833333] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.35395404544596365,"['jakob poeltl', 'desmond bane', 'donovan mitchell', 'dean wade', 'sandro mamukelashvili']",1,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865],Desmond Bane OVER FG3M 1.5 (GOBLIN) [id:11823431],Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598],Dean Wade OVER REB 3.5 (STANDARD) [id:11833333],Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0,
5,Duncan Robinson OVER FG3M 1.5 (GOBLIN) [id:11823475] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581] | Dennis Schröder OVER PR 7.5 (STANDARD) [id:11829330] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.1908852080374514,20.0,1.0,20.0,3.8177041607490283,20.0,atlas,0.7272939426986161,0.05717204673609251,Duncan Robinson OVER FG3M 1.5 (GOBLIN) [id:11823475] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581] | Dennis Schröder OVER PR 7.5 (STANDARD) [id:11829330] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.34088520803745137,"['duncan robinson', 'donovan mitchell', 'anthony black', 'dennis schröder', 'sandro mamukelashvili']",1,Duncan Robinson OVER FG3M 1.5 (GOBLIN) [id:11823475],Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332],Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581],Dennis Schröder OVER PR 7.5 (STANDARD) [id:11829330],Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0,
5,Daniss Jenkins OVER PA 4.5 (GOBLIN) [id:11843811] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Desmond Bane UNDER PA 22.5 (STANDARD) [id:11823457] | Anthony Black UNDER PR 14.5 (STANDARD) [id:11823931] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.18712932257572495,20.0,1.0,20.0,3.742586451514499,20.0,atlas,0.7258825862423303,0.08316706553969769,Daniss Jenkins OVER PA 4.5 (GOBLIN) [id:11843811] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Desmond Bane UNDER PA 22.5 (STANDARD) [id:11823457] | Anthony Black UNDER PR 14.5 (STANDARD) [id:11823931] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.48712932257572494,"['daniss jenkins', 'donovan mitchell', 'desmond bane', 'anthony black', 'sandro mamukelashvili']",1,Daniss Jenkins OVER PA 4.5 (GOBLIN) [id:11843811],Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332],Desmond Bane UNDER PA 22.5 (STANDARD) [id:11823457],Anthony Black UNDER PR 14.5 (STANDARD) [id:11823931],Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0,
5,Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Duncan Robinson OVER PRA 10.5 (GOBLIN) [id:11829827] | Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581] | Sam Merrill OVER PTS 5.5 (STANDARD) [id:11825295] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.18338102976343246,20.0,1.0,20.0,3.667620595268649,20.0,atlas,0.7206345020557274,0.06056744688585776,Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Duncan Robinson OVER PRA 10.5 (GOBLIN) [id:11829827] | Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581] | Sam Merrill OVER PTS 5.5 (STANDARD) [id:11825295] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.3333810297634324,"['donovan mitchell', 'duncan robinson', 'anthony black', 'sam merrill', 'sandro mamukelashvili']",1,Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332],Duncan Robinson OVER PRA 10.5 (GOBLIN) [id:11829827],Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581],Sam Merrill OVER PTS 5.5 (STANDARD) [id:11825295],Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0,
5,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Sam Merrill OVER REB 0.5 (GOBLIN) [id:11829451] | Cade Cunningham UNDER PTS 29 (STANDARD) [id:11823408] | Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.17986222781678965,20.0,1.0,20.0,3.597244556335793,20.0,atlas,0.7166474274192216,0.08723422506645732,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Sam Merrill OVER REB 0.5 (GOBLIN) [id:11829451] | Cade Cunningham UNDER PTS 29 (STANDARD) [id:11823408] | Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581] | Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.32986222781678964,"['jakob poeltl', 'sam merrill', 'cade cunningham', 'anthony black', 'sandro mamukelashvili']",1,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865],Sam Merrill OVER REB 0.5 (GOBLIN) [id:11829451],Cade Cunningham UNDER PTS 29 (STANDARD) [id:11823408],Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581],Sandro Mamukelashvili OVER REB 3.5 (DEMON) [id:11826463],0,
5,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Max Strus OVER REB 2.5 (GOBLIN) [id:11841985] | Cade Cunningham UNDER PRA 44.5 (STANDARD) [id:11823420] | Tristan da Silva OVER REB 2.5 (STANDARD) [id:11838226] | Donovan Mitchell OVER REB 4.5 (DEMON) [id:11824330],0.17122316616868427,20.0,1.0,20.0,3.4244633233736854,20.0,atlas,0.7143905524167151,0.06253810401121773,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Max Strus OVER REB 2.5 (GOBLIN) [id:11841985] | Cade Cunningham UNDER PRA 44.5 (STANDARD) [id:11823420] | Tristan da Silva OVER REB 2.5 (STANDARD) [id:11838226] | Donovan Mitchell OVER REB 4.5 (DEMON) [id:11824330],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.3212231661686843,"['jakob poeltl', 'max strus', 'cade cunningham', 'tristan da silva', 'donovan mitchell']",1,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865],Max Strus OVER REB 2.5 (GOBLIN) [id:11841985],Cade Cunningham UNDER PRA 44.5 (STANDARD) [id:11823420],Tristan da Silva OVER REB 2.5 (STANDARD) [id:11838226],Donovan Mitchell OVER REB 4.5 (DEMON) [id:11824330],0,
5,Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836] | Tristan da Silva OVER REB 1.5 (GOBLIN) [id:11838225] | Brandon Ingram UNDER PTS 16.5 (STANDARD) [id:11829268] | Cade Cunningham UNDER PR 35.5 (STANDARD) [id:11823416] | Dean Wade OVER PR 9.5 (DEMON) [id:11844881],0.11564695588273864,20.0,1.0,20.0,2.3129391176547727,20.0,atlas,0.6608266061541945,0.0712937520723042,Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836] | Tristan da Silva OVER REB 1.5 (GOBLIN) [id:11838225] | Brandon Ingram UNDER PTS 16.5 (STANDARD) [id:11829268] | Cade Cunningham UNDER PR 35.5 (STANDARD) [id:11823416] | Dean Wade OVER PR 9.5 (DEMON) [id:11844881],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.41564695588273864,"['desmond bane', 'tristan da silva', 'brandon ingram', 'cade cunningham', 'dean wade']",1,Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836],Tristan da Silva OVER REB 1.5 (GOBLIN) [id:11838225],Brandon Ingram UNDER PTS 16.5 (STANDARD) [id:11829268],Cade Cunningham UNDER PR 35.5 (STANDARD) [id:11823416],Dean Wade OVER PR 9.5 (DEMON) [id:11844881],0,
5,Daniss Jenkins OVER RA 3.5 (GOBLIN) [id:11825045] | Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836] | RJ Barrett OVER REB 6 (STANDARD) [id:11842601] | Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581] | Sam Merrill OVER PRA 9.5 (DEMON) [id:11835379],0.10556177200316505,20.0,1.0,20.0,2.111235440063301,20.0,atlas,0.6443326884331364,0.06502526081262093,Daniss Jenkins OVER RA 3.5 (GOBLIN) [id:11825045] | Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836] | RJ Barrett OVER REB 6 (STANDARD) [id:11842601] | Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581] | Sam Merrill OVER PRA 9.5 (DEMON) [id:11835379],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.405561772003165,"['daniss jenkins', 'desmond bane', 'rj barrett', 'anthony black', 'sam merrill']",1,Daniss Jenkins OVER RA 3.5 (GOBLIN) [id:11825045],Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836],RJ Barrett OVER REB 6 (STANDARD) [id:11842601],Anthony Black UNDER AST 2.5 (STANDARD) [id:11828581],Sam Merrill OVER PRA 9.5 (DEMON) [id:11835379],0,
5,Ausar Thompson OVER REB 5.5 (GOBLIN) [id:11843057] | Evan Mobley OVER REB 6.5 (GOBLIN) [id:11824366] | Jamal Shead UNDER PA 15.5 (STANDARD) [id:11824443] | Daniss Jenkins OVER PRA 10.5 (STANDARD) [id:11830821] | Sam Merrill OVER PRA 9.5 (DEMON) [id:11835379],0.10414480164056913,20.0,1.0,20.0,2.082896032811383,20.0,atlas,0.6426092868809492,0.04272462682476476,Ausar Thompson OVER REB 5.5 (GOBLIN) [id:11843057] | Evan Mobley OVER REB 6.5 (GOBLIN) [id:11824366] | Jamal Shead UNDER PA 15.5 (STANDARD) [id:11824443] | Daniss Jenkins OVER PRA 10.5 (STANDARD) [id:11830821] | Sam Merrill OVER PRA 9.5 (DEMON) [id:11835379],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.10414480164056913,"['ausar thompson', 'evan mobley', 'jamal shead', 'daniss jenkins', 'sam merrill']",1,Ausar Thompson OVER REB 5.5 (GOBLIN) [id:11843057],Evan Mobley OVER REB 6.5 (GOBLIN) [id:11824366],Jamal Shead UNDER PA 15.5 (STANDARD) [id:11824443],Daniss Jenkins OVER PRA 10.5 (STANDARD) [id:11830821],Sam Merrill OVER PRA 9.5 (DEMON) [id:11835379],0,
5,Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836] | Jakob Poeltl OVER REB 3.5 (GOBLIN) [id:11832297] | Scottie Barnes UNDER RA 15.5 (STANDARD) [id:11829161] | Jalen Suggs UNDER PRA 22.5 (STANDARD) [id:11823567] | Daniss Jenkins OVER PA 9.5 (DEMON) [id:11843810],0.10284207255145124,20.0,1.0,20.0,2.0568414510290247,20.0,atlas,0.6456806275085201,0.05237702256063621,Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836] | Jakob Poeltl OVER REB 3.5 (GOBLIN) [id:11832297] | Scottie Barnes UNDER RA 15.5 (STANDARD) [id:11829161] | Jalen Suggs UNDER PRA 22.5 (STANDARD) [id:11823567] | Daniss Jenkins OVER PA 9.5 (DEMON) [id:11843810],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.4028420725514512,"['desmond bane', 'jakob poeltl', 'scottie barnes', 'jalen suggs', 'daniss jenkins']",1,Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836],Jakob Poeltl OVER REB 3.5 (GOBLIN) [id:11832297],Scottie Barnes UNDER RA 15.5 (STANDARD) [id:11829161],Jalen Suggs UNDER PRA 22.5 (STANDARD) [id:11823567],Daniss Jenkins OVER PA 9.5 (DEMON) [id:11843810],0,
