n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,John Collins OVER PRA 14.5 (GOBLIN) [id:10672610] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Rui Hachimura OVER PA 9.5 (DEMON) [id:10688488],0.17649361027494279,10.0,1.0,10.0,1.764936102749428,10.0,atlas,0.6520596700495158,0.03071950960004651,John Collins OVER PRA 14.5 (GOBLIN) [id:10672610] | Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Rui Hachimura OVER PA 9.5 (DEMON) [id:10688488],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.17649361027494279,"['john collins', 'cody williams', 'rob dillingham', 'rui hachimura']",1,John Collins OVER PRA 14.5 (GOBLIN) [id:10672610],Cody Williams UNDER PTS 12.5 (STANDARD) [id:10676049],Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878],Rui Hachimura OVER PA 9.5 (DEMON) [id:10688488],0,
4,Trey Murphy OVER PR 19.5 (GOBLIN) [id:10689332] | Leonard Miller UNDER PA 11.5 (STANDARD) [id:10670372] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | LeBron James OVER FG3M 1.5 (DEMON) [id:10669459],0.16394525736783938,10.0,1.0,10.0,1.6394525736783938,10.0,atlas,0.6468824318305308,0.026388416024659092,Trey Murphy OVER PR 19.5 (GOBLIN) [id:10689332] | Leonard Miller UNDER PA 11.5 (STANDARD) [id:10670372] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | LeBron James OVER FG3M 1.5 (DEMON) [id:10669459],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16394525736783938,"['trey murphy', 'leonard miller', 'jayson tatum', 'lebron james']",1,Trey Murphy OVER PR 19.5 (GOBLIN) [id:10689332],Leonard Miller UNDER PA 11.5 (STANDARD) [id:10670372],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],LeBron James OVER FG3M 1.5 (DEMON) [id:10669459],0,
4,Jock Landale OVER AST 0.5 (GOBLIN) [id:10672339] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Jeremiah Fears OVER REB 3.5 (DEMON) [id:10690632],0.16056934495532835,10.0,1.0,10.0,1.6056934495532835,10.0,atlas,0.640223047198327,0.03140327229533996,Jock Landale OVER AST 0.5 (GOBLIN) [id:10672339] | Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Jeremiah Fears OVER REB 3.5 (DEMON) [id:10690632],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.16056934495532835,"['jock landale', 'rob dillingham', 'jayson tatum', 'jeremiah fears']",1,Jock Landale OVER AST 0.5 (GOBLIN) [id:10672339],Rob Dillingham UNDER PTS 7.5 (STANDARD) [id:10697878],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],Jeremiah Fears OVER REB 3.5 (DEMON) [id:10690632],0,
4,Herbert Jones OVER FG3M 0.5 (GOBLIN) [id:10671347] | Brook Lopez UNDER PA 11 (STANDARD) [id:10669721] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Rui Hachimura OVER FG3M 1.5 (DEMON) [id:10674095],0.1592627302821114,10.0,1.0,10.0,1.5926273028211142,10.0,atlas,0.6389766563331338,0.02034247816965503,Herbert Jones OVER FG3M 0.5 (GOBLIN) [id:10671347] | Brook Lopez UNDER PA 11 (STANDARD) [id:10669721] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Rui Hachimura OVER FG3M 1.5 (DEMON) [id:10674095],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1592627302821114,"['herbert jones', 'brook lopez', 'leonard miller', 'rui hachimura']",1,Herbert Jones OVER FG3M 0.5 (GOBLIN) [id:10671347],Brook Lopez UNDER PA 11 (STANDARD) [id:10669721],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Rui Hachimura OVER FG3M 1.5 (DEMON) [id:10674095],0,
4,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Brook Lopez UNDER PR 13.5 (STANDARD) [id:10669722] | Jock Landale OVER PTS 10.5 (DEMON) [id:10672343],0.15863038553349054,10.0,1.0,10.0,1.5863038553349054,10.0,atlas,0.6467754919313855,0.03044770214795419,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Brook Lopez UNDER PR 13.5 (STANDARD) [id:10669722] | Jock Landale OVER PTS 10.5 (DEMON) [id:10672343],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15863038553349054,"['amen thompson', 'leonard miller', 'brook lopez', 'jock landale']",1,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10669373],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Brook Lopez UNDER PR 13.5 (STANDARD) [id:10669722],Jock Landale OVER PTS 10.5 (DEMON) [id:10672343],0,
4,Rui Hachimura OVER PR 7.5 (GOBLIN) [id:10677567] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Khris Middleton OVER REB 3.5 (DEMON) [id:10669925],0.1585399856265448,10.0,1.0,10.0,1.585399856265448,10.0,atlas,0.6404594299080656,0.03343651749410566,Rui Hachimura OVER PR 7.5 (GOBLIN) [id:10677567] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Khris Middleton OVER REB 3.5 (DEMON) [id:10669925],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1585399856265448,"['rui hachimura', 'bones hyland', 'gui santos', 'khris middleton']",1,Rui Hachimura OVER PR 7.5 (GOBLIN) [id:10677567],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],Khris Middleton OVER REB 3.5 (DEMON) [id:10669925],0,
4,LeBron James OVER RA 7.5 (GOBLIN) [id:10689344] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | GG Jackson UNDER PTS 14.5 (STANDARD) [id:10674985] | Jock Landale OVER PR 13.5 (DEMON) [id:10679357],0.15756332459151093,10.0,1.0,10.0,1.5756332459151092,10.0,atlas,0.6391731866600014,0.05365806121485678,LeBron James OVER RA 7.5 (GOBLIN) [id:10689344] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | GG Jackson UNDER PTS 14.5 (STANDARD) [id:10674985] | Jock Landale OVER PR 13.5 (DEMON) [id:10679357],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15756332459151093,"['lebron james', 'leonard miller', 'gg jackson', 'jock landale']",1,LeBron James OVER RA 7.5 (GOBLIN) [id:10689344],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],GG Jackson UNDER PTS 14.5 (STANDARD) [id:10674985],Jock Landale OVER PR 13.5 (DEMON) [id:10679357],0,
4,Rui Hachimura OVER PRA 8.5 (GOBLIN) [id:10674120] | Jeremiah Fears OVER REB 2.5 (STANDARD) [id:10692102] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10683292],0.15736266663819595,10.0,1.0,10.0,1.5736266663819596,10.0,atlas,0.6379308308929009,0.04439684783696516,Rui Hachimura OVER PRA 8.5 (GOBLIN) [id:10674120] | Jeremiah Fears OVER REB 2.5 (STANDARD) [id:10692102] | Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114] | Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10683292],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15736266663819595,"['rui hachimura', 'jeremiah fears', 'jayson tatum', 'sandro mamukelashvili']",1,Rui Hachimura OVER PRA 8.5 (GOBLIN) [id:10674120],Jeremiah Fears OVER REB 2.5 (STANDARD) [id:10692102],Jayson Tatum UNDER PTS 21.5 (STANDARD) [id:10671114],Sandro Mamukelashvili OVER PTS 9.5 (DEMON) [id:10683292],0,
4,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Darius Garland UNDER PTS 21 (STANDARD) [id:10669732] | Dejounte Murray UNDER RA 12 (STANDARD) [id:10679689] | Rui Hachimura OVER PTS 9.5 (DEMON) [id:10674108],0.15369007407443622,10.0,1.0,10.0,1.5369007407443622,10.0,atlas,0.6386695358674905,0.019425320938010172,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020] | Darius Garland UNDER PTS 21 (STANDARD) [id:10669732] | Dejounte Murray UNDER RA 12 (STANDARD) [id:10679689] | Rui Hachimura OVER PTS 9.5 (DEMON) [id:10674108],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15369007407443622,"['amen thompson', 'darius garland', 'dejounte murray', 'rui hachimura']",1,Amen Thompson OVER REB 4.5 (GOBLIN) [id:10688020],Darius Garland UNDER PTS 21 (STANDARD) [id:10669732],Dejounte Murray UNDER RA 12 (STANDARD) [id:10679689],Rui Hachimura OVER PTS 9.5 (DEMON) [id:10674108],0,
4,Nickeil Alexander-Walker OVER FG3M 1.5 (GOBLIN) [id:10690634] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Saddiq Bey OVER AST 2.5 (DEMON) [id:10669800],0.15359780357661093,10.0,1.0,10.0,1.5359780357661093,10.0,atlas,0.6349348200993526,0.029514258187248222,Nickeil Alexander-Walker OVER FG3M 1.5 (GOBLIN) [id:10690634] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027] | Saddiq Bey OVER AST 2.5 (DEMON) [id:10669800],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.15359780357661093,"['nickeil alexander-walker', 'bones hyland', 'gui santos', 'saddiq bey']",1,Nickeil Alexander-Walker OVER FG3M 1.5 (GOBLIN) [id:10690634],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],Gui Santos UNDER PTS 13.5 (STANDARD) [id:10671027],Saddiq Bey OVER AST 2.5 (DEMON) [id:10669800],0,
