slip,high_confidence,hit_prob,payout_mult,ev,player,team,opp,stat,direction,tier,line,p_cal
3-leg,True,0.7051,1.931,1.3614,Jarrett Allen,CLE,TOR,PTS,OVER,GOBLIN,8.5,0.9013
3-leg,True,0.7051,1.931,1.3614,Anthony Black,ORL,DET,PRA,UNDER,STANDARD,18.5,0.8275
3-leg,True,0.7051,1.931,1.3614,Jamal Shead,TOR,CLE,RA,UNDER,STANDARD,8.0,0.781
4-leg,True,0.3023,1.897,0.5737,Goga Bitadze,ORL,DET,PRA,OVER,GOBLIN,4.5,0.7804
4-leg,True,0.3023,1.897,0.5737,Isaiah Stewart,DET,ORL,PR,OVER,GOBLIN,4.5,0.7711
4-leg,True,0.3023,1.897,0.5737,Jamal Cain,ORL,DET,PR,OVER,STANDARD,9.0,0.7401
4-leg,True,0.3023,1.897,0.5737,Dennis Schröder,CLE,TOR,PTS,UNDER,STANDARD,6.0,0.7269
5-leg,True,0.2144,2.145,0.4599,Sam Merrill,CLE,TOR,PR,OVER,GOBLIN,4.5,0.8505
5-leg,True,0.2144,2.145,0.4599,Sandro Mamukelashvili,TOR,CLE,REB,OVER,GOBLIN,1.5,0.6769
5-leg,True,0.2144,2.145,0.4599,Scottie Barnes,TOR,CLE,PTS,UNDER,STANDARD,21.5,0.8241
5-leg,True,0.2144,2.145,0.4599,Max Strus,CLE,TOR,PR,UNDER,STANDARD,12.5,0.7392
5-leg,True,0.2144,2.145,0.4599,Jalen Duren,DET,ORL,PTS,OVER,DEMON,14.5,0.6207
