projection_id,player,stat,line,direction,tier,more_allowed,less_allowed,main_line,start_time,updated_at,alt_line,is_main,odds_type,team,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,data_health_flag,p_adj,prop_key,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9816618,Aaron Nesmith,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-10T19:40:00.000-05:00,2026-02-09T23:50:35.125000+00:00,0,0,goblin,IND,2026-02-10,,0,0.6,0.6993601279744052,0.6865626874625075,0.0,0.0,False,0.0,30.25,4.345975149491768,0.07385415416043872,0.04677746004894189,20,OK,0.6643921215756848,Aaron Nesmith|FG3M|1.5|GOBLIN,0.0,0,,0.03
9816617,Aaron Nesmith,FG3M,4.5,OVER,DEMON,1,0,4.5,2026-02-10T19:40:00.000-05:00,2026-02-09T23:50:34.997000+00:00,0,0,demon,IND,2026-02-10,,0,0.6,0.07148570285942811,0.06808638272345531,0.0,0.0,False,0.0,30.25,4.345975149491768,0.07385415416043872,0.04677746004894189,20,OK,0.07148570285942811,Aaron Nesmith|FG3M|4.5|DEMON,0.0,0,,0.03
9816623,Aaron Nesmith,PR,17.5,OVER,STANDARD,1,0,17.5,2026-02-10T19:40:00.000-05:00,2026-02-10T00:20:47.997000+00:00,0,0,standard,IND,2026-02-10,,0,1.0,0.4844031193761248,0.47780443911217757,0.0,0.0,False,0.0,30.25,4.345975149491768,0.5739903797746969,0.15509764077218735,20,OK,0.4844031193761248,Aaron Nesmith|PR|17.5|STANDARD,0.0,0,,0.03
9816621,Aaron Nesmith,PTS,13.5,UNDER,STANDARD,0,1,13.5,2026-02-10T19:40:00.000-05:00,2026-02-09T23:22:48.821000+00:00,0,0,standard,IND,2026-02-10,,0,0.6,0.5701859628074385,0.5785842831433713,0.014515292897874517,0.008398320335932796,False,0.0,30.25,4.345975149491768,0.41662738185683457,0.1557597865710747,20,OK,0.5131673665266947,Aaron Nesmith|PTS|13.5|STANDARD,0.0,0,,0.03
9816619,Aaron Nesmith,PTS,14.5,OVER,DEMON,1,0,14.5,2026-02-10T19:40:00.000-05:00,2026-02-09T23:53:50.642000+00:00,0,0,demon,IND,2026-02-10,,0,0.6,0.352629474105179,0.3494301139772046,0.0,0.0,False,0.0,30.25,4.345975149491768,0.41662738185683457,0.1557597865710747,20,OK,0.352629474105179,Aaron Nesmith|PTS|14.5|DEMON,0.0,0,,0.03
9816622,Aaron Nesmith,PTS,9.5,OVER,GOBLIN,1,0,9.5,2026-02-10T19:40:00.000-05:00,2026-02-10T00:15:12.597000+00:00,0,0,goblin,IND,2026-02-10,,0,0.6,0.7285542891421716,0.7215556888622275,0.0,0.0,False,0.0,30.25,4.345975149491768,0.41662738185683457,0.1557597865710747,20,OK,0.7285542891421716,Aaron Nesmith|PTS|9.5|GOBLIN,0.0,0,,0.03
9816625,Aaron Nesmith,REB,3.5,OVER,GOBLIN,1,0,3.5,2026-02-10T19:40:00.000-05:00,2026-02-10T00:12:32.203000+00:00,0,0,goblin,IND,2026-02-10,,0,0.6,0.6729654069186163,0.6619676064787042,0.0,0.0,False,0.0,30.25,4.345975149491768,0.15736299791786235,0.09271976419042827,20,OK,0.6729654069186163,Aaron Nesmith|REB|3.5|GOBLIN,0.0,0,,0.03
9816624,Aaron Nesmith,REB,5.5,OVER,DEMON,1,0,5.5,2026-02-10T19:40:00.000-05:00,2026-02-09T23:50:33.981000+00:00,0,0,demon,IND,2026-02-10,,0,0.6,0.40061987602479504,0.393621275744851,0.0,0.0,False,0.0,30.25,4.345975149491768,0.15736299791786235,0.09271976419042827,20,OK,0.40061987602479504,Aaron Nesmith|REB|5.5|DEMON,0.0,0,,0.03
9802324,Aaron Wiggins,AST,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:19:22.836000+00:00,0,0,goblin,OKC,2026-02-09,,0,0.6,0.594381123775245,0.5859828034393121,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.07664369519983996,0.0631705449756204,20,OK,0.594381123775245,Aaron Wiggins|AST|1.5|GOBLIN,0.0,0,,0.03
9800919,Aaron Wiggins,AST,4.5,OVER,DEMON,1,0,4.5,2026-02-09T22:10:00.000-05:00,2026-02-09T15:19:22.812000+00:00,0,0,demon,OKC,2026-02-09,,0,0.6,0.07788442311537692,0.07608478304339132,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.07664369519983996,0.0631705449756204,20,OK,0.07476904619076184,Aaron Wiggins|AST|4.5|DEMON,0.0,0,,0.03
9799880,Aaron Wiggins,FG3M,1.5,OVER,GOBLIN,1,0,1.5,2026-02-09T22:10:00.000-05:00,2026-02-09T01:41:15.282000+00:00,0,0,goblin,OKC,2026-02-09,,0,0.6,0.5733853229354129,0.5671865626874625,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.07033735789352596,0.04464744683271112,20,OK,0.5447160567886422,Aaron Wiggins|FG3M|1.5|GOBLIN,0.0,0,,0.03
9799881,Aaron Wiggins,FG3M,3.5,OVER,DEMON,1,0,3.5,2026-02-09T22:10:00.000-05:00,2026-02-09T03:35:52.297000+00:00,0,0,demon,OKC,2026-02-09,,0,0.6,0.09408118376324735,0.09088182363527295,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.07033735789352596,0.04464744683271112,20,OK,0.09408118376324735,Aaron Wiggins|FG3M|3.5|DEMON,0.0,0,,0.03
9799169,Aaron Wiggins,PA,15.5,UNDER,STANDARD,0,1,15.5,2026-02-09T22:10:00.000-05:00,2026-02-09T22:54:03.147000+00:00,0,0,standard,OKC,2026-02-09,,0,1.0,0.72875424915017,0.7279544091181763,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.4968182426213219,0.1662479491156334,20,OK,0.655878824235153,Aaron Wiggins|PA|15.5|STANDARD,-0.4093655417343773,1,rotowire,0.03
9800942,Aaron Wiggins,PA,19.5,OVER,DEMON,1,0,19.5,2026-02-09T22:10:00.000-05:00,2026-02-09T20:49:02.730000+00:00,0,0,demon,OKC,2026-02-09,,0,1.0,0.10967806438712258,0.10087982403519297,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.4968182426213219,0.1662479491156334,20,OK,0.10529094181163767,Aaron Wiggins|PA|19.5|DEMON,0.0,0,rotowire,0.03
9799171,Aaron Wiggins,PRA,19.5,UNDER,STANDARD,0,1,19.5,2026-02-09T22:10:00.000-05:00,2026-02-09T20:56:23.814000+00:00,0,0,standard,OKC,2026-02-09,,0,1.0,0.707758448310338,0.6973605278944212,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.6599532626018074,0.16630679906401646,20,OK,0.6369826034793041,Aaron Wiggins|PRA|19.5|STANDARD,-0.39992110771920447,1,rotowire,0.03
9800944,Aaron Wiggins,PRA,34.5,OVER,DEMON,1,0,34.5,2026-02-09T22:10:00.000-05:00,2026-02-10T00:55:06.885000+00:00,0,0,demon,OKC,2026-02-09,,0,1.0,0.005898820235952809,0.005698860227954409,0.0,0.0,False,0.0,25.15,5.9939552884551945,0.6599532626018074,0.16630679906401646,20,OK,0.005662867426514697,Aaron Wiggins|PRA|34.5|DEMON,0.0,0,rotowire,0.03
