n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323] | Robert Williams OVER REB 5.5 (GOBLIN) [id:10738967] | Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Tari Eason OVER REB 6 (STANDARD) [id:10740850] | Daniss Jenkins UNDER PA 19.5 (STANDARD) [id:10741814],0.2528373811220787,20.0,1.0,20.0,5.056747622441574,20.0,atlas,0.7657712264098018,0.11021035546593216,Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323] | Robert Williams OVER REB 5.5 (GOBLIN) [id:10738967] | Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851] | Tari Eason OVER REB 6 (STANDARD) [id:10740850] | Daniss Jenkins UNDER PA 19.5 (STANDARD) [id:10741814],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.5528373811220787,"['duncan robinson', 'robert williams', 'amen thompson', 'tari eason', 'daniss jenkins']",1,Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323],Robert Williams OVER REB 5.5 (GOBLIN) [id:10738967],Amen Thompson OVER RA 9.5 (GOBLIN) [id:10739851],Tari Eason OVER REB 6 (STANDARD) [id:10740850],Daniss Jenkins UNDER PA 19.5 (STANDARD) [id:10741814],0,
5,Dyson Daniels OVER REB 3.5 (GOBLIN) [id:10735378] | Amen Thompson OVER REB 5.5 (GOBLIN) [id:10735349] | Jaylen Wells OVER PTS 8.5 (GOBLIN) [id:10737415] | Mikal Bridges UNDER PR 16.5 (STANDARD) [id:10732440] | Zaccharie Risacher OVER REB 3.5 (STANDARD) [id:10738616],0.24975419338913107,20.0,1.0,20.0,4.995083867782622,20.0,atlas,0.7677250316401405,0.10433678437157382,Dyson Daniels OVER REB 3.5 (GOBLIN) [id:10735378] | Amen Thompson OVER REB 5.5 (GOBLIN) [id:10735349] | Jaylen Wells OVER PTS 8.5 (GOBLIN) [id:10737415] | Mikal Bridges UNDER PR 16.5 (STANDARD) [id:10732440] | Zaccharie Risacher OVER REB 3.5 (STANDARD) [id:10738616],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.549754193389131,"['dyson daniels', 'amen thompson', 'jaylen wells', 'mikal bridges', 'zaccharie risacher']",1,Dyson Daniels OVER REB 3.5 (GOBLIN) [id:10735378],Amen Thompson OVER REB 5.5 (GOBLIN) [id:10735349],Jaylen Wells OVER PTS 8.5 (GOBLIN) [id:10737415],Mikal Bridges UNDER PR 16.5 (STANDARD) [id:10732440],Zaccharie Risacher OVER REB 3.5 (STANDARD) [id:10738616],0,
5,Jaylen Wells OVER FG3M 1.5 (GOBLIN) [id:10737403] | Olivier-Maxence Prosper OVER FG3M 0.5 (GOBLIN) [id:10737518] | Amen Thompson OVER REB 6.5 (GOBLIN) [id:10738458] | Mikal Bridges UNDER PTS 12.5 (STANDARD) [id:10732438] | Tari Eason OVER REB 6 (STANDARD) [id:10740850],0.24328987284668213,20.0,1.0,20.0,4.865797456933643,20.0,atlas,0.7601462072055629,0.09940180741844715,Jaylen Wells OVER FG3M 1.5 (GOBLIN) [id:10737403] | Olivier-Maxence Prosper OVER FG3M 0.5 (GOBLIN) [id:10737518] | Amen Thompson OVER REB 6.5 (GOBLIN) [id:10738458] | Mikal Bridges UNDER PTS 12.5 (STANDARD) [id:10732438] | Tari Eason OVER REB 6 (STANDARD) [id:10740850],0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.8,0.8432898728466821,"['jaylen wells', 'olivier-maxence prosper', 'amen thompson', 'mikal bridges', 'tari eason']",1,Jaylen Wells OVER FG3M 1.5 (GOBLIN) [id:10737403],Olivier-Maxence Prosper OVER FG3M 0.5 (GOBLIN) [id:10737518],Amen Thompson OVER REB 6.5 (GOBLIN) [id:10738458],Mikal Bridges UNDER PTS 12.5 (STANDARD) [id:10732438],Tari Eason OVER REB 6 (STANDARD) [id:10740850],0,
5,Nickeil Alexander-Walker OVER FG3M 1.5 (GOBLIN) [id:10735433] | Olivier-Maxence Prosper OVER FG3M 0.5 (GOBLIN) [id:10737518] | Reed Sheppard OVER PA 11.5 (GOBLIN) [id:10739913] | Jalen Brunson UNDER PR 28.5 (STANDARD) [id:10732313] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:10737818],0.24058440339594353,20.0,1.0,20.0,4.811688067918871,20.0,atlas,0.7589085494095948,0.08174753011565476,Nickeil Alexander-Walker OVER FG3M 1.5 (GOBLIN) [id:10735433] | Olivier-Maxence Prosper OVER FG3M 0.5 (GOBLIN) [id:10737518] | Reed Sheppard OVER PA 11.5 (GOBLIN) [id:10739913] | Jalen Brunson UNDER PR 28.5 (STANDARD) [id:10732313] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:10737818],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.5405844033959435,"['nickeil alexander-walker', 'olivier-maxence prosper', 'reed sheppard', 'jalen brunson', 'sandro mamukelashvili']",1,Nickeil Alexander-Walker OVER FG3M 1.5 (GOBLIN) [id:10735433],Olivier-Maxence Prosper OVER FG3M 0.5 (GOBLIN) [id:10737518],Reed Sheppard OVER PA 11.5 (GOBLIN) [id:10739913],Jalen Brunson UNDER PR 28.5 (STANDARD) [id:10732313],Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:10737818],0,
5,Baylor Scheierman OVER FG3M 0.5 (GOBLIN) [id:10737218] | Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323] | Reed Sheppard OVER PTS 9.5 (GOBLIN) [id:10735472] | Mikal Bridges UNDER PTS 12.5 (STANDARD) [id:10732438] | Tari Eason OVER REB 6 (STANDARD) [id:10740850],0.23566407967694838,20.0,1.0,20.0,4.713281593538968,20.0,atlas,0.7550142614617207,0.09559628460423944,Baylor Scheierman OVER FG3M 0.5 (GOBLIN) [id:10737218] | Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323] | Reed Sheppard OVER PTS 9.5 (GOBLIN) [id:10735472] | Mikal Bridges UNDER PTS 12.5 (STANDARD) [id:10732438] | Tari Eason OVER REB 6 (STANDARD) [id:10740850],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.5356640796769484,"['baylor scheierman', 'duncan robinson', 'reed sheppard', 'mikal bridges', 'tari eason']",1,Baylor Scheierman OVER FG3M 0.5 (GOBLIN) [id:10737218],Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323],Reed Sheppard OVER PTS 9.5 (GOBLIN) [id:10735472],Mikal Bridges UNDER PTS 12.5 (STANDARD) [id:10732438],Tari Eason OVER REB 6 (STANDARD) [id:10740850],0,
5,Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323] | Olivier-Maxence Prosper OVER FG3M 0.5 (GOBLIN) [id:10737518] | Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599] | Jamal Murray UNDER PTS 23.5 (STANDARD) [id:10736964],0.23289234140532863,20.0,1.0,20.0,4.657846828106573,20.0,atlas,0.7550969786440863,0.1253575173381693,Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323] | Olivier-Maxence Prosper OVER FG3M 0.5 (GOBLIN) [id:10737518] | Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812] | Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599] | Jamal Murray UNDER PTS 23.5 (STANDARD) [id:10736964],0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,0.6828923414053286,"['duncan robinson', 'olivier-maxence prosper', 'sandro mamukelashvili', 'tari eason', 'jamal murray']",1,Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323],Olivier-Maxence Prosper OVER FG3M 0.5 (GOBLIN) [id:10737518],Sandro Mamukelashvili OVER PTS 4.5 (GOBLIN) [id:10737812],Tari Eason UNDER PA 12.5 (STANDARD) [id:10738599],Jamal Murray UNDER PTS 23.5 (STANDARD) [id:10736964],0,
5,Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Aaron Gordon OVER REB 3.5 (GOBLIN) [id:10737699] | Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:10737818] | Daniss Jenkins UNDER PR 16.5 (STANDARD) [id:10741815],0.23271481613626097,20.0,1.0,20.0,4.654296322725219,20.0,atlas,0.7521670058734335,0.10369379176057755,Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590] | Aaron Gordon OVER REB 3.5 (GOBLIN) [id:10737699] | Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:10737818] | Daniss Jenkins UNDER PR 16.5 (STANDARD) [id:10741815],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.5327148161362609,"['jaylen wells', 'aaron gordon', 'donovan clingan', 'sandro mamukelashvili', 'daniss jenkins']",1,Jaylen Wells OVER PR 9.5 (GOBLIN) [id:10740590],Aaron Gordon OVER REB 3.5 (GOBLIN) [id:10737699],Donovan Clingan OVER RA 9.5 (GOBLIN) [id:10742126],Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:10737818],Daniss Jenkins UNDER PR 16.5 (STANDARD) [id:10741815],0,
5,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10735349] | Ty Jerome OVER FG3M 1.5 (GOBLIN) [id:10737641] | Karl-Anthony Towns OVER FG3M 0.5 (GOBLIN) [id:10732336] | Sandro Mamukelashvili OVER PR 11.5 (STANDARD) [id:10737816] | Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439],0.23124366231041396,20.0,1.0,20.0,4.6248732462082796,20.0,atlas,0.7557594276428896,0.10770455578587275,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10735349] | Ty Jerome OVER FG3M 1.5 (GOBLIN) [id:10737641] | Karl-Anthony Towns OVER FG3M 0.5 (GOBLIN) [id:10732336] | Sandro Mamukelashvili OVER PR 11.5 (STANDARD) [id:10737816] | Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.531243662310414,"['amen thompson', 'ty jerome', 'karl-anthony towns', 'sandro mamukelashvili', 'mikal bridges']",1,Amen Thompson OVER REB 5.5 (GOBLIN) [id:10735349],Ty Jerome OVER FG3M 1.5 (GOBLIN) [id:10737641],Karl-Anthony Towns OVER FG3M 0.5 (GOBLIN) [id:10732336],Sandro Mamukelashvili OVER PR 11.5 (STANDARD) [id:10737816],Mikal Bridges UNDER PA 16.5 (STANDARD) [id:10732439],0,
5,Reed Sheppard OVER PRA 14.5 (GOBLIN) [id:10739513] | Amen Thompson OVER REB 5.5 (GOBLIN) [id:10735349] | Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323] | Landry Shamet UNDER RA 4.5 (STANDARD) [id:10732411] | Ausar Thompson UNDER PR 16.5 (STANDARD) [id:10741774],0.22964401679139138,20.0,1.0,20.0,4.592880335827828,20.0,atlas,0.7545688339925568,0.15775913158934776,Reed Sheppard OVER PRA 14.5 (GOBLIN) [id:10739513] | Amen Thompson OVER REB 5.5 (GOBLIN) [id:10735349] | Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323] | Landry Shamet UNDER RA 4.5 (STANDARD) [id:10732411] | Ausar Thompson UNDER PR 16.5 (STANDARD) [id:10741774],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.5296440167913914,"['reed sheppard', 'amen thompson', 'duncan robinson', 'landry shamet', 'ausar thompson']",1,Reed Sheppard OVER PRA 14.5 (GOBLIN) [id:10739513],Amen Thompson OVER REB 5.5 (GOBLIN) [id:10735349],Duncan Robinson OVER REB 1.5 (GOBLIN) [id:10742323],Landry Shamet UNDER RA 4.5 (STANDARD) [id:10732411],Ausar Thompson UNDER PR 16.5 (STANDARD) [id:10741774],0,
5,Bruce Brown OVER REB 1.5 (GOBLIN) [id:10739203] | Dyson Daniels OVER REB 3.5 (GOBLIN) [id:10735378] | Reed Sheppard OVER PA 11.5 (GOBLIN) [id:10739913] | Cameron Johnson OVER RA 5.5 (STANDARD) [id:10736953] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:10737818],0.2288166743952973,20.0,1.0,20.0,4.576333487905946,20.0,atlas,0.752986576868617,0.03064750712116483,Bruce Brown OVER REB 1.5 (GOBLIN) [id:10739203] | Dyson Daniels OVER REB 3.5 (GOBLIN) [id:10735378] | Reed Sheppard OVER PA 11.5 (GOBLIN) [id:10739913] | Cameron Johnson OVER RA 5.5 (STANDARD) [id:10736953] | Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:10737818],0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.6,0.6788166743952972,"['bruce brown', 'dyson daniels', 'reed sheppard', 'cameron johnson', 'sandro mamukelashvili']",1,Bruce Brown OVER REB 1.5 (GOBLIN) [id:10739203],Dyson Daniels OVER REB 3.5 (GOBLIN) [id:10735378],Reed Sheppard OVER PA 11.5 (GOBLIN) [id:10739913],Cameron Johnson OVER RA 5.5 (STANDARD) [id:10736953],Sandro Mamukelashvili OVER REB 3.5 (STANDARD) [id:10737818],0,
