n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Tari Eason OVER PTS 4.5 (GOBLIN) [id:10834795] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10821568] | Bones Hyland UNDER PR 17.5 (STANDARD) [id:10832258] | Tristan Silva UNDER PTS 11.5 (STANDARD) [id:10824068],0.3643025474397578,10.0,1.0,10.0,3.6430254743975783,10.0,atlas,0.7778996142496294,0.04177390419811419,Tari Eason OVER PTS 4.5 (GOBLIN) [id:10834795] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10821568] | Bones Hyland UNDER PR 17.5 (STANDARD) [id:10832258] | Tristan Silva UNDER PTS 11.5 (STANDARD) [id:10824068],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.5143025474397578,"['tari eason', 'kon knueppel', 'bones hyland', 'tristan silva']",1,Tari Eason OVER PTS 4.5 (GOBLIN) [id:10834795],Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10821568],Bones Hyland UNDER PR 17.5 (STANDARD) [id:10832258],Tristan Silva UNDER PTS 11.5 (STANDARD) [id:10824068],0,
4,Jordan Goodwin OVER PTS 4.5 (GOBLIN) [id:10829913] | Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10818613] | Devin Carter UNDER PTS 14.5 (STANDARD) [id:10830264] | Tristan Silva UNDER PTS 11.5 (STANDARD) [id:10824068],0.32268198342077753,10.0,1.0,10.0,3.226819834207775,10.0,atlas,0.7573648135277098,0.0732914660310305,Jordan Goodwin OVER PTS 4.5 (GOBLIN) [id:10829913] | Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10818613] | Devin Carter UNDER PTS 14.5 (STANDARD) [id:10830264] | Tristan Silva UNDER PTS 11.5 (STANDARD) [id:10824068],0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.6226819834207775,"['jordan goodwin', 'miles bridges', 'devin carter', 'tristan silva']",1,Jordan Goodwin OVER PTS 4.5 (GOBLIN) [id:10829913],Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10818613],Devin Carter UNDER PTS 14.5 (STANDARD) [id:10830264],Tristan Silva UNDER PTS 11.5 (STANDARD) [id:10824068],0,
4,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10829628] | Grayson Allen OVER REB 1.5 (GOBLIN) [id:10820785] | Luguentz Dort OVER PA 6.5 (STANDARD) [id:10834414] | Tristan Silva UNDER RA 6.5 (STANDARD) [id:10824074],0.31919864811117404,10.0,1.0,10.0,3.1919864811117407,10.0,atlas,0.7562874698111344,0.07538498716828818,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10829628] | Grayson Allen OVER REB 1.5 (GOBLIN) [id:10820785] | Luguentz Dort OVER PA 6.5 (STANDARD) [id:10834414] | Tristan Silva UNDER RA 6.5 (STANDARD) [id:10824074],0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.619198648111174,"['ryan kalkbrenner', 'grayson allen', 'luguentz dort', 'tristan silva']",1,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10829628],Grayson Allen OVER REB 1.5 (GOBLIN) [id:10820785],Luguentz Dort OVER PA 6.5 (STANDARD) [id:10834414],Tristan Silva UNDER RA 6.5 (STANDARD) [id:10824074],0,
4,Jalen Williams OVER AST 2.5 (GOBLIN) [id:10833458] | Brandon Miller OVER AST 2.5 (GOBLIN) [id:10818164] | Tristan Silva UNDER PA 13.5 (STANDARD) [id:10824069] | Rasheer Fleming UNDER PRA 10 (STANDARD) [id:10831606],0.3189798605180988,10.0,1.0,10.0,3.1897986051809877,10.0,atlas,0.7529082064737285,0.04731972438111859,Jalen Williams OVER AST 2.5 (GOBLIN) [id:10833458] | Brandon Miller OVER AST 2.5 (GOBLIN) [id:10818164] | Tristan Silva UNDER PA 13.5 (STANDARD) [id:10824069] | Rasheer Fleming UNDER PRA 10 (STANDARD) [id:10831606],0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.6189798605180987,"['jalen williams', 'brandon miller', 'tristan silva', 'rasheer fleming']",1,Jalen Williams OVER AST 2.5 (GOBLIN) [id:10833458],Brandon Miller OVER AST 2.5 (GOBLIN) [id:10818164],Tristan Silva UNDER PA 13.5 (STANDARD) [id:10824069],Rasheer Fleming UNDER PRA 10 (STANDARD) [id:10831606],0,
4,LaMelo Ball OVER REB 2.5 (GOBLIN) [id:10822086] | Jalen Williams OVER AST 2.5 (GOBLIN) [id:10833458] | Tari Eason OVER PR 11.5 (STANDARD) [id:10832652] | Bones Hyland UNDER PA 18.5 (STANDARD) [id:10832257],0.3182707451045334,10.0,1.0,10.0,3.182707451045334,10.0,atlas,0.7537736987654552,0.06853452244948634,LaMelo Ball OVER REB 2.5 (GOBLIN) [id:10822086] | Jalen Williams OVER AST 2.5 (GOBLIN) [id:10833458] | Tari Eason OVER PR 11.5 (STANDARD) [id:10832652] | Bones Hyland UNDER PA 18.5 (STANDARD) [id:10832257],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.46827074510453337,"['lamelo ball', 'jalen williams', 'tari eason', 'bones hyland']",1,LaMelo Ball OVER REB 2.5 (GOBLIN) [id:10822086],Jalen Williams OVER AST 2.5 (GOBLIN) [id:10833458],Tari Eason OVER PR 11.5 (STANDARD) [id:10832652],Bones Hyland UNDER PA 18.5 (STANDARD) [id:10832257],0,
4,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10826914] | Josh Hart OVER REB 4.5 (GOBLIN) [id:10833154] | Jalen Green UNDER PRA 29 (STANDARD) [id:10817202] | Tristan Silva UNDER PR 16 (STANDARD) [id:10824070],0.3166651136282109,10.0,1.0,10.0,3.166651136282109,10.0,atlas,0.7518687524271861,0.06925197863988204,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10826914] | Josh Hart OVER REB 4.5 (GOBLIN) [id:10833154] | Jalen Green UNDER PRA 29 (STANDARD) [id:10817202] | Tristan Silva UNDER PR 16 (STANDARD) [id:10824070],0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.6166651136282109,"['ryan kalkbrenner', 'josh hart', 'jalen green', 'tristan silva']",1,Ryan Kalkbrenner OVER PR 7.5 (GOBLIN) [id:10826914],Josh Hart OVER REB 4.5 (GOBLIN) [id:10833154],Jalen Green UNDER PRA 29 (STANDARD) [id:10817202],Tristan Silva UNDER PR 16 (STANDARD) [id:10824070],0,
4,Grayson Allen OVER PA 15.5 (GOBLIN) [id:10825385] | Kon Knueppel OVER REB 2.5 (GOBLIN) [id:10822079] | Max Strus OVER REB 4.5 (STANDARD) [id:10823889] | Derik Queen OVER REB 4 (STANDARD) [id:10827970],0.2939227365019535,10.0,1.0,10.0,2.939227365019535,10.0,atlas,0.7390763725733595,0.10883817406888019,Grayson Allen OVER PA 15.5 (GOBLIN) [id:10825385] | Kon Knueppel OVER REB 2.5 (GOBLIN) [id:10822079] | Max Strus OVER REB 4.5 (STANDARD) [id:10823889] | Derik Queen OVER REB 4 (STANDARD) [id:10827970],0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.5939227365019535,"['grayson allen', 'kon knueppel', 'max strus', 'derik queen']",1,Grayson Allen OVER PA 15.5 (GOBLIN) [id:10825385],Kon Knueppel OVER REB 2.5 (GOBLIN) [id:10822079],Max Strus OVER REB 4.5 (STANDARD) [id:10823889],Derik Queen OVER REB 4 (STANDARD) [id:10827970],0,
4,Miles Bridges OVER FG3M 0.5 (GOBLIN) [id:10833070] | Tari Eason OVER PRA 10.5 (GOBLIN) [id:10833330] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10832252] | Luguentz Dort OVER PR 8.5 (STANDARD) [id:10830701],0.2887370370802205,10.0,1.0,10.0,2.887370370802205,10.0,atlas,0.7354423216302509,0.07352085571123664,Miles Bridges OVER FG3M 0.5 (GOBLIN) [id:10833070] | Tari Eason OVER PRA 10.5 (GOBLIN) [id:10833330] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10832252] | Luguentz Dort OVER PR 8.5 (STANDARD) [id:10830701],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.4387370370802205,"['miles bridges', 'tari eason', 'bones hyland', 'luguentz dort']",1,Miles Bridges OVER FG3M 0.5 (GOBLIN) [id:10833070],Tari Eason OVER PRA 10.5 (GOBLIN) [id:10833330],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10832252],Luguentz Dort OVER PR 8.5 (STANDARD) [id:10830701],0,
4,Derik Queen OVER REB 3.5 (GOBLIN) [id:10822875] | Grayson Allen OVER PA 15.5 (GOBLIN) [id:10825385] | Luguentz Dort OVER PA 6.5 (STANDARD) [id:10834414] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10832252],0.2786757235868496,10.0,1.0,10.0,2.786757235868496,10.0,atlas,0.7285617487327656,0.06382390127703173,Derik Queen OVER REB 3.5 (GOBLIN) [id:10822875] | Grayson Allen OVER PA 15.5 (GOBLIN) [id:10825385] | Luguentz Dort OVER PA 6.5 (STANDARD) [id:10834414] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10832252],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.4286757235868496,"['derik queen', 'grayson allen', 'luguentz dort', 'bones hyland']",1,Derik Queen OVER REB 3.5 (GOBLIN) [id:10822875],Grayson Allen OVER PA 15.5 (GOBLIN) [id:10825385],Luguentz Dort OVER PA 6.5 (STANDARD) [id:10834414],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10832252],0,
4,Jayson Tatum OVER REB 6.5 (GOBLIN) [id:10833776] | Jalen Williams OVER AST 2.5 (GOBLIN) [id:10833458] | Grayson Allen OVER PA 18.5 (STANDARD) [id:10817185] | Reed Sheppard UNDER RA 8.5 (STANDARD) [id:10832612],0.27793186979809054,10.0,1.0,10.0,2.7793186979809055,10.0,atlas,0.7296934931841847,0.05127060154273051,Jayson Tatum OVER REB 6.5 (GOBLIN) [id:10833776] | Jalen Williams OVER AST 2.5 (GOBLIN) [id:10833458] | Grayson Allen OVER PA 18.5 (STANDARD) [id:10817185] | Reed Sheppard UNDER RA 8.5 (STANDARD) [id:10832612],0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.4279318697980905,"['jayson tatum', 'jalen williams', 'grayson allen', 'reed sheppard']",1,Jayson Tatum OVER REB 6.5 (GOBLIN) [id:10833776],Jalen Williams OVER AST 2.5 (GOBLIN) [id:10833458],Grayson Allen OVER PA 18.5 (STANDARD) [id:10817185],Reed Sheppard UNDER RA 8.5 (STANDARD) [id:10832612],0,
