n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Jalen Green OVER AST 1.5 (GOBLIN) [id:10649328] | Coby White OVER PRA 16.5 (GOBLIN) [id:10653798] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713] | Adem Bona UNDER PRA 14.5 (STANDARD) [id:10647018],0.3270946955063215,20.0,1.0,20.0,6.541893910126429,20.0,atlas,0.8092634804055058,0.035999743190273964,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Jalen Green OVER AST 1.5 (GOBLIN) [id:10649328] | Coby White OVER PRA 16.5 (GOBLIN) [id:10653798] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713] | Adem Bona UNDER PRA 14.5 (STANDARD) [id:10647018],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.47709469550632144,"['jaden mcdaniels', 'jalen green', 'coby white', 'tristan silva', 'adem bona']",1,Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284],Jalen Green OVER AST 1.5 (GOBLIN) [id:10649328],Coby White OVER PRA 16.5 (GOBLIN) [id:10653798],Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],Adem Bona UNDER PRA 14.5 (STANDARD) [id:10647018],0,
5,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866] | Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628] | Tre Johnson UNDER PA 14.5 (STANDARD) [id:10648423],0.31740843811789016,20.0,1.0,20.0,6.348168762357803,20.0,atlas,0.7984890206333966,0.03113396869983226,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866] | Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137] | Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628] | Tre Johnson UNDER PA 14.5 (STANDARD) [id:10648423],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.4674084381178901,"['jaden mcdaniels', 'collin gillespie', 'ryan kalkbrenner', 'quentin grimes', 'tre johnson']",1,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866],Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127],Ryan Kalkbrenner OVER REB 3.5 (GOBLIN) [id:10644137],Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628],Tre Johnson UNDER PA 14.5 (STANDARD) [id:10648423],0,
5,Davion Mitchell OVER PRA 13.5 (GOBLIN) [id:10652257] | Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Precious Achiuwa UNDER REB 8.5 (STANDARD) [id:10650777] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],0.3122007003446219,20.0,1.0,20.0,6.244014006892438,20.0,atlas,0.7998565801730892,0.03698712038247846,Davion Mitchell OVER PRA 13.5 (GOBLIN) [id:10652257] | Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127] | Precious Achiuwa UNDER REB 8.5 (STANDARD) [id:10650777] | Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.4622007003446219,"['davion mitchell', 'ryan kalkbrenner', 'collin gillespie', 'precious achiuwa', 'cameron payne']",1,Davion Mitchell OVER PRA 13.5 (GOBLIN) [id:10652257],Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Collin Gillespie OVER FG3M 1.5 (GOBLIN) [id:10649127],Precious Achiuwa UNDER REB 8.5 (STANDARD) [id:10650777],Cameron Payne UNDER PTS 10 (STANDARD) [id:10647560],0,
5,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866] | Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Kon Knueppel OVER PRA 24.5 (GOBLIN) [id:10644517] | Will Riley UNDER PR 18.5 (STANDARD) [id:10647534] | Cameron Payne UNDER PA 13.5 (STANDARD) [id:10644832],0.31142199267683246,20.0,1.0,20.0,6.228439853536649,20.0,atlas,0.7996809891415525,0.038131904669931216,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866] | Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490] | Kon Knueppel OVER PRA 24.5 (GOBLIN) [id:10644517] | Will Riley UNDER PR 18.5 (STANDARD) [id:10647534] | Cameron Payne UNDER PA 13.5 (STANDARD) [id:10644832],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.4614219926768325,"['jaden mcdaniels', 'jordan goodwin', 'kon knueppel', 'will riley', 'cameron payne']",1,Jaden McDaniels OVER REB 2.5 (GOBLIN) [id:10654866],Jordan Goodwin OVER REB 2.5 (GOBLIN) [id:10652490],Kon Knueppel OVER PRA 24.5 (GOBLIN) [id:10644517],Will Riley UNDER PR 18.5 (STANDARD) [id:10647534],Cameron Payne UNDER PA 13.5 (STANDARD) [id:10644832],0,
5,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Myles Turner OVER PTS 7.5 (GOBLIN) [id:10646697] | Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628] | Bilal Coulibaly UNDER PR 16.5 (STANDARD) [id:10648391],0.30997034738624574,20.0,1.0,20.0,6.199406947724915,20.0,atlas,0.7982167221847796,0.045845679069291864,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Myles Turner OVER PTS 7.5 (GOBLIN) [id:10646697] | Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497] | Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628] | Bilal Coulibaly UNDER PR 16.5 (STANDARD) [id:10648391],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.45997034738624576,"['james harden', 'myles turner', 'ryan kalkbrenner', 'quentin grimes', 'bilal coulibaly']",1,James Harden OVER AST 5.5 (GOBLIN) [id:10645143],Myles Turner OVER PTS 7.5 (GOBLIN) [id:10646697],Ryan Kalkbrenner OVER PTS 3.5 (GOBLIN) [id:10655497],Quentin Grimes UNDER PR 24.5 (STANDARD) [id:10644628],Bilal Coulibaly UNDER PR 16.5 (STANDARD) [id:10648391],0,
5,James Harden OVER PTS 16.5 (GOBLIN) [id:10652299] | Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536] | Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713] | Dominick Barlow UNDER PR 14.5 (STANDARD) [id:10644612],0.30712625754468764,20.0,1.0,20.0,6.142525150893753,20.0,atlas,0.7953117691842457,0.046056814832972935,James Harden OVER PTS 16.5 (GOBLIN) [id:10652299] | Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536] | Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713] | Dominick Barlow UNDER PR 14.5 (STANDARD) [id:10644612],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.4571262575446876,"['james harden', 'miles bridges', 'jaden mcdaniels', 'tristan silva', 'dominick barlow']",1,James Harden OVER PTS 16.5 (GOBLIN) [id:10652299],Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536],Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284],Tristan Silva UNDER PR 16.5 (STANDARD) [id:10646713],Dominick Barlow UNDER PR 14.5 (STANDARD) [id:10644612],0,
5,Davion Mitchell OVER PA 11.5 (GOBLIN) [id:10650767] | Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Jalen Brunson UNDER RA 10.5 (STANDARD) [id:10650941] | Adem Bona UNDER PA 8.5 (STANDARD) [id:10647014],0.30652412591918815,20.0,1.0,20.0,6.130482518383763,20.0,atlas,0.7978714741111353,0.03637327775779914,Davion Mitchell OVER PA 11.5 (GOBLIN) [id:10650767] | Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284] | Jalen Brunson UNDER RA 10.5 (STANDARD) [id:10650941] | Adem Bona UNDER PA 8.5 (STANDARD) [id:10647014],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.4565241259191881,"['davion mitchell', 'ryan kalkbrenner', 'jaden mcdaniels', 'jalen brunson', 'adem bona']",1,Davion Mitchell OVER PA 11.5 (GOBLIN) [id:10650767],Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Jaden McDaniels OVER AST 1.5 (GOBLIN) [id:10649284],Jalen Brunson UNDER RA 10.5 (STANDARD) [id:10650941],Adem Bona UNDER PA 8.5 (STANDARD) [id:10647014],0,
5,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Russell Westbrook OVER PTS 9.5 (GOBLIN) [id:10651085] | Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Caris LeVert UNDER PA 9.5 (STANDARD) [id:10653526] | Kobe Brown UNDER PR 11.5 (STANDARD) [id:10650945],0.3053367269671786,20.0,1.0,20.0,6.106734539343572,20.0,atlas,0.79390408266238,0.046959263295706245,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155] | Russell Westbrook OVER PTS 9.5 (GOBLIN) [id:10651085] | Coby White OVER PRA 14.5 (GOBLIN) [id:10653364] | Caris LeVert UNDER PA 9.5 (STANDARD) [id:10653526] | Kobe Brown UNDER PR 11.5 (STANDARD) [id:10650945],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.45533672696717864,"['collin gillespie', 'russell westbrook', 'coby white', 'caris levert', 'kobe brown']",1,Collin Gillespie OVER REB 2.5 (GOBLIN) [id:10649155],Russell Westbrook OVER PTS 9.5 (GOBLIN) [id:10651085],Coby White OVER PRA 14.5 (GOBLIN) [id:10653364],Caris LeVert UNDER PA 9.5 (STANDARD) [id:10653526],Kobe Brown UNDER PR 11.5 (STANDARD) [id:10650945],0,
5,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Donte DiVincenzo OVER REB 3.5 (GOBLIN) [id:10649243] | Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Jarace Walker UNDER PA 17.5 (STANDARD) [id:10650084] | Christian Braun UNDER PRA 18.5 (STANDARD) [id:10644608],0.30525398715528285,20.0,1.0,20.0,6.105079743105657,20.0,atlas,0.7938306253340841,0.02738754748768556,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Donte DiVincenzo OVER REB 3.5 (GOBLIN) [id:10649243] | Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Jarace Walker UNDER PA 17.5 (STANDARD) [id:10650084] | Christian Braun UNDER PRA 18.5 (STANDARD) [id:10644608],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.45525398715528287,"['davion mitchell', 'donte divincenzo', 'ryan kalkbrenner', 'jarace walker', 'christian braun']",1,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],Donte DiVincenzo OVER REB 3.5 (GOBLIN) [id:10649243],Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Jarace Walker UNDER PA 17.5 (STANDARD) [id:10650084],Christian Braun UNDER PRA 18.5 (STANDARD) [id:10644608],0,
5,Davion Mitchell OVER PR 7.5 (GOBLIN) [id:10650527] | LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Isaiah Hartenstein OVER PTS 5.5 (GOBLIN) [id:10648218] | Tristan Silva UNDER PA 12.5 (STANDARD) [id:10648740] | Quentin Grimes UNDER PRA 28.5 (STANDARD) [id:10644629],0.3044484777501951,20.0,1.0,20.0,6.088969555003903,20.0,atlas,0.8001428302048221,0.054191961989574246,Davion Mitchell OVER PR 7.5 (GOBLIN) [id:10650527] | LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873] | Isaiah Hartenstein OVER PTS 5.5 (GOBLIN) [id:10648218] | Tristan Silva UNDER PA 12.5 (STANDARD) [id:10648740] | Quentin Grimes UNDER PRA 28.5 (STANDARD) [id:10644629],0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.45444847775019515,"['davion mitchell', 'lamelo ball', 'isaiah hartenstein', 'tristan silva', 'quentin grimes']",1,Davion Mitchell OVER PR 7.5 (GOBLIN) [id:10650527],LaMelo Ball OVER PA 19.5 (GOBLIN) [id:10646873],Isaiah Hartenstein OVER PTS 5.5 (GOBLIN) [id:10648218],Tristan Silva UNDER PA 12.5 (STANDARD) [id:10648740],Quentin Grimes UNDER PRA 28.5 (STANDARD) [id:10644629],0,
