n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Max Strus OVER REB 2.5 (GOBLIN) [id:11841985] | Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | Sandro Mamukelashvili OVER RA 3.5 (GOBLIN) [id:11847901] | Cade Cunningham UNDER PRA 44.5 (STANDARD) [id:11823420] | Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598],0.2565966542815641,20.0,1.0,20.0,5.131933085631282,20.0,atlas,0.7678523216144414,0.05787363846323183,Max Strus OVER REB 2.5 (GOBLIN) [id:11841985] | Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | Sandro Mamukelashvili OVER RA 3.5 (GOBLIN) [id:11847901] | Cade Cunningham UNDER PRA 44.5 (STANDARD) [id:11823420] | Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.4065966542815641,"['max strus', 'goga bitadze', 'sandro mamukelashvili', 'cade cunningham', 'donovan mitchell']",1,Max Strus OVER REB 2.5 (GOBLIN) [id:11841985],Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426],Sandro Mamukelashvili OVER RA 3.5 (GOBLIN) [id:11847901],Cade Cunningham UNDER PRA 44.5 (STANDARD) [id:11823420],Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598],0,
5,Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | Sandro Mamukelashvili OVER PR 4.5 (GOBLIN) [id:11850616] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Cade Cunningham UNDER PA 38.5 (STANDARD) [id:11823412] | Dennis Schröder OVER PR 7.5 (STANDARD) [id:11829330],0.24289873582111587,20.0,1.0,20.0,4.8579747164223175,20.0,atlas,0.7652347343595205,0.056966210454142276,Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | Sandro Mamukelashvili OVER PR 4.5 (GOBLIN) [id:11850616] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Cade Cunningham UNDER PA 38.5 (STANDARD) [id:11823412] | Dennis Schröder OVER PR 7.5 (STANDARD) [id:11829330],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.3928987358211159,"['goga bitadze', 'sandro mamukelashvili', 'donovan mitchell', 'cade cunningham', 'dennis schröder']",1,Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426],Sandro Mamukelashvili OVER PR 4.5 (GOBLIN) [id:11850616],Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332],Cade Cunningham UNDER PA 38.5 (STANDARD) [id:11823412],Dennis Schröder OVER PR 7.5 (STANDARD) [id:11829330],0,
5,Sandro Mamukelashvili OVER REB 1.5 (GOBLIN) [id:11832298] | Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836] | Jaylon Tyson OVER PA 7.5 (STANDARD) [id:11850975] | Cade Cunningham UNDER PR 35.5 (STANDARD) [id:11823416],0.23629911682885477,20.0,1.0,20.0,4.725982336577095,20.0,atlas,0.7612047999713589,0.042480982218065386,Sandro Mamukelashvili OVER REB 1.5 (GOBLIN) [id:11832298] | Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836] | Jaylon Tyson OVER PA 7.5 (STANDARD) [id:11850975] | Cade Cunningham UNDER PR 35.5 (STANDARD) [id:11823416],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.38629911682885476,"['sandro mamukelashvili', 'jakob poeltl', 'desmond bane', 'jaylon tyson', 'cade cunningham']",1,Sandro Mamukelashvili OVER REB 1.5 (GOBLIN) [id:11832298],Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865],Desmond Bane OVER REB 2.5 (GOBLIN) [id:11824836],Jaylon Tyson OVER PA 7.5 (STANDARD) [id:11850975],Cade Cunningham UNDER PR 35.5 (STANDARD) [id:11823416],0,
5,Sandro Mamukelashvili OVER REB 1.5 (GOBLIN) [id:11832298] | Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | James Harden OVER PTS 14.5 (GOBLIN) [id:11825101] | Anthony Black UNDER PRA 17.5 (STANDARD) [id:11823934] | Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598],0.23140286723984688,20.0,1.0,20.0,4.628057344796938,20.0,atlas,0.7537653308630721,0.053773095911640346,Sandro Mamukelashvili OVER REB 1.5 (GOBLIN) [id:11832298] | Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | James Harden OVER PTS 14.5 (GOBLIN) [id:11825101] | Anthony Black UNDER PRA 17.5 (STANDARD) [id:11823934] | Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.5314028672398469,"['sandro mamukelashvili', 'goga bitadze', 'james harden', 'anthony black', 'donovan mitchell']",1,Sandro Mamukelashvili OVER REB 1.5 (GOBLIN) [id:11832298],Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426],James Harden OVER PTS 14.5 (GOBLIN) [id:11825101],Anthony Black UNDER PRA 17.5 (STANDARD) [id:11823934],Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598],0,
5,Sandro Mamukelashvili OVER REB 1.5 (GOBLIN) [id:11832298] | Scottie Barnes OVER AST 5.5 (GOBLIN) [id:11824604] | Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | Max Strus OVER REB 4 (STANDARD) [id:11829703] | Dean Wade OVER PTS 4.5 (STANDARD) [id:11825816],0.22917819699736053,20.0,1.0,20.0,4.583563939947211,20.0,atlas,0.7525395347459867,0.013117960775258775,Sandro Mamukelashvili OVER REB 1.5 (GOBLIN) [id:11832298] | Scottie Barnes OVER AST 5.5 (GOBLIN) [id:11824604] | Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | Max Strus OVER REB 4 (STANDARD) [id:11829703] | Dean Wade OVER PTS 4.5 (STANDARD) [id:11825816],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.37917819699736055,"['sandro mamukelashvili', 'scottie barnes', 'goga bitadze', 'max strus', 'dean wade']",1,Sandro Mamukelashvili OVER REB 1.5 (GOBLIN) [id:11832298],Scottie Barnes OVER AST 5.5 (GOBLIN) [id:11824604],Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426],Max Strus OVER REB 4 (STANDARD) [id:11829703],Dean Wade OVER PTS 4.5 (STANDARD) [id:11825816],0,
5,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Evan Mobley OVER RA 8.5 (GOBLIN) [id:11843104] | Tristan da Silva OVER REB 1.5 (GOBLIN) [id:11838225] | Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598] | Desmond Bane UNDER RA 7 (STANDARD) [id:11825288],0.22737620657713276,20.0,1.0,20.0,4.547524131542655,20.0,atlas,0.7503521508875414,0.048052454695098945,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Evan Mobley OVER RA 8.5 (GOBLIN) [id:11843104] | Tristan da Silva OVER REB 1.5 (GOBLIN) [id:11838225] | Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598] | Desmond Bane UNDER RA 7 (STANDARD) [id:11825288],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.5273762065771328,"['jakob poeltl', 'evan mobley', 'tristan da silva', 'donovan mitchell', 'desmond bane']",1,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865],Evan Mobley OVER RA 8.5 (GOBLIN) [id:11843104],Tristan da Silva OVER REB 1.5 (GOBLIN) [id:11838225],Donovan Mitchell OVER REB 4 (STANDARD) [id:11842598],Desmond Bane UNDER RA 7 (STANDARD) [id:11825288],0,
5,Paolo Banchero OVER RA 10.5 (GOBLIN) [id:11843076] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Desmond Bane UNDER PA 22.5 (STANDARD) [id:11823457] | Jaylon Tyson OVER PA 7.5 (STANDARD) [id:11850975],0.22267561265925356,20.0,1.0,20.0,4.453512253185071,20.0,atlas,0.7516362204990478,0.0555781313692284,Paolo Banchero OVER RA 10.5 (GOBLIN) [id:11843076] | Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332] | Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Desmond Bane UNDER PA 22.5 (STANDARD) [id:11823457] | Jaylon Tyson OVER PA 7.5 (STANDARD) [id:11850975],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.5226756126592536,"['paolo banchero', 'donovan mitchell', 'jakob poeltl', 'desmond bane', 'jaylon tyson']",1,Paolo Banchero OVER RA 10.5 (GOBLIN) [id:11843076],Donovan Mitchell OVER REB 2.5 (GOBLIN) [id:11824332],Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865],Desmond Bane UNDER PA 22.5 (STANDARD) [id:11823457],Jaylon Tyson OVER PA 7.5 (STANDARD) [id:11850975],0,
5,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Scottie Barnes OVER AST 5.5 (GOBLIN) [id:11824604] | Tristan da Silva OVER REB 1.5 (GOBLIN) [id:11838225] | Sam Merrill OVER PA 6.5 (STANDARD) [id:11835005] | Max Strus OVER REB 4 (STANDARD) [id:11829703],0.21242801330129946,20.0,1.0,20.0,4.248560266025989,20.0,atlas,0.7391504191116586,0.013071198306087745,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Scottie Barnes OVER AST 5.5 (GOBLIN) [id:11824604] | Tristan da Silva OVER REB 1.5 (GOBLIN) [id:11838225] | Sam Merrill OVER PA 6.5 (STANDARD) [id:11835005] | Max Strus OVER REB 4 (STANDARD) [id:11829703],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.3624280133012995,"['jakob poeltl', 'scottie barnes', 'tristan da silva', 'sam merrill', 'max strus']",1,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865],Scottie Barnes OVER AST 5.5 (GOBLIN) [id:11824604],Tristan da Silva OVER REB 1.5 (GOBLIN) [id:11838225],Sam Merrill OVER PA 6.5 (STANDARD) [id:11835005],Max Strus OVER REB 4 (STANDARD) [id:11829703],0,
5,Sam Merrill OVER RA 1.5 (GOBLIN) [id:11835380] | Max Strus OVER REB 2.5 (GOBLIN) [id:11841985] | Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | Cade Cunningham UNDER PRA 44.5 (STANDARD) [id:11823420] | Anthony Black UNDER PA 14 (STANDARD) [id:11823929],0.21022590555974446,20.0,1.0,20.0,4.204518111194889,20.0,atlas,0.7404134909637163,0.09346572141091848,Sam Merrill OVER RA 1.5 (GOBLIN) [id:11835380] | Max Strus OVER REB 2.5 (GOBLIN) [id:11841985] | Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426] | Cade Cunningham UNDER PRA 44.5 (STANDARD) [id:11823420] | Anthony Black UNDER PA 14 (STANDARD) [id:11823929],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.4,0.5102259055597445,"['sam merrill', 'max strus', 'goga bitadze', 'cade cunningham', 'anthony black']",1,Sam Merrill OVER RA 1.5 (GOBLIN) [id:11835380],Max Strus OVER REB 2.5 (GOBLIN) [id:11841985],Goga Bitadze OVER REB 1.5 (GOBLIN) [id:11853426],Cade Cunningham UNDER PRA 44.5 (STANDARD) [id:11823420],Anthony Black UNDER PA 14 (STANDARD) [id:11823929],0,
5,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Max Strus OVER REB 2.5 (GOBLIN) [id:11841985] | Evan Mobley OVER AST 1.5 (GOBLIN) [id:11824341] | Desmond Bane UNDER PA 22.5 (STANDARD) [id:11823457] | Cade Cunningham UNDER PA 38.5 (STANDARD) [id:11823412],0.20485283167148494,20.0,1.0,20.0,4.097056633429698,20.0,atlas,0.7374203595822805,0.1020377638543037,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865] | Max Strus OVER REB 2.5 (GOBLIN) [id:11841985] | Evan Mobley OVER AST 1.5 (GOBLIN) [id:11824341] | Desmond Bane UNDER PA 22.5 (STANDARD) [id:11823457] | Cade Cunningham UNDER PA 38.5 (STANDARD) [id:11823412],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.35485283167148496,"['jakob poeltl', 'max strus', 'evan mobley', 'desmond bane', 'cade cunningham']",1,Jakob Poeltl OVER AST 0.5 (GOBLIN) [id:11829865],Max Strus OVER REB 2.5 (GOBLIN) [id:11841985],Evan Mobley OVER AST 1.5 (GOBLIN) [id:11824341],Desmond Bane UNDER PA 22.5 (STANDARD) [id:11823457],Cade Cunningham UNDER PA 38.5 (STANDARD) [id:11823412],0,
