n_legs,legs,hit_prob,payout_mult,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,leg_1,leg_2,leg_3,leg_4,leg_5
5,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER],0.0888597358239822,6.302688405124377,0.5600552266602278,20.0,pp_kernel,0.6199039812631957,0.0034269309202054126,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER],Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER],Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER],Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER]
5,Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],0.08761448986629451,6.284094465082971,0.5505777308298494,20.0,pp_kernel,0.6160031993601279,0.0,Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER],Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER],Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER]
5,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | Marvin Bagley OVER PR 17 (STANDARD) [id:9885261|Marvin Bagley|PR|STANDARD|17|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],0.08629866589699828,6.260349594707398,0.5402598180720622,20.0,pp_kernel,0.6176451370842204,0.001243090168953275,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | Marvin Bagley OVER PR 17 (STANDARD) [id:9885261|Marvin Bagley|PR|STANDARD|17|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER],Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER],Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER],Marvin Bagley OVER PR 17 (STANDARD) [id:9885261|Marvin Bagley|PR|STANDARD|17|OVER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER]
5,Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER] | Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | LeBron James OVER RA 12.5 (GOBLIN) [id:9869110|LeBron James|RA|GOBLIN|12.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],0.08368653815776138,6.362233321184679,0.5324332816019025,20.0,pp_kernel,0.6107262547490502,0.001849497167957442,Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER] | Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | LeBron James OVER RA 12.5 (GOBLIN) [id:9869110|LeBron James|RA|GOBLIN|12.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER],Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER],LeBron James OVER RA 12.5 (GOBLIN) [id:9869110|LeBron James|RA|GOBLIN|12.5|OVER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER]
5,Toumani Camara OVER PA 15.5 (GOBLIN) [id:9886253|Toumani Camara|PA|GOBLIN|15.5|OVER] | Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER] | Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],0.08309842467285192,6.355472071714804,0.5281297172118067,20.0,pp_kernel,0.6108799347834662,0.001849497167957442,Toumani Camara OVER PA 15.5 (GOBLIN) [id:9886253|Toumani Camara|PA|GOBLIN|15.5|OVER] | Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER] | Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Toumani Camara OVER PA 15.5 (GOBLIN) [id:9886253|Toumani Camara|PA|GOBLIN|15.5|OVER],Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER],Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER]
5,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Daniel Gafford OVER AST 0.5 (GOBLIN) [id:9869071|Daniel Gafford|AST|GOBLIN|0.5|OVER] | Jerami Grant OVER PA 21.5 (GOBLIN) [id:9881652|Jerami Grant|PA|GOBLIN|21.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],0.08067918798918997,6.380170846081129,0.5147470030941286,20.0,pp_kernel,0.613784829328621,0.0028049261991265634,LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Daniel Gafford OVER AST 0.5 (GOBLIN) [id:9869071|Daniel Gafford|AST|GOBLIN|0.5|OVER] | Jerami Grant OVER PA 21.5 (GOBLIN) [id:9881652|Jerami Grant|PA|GOBLIN|21.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Daniel Gafford OVER AST 0.5 (GOBLIN) [id:9869071|Daniel Gafford|AST|GOBLIN|0.5|OVER],Jerami Grant OVER PA 21.5 (GOBLIN) [id:9881652|Jerami Grant|PA|GOBLIN|21.5|OVER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER]
5,Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],0.08064138368440099,6.376328609126267,0.5141959618663742,20.0,pp_kernel,0.6062261547690462,0.000741015190811414,Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER],Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER],Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER]
5,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Jerami Grant OVER PA 21.5 (GOBLIN) [id:9881652|Jerami Grant|PA|GOBLIN|21.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER],0.08061584768936592,6.3153203131253495,0.5091149004724719,20.0,pp_kernel,0.6113446931208243,0.003814953393419641,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER] | Jerami Grant OVER PA 21.5 (GOBLIN) [id:9881652|Jerami Grant|PA|GOBLIN|21.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER],Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER],Marvin Bagley OVER AST 0.5 (GOBLIN) [id:9885300|Marvin Bagley|AST|GOBLIN|0.5|OVER],Jerami Grant OVER PA 21.5 (GOBLIN) [id:9881652|Jerami Grant|PA|GOBLIN|21.5|OVER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Brice Sensabaugh UNDER RA 6.5 (STANDARD) [id:9883153|Brice Sensabaugh|RA|STANDARD|6.5|UNDER]
5,Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Cody Williams UNDER PA 9.5 (STANDARD) [id:9883121|Cody Williams|PA|STANDARD|9.5|UNDER],0.08114361528711697,6.250077869722039,0.5071539141752488,20.0,pp_kernel,0.6104160071452467,0.0,Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER] | Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER] | John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER] | Cody Williams UNDER PA 9.5 (STANDARD) [id:9883121|Cody Williams|PA|STANDARD|9.5|UNDER],Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER],LeBron James OVER PA 24.5 (GOBLIN) [id:9869595|LeBron James|PA|GOBLIN|24.5|OVER],Toumani Camara OVER PRA 18.5 (GOBLIN) [id:9871308|Toumani Camara|PRA|GOBLIN|18.5|OVER],John Konchar UNDER PRA 10.5 (STANDARD) [id:9885847|John Konchar|PRA|STANDARD|10.5|UNDER],Cody Williams UNDER PA 9.5 (STANDARD) [id:9883121|Cody Williams|PA|STANDARD|9.5|UNDER]
5,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER] | Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],0.07946470578993076,6.330933357190991,0.5030857566048408,20.0,pp_kernel,0.6086496388499125,0.0034269309202054126,Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER] | Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER] | Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER] | Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER] | Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER],Klay Thompson OVER AST 0.5 (GOBLIN) [id:9885626|Klay Thompson|AST|GOBLIN|0.5|OVER],Jerami Grant OVER PA 20.5 (GOBLIN) [id:9871895|Jerami Grant|PA|GOBLIN|20.5|OVER],Naji Marshall OVER PA 18.5 (GOBLIN) [id:9883539|Naji Marshall|PA|GOBLIN|18.5|OVER],Brice Sensabaugh UNDER PTS 18.5 (STANDARD) [id:9870746|Brice Sensabaugh|PTS|STANDARD|18.5|UNDER],Kyle Filipowski UNDER PR 25.5 (STANDARD) [id:9870769|Kyle Filipowski|PR|STANDARD|25.5|UNDER]
5,Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | LeBron James OVER RA 12.5 (GOBLIN) [id:9869110|LeBron James|RA|GOBLIN|12.5|OVER] | Jerami Grant OVER PA 21.5 (GOBLIN) [id:9881652|Jerami Grant|PA|GOBLIN|21.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER],0.07621450536004029,6.438000218614851,0.49066900216956216,20.0,pp_kernel,0.6042888791055058,0.0038311958189392497,Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | LeBron James OVER RA 12.5 (GOBLIN) [id:9869110|LeBron James|RA|GOBLIN|12.5|OVER] | Jerami Grant OVER PA 21.5 (GOBLIN) [id:9881652|Jerami Grant|PA|GOBLIN|21.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER] | Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER],Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER],LeBron James OVER RA 12.5 (GOBLIN) [id:9869110|LeBron James|RA|GOBLIN|12.5|OVER],Jerami Grant OVER PA 21.5 (GOBLIN) [id:9881652|Jerami Grant|PA|GOBLIN|21.5|OVER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Kyle Filipowski UNDER PTS 15.5 (STANDARD) [id:9870766|Kyle Filipowski|PTS|STANDARD|15.5|UNDER]
5,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Kyle Filipowski OVER PTS 11.5 (GOBLIN) [id:9871588|Kyle Filipowski|PTS|GOBLIN|11.5|OVER] | Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],0.07704170981748178,6.3587714546302605,0.489890625203311,20.0,pp_kernel,0.607227864400443,0.008570723101770436,Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER] | Kyle Filipowski OVER PTS 11.5 (GOBLIN) [id:9871588|Kyle Filipowski|PTS|GOBLIN|11.5|OVER] | Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],Naji Marshall OVER RA 6.5 (GOBLIN) [id:9883541|Naji Marshall|RA|GOBLIN|6.5|OVER],Kyle Filipowski OVER PTS 11.5 (GOBLIN) [id:9871588|Kyle Filipowski|PTS|GOBLIN|11.5|OVER],Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER],Ace Bailey UNDER PA 19.5 (STANDARD) [id:9870730|Ace Bailey|PA|STANDARD|19.5|UNDER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER]
5,Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Cody Williams OVER PA 9.5 (STANDARD) [id:9883121|Cody Williams|PA|STANDARD|9.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],0.07685142472911892,6.32139001021608,0.48580782855352533,20.0,pp_kernel,0.6034354169687952,0.002110083487175679,Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER] | Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER] | Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Cody Williams OVER PA 9.5 (STANDARD) [id:9883121|Cody Williams|PA|STANDARD|9.5|OVER] | Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER],Jrue Holiday OVER PA 18.5 (GOBLIN) [id:9886340|Jrue Holiday|PA|GOBLIN|18.5|OVER],Brice Sensabaugh OVER PA 14.5 (GOBLIN) [id:9883108|Brice Sensabaugh|PA|GOBLIN|14.5|OVER],Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER],Cody Williams OVER PA 9.5 (STANDARD) [id:9883121|Cody Williams|PA|STANDARD|9.5|OVER],Vince Williams UNDER PA 16.5 (STANDARD) [id:9871141|Vince Williams|PA|STANDARD|16.5|UNDER]
5,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER] | Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],0.0764265442989634,6.349252517956763,0.4852514288289274,20.0,pp_kernel,0.5987614477104579,0.002032900896081305,Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER] | Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER] | Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER] | Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER] | Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER],Toumani Camara OVER PRA 17.5 (GOBLIN) [id:9870614|Toumani Camara|PRA|GOBLIN|17.5|OVER],Brice Sensabaugh OVER PA 16.5 (GOBLIN) [id:9886339|Brice Sensabaugh|PA|GOBLIN|16.5|OVER],Daniel Gafford OVER PR 11.5 (GOBLIN) [id:9883485|Daniel Gafford|PR|GOBLIN|11.5|OVER],Brandon Williams UNDER RA 7.5 (STANDARD) [id:9884372|Brandon Williams|RA|STANDARD|7.5|UNDER],Vince Williams UNDER PR 14.5 (STANDARD) [id:9870782|Vince Williams|PR|STANDARD|14.5|UNDER]
