projection_id,source_projection_id,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,role_ctx_mult,role_ctx_reason,rate_mean_ctx,data_health_flag,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9822011|Marcus Smart|PTS|STANDARD|10.5|OVER,9822011,Marcus Smart,LAL,PTS,POINTS,1,10.5,OVER,STANDARD,1,0,10.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:49.326000+00:00,2026-02-10,,0,0.6,0.48620275944811037,0.47420515896820636,0.0,0.0,False,0.0,29.3,4.1,0.34839503307509834,0.2164772300116655,20,1.0,no_team_outs,0.34839503307509834,OK,0.0,0,rotowire,0.03
9822011|Marcus Smart|PTS|STANDARD|10.5|UNDER,9822011,Marcus Smart,LAL,PTS,POINTS,1,10.5,UNDER,STANDARD,0,1,10.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:49.326000+00:00,2026-02-10,,0,0.6,0.5017915206953898,0.5257948410317936,0.02281802624073025,0.011997600479904058,False,0.0,29.3,4.1,0.34839503307509834,0.2164772300116655,20,1.0,no_team_outs,0.34839503307509834,OK,-0.4001906618833252,1,rotowire,0.03
9821989|LeBron James|PTS|STANDARD|22.5|OVER,9821989,LeBron James,LAL,PTS,POINTS,1,22.5,OVER,STANDARD,1,0,22.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:49.243000+00:00,2026-02-10,,0,0.6,0.5321935612877424,0.5261947610477904,0.0,0.0,True,0.0,33.55,2.5391927851189244,0.6810971733765852,0.14611214913833434,20,1.0,no_team_outs,0.6810971733765852,OK,0.0,0,rotowire,0.03
9821989|LeBron James|PTS|STANDARD|22.5|UNDER,9821989,LeBron James,LAL,PTS,POINTS,1,22.5,UNDER,STANDARD,0,1,22.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:49.243000+00:00,2026-02-10,,0,0.6,0.4472850268808205,0.47380523895220955,0.012660898923823632,0.005998800239952029,True,0.0,33.55,2.5391927851189244,0.6810971733765852,0.14611214913833434,20,1.0,no_team_outs,0.6810971733765852,OK,-0.6840470610479,1,rotowire,0.03
9827360|Luke Kornet|PTS|DEMON|7.5|OVER,9827360,Luke Kornet,SAS,PTS,POINTS,1,7.5,OVER,DEMON,1,0,7.5,0,0,demon,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:00.840000+00:00,2026-02-10,,0,0.6,0.3734253149370126,0.3682263547290542,0.0,0.0,False,0.0,20.7,4.712748667179271,0.3079816045720859,0.17484838228569893,20,1.0,no_team_outs,0.3079816045720859,OK,0.0,0,,0.03
9827352|Harrison Barnes|PA|STANDARD|10.5|OVER,9827352,Harrison Barnes,SAS,PA,PTS+ASTS,1,10.5,OVER,STANDARD,1,0,10.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:39:24.444000+00:00,2026-02-10,,0,1.0,0.4798040391921616,0.47380523895220955,0.0,0.0,False,0.0,25.45,4.842261868176896,0.407610656464812,0.16289595874517449,20,1.0,stat_not_core,0.407610656464812,OK,0.0,0,,0.03
9827352|Harrison Barnes|PA|STANDARD|10.5|UNDER,9827352,Harrison Barnes,SAS,PA,PTS+ASTS,1,10.5,UNDER,STANDARD,0,1,10.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:39:24.444000+00:00,2026-02-10,,0,1.0,0.5201959608078385,0.5261947610477904,0.011400342010260136,0.005998800239951918,False,0.0,25.45,4.842261868176896,0.407610656464812,0.16289595874517449,20,1.0,stat_not_core,0.407610656464812,OK,0.0,0,,0.03
9818644|Victor Wembanyama|PTS|STANDARD|23.5|OVER,9818644,Victor Wembanyama,SAS,PTS,POINTS,1,23.5,OVER,STANDARD,1,0,23.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:38:57.901000+00:00,2026-02-10,,0,0.6,0.5779844031193762,0.5689862027594481,0.0,0.0,False,0.0,28.05,3.442019755899144,0.902729675965379,0.3116217637120758,20,1.0,no_team_outs,0.902729675965379,OK,0.0,0,,0.03
9818644|Victor Wembanyama|PTS|STANDARD|23.5|UNDER,9818644,Victor Wembanyama,SAS,PTS,POINTS,1,23.5,UNDER,STANDARD,0,1,23.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:38:57.901000+00:00,2026-02-10,,0,0.6,0.4220155968806239,0.4310137972405519,0.020876826722338145,0.008998200359927988,False,0.0,28.05,3.442019755899144,0.902729675965379,0.3116217637120758,20,1.0,no_team_outs,0.902729675965379,OK,0.0,0,,0.03
9818629|Stephon Castle|PA|STANDARD|23.5|OVER,9818629,Stephon Castle,SAS,PA,PTS+ASTS,1,23.5,OVER,STANDARD,1,0,23.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:38:47.838000+00:00,2026-02-10,,0,1.0,0.34183163367326536,0.34763047390521895,0.016681046879493774,0.005798840231953595,False,0.0,27.15,8.211424967689835,0.7445489985239562,0.277640154801617,20,1.0,stat_not_core,0.7445489985239562,OK,0.0,0,,0.03
9818629|Stephon Castle|PA|STANDARD|23.5|UNDER,9818629,Stephon Castle,SAS,PA,PTS+ASTS,1,23.5,UNDER,STANDARD,0,1,23.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:38:47.838000+00:00,2026-02-10,,0,1.0,0.6581683663267347,0.652369526094781,0.0,0.0,False,0.0,27.15,8.211424967689835,0.7445489985239562,0.277640154801617,20,1.0,stat_not_core,0.7445489985239562,OK,0.0,0,,0.03
9820589|Mark Williams|PA|STANDARD|12.5|OVER,9820589,Mark Williams,PHX,PA,PTS+ASTS,1,12.5,OVER,STANDARD,1,0,12.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:38:45.648000+00:00,2026-02-10,CLE,1,1.0,0.4737711725644765,0.44941011797640473,0.0,0.0,False,0.0,24.4,3.8781438859330635,0.4918205257437737,0.19064201220388485,20,1.0,stat_not_core,0.4918205257437737,OK,0.5320911417379651,1,rotowire,0.03
9820589|Mark Williams|PA|STANDARD|12.5|UNDER,9820589,Mark Williams,PHX,PA,PTS+ASTS,1,12.5,UNDER,STANDARD,0,1,12.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:38:45.648000+00:00,2026-02-10,CLE,1,1.0,0.5421915616876625,0.5505898820235953,0.01525331396404573,0.008398320335932796,False,0.0,24.4,3.8781438859330635,0.4918205257437737,0.19064201220388485,20,1.0,stat_not_core,0.4918205257437737,OK,0.0,0,rotowire,0.03
9817029|Kawhi Leonard|PA|STANDARD|33.5|OVER,9817029,Kawhi Leonard,LAC,PA,PTS+ASTS,1,33.5,OVER,STANDARD,1,0,33.5,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:38:26.968000+00:00,2026-02-10,DEN,0,1.0,0.42301539692061585,0.4290141971605679,0.013982754602656768,0.005998800239952029,False,0.0,31.6,3.733630940518894,1.0249009873670314,0.1659825965904355,20,1.0,stat_not_core,1.0249009873670314,OK,0.0,0,,0.03
9817029|Kawhi Leonard|PA|STANDARD|33.5|UNDER,9817029,Kawhi Leonard,LAC,PA,PTS+ASTS,1,33.5,UNDER,STANDARD,0,1,33.5,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:38:26.968000+00:00,2026-02-10,DEN,0,1.0,0.5769846030793842,0.5709858028394321,0.0,0.0,False,0.0,31.6,3.733630940518894,1.0249009873670314,0.1659825965904355,20,1.0,stat_not_core,1.0249009873670314,OK,0.0,0,,0.03
9823645|Daniel Gafford|AST|DEMON|2.5|OVER,9823645,Daniel Gafford,DAL,AST,ASSISTS,1,2.5,OVER,DEMON,1,0,2.5,0,0,demon,2026-02-10T21:10:00.000-05:00,2026-02-10T18:38:01.489000+00:00,2026-02-10,,0,0.6,0.021495700859828035,0.01969606078784243,0.0,0.0,False,0.0,21.3,5.469003565550127,0.028087779148133835,0.03698514534508593,20,1.0,no_team_outs,0.028087779148133835,OK,0.0,0,,0.03
9822382|Jalen Green|PA|GOBLIN|11.5|OVER,9822382,Jalen Green,PHX,PA,PTS+ASTS,1,11.5,OVER,GOBLIN,1,0,11.5,0,0,goblin,2026-02-10T21:10:00.000-05:00,2026-02-10T18:37:33.075000+00:00,2026-02-10,CLE,1,1.0,0.5666691026558425,0.5445910817836432,0.0,0.0,False,0.0,15.285714285714286,6.583839212458807,0.8595620857038468,0.3147918869253064,7,1.0,stat_not_core,0.8595620857038468,OK,0.7359340290733066,1,rotowire,0.03
9817424|Amen Thompson|REB|STANDARD|7|OVER,9817424,Amen Thompson,HOU,REB,REBOUNDS,1,7.0,OVER,STANDARD,1,0,7.0,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:36:44.966000+00:00,2026-02-10,,0,0.6,0.6499700059988003,0.6395720855828835,0.0,0.0,True,0.0,38.3,3.272613634390715,0.20400005266910232,0.05414989934713415,20,1.0,no_team_outs,0.20400005266910232,OK,0.0,0,,0.03
9817424|Amen Thompson|REB|STANDARD|7|UNDER,9817424,Amen Thompson,HOU,REB,REBOUNDS,1,7.0,UNDER,STANDARD,0,1,7.0,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:36:44.966000+00:00,2026-02-10,,0,0.6,0.3500299940011998,0.3604279144171166,0.02884882108183076,0.010397920415916806,True,0.0,38.3,3.272613634390715,0.20400005266910232,0.05414989934713415,20,1.0,no_team_outs,0.20400005266910232,OK,0.0,0,,0.03
