_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
LaMelo Ball,PTS,STANDARD,OVER,20.0,,,,False,0.0,0,,0.0
LaMelo Ball,PTS,STANDARD,UNDER,20.0,,,,False,0.0,0,,0.0
Desmond Bane,PTS,STANDARD,OVER,19.0,19.237225297190665,0.23722529719066543,OVER,True,0.07891069477856855,1,rotowire,0.0023673208433570565
Desmond Bane,PTS,STANDARD,UNDER,19.0,19.237225297190665,0.23722529719066543,OVER,False,0.0,0,rotowire,0.0
Desmond Bane,REB,STANDARD,OVER,4.0,5.747828986155009,1.7478289861550094,OVER,True,0.5245595985641035,1,rotowire,0.015736787956923105
Desmond Bane,REB,STANDARD,UNDER,4.0,5.747828986155009,1.7478289861550094,OVER,False,0.0,0,rotowire,0.0
Paolo Banchero,REB,STANDARD,OVER,8.0,,,,False,0.0,0,,0.0
Paolo Banchero,REB,STANDARD,UNDER,8.0,,,,False,0.0,0,,0.0
Paolo Banchero,PTS,STANDARD,OVER,21.5,24.102081088646173,2.602081088646173,OVER,True,0.7000305146677502,1,rotowire,0.021000915440032505
Paolo Banchero,PTS,STANDARD,UNDER,21.5,24.102081088646173,2.602081088646173,OVER,False,0.0,0,rotowire,0.0
Joel Embiid,PTS,STANDARD,OVER,28.5,,,,False,0.0,0,,0.0
Joel Embiid,PTS,STANDARD,UNDER,28.5,,,,False,0.0,0,,0.0
Joel Embiid,REB,STANDARD,OVER,8.5,,,,False,0.0,0,,0.0
Joel Embiid,REB,STANDARD,UNDER,8.5,,,,False,0.0,0,,0.0
Aaron Nesmith,REB,STANDARD,OVER,4.5,,,,False,0.0,0,,0.0
Aaron Nesmith,REB,STANDARD,UNDER,4.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,STANDARD,OVER,13.5,,,,False,0.0,0,,0.0
Aaron Nesmith,PTS,STANDARD,UNDER,13.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,STANDARD,OVER,16.5,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,STANDARD,UNDER,16.5,,,,False,0.0,0,,0.0
Andrew Nembhard,AST,STANDARD,OVER,7.5,,,,False,0.0,0,,0.0
Andrew Nembhard,AST,STANDARD,UNDER,7.5,,,,False,0.0,0,,0.0
Amen Thompson,PTS,STANDARD,OVER,15.5,,,,False,0.0,0,,0.0
Amen Thompson,PTS,STANDARD,UNDER,15.5,,,,False,0.0,0,,0.0
Jabari Smith,PTS,STANDARD,OVER,14.5,,,,False,0.0,0,,0.0
Jabari Smith,PTS,STANDARD,UNDER,14.5,,,,False,0.0,0,,0.0
Miles Bridges,PTS,STANDARD,OVER,16.5,,,,False,0.0,0,,0.0
Miles Bridges,PTS,STANDARD,UNDER,16.5,,,,False,0.0,0,,0.0
Brandon Miller,PTS,STANDARD,OVER,21.5,,,,False,0.0,0,,0.0
Brandon Miller,PTS,STANDARD,UNDER,21.5,,,,False,0.0,0,,0.0
Amen Thompson,AST,STANDARD,OVER,5.0,,,,False,0.0,0,,0.0
Amen Thompson,AST,STANDARD,UNDER,5.0,,,,False,0.0,0,,0.0
LaMelo Ball,AST,STANDARD,OVER,7.5,,,,False,0.0,0,,0.0
LaMelo Ball,AST,STANDARD,UNDER,7.5,,,,False,0.0,0,,0.0
Brandon Miller,AST,STANDARD,OVER,3.5,,,,False,0.0,0,,0.0
Brandon Miller,AST,STANDARD,UNDER,3.5,,,,False,0.0,0,,0.0
Amen Thompson,REB,STANDARD,OVER,7.0,,,,False,0.0,0,,0.0
Amen Thompson,REB,STANDARD,UNDER,7.0,,,,False,0.0,0,,0.0
Jabari Smith,REB,STANDARD,OVER,6.5,,,,False,0.0,0,,0.0
Jabari Smith,REB,STANDARD,UNDER,6.5,,,,False,0.0,0,,0.0
Miles Bridges,REB,STANDARD,OVER,5.5,,,,False,0.0,0,,0.0
Miles Bridges,REB,STANDARD,UNDER,5.5,,,,False,0.0,0,,0.0
LaMelo Ball,REB,STANDARD,OVER,4.5,,,,False,0.0,0,,0.0
LaMelo Ball,REB,STANDARD,UNDER,4.5,,,,False,0.0,0,,0.0
Brandon Miller,REB,STANDARD,OVER,4.5,,,,False,0.0,0,,0.0
Brandon Miller,REB,STANDARD,UNDER,4.5,,,,False,0.0,0,,0.0
