_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
Scoot Henderson,PRA,STANDARD,OVER,18.0,,,,False,0.0,0,,0.0
Scoot Henderson,PRA,STANDARD,UNDER,18.0,,,,False,0.0,0,,0.0
Nickeil Alexander-Walker,PRA,STANDARD,OVER,26.5,28.445604878059672,1.9456048780596724,OVER,True,0.5706828843236538,1,rotowire,0.017120486529709614
Nickeil Alexander-Walker,PRA,STANDARD,UNDER,26.5,28.445604878059672,1.9456048780596724,OVER,False,0.0,0,rotowire,0.0
Jalen Johnson,PR,STANDARD,OVER,32.5,31.717882553649808,-0.7821174463501919,UNDER,False,0.0,0,rotowire,0.0
Jalen Johnson,PR,STANDARD,UNDER,32.5,31.717882553649808,-0.7821174463501919,UNDER,True,-0.2549555870808005,1,rotowire,-0.007648667612424016
Onyeka Okongwu,REB,STANDARD,OVER,7.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,REB,STANDARD,UNDER,7.5,,,,False,0.0,0,,0.0
Jaden McDaniels,PR,STANDARD,OVER,18.5,,,,False,0.0,0,,0.0
Jaden McDaniels,PR,STANDARD,UNDER,18.5,,,,False,0.0,0,,0.0
Jalen Johnson,REB,STANDARD,OVER,10.5,10.784796888905795,0.28479688890579524,OVER,True,0.09464813952619947,1,rotowire,0.002839444185785984
Jalen Johnson,REB,STANDARD,UNDER,10.5,10.784796888905795,0.28479688890579524,OVER,False,0.0,0,rotowire,0.0
Jaren Jackson,PA,STANDARD,OVER,19.5,,,,False,0.0,0,,0.0
Jaren Jackson,PA,STANDARD,UNDER,19.5,,,,False,0.0,0,,0.0
Wendell Carter,FG3M,GOBLIN,OVER,0.5,,,,False,0.0,0,,0.0
Jaden McDaniels,REB,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Donovan Clingan,PTS,STANDARD,OVER,12.5,11.740907806002692,-0.7590921939973079,UNDER,False,0.0,0,rotowire,0.0
Donovan Clingan,PTS,STANDARD,UNDER,12.5,11.740907806002692,-0.7590921939973079,UNDER,True,-0.2477654730044897,1,rotowire,-0.00743296419013469
Donovan Clingan,PR,STANDARD,OVER,24.5,23.72738085681882,-0.7726191431811813,UNDER,False,0.0,0,rotowire,0.0
Donovan Clingan,PR,STANDARD,UNDER,24.5,23.72738085681882,-0.7726191431811813,UNDER,True,-0.25199290841821625,1,rotowire,-0.007559787252546487
Deni Avdija,PRA,STANDARD,OVER,34.5,,,,False,0.0,0,,0.0
Deni Avdija,PRA,STANDARD,UNDER,34.5,,,,False,0.0,0,,0.0
Toumani Camara,REB,STANDARD,OVER,5.5,5.619415287412548,0.11941528741254803,OVER,True,0.03978408611590805,1,rotowire,0.0011935225834772414
Toumani Camara,REB,STANDARD,UNDER,5.5,5.619415287412548,0.11941528741254803,OVER,False,0.0,0,rotowire,0.0
Jrue Holiday,AST,STANDARD,OVER,5.5,3.910844891466304,-1.5891551085336961,UNDER,False,0.0,0,rotowire,0.0
Jrue Holiday,AST,STANDARD,UNDER,5.5,3.910844891466304,-1.5891551085336961,UNDER,True,-0.48516578136948274,1,rotowire,-0.014554973441084482
Donovan Clingan,RA,STANDARD,OVER,14.5,14.245469026225646,-0.2545309737743544,UNDER,False,0.0,0,rotowire,0.0
Donovan Clingan,RA,STANDARD,UNDER,14.5,14.245469026225646,-0.2545309737743544,UNDER,True,-0.08464066156989067,1,rotowire,-0.00253921984709672
Nikola Jokić,AST,STANDARD,OVER,9.5,,,,False,0.0,0,,0.0
Nikola Jokić,AST,STANDARD,UNDER,9.5,,,,False,0.0,0,,0.0
Scoot Henderson,FG3M,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Deni Avdija,PA,STANDARD,OVER,28.5,,,,False,0.0,0,,0.0
Deni Avdija,PA,STANDARD,UNDER,28.5,,,,False,0.0,0,,0.0
Cameron Johnson,PTS,STANDARD,OVER,11.5,,,,False,0.0,0,,0.0
Cameron Johnson,PTS,STANDARD,UNDER,11.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,REB,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
Duncan Robinson,PRA,DEMON,OVER,18.5,16.342960343832964,-2.1570396561670364,UNDER,False,0.0,0,rotowire,0.0
Nickeil Alexander-Walker,PTS,STANDARD,OVER,19.5,19.077262047235223,-0.422737952764777,UNDER,False,0.0,0,rotowire,0.0
Nickeil Alexander-Walker,PTS,STANDARD,UNDER,19.5,19.077262047235223,-0.422737952764777,UNDER,True,-0.1399873281610877,1,rotowire,-0.004199619844832631
Deni Avdija,PR,STANDARD,OVER,30.5,,,,False,0.0,0,,0.0
Deni Avdija,PR,STANDARD,UNDER,30.5,,,,False,0.0,0,,0.0
Nikola Jokić,PRA,DEMON,OVER,53.5,,,,False,0.0,0,,0.0
Deni Avdija,PTS,STANDARD,OVER,22.5,,,,False,0.0,0,,0.0
Deni Avdija,PTS,STANDARD,UNDER,22.5,,,,False,0.0,0,,0.0
Quentin Grimes,PTS,STANDARD,OVER,10.5,,,,False,0.0,0,,0.0
Quentin Grimes,PTS,STANDARD,UNDER,10.5,,,,False,0.0,0,,0.0
Deandre Ayton,PR,STANDARD,OVER,19.5,21.025542128705005,1.5255421287050055,OVER,True,0.46878660500136365,1,rotowire,0.014063598150040909
Deandre Ayton,PR,STANDARD,UNDER,19.5,21.025542128705005,1.5255421287050055,OVER,False,0.0,0,rotowire,0.0
Jrue Holiday,PTS,STANDARD,OVER,14.5,10.7320431442068,-3.7679568557931997,UNDER,False,0.0,0,rotowire,0.0
Jrue Holiday,PTS,STANDARD,UNDER,14.5,10.7320431442068,-3.7679568557931997,UNDER,True,-0.8499535972401179,1,rotowire,-0.025498607917203535
Jrue Holiday,PR,STANDARD,OVER,18.5,14.790369537061764,-3.709630462938236,UNDER,False,0.0,0,rotowire,0.0
Jrue Holiday,PR,STANDARD,UNDER,18.5,14.790369537061764,-3.709630462938236,UNDER,True,-0.8444668963226608,1,rotowire,-0.025334006889679822
Joel Embiid,AST,STANDARD,OVER,4.5,,,,False,0.0,0,,0.0
Joel Embiid,AST,STANDARD,UNDER,4.5,,,,False,0.0,0,,0.0
LeBron James,PTS,GOBLIN,OVER,17.5,19.989957202090693,2.489957202090693,OVER,True,0.680468345891521,1,rotowire,0.02041405037674563
Julius Randle,PTS,GOBLIN,OVER,18.5,,,,False,0.0,0,,0.0
Anthony Edwards,PTS,GOBLIN,OVER,24.5,,,,False,0.0,0,,0.0
Julius Randle,PR,STANDARD,OVER,27.5,,,,False,0.0,0,,0.0
Julius Randle,PR,STANDARD,UNDER,27.5,,,,False,0.0,0,,0.0
Anthony Edwards,PRA,DEMON,OVER,40.5,,,,False,0.0,0,,0.0
Rudy Gobert,RA,GOBLIN,OVER,12.5,,,,False,0.0,0,,0.0
Rudy Gobert,REB,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Rudy Gobert,PR,GOBLIN,OVER,19.5,,,,False,0.0,0,,0.0
Rudy Gobert,PR,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
Rudy Gobert,PA,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Rudy Gobert,PA,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Rudy Gobert,PTS,GOBLIN,OVER,7.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,RA,STANDARD,OVER,10.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,RA,STANDARD,UNDER,10.5,,,,False,0.0,0,,0.0
Nickeil Alexander-Walker,RA,GOBLIN,OVER,6.5,9.36834283082445,2.8683428308244494,OVER,True,0.7425386146632106,1,rotowire,0.022276158439896318
Nickeil Alexander-Walker,RA,DEMON,OVER,10.5,9.36834283082445,-1.1316571691755506,UNDER,False,0.0,0,rotowire,0.0
Nickeil Alexander-Walker,REB,GOBLIN,OVER,2.5,5.095533418249215,2.5955334182492154,OVER,True,0.698915802592357,1,rotowire,0.02096747407777071
Nickeil Alexander-Walker,REB,DEMON,OVER,5.5,5.095533418249215,-0.40446658175078465,UNDER,False,0.0,0,rotowire,0.0
Nickeil Alexander-Walker,PRA,GOBLIN,OVER,25.5,28.445604878059672,2.9456048780596724,OVER,True,0.7538735361124663,1,rotowire,0.022616206083373988
Nickeil Alexander-Walker,PRA,DEMON,OVER,29.5,28.445604878059672,-1.0543951219403276,UNDER,False,0.0,0,rotowire,0.0
Nickeil Alexander-Walker,PR,STANDARD,OVER,22.5,24.17279546548444,1.672795465484441,OVER,True,0.506193437105498,1,rotowire,0.01518580311316494
Nickeil Alexander-Walker,PR,STANDARD,UNDER,22.5,24.17279546548444,1.672795465484441,OVER,False,0.0,0,rotowire,0.0
Nickeil Alexander-Walker,PA,STANDARD,OVER,23.5,23.350071459810454,-0.1499285401895456,UNDER,False,0.0,0,rotowire,0.0
Nickeil Alexander-Walker,PA,STANDARD,UNDER,23.5,23.350071459810454,-0.1499285401895456,UNDER,True,-0.04993461444352392,1,rotowire,-0.0014980384333057176
Nickeil Alexander-Walker,PTS,GOBLIN,OVER,17.5,19.077262047235223,1.577262047235223,OVER,True,0.4821287549145892,1,rotowire,0.014463862647437674
Nickeil Alexander-Walker,PTS,DEMON,OVER,24.5,19.077262047235223,-5.422737952764777,UNDER,False,0.0,0,rotowire,0.0
Nickeil Alexander-Walker,AST,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Nickeil Alexander-Walker,AST,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Nickeil Alexander-Walker,FG3M,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Nickeil Alexander-Walker,FG3M,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Julius Randle,RA,STANDARD,OVER,12.5,,,,False,0.0,0,,0.0
Julius Randle,RA,STANDARD,UNDER,12.5,,,,False,0.0,0,,0.0
Julius Randle,REB,STANDARD,OVER,7.5,,,,False,0.0,0,,0.0
Julius Randle,REB,STANDARD,UNDER,7.5,,,,False,0.0,0,,0.0
Joel Embiid,FG3M,GOBLIN,OVER,0.5,,,,False,0.0,0,,0.0
Julius Randle,PRA,GOBLIN,OVER,29.5,,,,False,0.0,0,,0.0
Julius Randle,PR,GOBLIN,OVER,24.5,,,,False,0.0,0,,0.0
Julius Randle,PR,DEMON,OVER,39.5,,,,False,0.0,0,,0.0
Donovan Clingan,REB,STANDARD,OVER,12.5,11.986473050816125,-0.5135269491838752,UNDER,False,0.0,0,rotowire,0.0
Donovan Clingan,REB,STANDARD,UNDER,12.5,11.986473050816125,-0.5135269491838752,UNDER,True,-0.16952313675883984,1,rotowire,-0.005085694102765195
Julius Randle,PA,GOBLIN,OVER,24.5,,,,False,0.0,0,,0.0
Julius Randle,PA,DEMON,OVER,34.5,,,,False,0.0,0,,0.0
Jalen Johnson,REB,GOBLIN,OVER,9.5,10.784796888905795,1.2847968889057952,OVER,True,0.4038708518062866,1,rotowire,0.012116125554188598
Jalen Johnson,PRA,GOBLIN,OVER,34.5,39.17606611073181,4.67606611073181,OVER,True,0.9152077640387197,1,rotowire,0.027456232921161592
Jalen Johnson,PR,GOBLIN,OVER,29.5,31.717882553649808,2.217882553649808,OVER,True,0.6287185350234112,1,rotowire,0.018861556050702336
Jalen Johnson,PR,DEMON,OVER,44.5,31.717882553649808,-12.782117446350192,UNDER,False,0.0,0,rotowire,0.0
Jalen Johnson,PA,GOBLIN,OVER,24.5,28.39126922182601,3.891269221826011,OVER,True,0.8609720804714097,1,rotowire,0.02582916241414229
Jalen Johnson,PA,DEMON,OVER,39.5,28.39126922182601,-11.108730778173989,UNDER,False,0.0,0,rotowire,0.0
Jalen Suggs,PRA,DEMON,OVER,27.5,22.774397097429777,-4.725602902570223,UNDER,False,0.0,0,rotowire,0.0
Kyle Kuzma,AST,GOBLIN,OVER,1.5,4.000301132153364,2.500301132153364,OVER,True,0.6823154401679089,1,rotowire,0.020469463205037265
Jalen Johnson,PTS,GOBLIN,OVER,19.5,20.933085664744013,1.4330856647440129,OVER,True,0.4443958930080667,1,rotowire,0.013331876790242
Gui Santos,PTS,DEMON,OVER,17.5,,,,False,0.0,0,,0.0
Jaden McDaniels,PRA,GOBLIN,OVER,19.5,,,,False,0.0,0,,0.0
Jaden McDaniels,PR,GOBLIN,OVER,14.5,,,,False,0.0,0,,0.0
Jaden McDaniels,PR,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Jaden McDaniels,PA,GOBLIN,OVER,14.5,,,,False,0.0,0,,0.0
Jaden McDaniels,PA,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Anthony Edwards,REB,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Anthony Edwards,PR,GOBLIN,OVER,29.5,,,,False,0.0,0,,0.0
Anthony Edwards,PR,DEMON,OVER,44.5,,,,False,0.0,0,,0.0
Anthony Edwards,PA,GOBLIN,OVER,29.5,,,,False,0.0,0,,0.0
Anthony Edwards,PA,DEMON,OVER,44.5,,,,False,0.0,0,,0.0
Matas Buzelis,PTS,DEMON,OVER,24.5,17.51126845568342,-6.988731544316579,UNDER,False,0.0,0,rotowire,0.0
LeBron James,RA,STANDARD,OVER,13.5,12.862260879040443,-0.6377391209595569,UNDER,False,0.0,0,rotowire,0.0
LeBron James,RA,STANDARD,UNDER,13.5,12.862260879040443,-0.6377391209595569,UNDER,True,-0.20943438151818103,1,rotowire,-0.006283031445545431
LeBron James,PR,STANDARD,OVER,28.5,26.72317708770625,-1.7768229122937491,UNDER,False,0.0,0,rotowire,0.0
LeBron James,PR,STANDARD,UNDER,28.5,26.72317708770625,-1.7768229122937491,UNDER,True,-0.5315293395462605,1,rotowire,-0.015945880186387814
LeBron James,AST,STANDARD,OVER,7.5,,,,False,0.0,0,,0.0
LeBron James,AST,STANDARD,UNDER,7.5,,,,False,0.0,0,,0.0
LeBron James,AST,DEMON,OVER,9.5,,,,False,0.0,0,,0.0
LeBron James,AST,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
LeBron James,PA,STANDARD,OVER,29.5,26.11899819551558,-3.38100180448442,UNDER,False,0.0,0,rotowire,0.0
LeBron James,PA,STANDARD,UNDER,29.5,26.11899819551558,-3.38100180448442,UNDER,True,-0.809990224570509,1,rotowire,-0.02429970673711527
LeBron James,PRA,STANDARD,OVER,36.5,32.852218081131134,-3.6477819188688656,UNDER,False,0.0,0,rotowire,0.0
LeBron James,PRA,STANDARD,UNDER,36.5,32.852218081131134,-3.6477819188688656,UNDER,True,-0.8384486932716092,1,rotowire,-0.025153460798148276
Kyle Kuzma,FG3M,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Franz Wagner,RA,GOBLIN,OVER,6.5,,,,False,0.0,0,,0.0
Franz Wagner,PTS,GOBLIN,OVER,14.5,,,,False,0.0,0,,0.0
Trendon Watford,PRA,STANDARD,OVER,12.5,,,,False,0.0,0,,0.0
Trendon Watford,PRA,STANDARD,UNDER,12.5,,,,False,0.0,0,,0.0
Herbert Jones,RA,STANDARD,OVER,6.5,,,,False,0.0,0,,0.0
Herbert Jones,RA,STANDARD,UNDER,6.5,,,,False,0.0,0,,0.0
Bobby Portis,PRA,GOBLIN,OVER,19.5,35.49860196757585,15.998601967575851,OVER,True,0.9999533394169182,1,rotowire,0.029998600182507544
Bobby Portis,PTS,GOBLIN,OVER,9.5,20.866806454666744,11.366806454666744,OVER,True,0.9989772245399546,1,rotowire,0.02996931673619864
Sion James,PR,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Draymond Green,RA,DEMON,OVER,13.5,12.648796376020618,-0.8512036239793819,UNDER,False,0.0,0,rotowire,0.0
Isaiah Stewart,PTS,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
Duncan Robinson,PTS,GOBLIN,OVER,7.5,11.381792971185227,3.8817929711852273,OVER,True,0.8601526003335964,1,rotowire,0.025804578010007892
Ausar Thompson,PTS,GOBLIN,OVER,7.5,12.181912474657238,4.6819124746572385,OVER,True,0.9155236731338182,1,rotowire,0.027465710194014545
Franz Wagner,PTS,STANDARD,OVER,15.5,,,,False,0.0,0,,0.0
Franz Wagner,PTS,STANDARD,UNDER,15.5,,,,False,0.0,0,,0.0
Austin Reaves,PA,STANDARD,OVER,25.5,18.05098886225436,-7.449011137745639,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PA,STANDARD,UNDER,25.5,18.05098886225436,-7.449011137745639,UNDER,True,-0.9861546658076237,1,rotowire,-0.029584639974228708
Rui Hachimura,FG3M,STANDARD,OVER,1.5,1.2392217773435732,-0.2607782226564268,UNDER,False,0.0,0,rotowire,0.0
Rui Hachimura,FG3M,STANDARD,UNDER,1.5,1.2392217773435732,-0.2607782226564268,UNDER,True,-0.08670779201256543,1,rotowire,-0.002601233760376963
Jalen Johnson,PTS,STANDARD,OVER,22.5,20.933085664744013,-1.5669143352559871,UNDER,False,0.0,0,rotowire,0.0
Jalen Johnson,PTS,STANDARD,UNDER,22.5,20.933085664744013,-1.5669143352559871,UNDER,True,-0.4794768868988534,1,rotowire,-0.014384306606965602
Onyeka Okongwu,PRA,STANDARD,OVER,25.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,PRA,STANDARD,UNDER,25.5,,,,False,0.0,0,,0.0
Jalen Johnson,RA,DEMON,OVER,20.5,18.2429804459878,-2.2570195540121993,UNDER,False,0.0,0,rotowire,0.0
Gary Payton,PTS,DEMON,OVER,11.5,,,,False,0.0,0,,0.0
Deni Avdija,RA,DEMON,OVER,13.5,,,,False,0.0,0,,0.0
Jaden McDaniels,REB,STANDARD,OVER,4.5,,,,False,0.0,0,,0.0
Jaden McDaniels,REB,STANDARD,UNDER,4.5,,,,False,0.0,0,,0.0
Jalen Johnson,RA,STANDARD,OVER,18.5,18.2429804459878,-0.25701955401219934,UNDER,False,0.0,0,rotowire,0.0
Jalen Johnson,RA,STANDARD,UNDER,18.5,18.2429804459878,-0.25701955401219934,UNDER,True,-0.08546418754168439,1,rotowire,-0.002563925626250532
Quentin Grimes,PA,STANDARD,OVER,12.5,18.197968211599697,5.697968211599697,OVER,True,0.9561794401461455,1,rotowire,0.028685383204384365
Quentin Grimes,PA,STANDARD,UNDER,12.5,18.197968211599697,5.697968211599697,OVER,False,0.0,0,rotowire,0.0
Quentin Grimes,PR,STANDARD,OVER,13.5,19.07154574293853,5.571545742938529,OVER,True,0.9524177437669769,1,rotowire,0.028572532313009304
Quentin Grimes,PR,STANDARD,UNDER,13.5,19.07154574293853,5.571545742938529,OVER,False,0.0,0,rotowire,0.0
LeBron James,REB,DEMON,OVER,7.5,6.733219885615558,-0.7667801143844422,UNDER,False,0.0,0,rotowire,0.0
LeBron James,REB,GOBLIN,OVER,5.5,6.733219885615558,1.2332198856155578,OVER,True,0.38938362317986425,1,rotowire,0.011681508695395927
Ryan Rollins,PRA,DEMON,OVER,31.5,27.670629559631568,-3.8293704403684323,UNDER,False,0.0,0,rotowire,0.0
AJ Green,RA,STANDARD,OVER,4.5,,,,False,0.0,0,,0.0
AJ Green,RA,STANDARD,UNDER,4.5,,,,False,0.0,0,,0.0
Anthony Edwards,PR,STANDARD,OVER,33.5,,,,False,0.0,0,,0.0
Anthony Edwards,PR,STANDARD,UNDER,33.5,,,,False,0.0,0,,0.0
Jalen Johnson,AST,STANDARD,OVER,7.5,,,,False,0.0,0,,0.0
Jalen Johnson,AST,STANDARD,UNDER,7.5,,,,False,0.0,0,,0.0
Franz Wagner,PR,STANDARD,OVER,20.5,,,,False,0.0,0,,0.0
Franz Wagner,PR,STANDARD,UNDER,20.5,,,,False,0.0,0,,0.0
Jalen Johnson,PRA,DEMON,OVER,44.5,39.17606611073181,-5.32393388926819,UNDER,False,0.0,0,rotowire,0.0
Anthony Edwards,FG3M,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Scoot Henderson,AST,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Jaylon Tyson,REB,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Derik Queen,AST,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Bobby Portis,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Nic Claxton,AST,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Nikola Jokić,PR,STANDARD,OVER,40.5,,,,False,0.0,0,,0.0
Nikola Jokić,PR,STANDARD,UNDER,40.5,,,,False,0.0,0,,0.0
Cameron Johnson,PRA,STANDARD,OVER,16.5,,,,False,0.0,0,,0.0
Cameron Johnson,PRA,STANDARD,UNDER,16.5,,,,False,0.0,0,,0.0
Nikola Jokić,PRA,STANDARD,OVER,50.5,,,,False,0.0,0,,0.0
Nikola Jokić,PRA,STANDARD,UNDER,50.5,,,,False,0.0,0,,0.0
Sion James,PR,STANDARD,OVER,7.5,,,,False,0.0,0,,0.0
Sion James,PR,STANDARD,UNDER,7.5,,,,False,0.0,0,,0.0
Jalen Duren,PTS,STANDARD,OVER,17.5,12.81696513772005,-4.68303486227995,UNDER,False,0.0,0,rotowire,0.0
Jalen Duren,PTS,STANDARD,UNDER,17.5,12.81696513772005,-4.68303486227995,UNDER,True,-0.9155841926445756,1,rotowire,-0.027467525779337268
Kyle Kuzma,PA,DEMON,OVER,19.5,20.828157331986173,1.3281573319861728,OVER,True,0.4158957706068101,1,rotowire,0.012476873118204302
Bobby Portis,PTS,STANDARD,OVER,12.5,20.866806454666744,8.366806454666744,OVER,True,0.9924672663360365,1,rotowire,0.029774017990081097
Bobby Portis,PTS,STANDARD,UNDER,12.5,20.866806454666744,8.366806454666744,OVER,False,0.0,0,rotowire,0.0
Jalen Johnson,PRA,STANDARD,OVER,40.5,39.17606611073181,-1.32393388926819,UNDER,False,0.0,0,rotowire,0.0
Jalen Johnson,PRA,STANDARD,UNDER,40.5,39.17606611073181,-1.32393388926819,UNDER,True,-0.41473078366488325,1,rotowire,-0.012441923509946497
Kevin Porter,AST,STANDARD,OVER,6.5,,,,False,0.0,0,,0.0
Kevin Porter,AST,STANDARD,UNDER,6.5,,,,False,0.0,0,,0.0
Joel Embiid,PR,DEMON,OVER,39.5,,,,False,0.0,0,,0.0
Tyrese Maxey,PR,DEMON,OVER,44.5,30.70678465089119,-13.79321534910881,UNDER,False,0.0,0,rotowire,0.0
Scoot Henderson,PTS,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Scoot Henderson,PTS,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Jrue Holiday,AST,GOBLIN,OVER,3.5,3.910844891466304,0.4108448914663039,OVER,True,0.1360985239076054,1,rotowire,0.004082955717228162
Kelly Oubre,REB,GOBLIN,OVER,3.5,6.145552477464628,2.645552477464628,OVER,True,0.7073453200723933,1,rotowire,0.021220359602171796
Trendon Watford,PTS,STANDARD,OVER,5.5,,,,False,0.0,0,,0.0
Trendon Watford,PTS,STANDARD,UNDER,5.5,,,,False,0.0,0,,0.0
Dennis Schröder,PR,STANDARD,OVER,11.5,,,,False,0.0,0,,0.0
Dennis Schröder,PR,STANDARD,UNDER,11.5,,,,False,0.0,0,,0.0
Rudy Gobert,RA,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Rudy Gobert,PRA,GOBLIN,OVER,23.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,RA,GOBLIN,OVER,8.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,RA,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,REB,DEMON,OVER,10.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,PRA,GOBLIN,OVER,23.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,PRA,DEMON,OVER,27.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,PTS,GOBLIN,OVER,12.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,PTS,DEMON,OVER,20.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,AST,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,AST,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,FG3M,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Jalen Johnson,REB,DEMON,OVER,11.5,10.784796888905795,-0.7152031110942048,UNDER,False,0.0,0,rotowire,0.0
Jalen Johnson,AST,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
Jaden McDaniels,PTS,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Myles Turner,PR,GOBLIN,OVER,14.5,26.083097607862435,11.583097607862435,OVER,True,0.9991145023354867,1,rotowire,0.0299734350700646
