_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
Marcus Smart,PTS,STANDARD,OVER,10.5,9.228372212281243,-1.2716277877187565,UNDER,False,0.0,0,rotowire,0.0
Marcus Smart,PTS,STANDARD,UNDER,10.5,9.228372212281243,-1.2716277877187565,UNDER,True,-0.4001906618833252,1,rotowire,-0.012005719856499755
LeBron James,PTS,STANDARD,OVER,22.5,19.989957202090693,-2.510042797909307,UNDER,False,0.0,0,rotowire,0.0
LeBron James,PTS,STANDARD,UNDER,22.5,19.989957202090693,-2.510042797909307,UNDER,True,-0.6840470610479,1,rotowire,-0.020521411831437
Luke Kornet,PTS,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Harrison Barnes,PA,STANDARD,OVER,10.5,,,,False,0.0,0,,0.0
Harrison Barnes,PA,STANDARD,UNDER,10.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PTS,STANDARD,OVER,23.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PTS,STANDARD,UNDER,23.5,,,,False,0.0,0,,0.0
Stephon Castle,PA,STANDARD,OVER,23.5,,,,False,0.0,0,,0.0
Stephon Castle,PA,STANDARD,UNDER,23.5,,,,False,0.0,0,,0.0
Mark Williams,PA,STANDARD,OVER,12.5,14.279172966317653,1.7791729663176525,OVER,True,0.5320911417379651,1,rotowire,0.015962734252138955
Mark Williams,PA,STANDARD,UNDER,12.5,14.279172966317653,1.7791729663176525,OVER,False,0.0,0,rotowire,0.0
Kawhi Leonard,PA,STANDARD,OVER,33.5,,,,False,0.0,0,,0.0
Kawhi Leonard,PA,STANDARD,UNDER,33.5,,,,False,0.0,0,,0.0
Daniel Gafford,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Jalen Green,PA,GOBLIN,OVER,11.5,14.324652896514174,2.8246528965141735,OVER,True,0.7359340290733066,1,rotowire,0.0220780208721992
Amen Thompson,REB,STANDARD,OVER,7.0,,,,False,0.0,0,,0.0
Amen Thompson,REB,STANDARD,UNDER,7.0,,,,False,0.0,0,,0.0
Luka Dončić,FG3M,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Anthony Black,PR,DEMON,OVER,24.5,19.41344005449772,-5.08655994550228,UNDER,False,0.0,0,rotowire,0.0
Dylan Harper,PA,STANDARD,OVER,12.5,,,,False,0.0,0,,0.0
Dylan Harper,PA,STANDARD,UNDER,12.5,,,,False,0.0,0,,0.0
Jordan Miller,AST,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Jake LaRavia,PA,GOBLIN,OVER,7.5,12.02844138349214,4.52844138349214,OVER,True,0.9068468093443204,1,rotowire,0.02720540428032961
Jalen Suggs,PRA,GOBLIN,OVER,19.5,22.774397097429777,3.2743970974297767,OVER,True,0.7974124782577534,1,rotowire,0.023922374347732603
Jay Huff,PR,DEMON,OVER,15.5,24.253440860889796,8.753440860889796,OVER,True,0.9941738413569302,1,rotowire,0.029825215240707904
Landry Shamet,PRA,DEMON,OVER,15.5,12.399339396699284,-3.1006606033007156,UNDER,False,0.0,0,rotowire,0.0
Naji Marshall,PTS,STANDARD,OVER,14.5,16.13722061955366,1.6372206195536592,OVER,True,0.4973207810299805,1,rotowire,0.014919623430899415
Naji Marshall,PTS,STANDARD,UNDER,14.5,16.13722061955366,1.6372206195536592,OVER,False,0.0,0,rotowire,0.0
Collin Gillespie,PRA,STANDARD,OVER,21.5,22.739426239141363,1.2394262391413626,OVER,True,0.3911373241992293,1,rotowire,0.011734119725976879
Collin Gillespie,PRA,STANDARD,UNDER,21.5,22.739426239141363,1.2394262391413626,OVER,False,0.0,0,rotowire,0.0
Dillon Brooks,PR,GOBLIN,OVER,20.5,23.27419690952983,2.774196909529831,OVER,True,0.728128458778381,1,rotowire,0.021843853763351427
Rui Hachimura,AST,DEMON,OVER,1.5,,,,False,0.0,0,,0.0
Luke Kornet,PRA,DEMON,OVER,16.5,,,,False,0.0,0,,0.0
Devin Booker,RA,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
De'Aaron Fox,PTS,STANDARD,OVER,17.5,,,,False,0.0,0,,0.0
De'Aaron Fox,PTS,STANDARD,UNDER,17.5,,,,False,0.0,0,,0.0
Daniel Gafford,PRA,STANDARD,OVER,16.5,22.67813457319926,6.178134573199259,OVER,True,0.9679911571983928,1,rotowire,0.02903973471595178
Daniel Gafford,PRA,STANDARD,UNDER,16.5,22.67813457319926,6.178134573199259,OVER,False,0.0,0,rotowire,0.0
