_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
Myron Gardner,REB,STANDARD,OVER,4.5,,,,False,0.0,0,,0.0
Myron Gardner,REB,STANDARD,UNDER,4.5,,,,False,0.0,0,,0.0
Derik Queen,PR,DEMON,OVER,23.5,,,,False,0.0,0,,0.0
Derik Queen,PR,GOBLIN,OVER,15.5,,,,False,0.0,0,,0.0
Kel'el Ware,REB,GOBLIN,OVER,6.5,,,,False,0.0,0,,0.0
Zion Williamson,PRA,GOBLIN,OVER,28.5,,,,False,0.0,0,,0.0
Derik Queen,PRA,GOBLIN,OVER,20.5,,,,False,0.0,0,,0.0
Jaime Jaquez,PRA,GOBLIN,OVER,22.5,28.651302321890107,6.151302321890107,OVER,True,0.9674228362083537,1,rotowire,0.02902268508625061
Kasparas Jakučionis,AST,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Collin Gillespie,PA,STANDARD,OVER,19.5,18.535828898477924,-0.9641711015220764,UNDER,False,0.0,0,rotowire,0.0
Collin Gillespie,PA,STANDARD,UNDER,19.5,18.535828898477924,-0.9641711015220764,UNDER,True,-0.3107635572350118,1,rotowire,-0.009322906717050354
Rudy Gobert,AST,STANDARD,OVER,1.5,,,,False,0.0,0,,0.0
Rudy Gobert,AST,STANDARD,UNDER,1.5,,,,False,0.0,0,,0.0
Keldon Johnson,RA,DEMON,OVER,8.5,,,,False,0.0,0,,0.0
Karlo Matković,PTS,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Collin Gillespie,PRA,STANDARD,OVER,23.5,22.739426239141363,-0.7605737608586374,UNDER,False,0.0,0,rotowire,0.0
Collin Gillespie,PRA,STANDARD,UNDER,23.5,22.739426239141363,-0.7605737608586374,UNDER,True,-0.24822895520010346,1,rotowire,-0.007446868656003104
Naz Reid,PR,STANDARD,OVER,19.5,,,,False,0.0,0,,0.0
Naz Reid,PR,STANDARD,UNDER,19.5,,,,False,0.0,0,,0.0
Ryan Dunn,PR,STANDARD,OVER,9.5,,,,False,0.0,0,,0.0
Ryan Dunn,PR,STANDARD,UNDER,9.5,,,,False,0.0,0,,0.0
Lauri Markkanen,RA,GOBLIN,OVER,4.5,9.427562611824971,4.927562611824971,OVER,True,0.9278241486866946,1,rotowire,0.027834724460600837
Ryan Dunn,REB,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Brook Lopez,PRA,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Oso Ighodaro,AST,GOBLIN,OVER,1.5,1.5284032742370317,0.028403274237031706,OVER,True,0.00946747519745562,1,rotowire,0.0002840242559236686
Tari Eason,AST,GOBLIN,OVER,0.5,,,,False,0.0,0,,0.0
Lauri Markkanen,AST,GOBLIN,OVER,0.5,,,,False,0.0,0,,0.0
Chet Holmgren,PR,STANDARD,OVER,27.5,26.637041247933155,-0.8629587520668451,UNDER,False,0.0,0,rotowire,0.0
Chet Holmgren,PR,STANDARD,UNDER,27.5,26.637041247933155,-0.8629587520668451,UNDER,True,-0.2799731304440335,1,rotowire,-0.008399193913321005
Harrison Barnes,PR,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
John Collins,PA,STANDARD,OVER,15.5,,,,False,0.0,0,,0.0
John Collins,PA,STANDARD,UNDER,15.5,,,,False,0.0,0,,0.0
Alex Caruso,PA,GOBLIN,OVER,7.5,,,,False,0.0,0,,0.0
Myron Gardner,PRA,DEMON,OVER,16.5,,,,False,0.0,0,,0.0
