_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
Donovan Mitchell,PRA,GOBLIN,OVER,32.5,,,,False,0.0,0,,0.0
Nikola Jokić,PR,GOBLIN,OVER,38.5,,,,False,0.0,0,,0.0
Rui Hachimura,PRA,DEMON,OVER,22.5,14.07184520667904,-8.42815479332096,UNDER,False,0.0,0,rotowire,0.0
Rui Hachimura,RA,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Rui Hachimura,RA,GOBLIN,OVER,4.5,,,,False,0.0,0,,0.0
Rui Hachimura,PA,STANDARD,OVER,13.5,10.161155083940104,-3.3388449160598963,UNDER,False,0.0,0,rotowire,0.0
Rui Hachimura,PA,STANDARD,UNDER,13.5,10.161155083940104,-3.3388449160598963,UNDER,True,-0.8051021014321488,1,rotowire,-0.02415306304296446
Austin Reaves,PA,STANDARD,OVER,23.5,18.05098886225436,-5.449011137745639,UNDER,False,0.0,0,rotowire,0.0
Austin Reaves,PA,STANDARD,UNDER,23.5,18.05098886225436,-5.449011137745639,UNDER,True,-0.9484719340580626,1,rotowire,-0.02845415802174188
Deandre Ayton,PTS,STANDARD,OVER,10.5,11.829718478987957,1.3297184789879566,OVER,True,0.4163260496149718,1,rotowire,0.012489781488449155
Deandre Ayton,PTS,STANDARD,UNDER,10.5,11.829718478987957,1.3297184789879566,OVER,False,0.0,0,rotowire,0.0
Alex Caruso,PA,STANDARD,OVER,9.5,,,,False,0.0,0,,0.0
Alex Caruso,PA,STANDARD,UNDER,9.5,,,,False,0.0,0,,0.0
Austin Reaves,PA,DEMON,OVER,28.5,18.05098886225436,-10.44901113774564,UNDER,False,0.0,0,rotowire,0.0
James Harden,AST,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
Bruce Brown,REB,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Victor Wembanyama,REB,DEMON,OVER,11.5,,,,False,0.0,0,,0.0
Julian Strawther,PRA,STANDARD,OVER,15.5,,,,False,0.0,0,,0.0
Julian Strawther,PRA,STANDARD,UNDER,15.5,,,,False,0.0,0,,0.0
Julian Strawther,PR,STANDARD,OVER,13.5,,,,False,0.0,0,,0.0
Julian Strawther,PR,STANDARD,UNDER,13.5,,,,False,0.0,0,,0.0
Bruce Brown,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Isaiah Joe,PRA,STANDARD,OVER,15.5,,,,False,0.0,0,,0.0
Isaiah Joe,PRA,STANDARD,UNDER,15.5,,,,False,0.0,0,,0.0
Tim Hardaway,PR,STANDARD,OVER,15.5,14.419969842208854,-1.0800301577911462,UNDER,False,0.0,0,rotowire,0.0
Tim Hardaway,PR,STANDARD,UNDER,15.5,14.419969842208854,-1.0800301577911462,UNDER,True,-0.3452228887064138,1,rotowire,-0.010356686661192414
Marcus Smart,RA,STANDARD,OVER,6.5,5.375761497604825,-1.1242385023951753,UNDER,False,0.0,0,rotowire,0.0
Marcus Smart,RA,STANDARD,UNDER,6.5,5.375761497604825,-1.1242385023951753,UNDER,True,-0.3581361428750571,1,rotowire,-0.010744084286251713
Robert Williams,RA,DEMON,OVER,9.5,9.015037400338011,-0.48496259966198885,UNDER,False,0.0,0,rotowire,0.0
Moses Moody,PRA,STANDARD,OVER,22.5,19.957627493066266,-2.5423725069337344,UNDER,False,0.0,0,rotowire,0.0
Moses Moody,PRA,STANDARD,UNDER,22.5,19.957627493066266,-2.5423725069337344,UNDER,True,-0.6897388755501034,1,rotowire,-0.020692166266503102
Jarred Vanderbilt,PTS,STANDARD,OVER,4.5,,,,False,0.0,0,,0.0
Jarred Vanderbilt,PTS,STANDARD,UNDER,4.5,,,,False,0.0,0,,0.0
Bruce Brown,PR,STANDARD,OVER,11.5,,,,False,0.0,0,,0.0
Bruce Brown,PR,STANDARD,UNDER,11.5,,,,False,0.0,0,,0.0
Joel Embiid,PA,STANDARD,OVER,33.5,,,,False,0.0,0,,0.0
Joel Embiid,PA,STANDARD,UNDER,33.5,,,,False,0.0,0,,0.0
Kawhi Leonard,PA,STANDARD,OVER,35.5,,,,False,0.0,0,,0.0
Kawhi Leonard,PA,STANDARD,UNDER,35.5,,,,False,0.0,0,,0.0
Stephon Castle,PTS,STANDARD,OVER,16.5,,,,False,0.0,0,,0.0
Stephon Castle,PTS,STANDARD,UNDER,16.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PRA,STANDARD,OVER,36.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PRA,STANDARD,UNDER,36.5,,,,False,0.0,0,,0.0
Bruce Brown,PR,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Robert Williams,AST,DEMON,OVER,1.5,,,,False,0.0,0,,0.0
Jarred Vanderbilt,PTS,DEMON,OVER,9.5,,,,False,0.0,0,,0.0
Jarred Vanderbilt,REB,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Jamal Murray,PR,DEMON,OVER,33.5,26.629598734244844,-6.870401265755156,UNDER,False,0.0,0,rotowire,0.0
James Harden,PA,DEMON,OVER,33.5,,,,False,0.0,0,,0.0
Marcus Smart,REB,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Rui Hachimura,PRA,STANDARD,OVER,17.5,14.07184520667904,-3.42815479332096,UNDER,False,0.0,0,rotowire,0.0
Rui Hachimura,PRA,STANDARD,UNDER,17.5,14.07184520667904,-3.42815479332096,UNDER,True,-0.8153273899932525,1,rotowire,-0.024459821699797574
Jarred Vanderbilt,PRA,STANDARD,OVER,11.5,,,,False,0.0,0,,0.0
Jarred Vanderbilt,PRA,STANDARD,UNDER,11.5,,,,False,0.0,0,,0.0
Alex Caruso,PA,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Jared McCain,FG3M,GOBLIN,OVER,0.5,,,,False,0.0,0,,0.0
Deandre Ayton,PR,GOBLIN,OVER,15.5,21.025542128705005,5.5255421287050055,OVER,True,0.9509721591193483,1,rotowire,0.02852916477358045
Jabari Smith,REB,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
Moses Moody,PR,STANDARD,OVER,21.0,18.129954537620705,-2.870045462379295,UNDER,False,0.0,0,rotowire,0.0
Moses Moody,PR,STANDARD,UNDER,21.0,18.129954537620705,-2.870045462379295,UNDER,True,-0.7427931282116484,1,rotowire,-0.022283793846349452
Bruce Brown,PTS,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
Cedric Coward,PA,GOBLIN,OVER,12.5,,,,False,0.0,0,,0.0
Cedric Coward,PA,DEMON,OVER,18.5,,,,False,0.0,0,,0.0
Kyle Anderson,PRA,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Brandin Podziemski,PRA,DEMON,OVER,32.5,28.30888163276558,-4.19111836723442,UNDER,False,0.0,0,rotowire,0.0
Kyle Anderson,PRA,DEMON,OVER,17.5,,,,False,0.0,0,,0.0
Jarace Walker,REB,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Brandin Podziemski,AST,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Al Horford,RA,DEMON,OVER,10.5,,,,False,0.0,0,,0.0
Pat Spencer,PA,STANDARD,OVER,19.5,,,,False,0.0,0,,0.0
Pat Spencer,PA,STANDARD,UNDER,19.5,,,,False,0.0,0,,0.0
Victor Wembanyama,RA,STANDARD,OVER,13.5,,,,False,0.0,0,,0.0
Victor Wembanyama,RA,STANDARD,UNDER,13.5,,,,False,0.0,0,,0.0
Victor Wembanyama,REB,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PR,STANDARD,OVER,33.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PR,STANDARD,UNDER,33.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PA,STANDARD,OVER,25.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PA,STANDARD,UNDER,25.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PTS,STANDARD,OVER,22.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PTS,STANDARD,UNDER,22.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PTS,GOBLIN,OVER,19.5,,,,False,0.0,0,,0.0
Victor Wembanyama,PTS,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Victor Wembanyama,AST,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Victor Wembanyama,AST,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Victor Wembanyama,FG3M,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Victor Wembanyama,FG3M,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Stephon Castle,REB,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Stephon Castle,REB,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Stephon Castle,PRA,STANDARD,OVER,29.5,,,,False,0.0,0,,0.0
Stephon Castle,PRA,STANDARD,UNDER,29.5,,,,False,0.0,0,,0.0
