projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at
10631881|Jaylen Brown|FANTASY SCORE|DEMON|48.5|OVER,10631881,136420,2026-03-16,1,PHX,jaylen brown,Jaylen Brown,BOS,FANTASY SCORE,FANTASY SCORE,0,48.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T19:30:00.000-04:00,2026-03-16 17:29:36.554000+00:00
10631890|Jayson Tatum|FANTASY SCORE|DEMON|46.5|OVER,10631890,136420,2026-03-16,1,PHX,jayson tatum,Jayson Tatum,BOS,FANTASY SCORE,FANTASY SCORE,0,46.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T19:30:00.000-04:00,2026-03-16 15:22:39.949000+00:00
10631899|Devin Booker|FANTASY SCORE|DEMON|44.5|OVER,10631899,136420,2026-03-16,0,BOS,devin booker,Devin Booker,PHX,FANTASY SCORE,FANTASY SCORE,0,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T19:30:00.000-04:00,2026-03-16 18:55:00.163000+00:00
10631885|Derrick White|FANTASY SCORE|DEMON|39|OVER,10631885,136420,2026-03-16,1,PHX,derrick white,Derrick White,BOS,FANTASY SCORE,FANTASY SCORE,0,39.0,OVER,DEMON,1,0,,,0,demon,2026-03-16T19:30:00.000-04:00,2026-03-16 18:33:17.753000+00:00
10631902|Jalen Green|FANTASY SCORE|DEMON|36.5|OVER,10631902,136420,2026-03-16,0,BOS,jalen green,Jalen Green,PHX,FANTASY SCORE,FANTASY SCORE,0,36.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T19:30:00.000-04:00,2026-03-16 22:16:28.007000+00:00
10631873|Jaylen Brown|FANTASY SCORE|GOBLIN|35.5|OVER,10631873,136420,2026-03-16,1,PHX,jaylen brown,Jaylen Brown,BOS,FANTASY SCORE,FANTASY SCORE,0,35.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-16T19:30:00.000-04:00,2026-03-16 15:43:08.687000+00:00
10631875|Jayson Tatum|FANTASY SCORE|GOBLIN|33.5|OVER,10631875,136420,2026-03-16,1,PHX,jayson tatum,Jayson Tatum,BOS,FANTASY SCORE,FANTASY SCORE,0,33.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-16T19:30:00.000-04:00,2026-03-16 15:21:00.041000+00:00
10631889|Payton Pritchard|FANTASY SCORE|DEMON|33.5|OVER,10631889,136420,2026-03-16,1,PHX,payton pritchard,Payton Pritchard,BOS,FANTASY SCORE,FANTASY SCORE,0,33.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T19:30:00.000-04:00,2026-03-16 17:30:08.442000+00:00
10631900|Neemias Queta|FANTASY SCORE|DEMON|32.5|OVER,10631900,136420,2026-03-16,1,PHX,neemias queta,Neemias Queta,BOS,FANTASY SCORE,FANTASY SCORE,0,32.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T19:30:00.000-04:00,2026-03-16 15:45:25.656000+00:00
10631887|Devin Booker|FANTASY SCORE|GOBLIN|31.5|OVER,10631887,136420,2026-03-16,0,BOS,devin booker,Devin Booker,PHX,FANTASY SCORE,FANTASY SCORE,0,31.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-16T19:30:00.000-04:00,2026-03-16 18:55:00.098000+00:00
