_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,external_prior_n,external_prior_sources,delta_p
Russell Westbrook,PRA,DEMON,OVER,34.5,,,,False,0.0,0,,0.0
T.J. McConnell,PTS,DEMON,OVER,9.5,,,,False,0.0,0,,0.0
Keldon Johnson,PR,STANDARD,OVER,17.5,,,,False,0.0,0,,0.0
Keldon Johnson,PR,STANDARD,UNDER,17.5,,,,False,0.0,0,,0.0
Jamal Murray,PA,DEMON,OVER,39.5,27.605217683395196,-11.894782316604804,UNDER,False,0.0,0,rotowire,0.0
Paul Reed,PRA,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
RJ Barrett,PR,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Quentin Grimes,AST,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Brook Lopez,PRA,DEMON,OVER,16.5,,,,False,0.0,0,,0.0
RJ Barrett,REB,GOBLIN,OVER,4.5,,,,False,0.0,0,,0.0
Noah Clowney,PR,GOBLIN,OVER,11.5,17.01475810038921,5.5147581003892086,OVER,True,0.9506271434025926,1,rotowire,0.028518814302077776
De'Aaron Fox,PR,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Ben Sheppard,FG3M,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Derrick Jones,PRA,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Derrick Jones,PA,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Brook Lopez,PA,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Brook Lopez,PA,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Michael Porter,REB,DEMON,OVER,8.5,7.2756827530420445,-1.2243172469579555,UNDER,False,0.0,0,rotowire,0.0
Neemias Queta,PTS,DEMON,OVER,8.5,13.416846543949127,4.916846543949127,OVER,True,0.9273254784912496,1,rotowire,0.027819764354737486
Kawhi Leonard,PRA,STANDARD,OVER,38.5,,,,False,0.0,0,,0.0
Kawhi Leonard,PRA,STANDARD,UNDER,38.5,,,,False,0.0,0,,0.0
Ben Sheppard,PRA,DEMON,OVER,14.5,22.50911489855936,8.00911489855936,OVER,True,0.9904484322549831,1,rotowire,0.029713452967649493
Tre Johnson,REB,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Derrick White,RA,GOBLIN,OVER,8.5,11.262181968831154,2.762181968831154,OVER,True,0.7262413100304863,1,rotowire,0.02178723930091459
Sam Hauser,REB,STANDARD,OVER,3.5,5.23710593028724,1.7371059302872398,OVER,True,0.5219639194600639,1,rotowire,0.015658917583801918
Sam Hauser,REB,STANDARD,UNDER,3.5,5.23710593028724,1.7371059302872398,OVER,False,0.0,0,rotowire,0.0
Pascal Siakam,PRA,GOBLIN,OVER,32.5,,,,False,0.0,0,,0.0
Stephen Curry,RA,DEMON,OVER,8.5,,,,False,0.0,0,,0.0
Royce O'Neale,RA,DEMON,OVER,8.5,9.768416451430763,1.2684164514307632,OVER,True,0.3992912660944333,1,rotowire,0.011978737982832997
Brook Lopez,RA,DEMON,OVER,8.5,,,,False,0.0,0,,0.0
Harrison Barnes,REB,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
CJ McCollum,PA,STANDARD,OVER,20.0,21.658574856261566,1.6585748562615663,OVER,True,0.5026593713985995,1,rotowire,0.015079781141957984
CJ McCollum,PA,STANDARD,UNDER,20.0,21.658574856261566,1.6585748562615663,OVER,False,0.0,0,rotowire,0.0
CJ McCollum,PR,STANDARD,OVER,20.0,21.0343364995625,1.0343364995624995,OVER,True,0.33173704042354013,1,rotowire,0.009952111212706203
CJ McCollum,PR,STANDARD,UNDER,20.0,21.0343364995625,1.0343364995624995,OVER,False,0.0,0,rotowire,0.0
CJ McCollum,PRA,STANDARD,OVER,23.0,25.814729306386823,2.8147293063868233,OVER,True,0.7344140060939973,1,rotowire,0.02203242018281992
CJ McCollum,PRA,STANDARD,UNDER,23.0,25.814729306386823,2.8147293063868233,OVER,False,0.0,0,rotowire,0.0
Ryan Kalkbrenner,REB,DEMON,OVER,9.5,,,,False,0.0,0,,0.0
T.J. McConnell,REB,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Tre Johnson,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Kon Knueppel,AST,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Al Horford,PA,STANDARD,OVER,11.5,,,,False,0.0,0,,0.0
Al Horford,PA,STANDARD,UNDER,11.5,,,,False,0.0,0,,0.0
Stephen Curry,PA,STANDARD,OVER,29.5,,,,False,0.0,0,,0.0
Stephen Curry,PA,STANDARD,UNDER,29.5,,,,False,0.0,0,,0.0
Corey Kispert,PTS,STANDARD,OVER,8.5,10.768546531919682,2.2685465319196823,OVER,True,0.6388226795605775,1,rotowire,0.019164680386817325
Corey Kispert,PTS,STANDARD,UNDER,8.5,10.768546531919682,2.2685465319196823,OVER,False,0.0,0,rotowire,0.0
Nic Claxton,RA,DEMON,OVER,11.5,10.47383312616222,-1.0261668738377807,UNDER,False,0.0,0,rotowire,0.0
Brandon Miller,PA,STANDARD,OVER,24.5,,,,False,0.0,0,,0.0
Brandon Miller,PA,STANDARD,UNDER,24.5,,,,False,0.0,0,,0.0
Brook Lopez,PRA,GOBLIN,OVER,12.5,,,,False,0.0,0,,0.0
Jarace Walker,AST,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Egor Dëmin,PA,STANDARD,OVER,15.5,,,,False,0.0,0,,0.0
Egor Dëmin,PA,STANDARD,UNDER,15.5,,,,False,0.0,0,,0.0
Onyeka Okongwu,PTS,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
John Collins,PRA,GOBLIN,OVER,19.5,,,,False,0.0,0,,0.0
John Collins,PA,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
John Collins,PA,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
John Collins,PA,GOBLIN,OVER,14.5,,,,False,0.0,0,,0.0
Julian Champagnie,FG3M,DEMON,OVER,3.5,,,,False,0.0,0,,0.0
Harrison Barnes,AST,GOBLIN,OVER,0.5,,,,False,0.0,0,,0.0
Michael Porter,PTS,STANDARD,OVER,23.5,21.51230587116044,-1.9876941288395606,UNDER,False,0.0,0,rotowire,0.0
Michael Porter,PTS,STANDARD,UNDER,23.5,21.51230587116044,-1.9876941288395606,UNDER,True,-0.5800676846828362,1,rotowire,-0.017402030540485086
Dorian Finney-Smith,PRA,DEMON,OVER,10.5,,,,False,0.0,0,,0.0
Al Horford,PRA,DEMON,OVER,23.5,16.88995886162855,-6.61004113837145,UNDER,False,0.0,0,rotowire,0.0
Pascal Siakam,PA,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
Tim Hardaway,REB,GOBLIN,OVER,1.5,,,,False,0.0,0,,0.0
Josh Hart,PR,GOBLIN,OVER,14.5,21.826106597838724,7.326106597838724,OVER,True,0.9849813355375935,1,rotowire,0.029549440066127804
Jonas Valančiūnas,PRA,GOBLIN,OVER,12.5,,,,False,0.0,0,,0.0
Jalen Smith,PRA,GOBLIN,OVER,19.5,30.5188009208182,11.018800920818201,OVER,True,0.9987103251484075,1,rotowire,0.029961309754452225
Bruce Brown,RA,STANDARD,OVER,5.5,,,,False,0.0,0,,0.0
Bruce Brown,RA,STANDARD,UNDER,5.5,,,,False,0.0,0,,0.0
Sam Hauser,PRA,DEMON,OVER,21.5,,,,False,0.0,0,,0.0
Desmond Bane,PRA,DEMON,OVER,39.5,29.13631085528169,-10.363689144718311,UNDER,False,0.0,0,rotowire,0.0
Josh Giddey,PA,GOBLIN,OVER,19.5,,,,False,0.0,0,,0.0
Jalen Johnson,PA,STANDARD,OVER,30.5,28.39126922182601,-2.108730778173989,UNDER,False,0.0,0,rotowire,0.0
Jalen Johnson,PA,STANDARD,UNDER,30.5,28.39126922182601,-2.108730778173989,UNDER,True,-0.6062117853986388,1,rotowire,-0.018186353561959166
Keldon Johnson,PTS,DEMON,OVER,15.5,,,,False,0.0,0,,0.0
Bub Carrington,RA,GOBLIN,OVER,6.5,9.870768099951718,3.370768099951718,OVER,True,0.8088138009128344,1,rotowire,0.02426441402738503
Justin Champagnie,RA,GOBLIN,OVER,6.5,6.444268776874449,-0.05573122312555068,UNDER,False,0.0,0,rotowire,0.0
Caris LeVert,PTS,DEMON,OVER,9.5,,,,False,0.0,0,,0.0
T.J. McConnell,AST,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Jalen Suggs,PTS,GOBLIN,OVER,12.5,13.760985378409032,1.260985378409032,OVER,True,0.3972071053663267,1,rotowire,0.0119162131609898
Keldon Johnson,PRA,DEMON,OVER,24.5,,,,False,0.0,0,,0.0
Collin Gillespie,PTS,DEMON,OVER,15.5,12.900333994384482,-2.599666005615518,UNDER,False,0.0,0,rotowire,0.0
Kristaps Porziņģis,PTS,GOBLIN,OVER,10.5,,,,False,0.0,0,,0.0
Karl-Anthony Towns,PA,GOBLIN,OVER,19.5,23.08890889193703,3.588908891937031,OVER,True,0.8325234559873291,1,rotowire,0.024975703679619873
Russell Westbrook,RA,GOBLIN,OVER,9.5,,,,False,0.0,0,,0.0
Devin Booker,RA,GOBLIN,OVER,8.5,,,,False,0.0,0,,0.0
Bub Carrington,PTS,GOBLIN,OVER,8.5,11.942448169073884,3.4424481690738844,OVER,True,0.816918440407746,1,rotowire,0.02450755321223238
Jabari Smith,PTS,STANDARD,OVER,13.5,,,,False,0.0,0,,0.0
Jabari Smith,PTS,STANDARD,UNDER,13.5,,,,False,0.0,0,,0.0
Jalen Suggs,PRA,GOBLIN,OVER,22.5,22.774397097429777,0.2743970974297767,OVER,True,0.09121148325749666,1,rotowire,0.0027363444977249
Jalen Smith,FG3M,GOBLIN,OVER,0.5,,,,False,0.0,0,,0.0
DeMar DeRozan,PR,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Ben Sheppard,PTS,DEMON,OVER,8.5,14.640954824226526,6.140954824226526,OVER,True,0.9672010293801685,1,rotowire,0.029016030881405055
Julian Champagnie,RA,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Dylan Harper,PTS,DEMON,OVER,14.5,,,,False,0.0,0,,0.0
Alperen Sengun,PA,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
Kris Dunn,PRA,GOBLIN,OVER,13.5,,,,False,0.0,0,,0.0
Kelly Oubre,AST,DEMON,OVER,3.5,1.7315005345510095,-1.7684994654489905,UNDER,False,0.0,0,rotowire,0.0
Jonas Valančiūnas,REB,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
De'Aaron Fox,PA,STANDARD,OVER,23.5,,,,False,0.0,0,,0.0
De'Aaron Fox,PA,STANDARD,UNDER,23.5,,,,False,0.0,0,,0.0
Al Horford,PTS,GOBLIN,OVER,7.5,8.834661780986238,1.334661780986238,OVER,True,0.4176872787071207,1,rotowire,0.01253061836121362
Jarace Walker,PRA,DEMON,OVER,27.5,31.436221749889715,3.9362217498897145,OVER,True,0.8647992321821409,1,rotowire,0.025943976965464226
Kelly Oubre,PRA,DEMON,OVER,28.5,21.837465515159323,-6.662534484840677,UNDER,False,0.0,0,rotowire,0.0
Brandon Ingram,PA,DEMON,OVER,29.5,,,,False,0.0,0,,0.0
Aaron Nesmith,RA,GOBLIN,OVER,5.5,,,,False,0.0,0,,0.0
Ausar Thompson,PTS,GOBLIN,OVER,7.5,12.181912474657238,4.6819124746572385,OVER,True,0.9155236731338182,1,rotowire,0.027465710194014545
Collin Gillespie,PA,GOBLIN,OVER,14.5,18.535828898477924,4.035828898477924,OVER,True,0.8729337347947,1,rotowire,0.026188012043841
Bennedict Mathurin,PRA,STANDARD,OVER,21.0,,,,False,0.0,0,,0.0
Bennedict Mathurin,PRA,STANDARD,UNDER,21.0,,,,False,0.0,0,,0.0
Andrew Nembhard,PTS,DEMON,OVER,21.5,,,,False,0.0,0,,0.0
Brandon Miller,PRA,GOBLIN,OVER,28.5,,,,False,0.0,0,,0.0
Al Horford,PR,STANDARD,OVER,13.5,14.971598232376987,1.4715982323769872,OVER,True,0.4546391626667445,1,rotowire,0.013639174880002334
Al Horford,PR,STANDARD,UNDER,13.5,14.971598232376987,1.4715982323769872,OVER,False,0.0,0,rotowire,0.0
Ben Sheppard,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Derrick Jones,PR,STANDARD,OVER,12.5,,,,False,0.0,0,,0.0
Derrick Jones,PR,STANDARD,UNDER,12.5,,,,False,0.0,0,,0.0
CJ McCollum,REB,DEMON,OVER,4.5,4.156154450125258,-0.34384554987474214,UNDER,False,0.0,0,rotowire,0.0
Quentin Grimes,AST,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Reed Sheppard,RA,DEMON,OVER,7.5,,,,False,0.0,0,,0.0
Dylan Harper,AST,GOBLIN,OVER,2.5,,,,False,0.0,0,,0.0
Justin Champagnie,PRA,DEMON,OVER,22.5,14.728702485489633,-7.771297514510367,UNDER,False,0.0,0,rotowire,0.0
RJ Barrett,RA,DEMON,OVER,10.5,,,,False,0.0,0,,0.0
Isaac Okoro,AST,DEMON,OVER,2.5,,,,False,0.0,0,,0.0
Moses Moody,RA,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Paolo Banchero,PRA,DEMON,OVER,38.5,37.64175933111143,-0.8582406688885698,UNDER,False,0.0,0,rotowire,0.0
Devin Vassell,PR,DEMON,OVER,19.5,,,,False,0.0,0,,0.0
Dyson Daniels,REB,DEMON,OVER,9.5,7.249472233342429,-2.250527766657571,UNDER,False,0.0,0,rotowire,0.0
Aaron Nesmith,AST,DEMON,OVER,4.5,,,,False,0.0,0,,0.0
Egor Dëmin,REB,DEMON,OVER,5.5,,,,False,0.0,0,,0.0
Donovan Mitchell,REB,DEMON,OVER,6.5,,,,False,0.0,0,,0.0
Quentin Grimes,PRA,GOBLIN,OVER,14.5,22.41195751185268,7.91195751185268,OVER,True,0.9898125418359334,1,rotowire,0.029694376255078
Julian Champagnie,RA,GOBLIN,OVER,3.5,,,,False,0.0,0,,0.0
Dylan Harper,FG3M,DEMON,OVER,1.5,,,,False,0.0,0,,0.0
VJ Edgecombe,PR,DEMON,OVER,24.5,21.35687665324899,-3.143123346751011,UNDER,False,0.0,0,rotowire,0.0
Wendell Carter,PTS,GOBLIN,OVER,8.5,11.307048461504223,2.8070484615042233,OVER,True,0.7332324288872449,1,rotowire,0.021996972866617347
Scottie Barnes,PRA,STANDARD,OVER,32.0,,,,False,0.0,0,,0.0
Scottie Barnes,PRA,STANDARD,UNDER,32.0,,,,False,0.0,0,,0.0
Collin Gillespie,PRA,STANDARD,OVER,23.0,22.739426239141363,-0.26057376085863737,UNDER,False,0.0,0,rotowire,0.0
Collin Gillespie,PRA,STANDARD,UNDER,23.0,22.739426239141363,-0.26057376085863737,UNDER,True,-0.08664015007804891,1,rotowire,-0.0025992045023414674
Jalen Suggs,RA,DEMON,OVER,12.5,9.013411719020745,-3.486588280979255,UNDER,False,0.0,0,rotowire,0.0
