n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Isaiah Joe OVER PTS 1.5 (GOBLIN) [id:11964347] | Deandre Ayton OVER RA 7.5 (GOBLIN) [id:11960989] | Jared McCain OVER AST 0.5 (STANDARD) [id:11970898] | Marcus Smart OVER REB 3 (STANDARD) [id:11987700],0.24386887250111094,10.0,0.6213737166557519,6.213737166557519,1.5153370768266299,10.0,pp_kernel,0.6759569114845454,0.029415709594207442,Isaiah Joe OVER PTS 1.5 (GOBLIN) [id:11964347] | Deandre Ayton OVER RA 7.5 (GOBLIN) [id:11960989] | Jared McCain OVER AST 0.5 (STANDARD) [id:11970898] | Marcus Smart OVER REB 3 (STANDARD) [id:11987700],0.011111111111111112,0.0,0.0008824712878262233,0.0,0.0,0.011993582398937335,0.0,2,0.5,1.8033434944276925,"['isaiah joe', 'deandre ayton', 'jared mccain', 'marcus smart']",1.5153370768266299,1,Isaiah Joe OVER PTS 1.5 (GOBLIN) [id:11964347],Deandre Ayton OVER RA 7.5 (GOBLIN) [id:11960989],Jared McCain OVER AST 0.5 (STANDARD) [id:11970898],Marcus Smart OVER REB 3 (STANDARD) [id:11987700],2,Isaiah Joe | Jared McCain
