date,time,generated_at,run_id,commit,slip_type,n_legs,slip_hit_prob,slip_ev_mult,slip_payout_mult,slip_avg_fragility,player,dir,stat,line,tier,prop_id
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,system,5,0.1545626686584935,1.493017420877801,20.0,0.0190187625150118,Royce O'Neale,OVER,PTS,4.5,GOBLIN,11493203
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,system,5,0.1545626686584935,1.493017420877801,20.0,0.0190187625150118,Isaiah Joe,OVER,PTS,4.5,GOBLIN,11524453
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,system,5,0.1545626686584935,1.493017420877801,20.0,0.0190187625150118,Duncan Robinson,UNDER,PA,12.5,STANDARD,11490498
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,system,5,0.1545626686584935,1.493017420877801,20.0,0.0190187625150118,Kelly Oubre,UNDER,FG3M,1.5,STANDARD,11450970
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,3,0.2532160713213562,0.6958842938086585,6.0,0.0344936529395086,Ajay Mitchell,OVER,AST,1.5,GOBLIN,11493053
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,3,0.2532160713213562,0.6958842938086585,6.0,0.0344936529395086,Isaiah Joe,OVER,PTS,5.5,STANDARD,11524358
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,3,0.2532160713213562,0.6958842938086585,6.0,0.0344936529395086,Jerami Grant,OVER,RA,4.5,DEMON,11439772
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,4,0.1422648880089563,0.7664040114696032,10.0,0.0272488949700691,Royce O'Neale,OVER,RA,4.5,GOBLIN,11497589
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,4,0.1422648880089563,0.7664040114696032,10.0,0.0272488949700691,Grayson Allen,OVER,PRA,12.5,STANDARD,11497668
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,4,0.1422648880089563,0.7664040114696032,10.0,0.0272488949700691,Duncan Robinson,UNDER,PTS,10.5,STANDARD,11489996
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,4,0.1422648880089563,0.7664040114696032,10.0,0.0272488949700691,Dominick Barlow,OVER,PTS,4.5,DEMON,11503574
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,5,0.0992625798675486,0.7792765470774812,20.0,0.0323416902359296,Ajay Mitchell,OVER,REB,1.5,GOBLIN,11494361
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,5,0.0992625798675486,0.7792765470774812,20.0,0.0323416902359296,Cason Wallace,OVER,PTS,2.5,GOBLIN,11511540
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,5,0.0992625798675486,0.7792765470774812,20.0,0.0323416902359296,Baylor Scheierman,OVER,PRA,9.5,STANDARD,11477147
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,5,0.0992625798675486,0.7792765470774812,20.0,0.0323416902359296,Luke Kornet,OVER,PRA,8.5,STANDARD,11438852
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,windfall,5,0.0992625798675486,0.7792765470774812,20.0,0.0323416902359296,Scoot Henderson,OVER,REB,2.5,DEMON,11439817
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,3,0.0491014132383827,0.4482862754986322,6.0,0.0819653147603134,Luguentz Dort,OVER,REB,3.5,DEMON,11493192
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,3,0.0491014132383827,0.4482862754986322,6.0,0.0819653147603134,Mark Williams,OVER,REB,8.5,DEMON,11494485
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,3,0.0491014132383827,0.4482862754986322,6.0,0.0819653147603134,Jrue Holiday,OVER,AST,6.5,DEMON,11424843
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,4,0.0379685555285746,0.1816872220602011,10.0,0.0343660462509815,Royce O'Neale,OVER,AST,2.5,DEMON,11497578
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,4,0.0379685555285746,0.1816872220602011,10.0,0.0343660462509815,Jrue Holiday,OVER,FG3M,2.5,DEMON,11423063
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,4,0.0379685555285746,0.1816872220602011,10.0,0.0343660462509815,Adem Bona,OVER,PRA,8.5,DEMON,11452873
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,4,0.0379685555285746,0.1816872220602011,10.0,0.0343660462509815,Chet Holmgren,OVER,FG3M,1.5,DEMON,11493069
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,5,0.0208106726269517,0.0982658349208912,20.0,0.0365957717751782,Dominick Barlow,OVER,PTS,5.5,DEMON,11503573
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,5,0.0208106726269517,0.0982658349208912,20.0,0.0365957717751782,Baylor Scheierman,OVER,RA,5.5,DEMON,11477161
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,5,0.0208106726269517,0.0982658349208912,20.0,0.0365957717751782,Stephon Castle,OVER,FG3M,1.5,DEMON,11423087
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,5,0.0208106726269517,0.0982658349208912,20.0,0.0365957717751782,Isaiah Hartenstein,OVER,REB,8.5,DEMON,11493651
2026-04-19,11:11:45,2026-04-19T11:11:35.621956-05:00,20260419_111134,aa6276ea75,demonhunter,5,0.0208106726269517,0.0982658349208912,20.0,0.0365957717751782,Desmond Bane,OVER,REB,4.5,DEMON,11489986
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,3,0.299857148813035,1.7378529395758218,6.0,0.0296563396158423,Alex Caruso,OVER,REB,1.5,GOBLIN,11513234
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,3,0.299857148813035,1.7378529395758218,6.0,0.0296563396158423,Duncan Robinson,UNDER,PTS,10.5,STANDARD,11489996
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,3,0.299857148813035,1.7378529395758218,6.0,0.0296563396158423,Shai Gilgeous-Alexander,OVER,FG3M,1.5,STANDARD,11493702
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,4,0.2188460357338138,1.4766947219288855,10.0,0.0118343379614389,Cason Wallace,OVER,PTS,2.5,GOBLIN,11511540
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,4,0.2188460357338138,1.4766947219288855,10.0,0.0118343379614389,Isaiah Hartenstein,OVER,PTS,4.5,GOBLIN,11493131
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,4,0.2188460357338138,1.4766947219288855,10.0,0.0118343379614389,Duncan Robinson,UNDER,PA,12.5,STANDARD,11490498
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,4,0.2188460357338138,1.4766947219288855,10.0,0.0118343379614389,Payton Pritchard,UNDER,PTS,14.0,STANDARD,11451078
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,5,0.1671563557183799,1.5240862933393982,20.0,0.0115645564303065,Isaiah Hartenstein,OVER,PTS,4.5,GOBLIN,11493131
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,5,0.1671563557183799,1.5240862933393982,20.0,0.0115645564303065,Cason Wallace,OVER,PTS,2.5,GOBLIN,11511540
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,5,0.1671563557183799,1.5240862933393982,20.0,0.0115645564303065,Dominick Barlow,OVER,PTS,2.5,GOBLIN,11503576
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,5,0.1671563557183799,1.5240862933393982,20.0,0.0115645564303065,Duncan Robinson,UNDER,PA,12.5,STANDARD,11490498
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,system,5,0.1671563557183799,1.5240862933393982,20.0,0.0115645564303065,Payton Pritchard,UNDER,FG3M,2.0,STANDARD,11458706
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,3,0.2173298174141305,0.693758843706389,6.0,0.0308803576553096,Alex Caruso,OVER,REB,1.5,GOBLIN,11513234
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,3,0.2173298174141305,0.693758843706389,6.0,0.0308803576553096,Cason Wallace,OVER,PTS,5.5,STANDARD,11494369
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,3,0.2173298174141305,0.693758843706389,6.0,0.0308803576553096,Grayson Allen,OVER,RA,5.5,DEMON,11497712
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,4,0.1362769384008062,0.7672455820662261,10.0,0.0260075060751949,Chet Holmgren,OVER,AST,0.5,GOBLIN,11494388
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,4,0.1362769384008062,0.7672455820662261,10.0,0.0260075060751949,Royce O'Neale,OVER,AST,1.5,STANDARD,11497580
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,4,0.1362769384008062,0.7672455820662261,10.0,0.0260075060751949,Isaiah Hartenstein,OVER,PTS,7.5,STANDARD,11493641
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,4,0.1362769384008062,0.7672455820662261,10.0,0.0260075060751949,Dominick Barlow,OVER,PA,4.5,DEMON,11514632
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,5,0.1218865086030961,0.7898660946516167,20.0,0.022519329690951,Chet Holmgren,OVER,FG3M,0.5,GOBLIN,11493071
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,5,0.1218865086030961,0.7898660946516167,20.0,0.022519329690951,Ajay Mitchell,OVER,AST,1.5,GOBLIN,11493053
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,5,0.1218865086030961,0.7898660946516167,20.0,0.022519329690951,Harrison Barnes,OVER,REB,1.5,STANDARD,11438812
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,5,0.1218865086030961,0.7898660946516167,20.0,0.022519329690951,Duncan Robinson,UNDER,PA,12.5,STANDARD,11490498
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,windfall,5,0.1218865086030961,0.7898660946516167,20.0,0.022519329690951,Grayson Allen,OVER,REB,2.5,DEMON,11497708
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,3,0.0489808116001268,0.4520967499283457,6.0,0.0748658289242439,Ronald Holland,OVER,PR,9.5,DEMON,11514030
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,3,0.0489808116001268,0.4520967499283457,6.0,0.0748658289242439,Shai Gilgeous-Alexander,OVER,FG3M,2.5,DEMON,11493207
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,3,0.0489808116001268,0.4520967499283457,6.0,0.0748658289242439,Franz Wagner,OVER,PR,24.5,DEMON,11490508
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,4,0.043509314787935,0.1536421205228632,10.0,0.0446390157361434,Quentin Grimes,OVER,REB,3.5,DEMON,11451127
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,4,0.043509314787935,0.1536421205228632,10.0,0.0446390157361434,Grayson Allen,OVER,AST,3.5,DEMON,11497701
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,4,0.043509314787935,0.1536421205228632,10.0,0.0446390157361434,Shaedon Sharpe,OVER,PTS,14.5,DEMON,11439845
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,4,0.043509314787935,0.1536421205228632,10.0,0.0446390157361434,Isaiah Hartenstein,OVER,REB,8.5,DEMON,11493651
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,5,0.0180389152699858,0.1220542899344942,20.0,0.044329843975057,Dylan Harper,OVER,RA,6.5,DEMON,11439750
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,5,0.0180389152699858,0.1220542899344942,20.0,0.044329843975057,Baylor Scheierman,OVER,REB,3.5,DEMON,11477153
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,5,0.0180389152699858,0.1220542899344942,20.0,0.044329843975057,Royce O'Neale,OVER,PR,11.5,DEMON,11493204
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,5,0.0180389152699858,0.1220542899344942,20.0,0.044329843975057,Chet Holmgren,OVER,FG3M,1.5,DEMON,11493069
2026-04-19,09:22:58,2026-04-19T09:22:56.707686-05:00,20260419_092256,8636462bd9,demonhunter,5,0.0180389152699858,0.1220542899344942,20.0,0.044329843975057,Shaedon Sharpe,OVER,PTS,12.5,DEMON,11439844
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,3,0.2381637988398912,1.5836153861140296,6.0,0.0060080860118349,Miles McBride,OVER,AST,1.5,GOBLIN,11382143
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,3,0.2381637988398912,1.5836153861140296,6.0,0.0060080860118349,Reed Sheppard,UNDER,PTS,12.0,STANDARD,11375172
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,3,0.2381637988398912,1.5836153861140296,6.0,0.0060080860118349,Gabe Vincent,OVER,REB,0.5,STANDARD,11452348
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,4,0.2003131484773735,1.396635808812808,10.0,0.005558234188988,Jarred Vanderbilt,OVER,PTS,1.5,GOBLIN,11493391
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,4,0.2003131484773735,1.396635808812808,10.0,0.005558234188988,Landry Shamet,OVER,PTS,2.5,GOBLIN,11493452
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,4,0.2003131484773735,1.396635808812808,10.0,0.005558234188988,Kevin Durant,UNDER,PTS,24.5,STANDARD,11372425
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,4,0.2003131484773735,1.396635808812808,10.0,0.005558234188988,Mitchell Robinson,UNDER,PA,5.5,STANDARD,11405655
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,5,0.1435179502635601,1.3802631680370414,20.0,0.00982968633467,Landry Shamet,OVER,PTS,2.5,GOBLIN,11493452
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,5,0.1435179502635601,1.3802631680370414,20.0,0.00982968633467,Tari Eason,OVER,PTS,4.5,GOBLIN,11381009
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,5,0.1435179502635601,1.3802631680370414,20.0,0.00982968633467,Jarred Vanderbilt,OVER,PTS,1.5,GOBLIN,11493391
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,5,0.1435179502635601,1.3802631680370414,20.0,0.00982968633467,Mitchell Robinson,UNDER,PA,5.5,STANDARD,11405655
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,system,5,0.1435179502635601,1.3802631680370414,20.0,0.00982968633467,Dyson Daniels,UNDER,PA,15.5,STANDARD,11371534
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,3,0.2188948596836103,0.67315411834874,6.0,0.0073161526041677,Miles McBride,OVER,PTS,4.5,GOBLIN,11380874
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,3,0.2188948596836103,0.67315411834874,6.0,0.0073161526041677,Dyson Daniels,UNDER,PA,15.5,STANDARD,11371534
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,3,0.2188948596836103,0.67315411834874,6.0,0.0073161526041677,Jarred Vanderbilt,OVER,FG3M,0.5,DEMON,11449399
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,4,0.1431286427651989,0.7112768080553956,10.0,0.0129021138501331,Mikal Bridges,OVER,AST,1.5,GOBLIN,11493356
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,4,0.1431286427651989,0.7112768080553956,10.0,0.0129021138501331,Gabe Vincent,OVER,FG3M,0.5,STANDARD,11449858
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,4,0.1431286427651989,0.7112768080553956,10.0,0.0129021138501331,Kevin Durant,UNDER,PTS,24.5,STANDARD,11372425
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,4,0.1431286427651989,0.7112768080553956,10.0,0.0129021138501331,Jonathan Kuminga,OVER,AST,1.5,DEMON,11382120
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,5,0.1091983533599695,0.7291046342548001,20.0,0.0136368140331987,Mikal Bridges,OVER,AST,1.5,GOBLIN,11493356
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,5,0.1091983533599695,0.7291046342548001,20.0,0.0136368140331987,Reed Sheppard,OVER,REB,1.5,GOBLIN,11381188
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,5,0.1091983533599695,0.7291046342548001,20.0,0.0136368140331987,Gabe Vincent,OVER,FG3M,0.5,STANDARD,11449858
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,5,0.1091983533599695,0.7291046342548001,20.0,0.0136368140331987,Kevin Durant,UNDER,PTS,24.5,STANDARD,11372425
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,windfall,5,0.1091983533599695,0.7291046342548001,20.0,0.0136368140331987,Jonathan Kuminga,OVER,AST,1.5,DEMON,11382120
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,demonhunter,3,0.046198699391346,0.4625183595162212,6.0,0.0262636331957658,OG Anunoby,OVER,REB,6.5,DEMON,11372356
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,demonhunter,3,0.046198699391346,0.4625183595162212,6.0,0.0262636331957658,Tari Eason,OVER,PRA,19.5,DEMON,11381201
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,demonhunter,3,0.046198699391346,0.4625183595162212,6.0,0.0262636331957658,Jake LaRavia,OVER,PA,11.5,DEMON,11493827
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,demonhunter,4,0.0170704779901717,0.3247185196654669,10.0,0.0234335822718316,Jake LaRavia,OVER,PA,11.5,DEMON,11493827
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,demonhunter,4,0.0170704779901717,0.3247185196654669,10.0,0.0234335822718316,Josh Okogie,OVER,PR,9.5,DEMON,11448869
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,demonhunter,4,0.0170704779901717,0.3247185196654669,10.0,0.0234335822718316,Jalen Johnson,OVER,AST,7.5,DEMON,11376022
2026-04-18,14:52:02,2026-04-18T14:51:57.853571-05:00,20260418_145157,d4adeec8c4,demonhunter,4,0.0170704779901717,0.3247185196654669,10.0,0.0234335822718316,Mitchell Robinson,OVER,AST,1.5,DEMON,11382275
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,3,0.2857079048899022,1.7262678083838858,6.0,0.0062006474443214,Bruce Brown,OVER,PA,4.5,GOBLIN,11494002
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,3,0.2857079048899022,1.7262678083838858,6.0,0.0062006474443214,Kevin Durant,UNDER,PTS,24.5,STANDARD,11372425
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,3,0.2857079048899022,1.7262678083838858,6.0,0.0062006474443214,Aaron Gordon,OVER,FG3M,1.5,STANDARD,11372025
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,4,0.2142552971864146,1.4641927267581691,10.0,0.0095999892967076,Bruce Brown,OVER,PTS,4.5,GOBLIN,11489777
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,4,0.2142552971864146,1.4641927267581691,10.0,0.0095999892967076,Cameron Johnson,OVER,PTS,7.5,GOBLIN,11374218
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,4,0.2142552971864146,1.4641927267581691,10.0,0.0095999892967076,Mitchell Robinson,UNDER,PA,5.5,STANDARD,11405655
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,4,0.2142552971864146,1.4641927267581691,10.0,0.0095999892967076,Kevin Durant,UNDER,PTS,24.5,STANDARD,11372425
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,5,0.1413458305092195,1.3880632508057915,20.0,0.0148137024410466,Tim Hardaway,OVER,PTS,8.5,GOBLIN,11460647
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,5,0.1413458305092195,1.3880632508057915,20.0,0.0148137024410466,Jaden McDaniels,OVER,PTS,11.5,GOBLIN,11374268
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,5,0.1413458305092195,1.3880632508057915,20.0,0.0148137024410466,Bruce Brown,OVER,PTS,4.5,GOBLIN,11489777
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,5,0.1413458305092195,1.3880632508057915,20.0,0.0148137024410466,Kevin Durant,UNDER,PA,29.5,STANDARD,11372426
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,system,5,0.1413458305092195,1.3880632508057915,20.0,0.0148137024410466,CJ McCollum,UNDER,RA,6.5,STANDARD,11460349
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,3,0.2389987001479729,0.7091421134516864,6.0,0.0116510575154091,Jamal Murray,OVER,FG3M,1.5,GOBLIN,11372088
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,3,0.2389987001479729,0.7091421134516864,6.0,0.0116510575154091,Bruce Brown,OVER,PR,9.0,STANDARD,11493479
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,3,0.2389987001479729,0.7091421134516864,6.0,0.0116510575154091,Donte DiVincenzo,OVER,AST,3.5,DEMON,11374912
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,4,0.1606097115148699,0.7625127616537486,10.0,0.0141251532863036,Tim Hardaway,OVER,AST,0.5,GOBLIN,11461336
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,4,0.1606097115148699,0.7625127616537486,10.0,0.0141251532863036,Bruce Brown,OVER,PA,7.5,STANDARD,11489779
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,4,0.1606097115148699,0.7625127616537486,10.0,0.0141251532863036,Kevin Durant,UNDER,PTS,24.5,STANDARD,11372425
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,4,0.1606097115148699,0.7625127616537486,10.0,0.0141251532863036,Jonathan Kuminga,OVER,AST,1.5,DEMON,11382120
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,5,0.1241385305830395,0.798832796411132,20.0,0.0145925847922412,Jaden McDaniels,OVER,FG3M,0.5,GOBLIN,11372080
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,5,0.1241385305830395,0.798832796411132,20.0,0.0145925847922412,Tim Hardaway,OVER,AST,0.5,GOBLIN,11461336
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,5,0.1241385305830395,0.798832796411132,20.0,0.0145925847922412,Kevin Durant,UNDER,PTS,24.5,STANDARD,11372425
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,5,0.1241385305830395,0.798832796411132,20.0,0.0145925847922412,Bruce Brown,OVER,PTS,5.5,STANDARD,11489778
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,windfall,5,0.1241385305830395,0.798832796411132,20.0,0.0145925847922412,Jonathan Kuminga,OVER,AST,1.5,DEMON,11382120
2026-04-18,11:06:31,2026-04-18T11:06:27.119329-05:00,20260418_110626,a816a0db5c,demonhunter,3,0.0458439905802594,0.4630685743103454,6.0,0.03542746673176,Jabari Smith,OVER,REB,6.5,DEMON,11375102
