n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,OG Anunoby OVER FG3M 1.5 (GOBLIN) [id:11878952] | Karl-Anthony Towns OVER RA 13.5 (GOBLIN) [id:11883628] | Joel Embiid OVER REB 6.5 (GOBLIN) [id:11879074] | Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112] | Anthony Edwards UNDER PTS 21.5 (STANDARD) [id:11881740],0.43821863930075455,20.0,0.24447993950411137,4.8895987900822275,2.1427133285164497,20.0,pp_kernel,0.8488663892742963,0.08277954989589167,OG Anunoby OVER FG3M 1.5 (GOBLIN) [id:11878952] | Karl-Anthony Towns OVER RA 13.5 (GOBLIN) [id:11883628] | Joel Embiid OVER REB 6.5 (GOBLIN) [id:11879074] | Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112] | Anthony Edwards UNDER PTS 21.5 (STANDARD) [id:11881740],0.0125,0.0125,0.0066223639916713345,0.0,0.0,0.031622363991671336,0.0,2,0.4,2.411090964524778,"['og anunoby', 'karl-anthony towns', 'joel embiid', 'naz reid', 'anthony edwards']",2.1427133285164497,1,OG Anunoby OVER FG3M 1.5 (GOBLIN) [id:11878952],Karl-Anthony Towns OVER RA 13.5 (GOBLIN) [id:11883628],Joel Embiid OVER REB 6.5 (GOBLIN) [id:11879074],Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112],Anthony Edwards UNDER PTS 21.5 (STANDARD) [id:11881740],2,Naz Reid | Anthony Edwards
5,Devin Vassell OVER REB 2.5 (GOBLIN) [id:11881854] | OG Anunoby OVER FG3M 1.5 (GOBLIN) [id:11878952] | Karl-Anthony Towns OVER REB 7.5 (GOBLIN) [id:11895965] | Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112] | Anthony Edwards UNDER PRA 28.5 (STANDARD) [id:11881744],0.4339985723183062,20.0,0.2444196435889866,4.8883928717797325,2.121555527283389,20.0,pp_kernel,0.8471330646018703,0.06290267811356569,Devin Vassell OVER REB 2.5 (GOBLIN) [id:11881854] | OG Anunoby OVER FG3M 1.5 (GOBLIN) [id:11878952] | Karl-Anthony Towns OVER REB 7.5 (GOBLIN) [id:11895965] | Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112] | Anthony Edwards UNDER PRA 28.5 (STANDARD) [id:11881744],0.0125,0.00625,0.005032214249085255,0.0,0.0,0.02378221424908526,0.0,2,0.4,2.3977733130343033,"['devin vassell', 'og anunoby', 'karl-anthony towns', 'naz reid', 'anthony edwards']",2.121555527283389,1,Devin Vassell OVER REB 2.5 (GOBLIN) [id:11881854],OG Anunoby OVER FG3M 1.5 (GOBLIN) [id:11878952],Karl-Anthony Towns OVER REB 7.5 (GOBLIN) [id:11895965],Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112],Anthony Edwards UNDER PRA 28.5 (STANDARD) [id:11881744],2,Naz Reid | Anthony Edwards
5,Joel Embiid OVER REB 6.5 (GOBLIN) [id:11879074] | Karl-Anthony Towns OVER REB 7.5 (GOBLIN) [id:11895965] | Mike Conley OVER PTS 2.5 (GOBLIN) [id:11882721] | Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221] | Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112],0.44397678855637995,20.0,0.23927955333759837,4.785591066751968,2.1246913531606393,20.0,pp_kernel,0.8509342263655373,0.06843719096873258,Joel Embiid OVER REB 6.5 (GOBLIN) [id:11879074] | Karl-Anthony Towns OVER REB 7.5 (GOBLIN) [id:11895965] | Mike Conley OVER PTS 2.5 (GOBLIN) [id:11882721] | Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221] | Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112],0.0125,0.015625,0.0054749752774986065,0.0,0.0,0.033599975277498605,0.0,2,0.4,2.3910913778831406,"['joel embiid', 'karl-anthony towns', 'mike conley', 'tyrese maxey', 'naz reid']",2.1246913531606393,1,Joel Embiid OVER REB 6.5 (GOBLIN) [id:11879074],Karl-Anthony Towns OVER REB 7.5 (GOBLIN) [id:11895965],Mike Conley OVER PTS 2.5 (GOBLIN) [id:11882721],Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221],Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112],2,Mike Conley | Naz Reid
5,Jordan Clarkson OVER PRA 7.5 (GOBLIN) [id:11892064] | Joel Embiid OVER REB 5.5 (GOBLIN) [id:11881294] | Ayo Dosunmu OVER PR 9.5 (GOBLIN) [id:11909114] | Karl-Anthony Towns OVER RA 15.5 (STANDARD) [id:11879123] | Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112],0.43824588114359253,20.0,0.2435649333532629,4.871298667065258,2.1348265766616215,20.0,pp_kernel,0.8488470624456946,0.050658907648381435,Jordan Clarkson OVER PRA 7.5 (GOBLIN) [id:11892064] | Joel Embiid OVER REB 5.5 (GOBLIN) [id:11881294] | Ayo Dosunmu OVER PR 9.5 (GOBLIN) [id:11909114] | Karl-Anthony Towns OVER RA 15.5 (STANDARD) [id:11879123] | Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112],0.0125,0.028125,0.004052712611870515,0.0,0.0,0.044677712611870514,0.0,2,0.4,2.390148864049751,"['jordan clarkson', 'joel embiid', 'ayo dosunmu', 'karl-anthony towns', 'naz reid']",2.1348265766616215,1,Jordan Clarkson OVER PRA 7.5 (GOBLIN) [id:11892064],Joel Embiid OVER REB 5.5 (GOBLIN) [id:11881294],Ayo Dosunmu OVER PR 9.5 (GOBLIN) [id:11909114],Karl-Anthony Towns OVER RA 15.5 (STANDARD) [id:11879123],Naz Reid UNDER PA 14.5 (STANDARD) [id:11886112],2,Ayo Dosunmu | Naz Reid
5,Jordan Clarkson OVER PRA 7.5 (GOBLIN) [id:11892064] | Joel Embiid OVER REB 6.5 (GOBLIN) [id:11879074] | Devin Vassell OVER REB 2.5 (GOBLIN) [id:11881854] | Miles McBride UNDER PTS 7.5 (STANDARD) [id:11878944] | Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221],0.4556231159395279,20.0,0.2295420456225495,4.59084091245099,2.091693241313586,20.0,pp_kernel,0.8551287013222687,0.06549174229026486,Jordan Clarkson OVER PRA 7.5 (GOBLIN) [id:11892064] | Joel Embiid OVER REB 6.5 (GOBLIN) [id:11879074] | Devin Vassell OVER REB 2.5 (GOBLIN) [id:11881854] | Miles McBride UNDER PTS 7.5 (STANDARD) [id:11878944] | Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221],0.0125,0.015625,0.005239339383221189,0.0,0.0,0.03336433938322119,0.0,0,0.0,2.0583289019303646,"['jordan clarkson', 'joel embiid', 'devin vassell', 'miles mcbride', 'tyrese maxey']",2.091693241313586,1,Jordan Clarkson OVER PRA 7.5 (GOBLIN) [id:11892064],Joel Embiid OVER REB 6.5 (GOBLIN) [id:11879074],Devin Vassell OVER REB 2.5 (GOBLIN) [id:11881854],Miles McBride UNDER PTS 7.5 (STANDARD) [id:11878944],Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221],0,
5,Devin Vassell OVER REB 2.5 (GOBLIN) [id:11881854] | Jordan Clarkson OVER PRA 6.5 (GOBLIN) [id:11908709] | Joel Embiid OVER RA 11.5 (GOBLIN) [id:11879077] | Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221] | Karl-Anthony Towns OVER RA 15.5 (STANDARD) [id:11879123],0.43465267322614853,20.0,0.24140616624446012,4.828123324889202,2.098556709828612,20.0,pp_kernel,0.8472616895110464,0.05991931777052732,Devin Vassell OVER REB 2.5 (GOBLIN) [id:11881854] | Jordan Clarkson OVER PRA 6.5 (GOBLIN) [id:11908709] | Joel Embiid OVER RA 11.5 (GOBLIN) [id:11879077] | Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221] | Karl-Anthony Towns OVER RA 15.5 (STANDARD) [id:11879123],0.0125,0.028125,0.004793545421642186,0.0,0.0,0.045418545421642184,0.0,0,0.0,2.05313816440697,"['devin vassell', 'jordan clarkson', 'joel embiid', 'tyrese maxey', 'karl-anthony towns']",2.098556709828612,1,Devin Vassell OVER REB 2.5 (GOBLIN) [id:11881854],Jordan Clarkson OVER PRA 6.5 (GOBLIN) [id:11908709],Joel Embiid OVER RA 11.5 (GOBLIN) [id:11879077],Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221],Karl-Anthony Towns OVER RA 15.5 (STANDARD) [id:11879123],0,
5,OG Anunoby OVER FG3M 1.5 (GOBLIN) [id:11878952] | Dylan Harper OVER PRA 12.5 (GOBLIN) [id:11882699] | Devin Vassell OVER REB 3.5 (GOBLIN) [id:11881388] | Andre Drummond UNDER REB 3 (STANDARD) [id:11917375] | Miles McBride UNDER PTS 7.5 (STANDARD) [id:11878944],0.42295110484607235,20.0,0.2356275349215741,4.712550698431482,1.993178524544725,20.0,pp_kernel,0.8423674328541576,0.040564160040126196,OG Anunoby OVER FG3M 1.5 (GOBLIN) [id:11878952] | Dylan Harper OVER PRA 12.5 (GOBLIN) [id:11882699] | Devin Vassell OVER REB 3.5 (GOBLIN) [id:11881388] | Andre Drummond UNDER REB 3 (STANDARD) [id:11917375] | Miles McBride UNDER PTS 7.5 (STANDARD) [id:11878944],0.0125,0.00625,0.0032451328032100956,0.0,0.0,0.0219951328032101,0.0,0,0.0,1.971183391741515,"['og anunoby', 'dylan harper', 'devin vassell', 'andre drummond', 'miles mcbride']",1.993178524544725,1,OG Anunoby OVER FG3M 1.5 (GOBLIN) [id:11878952],Dylan Harper OVER PRA 12.5 (GOBLIN) [id:11882699],Devin Vassell OVER REB 3.5 (GOBLIN) [id:11881388],Andre Drummond UNDER REB 3 (STANDARD) [id:11917375],Miles McBride UNDER PTS 7.5 (STANDARD) [id:11878944],0,
5,Jalen Brunson OVER RA 6.5 (GOBLIN) [id:11889469] | Devin Vassell OVER REB 3.5 (GOBLIN) [id:11881388] | Mitchell Robinson OVER PTS 1.5 (GOBLIN) [id:11904399] | Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221] | Andre Drummond UNDER REB 3 (STANDARD) [id:11917375],0.4083903827192997,20.0,0.24343216696821468,4.868643339364294,1.9883071166867534,20.0,pp_kernel,0.8364561774159878,0.044627017067817014,Jalen Brunson OVER RA 6.5 (GOBLIN) [id:11889469] | Devin Vassell OVER REB 3.5 (GOBLIN) [id:11881388] | Mitchell Robinson OVER PTS 1.5 (GOBLIN) [id:11904399] | Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221] | Andre Drummond UNDER REB 3 (STANDARD) [id:11917375],0.0125,0.015625,0.003570161365425361,0.0,0.0,0.03169516136542536,0.0,0,0.0,1.9566119553213281,"['jalen brunson', 'devin vassell', 'mitchell robinson', 'tyrese maxey', 'andre drummond']",1.9883071166867534,1,Jalen Brunson OVER RA 6.5 (GOBLIN) [id:11889469],Devin Vassell OVER REB 3.5 (GOBLIN) [id:11881388],Mitchell Robinson OVER PTS 1.5 (GOBLIN) [id:11904399],Tyrese Maxey UNDER PR 29 (STANDARD) [id:11879221],Andre Drummond UNDER REB 3 (STANDARD) [id:11917375],0,
5,VJ Edgecombe OVER PA 11.5 (GOBLIN) [id:11882501] | Dylan Harper OVER PRA 14.5 (GOBLIN) [id:11881409] | Mitchell Robinson OVER PTS 3.5 (GOBLIN) [id:11880963] | Kelly Oubre UNDER PA 12.5 (STANDARD) [id:11879131] | Jordan Clarkson OVER PRA 8 (STANDARD) [id:11917559],0.25260057486457493,20.0,0.36293387127139065,7.258677425427813,1.8335460904195782,20.0,pp_kernel,0.7686674824963737,0.04201135959458034,VJ Edgecombe OVER PA 11.5 (GOBLIN) [id:11882501] | Dylan Harper OVER PRA 14.5 (GOBLIN) [id:11881409] | Mitchell Robinson OVER PTS 3.5 (GOBLIN) [id:11880963] | Kelly Oubre UNDER PA 12.5 (STANDARD) [id:11879131] | Jordan Clarkson OVER PRA 8 (STANDARD) [id:11917559],0.0125,0.05,0.003360908767566427,0.0,0.0,0.06586090876756642,0.0,0,0.0,1.7676851816520118,"['vj edgecombe', 'dylan harper', 'mitchell robinson', 'kelly oubre', 'jordan clarkson']",1.8335460904195782,1,VJ Edgecombe OVER PA 11.5 (GOBLIN) [id:11882501],Dylan Harper OVER PRA 14.5 (GOBLIN) [id:11881409],Mitchell Robinson OVER PTS 3.5 (GOBLIN) [id:11880963],Kelly Oubre UNDER PA 12.5 (STANDARD) [id:11879131],Jordan Clarkson OVER PRA 8 (STANDARD) [id:11917559],0,
5,Jalen Brunson OVER AST 4.5 (GOBLIN) [id:11879041] | Mitchell Robinson OVER PTS 1.5 (GOBLIN) [id:11904399] | Victor Wembanyama OVER PRA 37.5 (GOBLIN) [id:11882736] | Quentin Grimes UNDER PTS 6 (STANDARD) [id:11880010] | Stephon Castle OVER PRA 29.5 (STANDARD) [id:11881613],0.2287557774789369,20.0,0.397710633625175,7.9542126725035,1.8195721041313508,20.0,pp_kernel,0.7504718329803686,0.03159996460652409,Jalen Brunson OVER AST 4.5 (GOBLIN) [id:11879041] | Mitchell Robinson OVER PTS 1.5 (GOBLIN) [id:11904399] | Victor Wembanyama OVER PRA 37.5 (GOBLIN) [id:11882736] | Quentin Grimes UNDER PTS 6 (STANDARD) [id:11880010] | Stephon Castle OVER PRA 29.5 (STANDARD) [id:11881613],0.0125,0.05,0.002527997168521927,0.0,0.0,0.06502799716852192,0.0,0,0.0,1.754544106962829,"['jalen brunson', 'mitchell robinson', 'victor wembanyama', 'quentin grimes', 'stephon castle']",1.8195721041313508,1,Jalen Brunson OVER AST 4.5 (GOBLIN) [id:11879041],Mitchell Robinson OVER PTS 1.5 (GOBLIN) [id:11904399],Victor Wembanyama OVER PRA 37.5 (GOBLIN) [id:11882736],Quentin Grimes UNDER PTS 6 (STANDARD) [id:11880010],Stephon Castle OVER PRA 29.5 (STANDARD) [id:11881613],0,
