slip,high_confidence,hit_prob,payout_mult,ev,player,team,opp,stat,direction,tier,line,p_cal
3-leg,True,0.5758,1.931,1.1119,Luke Kornet,SAS,MIN,PR,OVER,GOBLIN,3.5,0.8112
3-leg,True,0.5758,1.931,1.1119,Naz Reid,MIN,SAS,REB,UNDER,STANDARD,6.0,0.793
3-leg,True,0.5758,1.931,1.1119,Andre Drummond,PHI,NYK,REB,UNDER,STANDARD,3.0,0.7997
4-leg,True,0.3815,1.897,0.7239,VJ Edgecombe,PHI,NYK,PRA,OVER,GOBLIN,14.5,0.8368
4-leg,True,0.3815,1.897,0.7239,Quentin Grimes,PHI,NYK,PTS,OVER,GOBLIN,2.5,0.776
4-leg,True,0.3815,1.897,0.7239,Mitchell Robinson,NYK,PHI,REB,UNDER,STANDARD,7.0,0.8223
4-leg,True,0.3815,1.897,0.7239,Anthony Edwards,MIN,SAS,PA,UNDER,STANDARD,24.5,0.7852
5-leg,True,0.2207,2.145,0.4733,Rudy Gobert,MIN,SAS,PTS,OVER,GOBLIN,3.5,0.7707
5-leg,True,0.2207,2.145,0.4733,Keldon Johnson,SAS,MIN,PTS,OVER,GOBLIN,4.5,0.7677
5-leg,True,0.2207,2.145,0.4733,De'Aaron Fox,SAS,MIN,PR,UNDER,STANDARD,21.0,0.7673
5-leg,True,0.2207,2.145,0.4733,Tyrese Maxey,PHI,NYK,PR,UNDER,STANDARD,29.0,0.8087
5-leg,True,0.2207,2.145,0.4733,Jose Alvarado,NYK,PHI,PRA,OVER,DEMON,6.5,0.6638
