projection_id,source_projection_id,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,role_ctx_mult,role_ctx_reason,rate_mean_ctx,data_health_flag,prop_key,p_adj,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9830318|AJ Green|AST|DEMON|2.5|OVER,9830318,AJ Green,MIL,AST,ASSISTS,1,2.5,OVER,DEMON,1,0,2.5,0,0,demon,2026-02-11T19:10:00.000-05:00,2026-02-10T21:41:06.214000+00:00,2026-02-11,,0,0.6,0.27704459108178364,0.27024595080983804,0.0,0.0,False,0.0,32.45,5.903177110675234,0.06200188307189454,0.022656505910692088,20,1.0,no_team_outs,0.06200188307189454,OK,AJ Green|AST|OVER|2.5|DEMON,0.27704459108178364,0.0,0,,0.03
9830319|AJ Green|AST|DEMON|3.5|OVER,9830319,AJ Green,MIL,AST,ASSISTS,1,3.5,OVER,DEMON,1,0,3.5,0,0,demon,2026-02-11T19:10:00.000-05:00,2026-02-10T21:35:22.469000+00:00,2026-02-11,,0,0.6,0.05468906218756249,0.05168966206758648,0.0,0.0,False,0.0,32.45,5.903177110675234,0.06200188307189454,0.022656505910692088,20,1.0,no_team_outs,0.06200188307189454,OK,AJ Green|AST|OVER|3.5|DEMON,0.05468906218756249,0.0,0,,0.03
9822963|AJ Green|FG3M|GOBLIN|1.5|OVER,9822963,AJ Green,MIL,FG3M,3-PT MADE,1,1.5,OVER,GOBLIN,1,0,1.5,0,0,goblin,2026-02-11T19:10:00.000-05:00,2026-02-10T07:27:08.740000+00:00,2026-02-11,,0,0.6,0.8363327334533094,0.8275344931013797,0.0,0.0,False,0.0,32.45,5.903177110675234,0.09384879397990423,0.04748093330694358,20,1.0,stat_not_core,0.09384879397990423,OK,AJ Green|FG3M|OVER|1.5|GOBLIN,0.8363327334533094,0.37875056718734074,1,rotowire,0.03
9822964|AJ Green|FG3M|DEMON|3.5|OVER,9822964,AJ Green,MIL,FG3M,3-PT MADE,1,3.5,OVER,DEMON,1,0,3.5,0,0,demon,2026-02-11T19:10:00.000-05:00,2026-02-10T07:29:06.696000+00:00,2026-02-11,,0,0.6,0.38442311537692464,0.3780243951209758,0.0,0.0,False,0.0,32.45,5.903177110675234,0.09384879397990423,0.04748093330694358,20,1.0,stat_not_core,0.09384879397990423,OK,AJ Green|FG3M|OVER|3.5|DEMON,0.38442311537692464,0.0,0,rotowire,0.03
9822965|AJ Green|FG3M|DEMON|4.5|OVER,9822965,AJ Green,MIL,FG3M,3-PT MADE,1,4.5,OVER,DEMON,1,0,4.5,0,0,demon,2026-02-11T19:10:00.000-05:00,2026-02-10T17:35:40.770000+00:00,2026-02-11,,0,0.6,0.20005998800239952,0.1918616276744651,0.0,0.0,False,0.0,32.45,5.903177110675234,0.09384879397990423,0.04748093330694358,20,1.0,stat_not_core,0.09384879397990423,OK,AJ Green|FG3M|OVER|4.5|DEMON,0.20005998800239952,0.0,0,rotowire,0.03
9844427|AJ Green|PR|GOBLIN|11.5|OVER,9844427,AJ Green,MIL,PR,PTS+REBS,1,11.5,OVER,GOBLIN,1,0,11.5,0,0,goblin,2026-02-11T19:10:00.000-05:00,2026-02-11T08:58:57.193000+00:00,2026-02-11,,0,1.0,0.5967806438712258,0.5871825634873026,0.0,0.0,False,0.0,32.45,5.903177110675234,0.40201095342098353,0.16146183301645223,20,1.0,stat_not_core,0.40201095342098353,OK,AJ Green|PR|OVER|11.5|GOBLIN,0.5967806438712258,0.8663247184026689,1,rotowire,0.03
9822967|AJ Green|PR|STANDARD|12.5|OVER,9822967,AJ Green,MIL,PR,PTS+REBS,1,12.5,OVER,STANDARD,1,0,12.5,0,0,standard,2026-02-11T19:10:00.000-05:00,2026-02-11T11:56:19.082000+00:00,2026-02-11,,0,1.0,0.5257948410317936,0.5185962807438512,0.0,0.0,False,0.0,32.45,5.903177110675234,0.40201095342098353,0.16146183301645223,20,1.0,stat_not_core,0.40201095342098353,OK,AJ Green|PR|OVER|12.5|STANDARD,0.5257948410317936,0.7551461980840561,1,rotowire,0.03
9844358|AJ Green|PR|DEMON|14.5|OVER,9844358,AJ Green,MIL,PR,PTS+REBS,1,14.5,OVER,DEMON,1,0,14.5,0,0,demon,2026-02-11T19:10:00.000-05:00,2026-02-11T08:38:25.460000+00:00,2026-02-11,,0,1.0,0.3914217156568686,0.3872225554889022,0.0,0.0,False,0.0,32.45,5.903177110675234,0.40201095342098353,0.16146183301645223,20,1.0,stat_not_core,0.40201095342098353,OK,AJ Green|PR|OVER|14.5|DEMON,0.3914217156568686,0.30783897693922185,1,rotowire,0.03
9844357|AJ Green|PR|DEMON|19.5|OVER,9844357,AJ Green,MIL,PR,PTS+REBS,1,19.5,OVER,DEMON,1,0,19.5,0,0,demon,2026-02-11T19:10:00.000-05:00,2026-02-11T09:24:53.715000+00:00,2026-02-11,,0,1.0,0.14487102579484104,0.1380723855228954,0.0,0.0,False,0.0,32.45,5.903177110675234,0.40201095342098353,0.16146183301645223,20,1.0,stat_not_core,0.40201095342098353,OK,AJ Green|PR|OVER|19.5|DEMON,0.14487102579484104,0.0,0,rotowire,0.03
9844359|AJ Green|PR|GOBLIN|9.5|OVER,9844359,AJ Green,MIL,PR,PTS+REBS,1,9.5,OVER,GOBLIN,1,0,9.5,0,0,goblin,2026-02-11T19:10:00.000-05:00,2026-02-11T08:50:31.396000+00:00,2026-02-11,,0,1.0,0.7257548490301939,0.7185562887422515,0.0,0.0,False,0.0,32.45,5.903177110675234,0.40201095342098353,0.16146183301645223,20,1.0,stat_not_core,0.40201095342098353,OK,AJ Green|PR|OVER|9.5|GOBLIN,0.7257548490301939,0.9629394806999472,1,rotowire,0.03
