source,league,player,stat,asof_ts,projection,confidence,over_prob,under_prob,over_rating,under_rating,opp_rank,notes
oddsapi,NBA,Paul George,PRA,2026-05-08 22:40:53,26.5,0.6,0.4939,0.5061,,,,n_books=6
oddsapi,NBA,Tyrese Maxey,PRA,2026-05-08 22:40:53,35.5,0.6,0.5082,0.4918,,,,n_books=6
oddsapi,NBA,Karl-Anthony Towns,PRA,2026-05-08 22:40:53,35.5,0.4,0.5259,0.4741,,,,n_books=4
oddsapi,NBA,Jalen Brunson,REB,2026-05-08 22:40:53,3.5,0.5,0.4074,0.5926,,,,n_books=5
oddsapi,NBA,Mikal Bridges,REB,2026-05-08 22:40:53,3.5,0.6,0.5539,0.4461,,,,n_books=6
oddsapi,NBA,Josh Hart,REB,2026-05-08 22:40:53,9.5,0.4,0.4415,0.5585,,,,n_books=4
oddsapi,NBA,Karl-Anthony Towns,REB,2026-05-08 22:40:53,11.5,0.7,0.4903,0.5097,,,,n_books=7
oddsapi,NBA,Miles McBride,REB,2026-05-08 22:40:53,2.5,0.4,0.4841,0.5159,,,,n_books=4
oddsapi,NBA,Tyrese Maxey,REB,2026-05-08 22:40:53,3.5,0.6,0.5619,0.4381,,,,n_books=6
oddsapi,NBA,Joel Embiid,REB,2026-05-08 22:40:53,7.5,0.5,0.5319,0.4681,,,,n_books=5
oddsapi,NBA,VJ Edgecombe,REB,2026-05-08 22:40:53,5.5,0.5,0.443,0.557,,,,n_books=5
oddsapi,NBA,Paul George,REB,2026-05-08 22:40:53,5.5,0.6,0.463,0.537,,,,n_books=6
oddsapi,NBA,Kelly Oubre Jr,REB,2026-05-08 22:40:53,5.5,0.6,0.484,0.516,,,,n_books=6
oddsapi,NBA,Quentin Grimes,REB,2026-05-08 22:40:53,2.5,0.5,0.5009,0.4991,,,,n_books=5
oddsapi,NBA,Jalen Brunson,RA,2026-05-08 22:40:53,9.5,0.3,0.4535,0.5465,,,,n_books=3
oddsapi,NBA,Mikal Bridges,RA,2026-05-08 22:40:53,6.5,0.3,0.5485,0.4515,,,,n_books=3
oddsapi,NBA,Josh Hart,RA,2026-05-08 22:40:53,14.5,0.3,0.4574,0.5426,,,,n_books=3
oddsapi,NBA,Kelly Oubre Jr,RA,2026-05-08 22:40:53,6.5,0.3,0.5443,0.4557,,,,n_books=3
oddsapi,NBA,Tyrese Maxey,RA,2026-05-08 22:40:53,9.5,0.3,0.5357,0.4643,,,,n_books=3
oddsapi,NBA,Paul George,RA,2026-05-08 22:40:53,8.5,0.3,0.5361,0.4639,,,,n_books=3
oddsapi,NBA,Quentin Grimes,RA,2026-05-08 22:40:53,4.5,0.2,0.4954,0.5046,,,,n_books=2
oddsapi,NBA,Joel Embiid,RA,2026-05-08 22:40:53,12.5,0.3,0.5299,0.4701,,,,n_books=3
oddsapi,NBA,VJ Edgecombe,RA,2026-05-08 22:40:53,8.5,0.4,0.5064,0.4936,,,,n_books=4
oddsapi,NBA,Karl-Anthony Towns,RA,2026-05-08 22:40:53,16.5,0.4,0.4823,0.5177,,,,n_books=4
oddsapi,NBA,Kelly Oubre Jr,STL,2026-05-08 22:40:53,0.5,0.1,0.6638,0.3362,,,,n_books=1
oddsapi,NBA,Josh Hart,STL,2026-05-08 22:40:53,1.5,0.2,0.3319,0.6681,,,,n_books=2
oddsapi,NBA,Paul George,STL,2026-05-08 22:40:53,1.5,0.2,0.4491,0.5509,,,,n_books=2
oddsapi,NBA,Joel Embiid,STL,2026-05-08 22:40:53,0.5,0.3,0.5084,0.4916,,,,n_books=3
oddsapi,NBA,Mikal Bridges,FG3M,2026-05-08 22:40:53,1.5,0.6,0.5476,0.4524,,,,n_books=6
oddsapi,NBA,Josh Hart,FG3M,2026-05-08 22:40:53,1.5,0.6,0.4498,0.5502,,,,n_books=6
oddsapi,NBA,Miles McBride,FG3M,2026-05-08 22:40:53,2.5,0.6,0.4341,0.5659,,,,n_books=6
oddsapi,NBA,Jalen Brunson,FG3M,2026-05-08 22:40:53,2.5,0.7,0.4801,0.5199,,,,n_books=7
oddsapi,NBA,Karl-Anthony Towns,FG3M,2026-05-08 22:40:53,1.5,0.7,0.4439,0.5561,,,,n_books=7
oddsapi,NBA,Joel Embiid,FG3M,2026-05-08 22:40:53,1.5,0.6,0.3979,0.6021,,,,n_books=6
oddsapi,NBA,Kelly Oubre Jr,FG3M,2026-05-08 22:40:53,1.5,0.6,0.3959,0.6041,,,,n_books=6
oddsapi,NBA,Paul George,FG3M,2026-05-08 22:40:53,2.5,0.6,0.5541,0.4459,,,,n_books=6
oddsapi,NBA,Tyrese Maxey,FG3M,2026-05-08 22:40:53,2.5,0.7,0.5531,0.4469,,,,n_books=7
oddsapi,NBA,Kelly Oubre Jr,AST,2026-05-08 22:40:53,1.5,0.3,0.4262,0.5738,,,,n_books=3
oddsapi,NBA,Karl-Anthony Towns,BLK,2026-05-08 22:40:53,0.5,0.3,0.6046,0.3954,,,,n_books=3
oddsapi,NBA,Mikal Bridges,BLK,2026-05-08 22:40:53,0.5,0.3,0.5548,0.4452,,,,n_books=3
oddsapi,NBA,Kelly Oubre Jr,BLK,2026-05-08 22:40:53,0.5,0.2,0.4435,0.5565,,,,n_books=2
oddsapi,NBA,Paul George,BLK,2026-05-08 22:40:53,0.5,0.2,0.449,0.551,,,,n_books=2
oddsapi,NBA,VJ Edgecombe,BLK,2026-05-08 22:40:53,0.5,0.2,0.4037,0.5963,,,,n_books=2
oddsapi,NBA,Josh Hart,BLK,2026-05-08 22:40:53,0.5,0.3,0.2832,0.7168,,,,n_books=3
oddsapi,NBA,Miles McBride,BLK,2026-05-08 22:40:53,0.5,0.2,0.2437,0.7563,,,,n_books=2
oddsapi,NBA,Jalen Brunson,BLK,2026-05-08 22:40:53,0.5,0.2,0.1867,0.8133,,,,n_books=2
oddsapi,NBA,Paul George,BS,2026-05-08 22:40:53,1.5,0.1,0.6099,0.3901,,,,n_books=1
oddsapi,NBA,Tyrese Maxey,BS,2026-05-08 22:40:53,1.5,0.1,0.5987,0.4013,,,,n_books=1
oddsapi,NBA,Joel Embiid,BS,2026-05-08 22:40:53,1.5,0.1,0.591,0.409,,,,n_books=1
oddsapi,NBA,Mikal Bridges,BS,2026-05-08 22:40:53,1.5,0.1,0.5343,0.4657,,,,n_books=1
oddsapi,NBA,Kelly Oubre Jr,BS,2026-05-08 22:40:53,1.5,0.1,0.5302,0.4698,,,,n_books=1
oddsapi,NBA,VJ Edgecombe,BS,2026-05-08 22:40:53,1.5,0.1,0.504,0.496,,,,n_books=1
oddsapi,NBA,Karl-Anthony Towns,BS,2026-05-08 22:40:53,1.5,0.1,0.4727,0.5273,,,,n_books=1
oddsapi,NBA,Josh Hart,BS,2026-05-08 22:40:53,1.5,0.1,0.4496,0.5504,,,,n_books=1
oddsapi,NBA,Kelly Oubre Jr,PA,2026-05-08 22:40:53,12.5,0.2,0.5275,0.4725,,,,n_books=2
oddsapi,NBA,Miles McBride,PA,2026-05-08 22:40:53,12.5,0.2,0.5235,0.4765,,,,n_books=2
oddsapi,NBA,Miles McBride,PR,2026-05-08 22:40:53,13.5,0.2,0.4944,0.5056,,,,n_books=2
oddsapi,NBA,Mitchell Robinson,REB,2026-05-08 22:40:53,7.5,0.4,0.4667,0.5333,,,,n_books=4
oddsapi,NBA,Miles McBride,RA,2026-05-08 22:40:53,4.5,0.2,0.4694,0.5306,,,,n_books=2
oddsapi,NBA,Tyrese Maxey,STL,2026-05-08 22:40:53,1.5,0.2,0.4268,0.5732,,,,n_books=2
oddsapi,NBA,VJ Edgecombe,STL,2026-05-08 22:40:53,1.5,0.1,0.3616,0.6384,,,,n_books=1
oddsapi,NBA,Mikal Bridges,STL,2026-05-08 22:40:53,0.5,0.1,0.5899,0.4101,,,,n_books=1
oddsapi,NBA,Miles McBride,STL,2026-05-08 22:40:53,0.5,0.1,0.561,0.439,,,,n_books=1
oddsapi,NBA,Jalen Brunson,STL,2026-05-08 22:40:53,0.5,0.1,0.5111,0.4889,,,,n_books=1
oddsapi,NBA,Karl-Anthony Towns,STL,2026-05-08 22:40:53,0.5,0.2,0.498,0.502,,,,n_books=2
oddsapi,NBA,VJ Edgecombe,FG3M,2026-05-08 22:40:53,1.5,0.5,0.5725,0.4275,,,,n_books=5
oddsapi,NBA,Quentin Grimes,FG3M,2026-05-08 22:40:53,0.5,0.3,0.6309,0.3691,,,,n_books=3
oddsapi,NBA,Mitchell Robinson,PRA,2026-05-08 22:40:53,11.5,0.1,0.5101,0.4899,,,,n_books=1
oddsapi,NBA,Jordan Clarkson,PRA,2026-05-08 22:40:53,8.5,0.1,0.5246,0.4754,,,,n_books=1
oddsapi,NBA,Jose Alvarado,PRA,2026-05-08 22:40:53,6.5,0.1,0.5347,0.4653,,,,n_books=1
oddsapi,NBA,Andre Drummond,PRA,2026-05-08 22:40:53,7.5,0.1,0.4754,0.5246,,,,n_books=1
oddsapi,NBA,Dominick Barlow,PRA,2026-05-08 22:40:53,4.5,0.1,0.5347,0.4653,,,,n_books=1
oddsapi,NBA,Jordan Clarkson,FG3M,2026-05-08 22:40:53,0.5,0.1,0.4373,0.5627,,,,n_books=1
oddsapi,NBA,Dylan Harper,AST,2026-05-08 22:40:53,3.5,0.7,0.415,0.585,,,,n_books=7
oddsapi,NBA,Rudy Gobert,AST,2026-05-08 22:40:53,1.5,0.5,0.5549,0.4451,,,,n_books=5
oddsapi,NBA,Jaden McDaniels,AST,2026-05-08 22:40:53,2.5,0.6,0.5154,0.4846,,,,n_books=6
oddsapi,NBA,Mike Conley,AST,2026-05-08 22:40:53,3.5,0.6,0.4726,0.5274,,,,n_books=6
oddsapi,NBA,Anthony Edwards,AST,2026-05-08 22:40:53,3.5,0.6,0.5512,0.4488,,,,n_books=6
oddsapi,NBA,Devin Vassell,AST,2026-05-08 22:40:53,2.5,0.5,0.4154,0.5846,,,,n_books=5
oddsapi,NBA,Victor Wembanyama,AST,2026-05-08 22:40:53,3.5,0.7,0.4101,0.5899,,,,n_books=7
oddsapi,NBA,De'Aaron Fox,AST,2026-05-08 22:40:53,5.5,0.7,0.5103,0.4897,,,,n_books=7
oddsapi,NBA,Ayo Dosunmu,AST,2026-05-08 22:40:53,2.5,0.6,0.5366,0.4634,,,,n_books=6
oddsapi,NBA,Stephon Castle,AST,2026-05-08 22:40:53,6.5,0.7,0.4703,0.5297,,,,n_books=7
oddsapi,NBA,Julius Randle,AST,2026-05-08 22:40:53,4.5,0.7,0.4228,0.5772,,,,n_books=7
oddsapi,NBA,Victor Wembanyama,BLK,2026-05-08 22:40:53,4.5,0.3,0.4157,0.5843,,,,n_books=3
oddsapi,NBA,Rudy Gobert,BLK,2026-05-08 22:40:53,1.5,0.4,0.4102,0.5898,,,,n_books=4
oddsapi,NBA,Julian Champagnie,PTS,2026-05-08 22:40:53,8.5,0.6,0.5056,0.4944,,,,n_books=6
oddsapi,NBA,Dylan Harper,PTS,2026-05-08 22:40:53,10.5,0.7,0.5148,0.4852,,,,n_books=7
oddsapi,NBA,Devin Vassell,PTS,2026-05-08 22:40:53,11.5,0.7,0.5207,0.4793,,,,n_books=7
oddsapi,NBA,Rudy Gobert,PTS,2026-05-08 22:40:53,7.5,0.5,0.5381,0.4619,,,,n_books=5
oddsapi,NBA,Luke Kornet,PTS,2026-05-08 22:40:53,3.5,0.4,0.5035,0.4965,,,,n_books=4
oddsapi,NBA,Jaden McDaniels,PTS,2026-05-08 22:40:53,14.5,0.7,0.4965,0.5035,,,,n_books=7
oddsapi,NBA,Anthony Edwards,PTS,2026-05-08 22:40:53,22.5,0.6,0.5058,0.4942,,,,n_books=6
oddsapi,NBA,Terrence Shannon Jr.,PTS,2026-05-08 22:40:53,10.5,0.7,0.4938,0.5062,,,,n_books=7
oddsapi,NBA,Victor Wembanyama,PTS,2026-05-08 22:40:53,25.5,0.7,0.5154,0.4846,,,,n_books=7
oddsapi,NBA,De'Aaron Fox,PTS,2026-05-08 22:40:53,17.5,0.7,0.4908,0.5092,,,,n_books=7
oddsapi,NBA,Ayo Dosunmu,PTS,2026-05-08 22:40:53,9.5,0.7,0.5013,0.4987,,,,n_books=7
oddsapi,NBA,Mike Conley,PTS,2026-05-08 22:40:53,4.5,0.4,0.5351,0.4649,,,,n_books=4
oddsapi,NBA,Keldon Johnson,PTS,2026-05-08 22:40:53,8.5,0.5,0.5339,0.4661,,,,n_books=5
oddsapi,NBA,Stephon Castle,PTS,2026-05-08 22:40:53,16.5,0.6,0.5047,0.4953,,,,n_books=6
oddsapi,NBA,Julius Randle,PTS,2026-05-08 22:40:53,18.5,0.7,0.5076,0.4924,,,,n_books=7
oddsapi,NBA,Naz Reid,PTS,2026-05-08 22:40:53,12.5,0.5,0.4668,0.5332,,,,n_books=5
oddsapi,NBA,Dylan Harper,PA,2026-05-08 22:40:53,13.5,0.2,0.5275,0.4725,,,,n_books=2
oddsapi,NBA,Anthony Edwards,PA,2026-05-08 22:40:53,26.5,0.4,0.5087,0.4913,,,,n_books=4
oddsapi,NBA,Jaden McDaniels,PA,2026-05-08 22:40:53,17.5,0.3,0.4842,0.5158,,,,n_books=3
oddsapi,NBA,Devin Vassell,PA,2026-05-08 22:40:53,14.5,0.4,0.4782,0.5218,,,,n_books=4
oddsapi,NBA,De'Aaron Fox,PA,2026-05-08 22:40:53,22.5,0.3,0.5216,0.4784,,,,n_books=3
oddsapi,NBA,Victor Wembanyama,PA,2026-05-08 22:40:53,29.5,0.3,0.4872,0.5128,,,,n_books=3
oddsapi,NBA,Ayo Dosunmu,PA,2026-05-08 22:40:53,12.5,0.3,0.4919,0.5081,,,,n_books=3
oddsapi,NBA,Stephon Castle,PA,2026-05-08 22:40:53,23.5,0.3,0.4758,0.5242,,,,n_books=3
oddsapi,NBA,Julius Randle,PA,2026-05-08 22:40:53,22.5,0.3,0.5081,0.4919,,,,n_books=3
oddsapi,NBA,Dylan Harper,PR,2026-05-08 22:40:53,14.5,0.3,0.4934,0.5066,,,,n_books=3
oddsapi,NBA,Rudy Gobert,PR,2026-05-08 22:40:53,19.5,0.3,0.4929,0.5071,,,,n_books=3
oddsapi,NBA,Anthony Edwards,PR,2026-05-08 22:40:53,27.5,0.3,0.5,0.5,,,,n_books=3
oddsapi,NBA,Jaden McDaniels,PR,2026-05-08 22:40:53,19.5,0.4,0.5002,0.4998,,,,n_books=4
oddsapi,NBA,Luke Kornet,PR,2026-05-08 22:40:53,6.5,0.3,0.5313,0.4687,,,,n_books=3
oddsapi,NBA,Terrence Shannon Jr.,PR,2026-05-08 22:40:53,13.5,0.3,0.5081,0.4919,,,,n_books=3
oddsapi,NBA,Devin Vassell,PR,2026-05-08 22:40:53,15.5,0.3,0.522,0.478,,,,n_books=3
oddsapi,NBA,Victor Wembanyama,PR,2026-05-08 22:40:53,38.5,0.4,0.5056,0.4944,,,,n_books=4
oddsapi,NBA,De'Aaron Fox,PR,2026-05-08 22:40:53,20.5,0.3,0.5184,0.4816,,,,n_books=3
oddsapi,NBA,Ayo Dosunmu,PR,2026-05-08 22:40:53,12.5,0.3,0.494,0.506,,,,n_books=3
oddsapi,NBA,Keldon Johnson,PR,2026-05-08 22:40:53,12.5,0.2,0.5323,0.4677,,,,n_books=2
oddsapi,NBA,Stephon Castle,PR,2026-05-08 22:40:53,21.5,0.3,0.5208,0.4792,,,,n_books=3
oddsapi,NBA,Julius Randle,PR,2026-05-08 22:40:53,25.5,0.4,0.5021,0.4979,,,,n_books=4
oddsapi,NBA,Naz Reid,PR,2026-05-08 22:40:53,18.5,0.3,0.4974,0.5026,,,,n_books=3
oddsapi,NBA,Julian Champagnie,PR,2026-05-08 22:40:53,13.5,0.4,0.5158,0.4842,,,,n_books=4
oddsapi,NBA,Dylan Harper,PRA,2026-05-08 22:40:53,17.5,0.5,0.5037,0.4963,,,,n_books=5
oddsapi,NBA,Rudy Gobert,PRA,2026-05-08 22:40:53,21.5,0.4,0.475,0.525,,,,n_books=4
oddsapi,NBA,Anthony Edwards,PRA,2026-05-08 22:40:53,31.5,0.5,0.5021,0.4979,,,,n_books=5
oddsapi,NBA,Jaden McDaniels,PRA,2026-05-08 22:40:53,22.5,0.6,0.4828,0.5172,,,,n_books=6
oddsapi,NBA,Mike Conley,PRA,2026-05-08 22:40:53,10.5,0.5,0.4994,0.5006,,,,n_books=5
oddsapi,NBA,Devin Vassell,PRA,2026-05-08 22:40:53,18.5,0.5,0.491,0.509,,,,n_books=5
oddsapi,NBA,De'Aaron Fox,PRA,2026-05-08 22:40:53,26.5,0.6,0.4964,0.5036,,,,n_books=6
oddsapi,NBA,Victor Wembanyama,PRA,2026-05-08 22:40:53,41.5,0.6,0.5054,0.4946,,,,n_books=6
oddsapi,NBA,Julian Champagnie,PRA,2026-05-08 22:40:53,15.5,0.4,0.4693,0.5307,,,,n_books=4
oddsapi,NBA,Ayo Dosunmu,PRA,2026-05-08 22:40:53,15.5,0.6,0.4856,0.5144,,,,n_books=6
oddsapi,NBA,Julius Randle,PRA,2026-05-08 22:40:53,30.5,0.4,0.477,0.523,,,,n_books=4
oddsapi,NBA,Stephon Castle,PRA,2026-05-08 22:40:53,28.5,0.5,0.4975,0.5025,,,,n_books=5
oddsapi,NBA,Julian Champagnie,REB,2026-05-08 22:40:53,5.5,0.6,0.4373,0.5627,,,,n_books=6
oddsapi,NBA,Dylan Harper,REB,2026-05-08 22:40:53,3.5,0.6,0.4979,0.5021,,,,n_books=6
oddsapi,NBA,Rudy Gobert,REB,2026-05-08 22:40:53,10.5,0.6,0.5362,0.4638,,,,n_books=6
oddsapi,NBA,Anthony Edwards,REB,2026-05-08 22:40:53,4.5,0.7,0.5267,0.4733,,,,n_books=7
oddsapi,NBA,Luke Kornet,REB,2026-05-08 22:40:53,3.5,0.6,0.4573,0.5427,,,,n_books=6
oddsapi,NBA,Jaden McDaniels,REB,2026-05-08 22:40:53,4.5,0.7,0.5563,0.4437,,,,n_books=7
oddsapi,NBA,Mike Conley,REB,2026-05-08 22:40:53,1.5,0.4,0.5884,0.4116,,,,n_books=4
oddsapi,NBA,Devin Vassell,REB,2026-05-08 22:40:53,3.5,0.5,0.5758,0.4242,,,,n_books=5
oddsapi,NBA,Victor Wembanyama,REB,2026-05-08 22:40:53,12.5,0.7,0.4996,0.5004,,,,n_books=7
oddsapi,NBA,De'Aaron Fox,REB,2026-05-08 22:40:53,3.5,0.7,0.5046,0.4954,,,,n_books=7
oddsapi,NBA,Ayo Dosunmu,REB,2026-05-08 22:40:53,2.5,0.6,0.5384,0.4616,,,,n_books=6
oddsapi,NBA,Stephon Castle,REB,2026-05-08 22:40:53,5.5,0.6,0.429,0.571,,,,n_books=6
oddsapi,NBA,Julius Randle,REB,2026-05-08 22:40:53,6.5,0.7,0.5346,0.4654,,,,n_books=7
oddsapi,NBA,Naz Reid,REB,2026-05-08 22:40:53,6.5,0.7,0.466,0.534,,,,n_books=7
oddsapi,NBA,Dylan Harper,RA,2026-05-08 22:40:53,6.5,0.3,0.5303,0.4697,,,,n_books=3
oddsapi,NBA,Jaden McDaniels,RA,2026-05-08 22:40:53,7.5,0.4,0.4985,0.5015,,,,n_books=4
oddsapi,NBA,Anthony Edwards,RA,2026-05-08 22:40:53,8.5,0.4,0.5152,0.4848,,,,n_books=4
oddsapi,NBA,De'Aaron Fox,RA,2026-05-08 22:40:53,9.5,0.3,0.4697,0.5303,,,,n_books=3
oddsapi,NBA,Victor Wembanyama,RA,2026-05-08 22:40:53,15.5,0.4,0.5135,0.4865,,,,n_books=4
oddsapi,NBA,Ayo Dosunmu,RA,2026-05-08 22:40:53,5.5,0.3,0.5051,0.4949,,,,n_books=3
oddsapi,NBA,Stephon Castle,RA,2026-05-08 22:40:53,11.5,0.4,0.4921,0.5079,,,,n_books=4
oddsapi,NBA,Julius Randle,RA,2026-05-08 22:40:53,11.5,0.3,0.4556,0.5444,,,,n_books=3
oddsapi,NBA,Victor Wembanyama,STL,2026-05-08 22:40:53,1.5,0.3,0.3834,0.6166,,,,n_books=3
oddsapi,NBA,Stephon Castle,STL,2026-05-08 22:40:53,1.5,0.3,0.3804,0.6196,,,,n_books=3
oddsapi,NBA,De'Aaron Fox,STL,2026-05-08 22:40:53,1.5,0.3,0.4015,0.5985,,,,n_books=3
oddsapi,NBA,Julian Champagnie,STL,2026-05-08 22:40:53,0.5,0.3,0.6178,0.3822,,,,n_books=3
oddsapi,NBA,Jaden McDaniels,FG3M,2026-05-08 22:40:53,1.5,0.7,0.3912,0.6088,,,,n_books=7
oddsapi,NBA,Anthony Edwards,FG3M,2026-05-08 22:40:53,2.5,0.7,0.5081,0.4919,,,,n_books=7
oddsapi,NBA,Devin Vassell,FG3M,2026-05-08 22:40:53,1.5,0.7,0.5969,0.4031,,,,n_books=7
oddsapi,NBA,Victor Wembanyama,FG3M,2026-05-08 22:40:53,2.5,0.6,0.391,0.609,,,,n_books=6
oddsapi,NBA,De'Aaron Fox,FG3M,2026-05-08 22:40:53,1.5,0.7,0.4443,0.5557,,,,n_books=7
