projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at
10179483|Cade Cunningham|FANTASY SCORE|STANDARD|51|OVER,10179483,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,FANTASY SCORE,FANTASY SCORE,0,51.0,OVER,STANDARD,1,0,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 13:00:23.781000+00:00
10179483|Cade Cunningham|FANTASY SCORE|STANDARD|51|UNDER,10179483,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,FANTASY SCORE,FANTASY SCORE,0,51.0,UNDER,STANDARD,0,1,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 13:00:23.781000+00:00
10173481|Cade Cunningham|PA|DEMON|44.5|OVER,10173481,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PA,PTS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 08:46:37.817000+00:00
10173486|Cade Cunningham|PRA|DEMON|44.5|OVER,10173486,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 03:28:32.530000+00:00
10173488|Cade Cunningham|PRA|DEMON|42.5|OVER,10173488,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PRA,PTS+REBS+ASTS,1,42.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 03:02:26.451000+00:00
10171784|Cade Cunningham|PRA|STANDARD|41.5|OVER,10171784,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PRA,PTS+REBS+ASTS,1,41.5,OVER,STANDARD,1,0,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 15:20:09.210000+00:00
10171784|Cade Cunningham|PRA|STANDARD|41.5|UNDER,10171784,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PRA,PTS+REBS+ASTS,1,41.5,UNDER,STANDARD,0,1,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 15:20:09.210000+00:00
10173480|Cade Cunningham|PA|DEMON|39.5|OVER,10173480,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PA,PTS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 04:23:29.284000+00:00
10173484|Cade Cunningham|PR|DEMON|39.5|OVER,10173484,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 16:48:57.111000+00:00
10173721|James Harden|PA|DEMON|39.5|OVER,10173721,131042,2026-02-27,0,DET,james harden,James Harden,CLE,PA,PTS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 14:19:00.729000+00:00
10173728|James Harden|PRA|DEMON|39.5|OVER,10173728,131042,2026-02-27,0,DET,james harden,James Harden,CLE,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 04:16:51.353000+00:00
10174238|Jalen Duren|PR|DEMON|39.5|OVER,10174238,131042,2026-02-27,1,CLE,jalen duren,Jalen Duren,DET,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 04:56:09.834000+00:00
10180181|James Harden|PR|DEMON|39.5|OVER,10180181,131042,2026-02-27,0,DET,james harden,James Harden,CLE,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 14:47:49.438000+00:00
10179488|James Harden|FANTASY SCORE|STANDARD|39|OVER,10179488,131042,2026-02-27,0,DET,james harden,James Harden,CLE,FANTASY SCORE,FANTASY SCORE,0,39.0,OVER,STANDARD,1,0,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 13:00:39.335000+00:00
10179488|James Harden|FANTASY SCORE|STANDARD|39|UNDER,10179488,131042,2026-02-27,0,DET,james harden,James Harden,CLE,FANTASY SCORE,FANTASY SCORE,0,39.0,UNDER,STANDARD,0,1,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 13:00:39.335000+00:00
10173490|Cade Cunningham|PRA|GOBLIN|38.5|OVER,10173490,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PRA,PTS+REBS+ASTS,1,38.5,OVER,GOBLIN,1,0,,,0,goblin,2026-02-27T19:00:00.000-05:00,2026-02-27 03:02:53.927000+00:00
10173727|James Harden|PRA|DEMON|38.5|OVER,10173727,131042,2026-02-27,0,DET,james harden,James Harden,CLE,PRA,PTS+REBS+ASTS,1,38.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 03:48:20.989000+00:00
10179487|Jalen Duren|FANTASY SCORE|STANDARD|38|OVER,10179487,131042,2026-02-27,1,CLE,jalen duren,Jalen Duren,DET,FANTASY SCORE,FANTASY SCORE,0,38.0,OVER,STANDARD,1,0,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 13:01:02.266000+00:00
10179487|Jalen Duren|FANTASY SCORE|STANDARD|38|UNDER,10179487,131042,2026-02-27,1,CLE,jalen duren,Jalen Duren,DET,FANTASY SCORE,FANTASY SCORE,0,38.0,UNDER,STANDARD,0,1,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 13:01:02.266000+00:00
10174467|Cade Cunningham|PRA|GOBLIN|37.5|OVER,10174467,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PRA,PTS+REBS+ASTS,1,37.5,OVER,GOBLIN,1,0,,,0,goblin,2026-02-27T19:00:00.000-05:00,2026-02-27 03:34:41.175000+00:00
10173694|Jalen Duren|PRA|DEMON|36.5|OVER,10173694,131042,2026-02-27,1,CLE,jalen duren,Jalen Duren,DET,PRA,PTS+REBS+ASTS,1,36.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 14:34:45.704000+00:00
10171782|Cade Cunningham|PA|STANDARD|35.5|OVER,10171782,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PA,PTS+ASTS,1,35.5,OVER,STANDARD,1,0,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 16:13:32.547000+00:00
10171782|Cade Cunningham|PA|STANDARD|35.5|UNDER,10171782,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PA,PTS+ASTS,1,35.5,UNDER,STANDARD,0,1,,,0,standard,2026-02-27T19:00:00.000-05:00,2026-02-27 16:13:32.547000+00:00
10171781|Cade Cunningham|PTS|DEMON|34.5|OVER,10171781,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PTS,POINTS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 03:19:51.100000+00:00
10173483|Cade Cunningham|PR|DEMON|34.5|OVER,10173483,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PR,PTS+REBS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 04:57:49.799000+00:00
10173489|Cade Cunningham|PRA|GOBLIN|34.5|OVER,10173489,131042,2026-02-27,1,CLE,cade cunningham,Cade Cunningham,DET,PRA,PTS+REBS+ASTS,1,34.5,OVER,GOBLIN,1,0,,,0,goblin,2026-02-27T19:00:00.000-05:00,2026-02-27 04:23:30.353000+00:00
10173690|Jalen Duren|PR|DEMON|34.5|OVER,10173690,131042,2026-02-27,1,CLE,jalen duren,Jalen Duren,DET,PR,PTS+REBS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 04:23:30.756000+00:00
10173692|Jalen Duren|PRA|DEMON|34.5|OVER,10173692,131042,2026-02-27,1,CLE,jalen duren,Jalen Duren,DET,PRA,PTS+REBS+ASTS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 03:17:07.663000+00:00
10173720|James Harden|PA|DEMON|34.5|OVER,10173720,131042,2026-02-27,0,DET,james harden,James Harden,CLE,PA,PTS+ASTS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 04:23:29.258000+00:00
10173724|James Harden|PR|DEMON|34.5|OVER,10173724,131042,2026-02-27,0,DET,james harden,James Harden,CLE,PR,PTS+REBS,1,34.5,OVER,DEMON,1,0,,,0,demon,2026-02-27T19:00:00.000-05:00,2026-02-27 04:23:30.915000+00:00
