n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Tyler Herro OVER PTS 24.5 (DEMON) [id:10644157],0.44766277971158547,20.0,1.0,20.0,8.95325559423171,20.0,atlas,0.8521571886311659,0.04321362409815463,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Tyler Herro OVER PTS 24.5 (DEMON) [id:10644157],0.0,0.0,0.0,0.0,0.0,0,0.0,8.95325559423171,"['coby white', 'jalen green', 'davion mitchell', 'jordan goodwin', 'tyler herro']",1,Coby White OVER PTS 9.5 (GOBLIN) [id:10643853],Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818],Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Tyler Herro OVER PTS 24.5 (DEMON) [id:10644157],0,
5,Tyler Herro OVER PTS 19.5 (GOBLIN) [id:10644160] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561] | Grayson Allen OVER PA 18.5 (DEMON) [id:10653370],0.443794136456413,20.0,1.0,20.0,8.87588272912826,20.0,atlas,0.8508300287832554,0.04272485071086798,Tyler Herro OVER PTS 19.5 (GOBLIN) [id:10644160] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561] | Grayson Allen OVER PA 18.5 (DEMON) [id:10653370],0.0,0.0,0.0,0.0,0.0,0,0.0,8.87588272912826,"['tyler herro', 'brandon miller', 'ryan kalkbrenner', 'rudy gobert', 'grayson allen']",1,Tyler Herro OVER PTS 19.5 (GOBLIN) [id:10644160],Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561],Grayson Allen OVER PA 18.5 (DEMON) [id:10653370],0,
5,Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | LaMelo Ball OVER PRA 32.5 (STANDARD) [id:10644003] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Tyler Herro OVER PTS 24.5 (DEMON) [id:10644157],0.44282245778378393,20.0,1.0,20.0,8.856449155675678,20.0,atlas,0.8501039158482973,0.04227488858331995,Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884] | Coby White OVER PTS 9.5 (GOBLIN) [id:10643853] | LaMelo Ball OVER PRA 32.5 (STANDARD) [id:10644003] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | Tyler Herro OVER PTS 24.5 (DEMON) [id:10644157],0.0,0.0,0.0,0.0,0.0,0,0.0,8.856449155675678,"['davion mitchell', 'coby white', 'lamelo ball', 'ryan kalkbrenner', 'tyler herro']",1,Davion Mitchell OVER PTS 4.5 (GOBLIN) [id:10643884],Coby White OVER PTS 9.5 (GOBLIN) [id:10643853],LaMelo Ball OVER PRA 32.5 (STANDARD) [id:10644003],Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],Tyler Herro OVER PTS 24.5 (DEMON) [id:10644157],0,
5,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Rudy Gobert OVER REB 9.5 (GOBLIN) [id:10652125] | Norman Powell OVER PR 25 (STANDARD) [id:10644082] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | Coby White OVER PTS 15.5 (DEMON) [id:10645580],0.4397296910254032,20.0,1.0,20.0,8.794593820508064,20.0,atlas,0.849128377264251,0.04264653879699661,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Rudy Gobert OVER REB 9.5 (GOBLIN) [id:10652125] | Norman Powell OVER PR 25 (STANDARD) [id:10644082] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | Coby White OVER PTS 15.5 (DEMON) [id:10645580],0.0,0.0,0.0,0.0,0.0,0,0.0,8.794593820508064,"['bam adebayo', 'rudy gobert', 'norman powell', 'ryan kalkbrenner', 'coby white']",1,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454],Rudy Gobert OVER REB 9.5 (GOBLIN) [id:10652125],Norman Powell OVER PR 25 (STANDARD) [id:10644082],Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],Coby White OVER PTS 15.5 (DEMON) [id:10645580],0,
5,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937] | Coby White OVER PTS 17.5 (DEMON) [id:10644470],0.4387755445939597,20.0,1.0,20.0,8.775510891879193,20.0,atlas,0.8486608773226155,0.038473863404617135,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937] | Coby White OVER PTS 17.5 (DEMON) [id:10644470],0.0,0.0,0.0,0.0,0.0,0,0.0,8.775510891879193,"['miles bridges', 'norman powell', 'ryan kalkbrenner', 'jaime jaquez', 'coby white']",1,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534],Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080],Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],Jaime Jaquez OVER PTS 14 (STANDARD) [id:10643937],Coby White OVER PTS 17.5 (DEMON) [id:10644470],0,
5,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Coby White OVER PTS 10.5 (GOBLIN) [id:10653645] | Brandon Miller OVER PRA 30.5 (STANDARD) [id:10643829] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0.4322295859331581,20.0,1.0,20.0,8.644591718663161,20.0,atlas,0.8466523746752014,0.04208498756732239,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000] | Coby White OVER PTS 10.5 (GOBLIN) [id:10653645] | Brandon Miller OVER PRA 30.5 (STANDARD) [id:10643829] | Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364] | Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0.0,0.0,0.0,0.0,0.0,0,0.0,8.644591718663161,"['lamelo ball', 'coby white', 'brandon miller', 'ryan kalkbrenner', 'davion mitchell']",1,LaMelo Ball OVER PTS 14.5 (GOBLIN) [id:10644000],Coby White OVER PTS 10.5 (GOBLIN) [id:10653645],Brandon Miller OVER PRA 30.5 (STANDARD) [id:10643829],Ryan Kalkbrenner OVER PTS 5.5 (STANDARD) [id:10650364],Davion Mitchell OVER AST 5.5 (DEMON) [id:10643872],0,
5,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Norman Powell OVER PRA 29.5 (DEMON) [id:10644564],0.4194903248844244,20.0,1.0,20.0,8.389806497688488,20.0,atlas,0.8414469151293256,0.04821662663170246,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454] | Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Norman Powell OVER PRA 29.5 (DEMON) [id:10644564],0.0,0.0,0.0,0.0,0.0,0,0.0,8.389806497688488,"['bam adebayo', 'miles bridges', 'collin gillespie', 'tyler herro', 'norman powell']",1,Bam Adebayo OVER REB 7.5 (GOBLIN) [id:10644454],Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534],Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146],Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159],Norman Powell OVER PRA 29.5 (DEMON) [id:10644564],0,
5,Norman Powell OVER PTS 17.5 (GOBLIN) [id:10644555] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Grayson Allen OVER PTS 13.5 (STANDARD) [id:10649268] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Davion Mitchell OVER RA 9.5 (DEMON) [id:10645592],0.4078568190272856,20.0,1.0,20.0,8.157136380545712,20.0,atlas,0.8369597267797346,0.044191641511054335,Norman Powell OVER PTS 17.5 (GOBLIN) [id:10644555] | Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967] | Grayson Allen OVER PTS 13.5 (STANDARD) [id:10649268] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Davion Mitchell OVER RA 9.5 (DEMON) [id:10645592],0.0,0.0,0.0,0.0,0.0,0,0.0,8.157136380545712,"['norman powell', 'kon knueppel', 'grayson allen', 'tyler herro', 'davion mitchell']",1,Norman Powell OVER PTS 17.5 (GOBLIN) [id:10644555],Kon Knueppel OVER PTS 14.5 (GOBLIN) [id:10643967],Grayson Allen OVER PTS 13.5 (STANDARD) [id:10649268],Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159],Davion Mitchell OVER RA 9.5 (DEMON) [id:10645592],0,
5,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Devin Booker OVER PRA 36 (STANDARD) [id:10649193] | LaMelo Ball OVER PTS 20.5 (STANDARD) [id:10643999] | Kon Knueppel OVER PRA 29.5 (DEMON) [id:10644519],0.40512357821623923,20.0,1.0,20.0,8.102471564324784,20.0,atlas,0.8357315816111035,0.0476823572626379,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873] | Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499] | Devin Booker OVER PRA 36 (STANDARD) [id:10649193] | LaMelo Ball OVER PTS 20.5 (STANDARD) [id:10643999] | Kon Knueppel OVER PRA 29.5 (DEMON) [id:10644519],0.0,0.0,0.0,0.0,0.0,0,0.0,8.102471564324784,"['davion mitchell', 'jaime jaquez', 'devin booker', 'lamelo ball', 'kon knueppel']",1,Davion Mitchell OVER AST 3.5 (GOBLIN) [id:10643873],Jaime Jaquez OVER PTS 9.5 (GOBLIN) [id:10644499],Devin Booker OVER PRA 36 (STANDARD) [id:10649193],LaMelo Ball OVER PTS 20.5 (STANDARD) [id:10643999],Kon Knueppel OVER PRA 29.5 (DEMON) [id:10644519],0,
5,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Jaime Jaquez OVER PTS 12.5 (GOBLIN) [id:10645604] | Kon Knueppel OVER PRA 27.5 (STANDARD) [id:10643970] | Bam Adebayo OVER REB 9.5 (STANDARD) [id:10653980] | Norman Powell OVER PA 24.5 (DEMON) [id:10652728],0.3963952994670831,20.0,1.0,20.0,7.927905989341662,20.0,atlas,0.8314847768732374,0.047647644811750836,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Jaime Jaquez OVER PTS 12.5 (GOBLIN) [id:10645604] | Kon Knueppel OVER PRA 27.5 (STANDARD) [id:10643970] | Bam Adebayo OVER REB 9.5 (STANDARD) [id:10653980] | Norman Powell OVER PA 24.5 (DEMON) [id:10652728],0.0,0.0,0.0,0.0,0.0,0,0.0,7.927905989341662,"['miles bridges', 'jaime jaquez', 'kon knueppel', 'bam adebayo', 'norman powell']",1,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534],Jaime Jaquez OVER PTS 12.5 (GOBLIN) [id:10645604],Kon Knueppel OVER PRA 27.5 (STANDARD) [id:10643970],Bam Adebayo OVER REB 9.5 (STANDARD) [id:10653980],Norman Powell OVER PA 24.5 (DEMON) [id:10652728],0,
