projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,q_blowout_spread_only,q_blowout_team_adj,q_blowout_matchup_adj,blowout_minute_drop_base,blowout_minute_drop,blowout_rule_minute_drop_mult,blowout_rule_sensitivity_mult,blowout_rule_count,blowout_rules_applied,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,rotation_tier,blowout_minute_delta,blowout_base_min_for_curve,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_usg_pct,usage_usg_scaled,usage_usg_mult,usage_scoring_mult,usage_assist_mult,usage_rebound_mult,usage_threes_mult,usage_metric_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,p_adj_pre_competitive_usage,competitive_usage_bonus,competitive_usage_eligible,competitive_usage_usage_gate,competitive_usage_frag_gate,competitive_usage_tight_gate,competitive_usage_total_gate,competitive_usage_bonus_uncapped,competitive_usage_headroom,under_relief_haircut,under_relief_haircut_min,under_relief_factor,under_relief_applied,under_frag,under_frag_gap,under_frag_gap_usage,under_frag_dampen_amount,p_adj_pre_under_frag_dampen,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_mean_ctx_raw,rate_std_ctx,role_metrics_mult,crafted_role_workload_enabled,role_ctx_mult,role_ctx_mult_raw,role_ctx_rate_mult,role_ctx_rate_mult_raw,role_ctx_rate_clamp_lo,role_ctx_rate_clamp_hi,role_ctx_rate_softcap_k,role_ctx_sigma_mult,role_ctx_reason,role_ctx_damp_applied,zero_dnp_mult,zero_dnp_debug,recent_form_blend,opp_defense_strength,form_z_line,form_series_game,form_series_mult,form_opp_defense_factor,form_opp_defense_rel,form_pace_factor,form_opp_defense_adj,form_opp_rate_shift,games_used,thin_window_mult,is_playoff,playoff_rate_applied,playoff_min_applied,role_ctx_outs_used,role_ctx_outs,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,role_metrics_score,data_health_flag,role_ctx_bump,role_ctx_by_out,role_ctx_stat,p_adj_pre_shrink,high_prob_shrink_applied,p_adj_pre_subset_shift,subset_shift_applied,prob_floor_applied,logit_shrink_applied,p_for_cal,p_cal_src,p_cal,p_for_cal_src,p_catboost_residual,p_catboost,_zero_dnp_flip,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,rotowire_game_spread
11851393|Donovan Mitchell|PTS|STANDARD|25.5|OVER,11851393,156419,2026-05-03,1,TOR,donovan mitchell,Donovan Mitchell,CLE,PTS,POINTS,1,25.5,OVER,STANDARD,1,0,,,0,standard,2026-05-03T19:30:00.000-04:00,2026-05-03 16:00:31.711000+00:00,-8.5,CLE,TOR,-8.5,8.5,-8.5,rotowire,True,ok,1.0,0.4282071792820718,0.4282071792820718,0.42820717928207186,0.4805019498050195,0.4805019498050195,0.4805019498050195,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.112332427619448,6.112332427619448,1.0,1.0,0,,0.64,0.64,False,0.35,True,star,-6.112332427619448,36.11547295578374,0.1131482342482133,0.05436794717326157,0.052294770522947676,0.05436794717326157,0.05436794717326157,1.04,1.04,1.06,1.0396440529250273,0.9911013231256828,1.0,1.0,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7060685604538451,1.0044155128649441,1.04,0.4282071792820718,0.4282071792820718,0.0,True,0.0,0.08564707189733374,0.0,0.0,0.0,0.052294770522947676,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.4282071792820718,36.11547295578374,2.696427651180246,0.7029646111696252,0.1575349731577579,0.7029646111696252,0.7029646111696252,0.23551478487084807,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(36m,x0.4)",1.0,no_outs_or_gl,0.0,1.0,0.13132907987079934,2.0,1.08,0.9672616066627071,-0.03273839333729289,-0.03538091586847769,0.9672616066627071,-0.023792872356499406,10,1.15,False,off,off,0,[],"[""PTS""]",[1.0],"[""no_outs""]",0.0,OK,,,,0.4282071792820718,0,0.4282071792820718,under(324),goblin_over(60),combo(1341),0.42820717928207186,p_adj,0.3827884196768188,p_adj,-0.09083751921050608,0.3827884196768188,False,0.0,0,oddsapi,0.05,-8.5
11851393|Donovan Mitchell|PTS|STANDARD|25.5|UNDER,11851393,156419,2026-05-03,1,TOR,donovan mitchell,Donovan Mitchell,CLE,PTS,POINTS,1,25.5,UNDER,STANDARD,0,1,,,0,standard,2026-05-03T19:30:00.000-04:00,2026-05-03 16:00:31.711000+00:00,-8.5,CLE,TOR,-8.5,8.5,-8.5,rotowire,True,ok,1.0,0.5393960603939606,0.5393960603939606,0.4959306570279699,0.514998500149985,0.514998500149985,0.514998500149985,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.112332427619448,6.112332427619448,1.0,1.0,0,,0.74,0.74,True,0.35,True,star,-6.112332427619448,36.11547295578374,0.08191575979451268,0.04095787989725634,0.0,0.0,0.0,1.04,1.04,1.06,1.0396440529250273,0.9911013231256828,1.0,1.0,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7060685604538451,1.0044155128649441,1.04,0.5393960603939606,0.5393960603939606,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,False,0.08191575979451268,0.0393960603939606,0.04095787989725634,0.0022590107540572113,0.5393960603939606,36.11547295578374,2.696427651180246,0.7029646111696252,0.1575349731577579,0.7029646111696252,0.7029646111696252,0.47102956974169613,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(36m,x0.4)",1.0,no_outs_or_gl,0.0,1.0,0.13132907987079934,2.0,1.08,0.9672616066627071,-0.03273839333729289,-0.03538091586847769,0.9672616066627071,-0.023792872356499406,10,1.15,False,off,off,0,[],"[""PTS""]",[1.0],"[""no_outs""]",0.0,OK,,,,0.5371370496399034,0,0.5371370496399034,under(324),goblin_over(60),combo(1341),0.4959306570279699,p_adj,0.49763776948536687,p_adj,0.0034142249147939285,0.49763776948536687,False,0.0,1,oddsapi,0.05,-8.5
11824326|Donovan Mitchell|PRA|DEMON|44.5|OVER,11824326,156419,2026-05-03,1,TOR,donovan mitchell,Donovan Mitchell,CLE,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-03T19:30:00.000-04:00,2026-05-03 01:00:12.176000+00:00,-8.5,CLE,TOR,-8.5,8.5,-8.5,rotowire,True,ok,1.0,0.14283571642835716,0.14283571642835716,0.16620840720321414,0.17123287671232876,0.17123287671232876,0.17123287671232876,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.112332427619448,6.112332427619448,1.0,1.0,0,,0.64,0.64,False,0.35,True,star,-6.112332427619448,36.11547295578374,0.17570123593930606,0.030085828071798982,0.0283971602839716,0.030085828071798982,0.030085828071798982,1.0908,1.06,1.06,1.059466079387541,0.9911013231256828,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2321588603998475,1.315235455996624,1.0908,0.14283571642835716,0.14283571642835716,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0283971602839716,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.14283571642835716,36.11547295578374,2.696427651180246,0.9368351915864183,0.21666664669261798,0.9368351915864183,0.9368351915864183,0.27532914128464425,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(36m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-1.224183382733043,2.0,1.08,0.9688867882284645,-0.031113211771535476,-0.03538091586847769,0.9688867882284645,-0.03008396033983496,10,1.15,False,off,off,0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,0.0,[],,0.14283571642835716,0,0.14283571642835716,under(324),goblin_over(60),combo(1341),0.16620840720321414,p_adj,0.0871330108143138,p_adj,-0.1581507927778007,0.0871330108143138,False,0.0,0,,0.05,-8.5
11824585|RJ Barrett|PRA|DEMON|44.5|OVER,11824585,156419,2026-05-03,0,CLE,rj barrett,RJ Barrett,TOR,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-03T19:30:00.000-04:00,2026-05-03 01:50:01.597000+00:00,8.5,CLE,TOR,-8.5,8.5,8.5,rotowire,True,ok,1.0,0.13533646635336466,0.13533646635336466,0.15854170256900907,0.16593340665933407,0.16593340665933407,0.16593340665933407,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.798391639796751,6.798391639796751,1.0,1.0,0,,0.64,0.64,False,0.35,True,star,-6.798391639796751,38.56568442784554,0.19535801162554237,0.032416420387220035,0.030596940305969406,0.032416420387220035,0.032416420387220035,1.0908,1.06,1.06,1.059466079387541,0.9911013231256828,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1538755414352173,1.266065087538746,1.0908,0.13533646635336466,0.13533646635336466,0.0,True,0.0,0.0,0.0,0.0,0.0,0.030596940305969406,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.13533646635336466,38.56568442784554,4.3834222898966475,0.9113872207615904,0.14417968214996216,0.9113872207615904,0.9113872207615904,0.18321633109206437,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(39m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-1.7557190983850661,2.0,1.08,1.0118244354936388,0.011824435493638763,-0.03538091586847769,1.0118244354936388,0.010650700876150054,10,1.15,False,off,off,0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,0.0,[],,0.13533646635336466,0,0.13533646635336466,under(324),goblin_over(60),combo(1341),0.15854170256900907,p_adj,0.08267800121553329,p_adj,-0.15172740270695156,0.08267800121553329,False,0.0,0,,0.05,8.5
11824626|Scottie Barnes|PRA|DEMON|44.5|OVER,11824626,156419,2026-05-03,0,CLE,scottie barnes,Scottie Barnes,TOR,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-05-03T19:30:00.000-04:00,2026-05-03 05:14:01.352000+00:00,8.5,CLE,TOR,-8.5,8.5,8.5,rotowire,True,ok,1.0,0.268023197680232,0.268023197680232,0.28818656980147034,0.30971902809719026,0.30971902809719026,0.30971902809719026,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.75890963624547,6.75890963624547,1.0,1.0,0,,0.64,0.64,False,0.35,True,star,-6.75890963624547,38.424677272305246,0.14263030027590137,0.04417531797866258,0.04169583041695829,0.04417531797866258,0.04417531797866258,1.0908,1.06,1.06,1.059466079387541,0.9911013231256828,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1581099220337128,1.146522176729417,1.0908,0.268023197680232,0.268023197680232,0.0,True,0.0,0.0,0.0,0.0,0.0,0.04169583041695829,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.268023197680232,38.424677272305246,5.621646555533217,1.0101068653877687,0.17932640715438572,1.0101068653877687,1.0101068653877687,0.22787903189143563,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(38m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-0.8911538613754955,2.0,1.08,1.0118244354936388,0.011824435493638763,-0.03538091586847769,1.0118244354936388,0.011804363536281115,10,1.15,False,off,off,0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,0.0,[],,0.268023197680232,0,0.268023197680232,under(324),goblin_over(60),combo(1341),0.28818656980147034,p_adj,0.20473145025396128,p_adj,-0.1669102390950181,0.20473145025396128,False,0.0,0,,0.05,8.5
11824318|Donovan Mitchell|PA|DEMON|39.5|OVER,11824318,156419,2026-05-03,1,TOR,donovan mitchell,Donovan Mitchell,CLE,PA,PTS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-05-03T19:30:00.000-04:00,2026-05-03 01:00:12.176000+00:00,-8.5,CLE,TOR,-8.5,8.5,-8.5,rotowire,True,ok,1.0,0.08804119588041195,0.08804119588041195,0.10870758594814577,0.10793920607939206,0.10793920607939206,0.10793920607939206,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.112332427619448,6.112332427619448,1.0,1.0,0,,0.64,0.64,False,0.35,True,star,-6.112332427619448,36.11547295578374,0.19530685483846288,0.021081266853126755,0.019898010198980104,0.021081266853126755,0.021081266853126755,1.08,1.06,1.06,1.059466079387541,0.9911013231256828,1.0,1.0,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0937140446245837,1.4260481410227845,1.08,0.08804119588041195,0.08804119588041195,0.0,True,0.0,0.0,0.0,0.0,0.0,0.019898010198980104,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.08804119588041195,36.11547295578374,2.696427651180246,0.7669545039623659,0.17622563619232212,0.7669545039623659,0.7669545039623659,0.22393872719139332,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(36m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-1.62989361159531,2.0,1.08,0.9509842070972634,-0.04901579290273661,-0.03538091586847769,0.9509842070972634,-0.039530502033032766,10,1.15,False,off,off,0,[],"[""PTS"", ""AST""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",0.0,OK,0.0,[],,0.08804119588041195,0,0.08804119588041195,under(324),goblin_over(60),combo(1341),0.10870758594814577,p_adj,0.035513110349358334,p_adj,-0.14638895119757486,0.035513110349358334,False,0.0,0,,0.05,-8.5
11824322|Donovan Mitchell|PR|DEMON|39.5|OVER,11824322,156419,2026-05-03,1,TOR,donovan mitchell,Donovan Mitchell,CLE,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-05-03T19:30:00.000-04:00,2026-05-03 12:50:19.959000+00:00,-8.5,CLE,TOR,-8.5,8.5,-8.5,rotowire,True,ok,1.0,0.17873212678732125,0.17873212678732125,0.2022218753986034,0.21432856714328566,0.21432856714328566,0.21432856714328566,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.112332427619448,6.112332427619448,1.0,1.0,0,,0.64,0.64,False,0.35,True,star,-6.112332427619448,36.11547295578374,0.1759598433692394,0.03771322110408605,0.035596440355964404,0.03771322110408605,0.03771322110408605,1.0908,1.06,1.06,1.059466079387541,0.9911013231256828,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0937140446245837,1.2536695469608357,1.0908,0.17873212678732125,0.17873212678732125,0.0,True,0.0,0.0,0.0,0.0,0.0,0.035596440355964404,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.17873212678732125,36.11547295578374,2.696427651180246,0.87241015567139,0.19597915340344793,0.87241015567139,0.87241015567139,0.24904050918743145,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(36m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-1.053797873809833,2.0,1.08,0.9833390292527485,-0.01666097074725148,-0.03538091586847769,0.9833390292527485,-0.014781473785589139,10,1.15,False,off,off,0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",0.0,OK,0.0,[],,0.17873212678732125,0,0.17873212678732125,under(324),goblin_over(60),combo(1341),0.2022218753986034,p_adj,0.12145414029168536,p_adj,-0.16153547021383607,0.12145414029168536,False,0.0,0,,0.05,-8.5
11824325|Donovan Mitchell|PRA|DEMON|39.5|OVER,11824325,156419,2026-05-03,1,TOR,donovan mitchell,Donovan Mitchell,CLE,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-05-03T19:30:00.000-04:00,2026-05-03 05:14:01.342000+00:00,-8.5,CLE,TOR,-8.5,8.5,-8.5,rotowire,True,ok,1.0,0.2524247575242476,0.2524247575242476,0.27345773721592576,0.2991200879912009,0.2991200879912009,0.2991200879912009,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.112332427619448,6.112332427619448,1.0,1.0,0,,0.64,0.64,False,0.35,True,star,-6.112332427619448,36.11547295578374,0.16539216415643707,0.049472118695528595,0.04669533046695329,0.049472118695528595,0.049472118695528595,1.0908,1.06,1.06,1.059466079387541,0.9911013231256828,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0937140446245837,1.1674561912779022,1.0908,0.2524247575242476,0.2524247575242476,0.0,True,0.0,0.0,0.0,0.0,0.0,0.04669533046695329,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.2524247575242476,36.11547295578374,2.696427651180246,0.9368351915864183,0.21666664669261798,0.9368351915864183,0.9368351915864183,0.27532914128464425,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(36m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-0.5852072510182549,2.0,1.08,0.9688867882284645,-0.031113211771535476,-0.03538091586847769,0.9688867882284645,-0.03008396033983496,10,1.15,False,off,off,0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,0.0,[],,0.2524247575242476,0,0.2524247575242476,under(324),goblin_over(60),combo(1341),0.27345773721592576,p_adj,0.18997219539070687,p_adj,-0.1669710836504378,0.18997219539070687,False,0.0,0,,0.05,-8.5
11824486|James Harden|PRA|DEMON|39.5|OVER,11824486,156419,2026-05-03,1,TOR,james harden,James Harden,CLE,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-05-03T19:30:00.000-04:00,2026-05-03 05:14:01.347000+00:00,-8.5,CLE,TOR,-8.5,8.5,-8.5,rotowire,True,ok,1.0,0.11533846615338467,0.11533846615338467,0.13780988331756758,0.14013598640135985,0.14013598640135985,0.14013598640135985,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.56655971800989,6.56655971800989,1.0,1.0,0,,0.64,0.64,False,0.35,True,star,-6.56655971800989,37.73771327860675,0.18747598122590795,0.026272131555655432,0.024797520247975186,0.026272131555655432,0.026272131555655432,1.08,1.06,1.06,1.059466079387541,0.9911013231256828,1.0,1.0,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0466982911334026,1.369772052932733,1.08,0.11533846615338467,0.11533846615338467,0.0,True,0.0,0.0,0.0,0.0,0.0,0.024797520247975186,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.11533846615338467,37.73771327860675,2.995157766037518,0.7641404924946327,0.1773834599142182,0.7641404924946327,0.7641404924946327,0.22541003168599275,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(38m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-1.4545858306081114,2.0,1.08,0.9688867882284645,-0.031113211771535476,-0.03538091586847769,0.9688867882284645,-0.02453833126330629,10,1.15,False,off,off,0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,0.0,[],,0.11533846615338467,0,0.11533846615338467,under(324),goblin_over(60),combo(1341),0.13780988331756758,p_adj,0.06461540771878015,p_adj,-0.14638895119757486,0.06461540771878015,False,0.0,0,,0.05,-8.5
11824581|RJ Barrett|PR|DEMON|39.5|OVER,11824581,156419,2026-05-03,0,CLE,rj barrett,RJ Barrett,TOR,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-05-03T19:30:00.000-04:00,2026-05-03 16:56:58.128000+00:00,8.5,CLE,TOR,-8.5,8.5,8.5,rotowire,True,ok,1.0,0.14113588641135885,0.14113588641135885,0.1644753963670417,0.17273272672732726,0.17273272672732726,0.17273272672732726,0.3183982381626229,0.3665548461444772,-0.0014551526007742315,-0.046701455381080045,6.798391639796751,6.798391639796751,1.0,1.0,0,,0.64,0.64,False,0.35,True,star,-6.798391639796751,38.56568442784554,0.1938010310196602,0.03347578053059324,0.031596840315968405,0.03347578053059324,0.03347578053059324,1.08,1.06,1.06,1.059466079387541,0.9911013231256828,1.0,1.0,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0242266041953052,1.2634327338950266,1.08,0.14113588641135885,0.14113588641135885,0.0,True,0.0,0.0,0.0,0.0,0.0,0.031596840315968405,0.0,0.05,1.0,False,0.0,0.0,0.0,0.0,0.14113588641135885,38.56568442784554,4.3834222898966475,0.8106696753358014,0.13208479579779914,0.8106696753358014,0.8106696753358014,0.16784675426005324,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(39m,x0.4),demon(x0.0)",1.0,no_outs_or_gl,0.0,1.0,-1.6894002910417913,2.0,1.08,1.0119677604529922,0.011967760452992193,-0.03538091586847769,1.0119677604529922,0.009587163603493543,10,1.15,False,off,off,0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",0.0,OK,0.0,[],,0.14113588641135885,0,0.14113588641135885,under(324),goblin_over(60),combo(1341),0.1644753963670417,p_adj,0.08539999997814135,p_adj,-0.1581507927778007,0.08539999997814135,False,0.0,0,,0.05,8.5
