projection_id,player,stat,line,direction,tier,more_allowed,less_allowed,main_line,start_time,updated_at,alt_line,is_main,odds_type,team,game_date,opp,home,minutes_s,p,p_close,fragility,fragility_abs,is_star,q_blowout,min_mean,min_std,rate_mean,rate_std,games_used,data_health_flag,p_adj,rpd_active,rpd_last10_hitrate,rpd_z,rpd_delta_p,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon
9841360,Collin Gillespie,PA,19.5,UNDER,STANDARD,0,1,19.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:52:22.995000+00:00,0,0,standard,PHX,2026-02-11,CLE,1,1.0,0.6499700059988003,0.6635672865426915,0.02049118577670631,0.0135972805438912,False,0.0,28.6,3.4117444218463966,0.5803538362617895,0.23644545068469078,20,OK,0.5849730053989203,0,0.7,,0.0,-0.3107635572350118,1,rotowire,0.03
9833129,Rudy Gobert,AST,1.5,OVER,STANDARD,1,0,1.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:52:22.916000+00:00,0,0,standard,MIN,2026-02-11,,0,0.6,0.473005398920216,0.4600079984003199,0.0,0.0,False,0.0,30.65,3.8245914814526265,0.04594969599472151,0.03394773884148502,20,OK,0.473005398920216,0,0.5,,0.0,0.0,0,,0.03
9833129,Rudy Gobert,AST,1.5,UNDER,STANDARD,0,1,1.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:52:22.916000+00:00,0,0,standard,MIN,2026-02-11,,0,0.6,0.526994601079784,0.5399920015996801,0.024069616737641256,0.012997400519896063,False,0.0,30.65,3.8245914814526265,0.04594969599472151,0.03394773884148502,20,OK,0.47429514097180564,0,0.5,,0.0,0.0,0,,0.03
9845686,Keldon Johnson,RA,8.5,OVER,DEMON,1,0,8.5,2026-02-11T22:10:00.000-05:00,2026-02-12T00:52:18.860000+00:00,0,0,demon,SAS,2026-02-11,,0,1.0,0.29524095180963805,0.2866426714657069,0.0,0.0,False,0.0,24.75,4.4144648599802,0.26854580950000567,0.12897864640544288,20,OK,0.2834313137372525,0,0.3,,0.0,0.0,0,,0.03
9866859,Karlo Matković,PTS,7.5,OVER,DEMON,1,0,7.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:52:03.742000+00:00,0,0,demon,NOP,2026-02-11,,0,0.6,0.245250949810038,0.23945210957808438,0.0,0.0,False,0.0,14.6,4.340506882842141,0.3550450645845383,0.20691297154610855,20,OK,0.245250949810038,0,0.1,,0.0,0.0,0,,0.03
9841365,Collin Gillespie,PRA,23.5,OVER,STANDARD,1,0,23.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:59.540000+00:00,0,0,standard,PHX,2026-02-11,CLE,1,1.0,0.3620275944811038,0.3582283543291342,0.0,0.0,False,0.0,28.6,3.4117444218463966,0.7320709388251101,0.23340674103765763,20,OK,0.3620275944811038,0,0.2,,0.0,0.0,0,rotowire,0.03
9841365,Collin Gillespie,PRA,23.5,UNDER,STANDARD,0,1,23.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:59.540000+00:00,0,0,standard,PHX,2026-02-11,CLE,1,1.0,0.6379724055188962,0.6417716456708659,0.005919925221997249,0.0037992401519696406,False,0.0,28.6,3.4117444218463966,0.7320709388251101,0.23340674103765763,20,OK,0.5829936016991965,1,0.8,0.18084103651158162,0.00881843673218985,-0.24822895520010346,1,rotowire,0.03
9833124,Naz Reid,PR,19.5,OVER,STANDARD,1,0,19.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:51:59.422000+00:00,0,0,standard,MIN,2026-02-11,,0,1.0,0.474005198960208,0.47120575884823035,0.0,0.0,False,0.0,25.65,5.659284407060667,0.7559832450178668,0.2565997174545749,20,OK,0.474005198960208,0,0.5,,0.0,0.0,0,,0.03
9833124,Naz Reid,PR,19.5,UNDER,STANDARD,0,1,19.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:51:59.422000+00:00,0,0,standard,MIN,2026-02-11,,0,1.0,0.525994801039792,0.5287942411517697,0.005294006428436437,0.0027994401119776358,False,0.0,25.65,5.659284407060667,0.7559832450178668,0.2565997174545749,20,OK,0.4733953209358128,0,0.5,,0.0,0.0,0,,0.03
9866280,Ryan Dunn,PR,9.5,OVER,STANDARD,1,0,9.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:59.144000+00:00,0,0,standard,PHX,2026-02-11,CLE,1,1.0,0.3740251949610078,0.3710257948410318,0.0,0.0,False,0.0,15.25,4.157823950096974,0.5337195033208967,0.29161324851072135,20,OK,0.3740251949610078,0,0.3,,0.0,0.0,0,,0.03
9866280,Ryan Dunn,PR,9.5,UNDER,STANDARD,0,1,9.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:59.144000+00:00,0,0,standard,PHX,2026-02-11,CLE,1,1.0,0.6259748050389922,0.6289742051589682,0.004768717215069162,0.0029994001199760145,False,0.0,15.25,4.157823950096974,0.5337195033208967,0.29161324851072135,20,OK,0.5633773245350929,0,0.7,,0.0,0.0,0,,0.03
9866540,Lauri Markkanen,RA,4.5,OVER,GOBLIN,1,0,4.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:46.041000+00:00,0,0,goblin,UTA,2026-02-11,BKN,1,1.0,0.9481103779244151,0.9479104179164167,0.0,0.0,True,0.0,33.95,5.852136362047623,0.28687963487659873,0.08936829380367195,20,OK,0.9608454661917127,1,1.0,1.4747262564602266,0.012735088267297634,0.9278241486866946,1,rotowire,0.03
9866289,Ryan Dunn,REB,2.5,OVER,GOBLIN,1,0,2.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:33.344000+00:00,0,0,goblin,PHX,2026-02-11,CLE,1,0.6,0.5715856828634274,0.5645870825834833,0.0,0.0,False,0.0,15.25,4.157823950096974,0.19979425652606767,0.1490110277303484,20,OK,0.5715856828634274,0,0.4,,0.0,0.0,0,,0.03
9862572,Brook Lopez,PRA,9.5,OVER,GOBLIN,1,0,9.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:51:18.688000+00:00,0,0,goblin,LAC,2026-02-11,DEN,0,1.0,0.4814037192561488,0.47340531893621274,0.0,0.0,False,0.0,19.45,5.757386559889826,0.49457750177109244,0.23660439170955463,20,OK,0.4814037192561488,0,0.5,,0.0,0.0,0,,0.03
9866225,Oso Ighodaro,AST,1.5,OVER,GOBLIN,1,0,1.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:12.193000+00:00,0,0,goblin,PHX,2026-02-11,CLE,1,0.6,0.5861827634473106,0.5813837232553489,0.0,0.0,False,0.0,21.55,3.7878093933037342,0.08517744394352664,0.06967841744441244,20,OK,0.5861827634473106,0,0.5,,0.0,0.00946747519745562,1,rotowire,0.03
9866180,Tari Eason,AST,0.5,OVER,GOBLIN,1,0,0.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:51:12.165000+00:00,0,0,goblin,HOU,2026-02-11,,0,0.6,0.7479504099180164,0.7371525694861027,0.0,0.0,False,0.0,25.5,6.476881965884511,0.05723252778596134,0.05609052151436777,20,OK,0.7479504099180164,0,0.7,,0.0,0.0,0,,0.03
9866539,Lauri Markkanen,AST,0.5,OVER,GOBLIN,1,0,0.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:09.968000+00:00,0,0,goblin,UTA,2026-02-11,BKN,1,0.6,0.9165166966606678,0.913117376524695,0.0,0.0,True,0.0,33.95,5.852136362047623,0.06366079654563202,0.03562152025863275,20,OK,0.9352205924972156,1,1.0,1.3693051437640567,0.018703895836547746,0.0,0,,0.03
9822045,Chet Holmgren,PR,27.5,OVER,STANDARD,1,0,27.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:07.971000+00:00,0,0,standard,OKC,2026-02-11,,0,1.0,0.4238152369526095,0.42601479704059186,0.005163107251818786,0.0021995600879823884,False,0.0,30.3,3.5930488446443363,0.871349763343298,0.1751542327497381,20,OK,0.4238152369526095,0,0.4,,0.0,0.0,0,rotowire,0.03
9822045,Chet Holmgren,PR,27.5,UNDER,STANDARD,0,1,27.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:07.971000+00:00,0,0,standard,OKC,2026-02-11,,0,1.0,0.5761847630473905,0.5739852029594081,0.0,0.0,False,0.0,30.3,3.5930488446443363,0.871349763343298,0.1751542327497381,20,OK,0.5185662867426515,0,0.6,,0.0,-0.2799731304440335,1,rotowire,0.03
9866558,Harrison Barnes,PR,9.5,OVER,GOBLIN,1,0,9.5,2026-02-11T22:10:00.000-05:00,2026-02-12T00:51:07.567000+00:00,0,0,goblin,SAS,2026-02-11,,0,1.0,0.5425914817036592,0.5363927214557088,0.0,0.0,False,0.0,25.4,4.882622246293481,0.39885642515734865,0.15306484397106207,20,OK,0.5425914817036592,0,0.7,,0.0,0.0,0,,0.03
9842924,John Collins,PA,15.5,OVER,STANDARD,1,0,15.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:51:06.713000+00:00,0,0,standard,LAC,2026-02-11,DEN,0,1.0,0.6057788442311538,0.5977804439112178,0.0,0.0,False,0.0,29.0,4.806245936279167,0.5938537874856069,0.17696635231346944,20,OK,0.6057788442311538,0,0.7,,0.0,0.0,0,,0.03
9842924,John Collins,PA,15.5,UNDER,STANDARD,0,1,15.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:51:06.713000+00:00,0,0,standard,LAC,2026-02-11,DEN,0,1.0,0.39422115576884625,0.40221955608878224,0.019885657469550014,0.007998400319935983,False,0.0,29.0,4.806245936279167,0.5938537874856069,0.17696635231346944,20,OK,0.3547990401919616,0,0.3,,0.0,0.0,0,,0.03
9864638,Alex Caruso,PA,7.5,OVER,GOBLIN,1,0,7.5,2026-02-11T21:10:00.000-05:00,2026-02-12T00:51:04.903000+00:00,0,0,goblin,OKC,2026-02-11,,0,1.0,0.5793841231753649,0.5739852029594081,0.0,0.0,False,0.0,18.4,5.295280917949491,0.47014697656145027,0.18119938882692893,20,OK,0.5793841231753649,0,0.6,,0.0,0.0,0,,0.03
9866899,Myron Gardner,PRA,16.5,OVER,DEMON,1,0,16.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:51:02.631000+00:00,0,0,demon,MIA,2026-02-11,,0,1.0,0.17206558688262347,0.16626674665066987,0.0,0.0,False,0.0,10.35,7.498499849969993,0.8094493097482228,0.5017576266670288,20,OK,0.16518296340731853,0,0.3,,0.0,0.0,0,,0.03
9842467,Jabari Smith,AST,3.5,OVER,DEMON,1,0,3.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:59.738000+00:00,0,0,demon,HOU,2026-02-11,,0,0.6,0.11007798440311937,0.10387922415516897,0.0,0.0,True,0.0,36.15,3.004579837514723,0.05045338861456339,0.035601528763844,20,OK,0.1056748650269946,0,,,0.0,0.0,0,,0.03
9866192,Tari Eason,PRA,17.5,OVER,GOBLIN,1,0,17.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:55.952000+00:00,0,0,goblin,HOU,2026-02-11,,0,1.0,0.6299740051989602,0.6205758848230354,0.0,0.0,False,0.0,25.5,6.476881965884511,0.7993680958137952,0.2158977655023439,20,OK,0.6299740051989602,0,0.5,,0.0,0.0,0,,0.03
9866204,Nikola Jović,PRA,14.5,OVER,STANDARD,1,0,14.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:45.546000+00:00,0,0,standard,MIA,2026-02-11,,0,1.0,0.2886422715456909,0.2994401119776045,0.036060100166944914,0.010797840431913619,False,0.0,16.45,7.207461411620598,0.676917672197084,0.31051014253822584,20,OK,0.2886422715456909,0,0.2,,0.0,0.0,0,,0.03
9866204,Nikola Jović,PRA,14.5,UNDER,STANDARD,0,1,14.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:45.546000+00:00,0,0,standard,MIA,2026-02-11,,0,1.0,0.7113577284543091,0.7005598880223955,0.0,0.0,False,0.0,16.45,7.207461411620598,0.676917672197084,0.31051014253822584,20,OK,0.6668779244019964,1,0.8,0.588851835859206,0.026655968793118268,0.0,0,,0.03
9836641,Simone Fontecchio,PRA,20.5,OVER,STANDARD,1,0,20.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:42.631000+00:00,0,0,standard,MIA,2026-02-11,,0,1.0,0.2594481103779244,0.26184763047390525,0.00916380297823604,0.0023995200959808227,False,0.0,17.05,7.864318152262152,0.8165908296066965,0.5358128676173242,20,OK,0.2594481103779244,0,0.3,,0.0,0.0,0,rotowire,0.03
9836641,Simone Fontecchio,PRA,20.5,UNDER,STANDARD,0,1,20.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:42.631000+00:00,0,0,standard,MIA,2026-02-11,,0,1.0,0.7405518896220756,0.7381523695260948,0.0,0.0,False,0.0,17.05,7.864318152262152,0.8165908296066965,0.5358128676173242,20,OK,0.6664967006598681,0,0.7,,0.0,-0.9764411599592943,1,rotowire,0.03
9859972,Saddiq Bey,PR,27.5,OVER,DEMON,1,0,27.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:41.299000+00:00,0,0,demon,NOP,2026-02-11,,0,1.0,0.3620275944811038,0.3504299140171966,0.0,0.0,False,0.0,31.9,3.1128764832546763,0.7617439253200597,0.25101705963414217,20,OK,0.3475464907018596,0,0.6,,0.0,0.0,0,,0.03
9859973,Saddiq Bey,PR,18.5,OVER,GOBLIN,1,0,18.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:41.035000+00:00,0,0,goblin,NOP,2026-02-11,,0,1.0,0.7595480903819236,0.7499500099980004,0.0,0.0,False,0.0,31.9,3.1128764832546763,0.7617439253200597,0.25101705963414217,20,OK,0.7963777852615412,1,0.8,1.0680188022504586,0.036829694879617625,0.0,0,,0.03
9843511,Derik Queen,PA,11.5,OVER,GOBLIN,1,0,11.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:39.941000+00:00,0,0,goblin,NOP,2026-02-11,,0,1.0,0.7375524895020996,0.737752449510098,0.0002710394362379434,0.00019996000799837876,False,0.0,26.25,5.466946131068057,0.5545911680926549,0.12809704786303522,20,OK,0.7375524895020996,0,0.6,,0.0,0.0,0,,0.03
9859893,Zion Williamson,PA,30.5,OVER,DEMON,1,0,30.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:39.924000+00:00,0,0,demon,NOP,2026-02-11,,0,1.0,0.19826034793041392,0.1928614277144571,0.0,0.0,False,0.0,30.6,4.363484845854286,0.7708142195979095,0.22986333974715206,20,OK,0.19032993401319737,0,0.0,,0.0,0.0,0,,0.03
9859871,Derik Queen,PA,20.5,OVER,DEMON,1,0,20.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:39.720000+00:00,0,0,demon,NOP,2026-02-11,,0,1.0,0.11647670465906819,0.10807838432313538,0.0,0.0,False,0.0,26.25,5.466946131068057,0.5545911680926549,0.12809704786303522,20,OK,0.11181763647270546,0,0.1,,0.0,0.0,0,,0.03
9846460,Zion Williamson,PA,23.5,OVER,GOBLIN,1,0,23.5,2026-02-11T20:11:00.000-05:00,2026-02-12T00:50:39.530000+00:00,0,0,goblin,NOP,2026-02-11,,0,1.0,0.5005998800239952,0.4938012397520496,0.0,0.0,False,0.0,30.6,4.363484845854286,0.7708142195979095,0.22986333974715206,20,OK,0.5005998800239952,0,0.6,,0.0,0.0,0,,0.03
9833038,Anthony Edwards,FG3M,4.5,OVER,DEMON,1,0,4.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,demon,MIN,2026-02-11,,0,0.6,0.3210357928414317,0.3070385922815437,0.0,0.0,True,0.0,36.0,3.082207001484488,0.09578736549251388,0.05689894661502733,20,OK,0.3210357928414317,0,0.1,,0.0,0.0,0,,0.03
9833041,Anthony Edwards,FG3M,2.5,OVER,GOBLIN,1,0,2.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,goblin,MIN,2026-02-11,,0,0.6,0.6873625274945011,0.673365326934613,0.0,0.0,True,0.0,36.0,3.082207001484488,0.09578736549251388,0.05689894661502733,20,OK,0.6873625274945011,0,0.6,,0.0,0.0,0,,0.03
9833042,Anthony Edwards,AST,5.5,OVER,DEMON,1,0,5.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,demon,MIN,2026-02-11,,0,0.6,0.16686662667466506,0.15626874625074985,0.0,0.0,True,0.0,36.0,3.082207001484488,0.10661993396740381,0.044232436109411216,20,OK,0.16019196160767846,0,0.2,,0.0,0.0,0,,0.03
9833043,Anthony Edwards,AST,3.5,OVER,GOBLIN,1,0,3.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,goblin,MIN,2026-02-11,,0,0.6,0.5887822435512897,0.5821835632873426,0.0,0.0,True,0.0,36.0,3.082207001484488,0.10661993396740381,0.044232436109411216,20,OK,0.5887822435512897,0,0.5,,0.0,0.0,0,,0.03
9833044,Anthony Edwards,PTS,28.5,OVER,STANDARD,1,0,28.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,standard,MIN,2026-02-11,,0,0.6,0.5823835232953409,0.5753849230153969,0.0,0.0,True,0.0,36.0,3.082207001484488,0.834451593337676,0.1987452443697533,20,OK,0.5823835232953409,0,0.6,,0.0,0.0,0,,0.03
9833044,Anthony Edwards,PTS,28.5,UNDER,STANDARD,0,1,28.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,standard,MIN,2026-02-11,,0,0.6,0.41761647670465907,0.4246150769846031,0.016482222745467442,0.006998600279944034,True,0.0,36.0,3.082207001484488,0.834451593337676,0.1987452443697533,20,OK,0.37585482903419315,0,0.4,,0.0,0.0,0,,0.03
9833045,Anthony Edwards,PTS,34.5,OVER,DEMON,1,0,34.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,demon,MIN,2026-02-11,,0,0.6,0.29144171165766847,0.2798440311937612,0.0,0.0,True,0.0,36.0,3.082207001484488,0.834451593337676,0.1987452443697533,20,OK,0.29144171165766847,0,0.2,,0.0,0.0,0,,0.03
9833047,Anthony Edwards,PTS,24.5,OVER,GOBLIN,1,0,24.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,goblin,MIN,2026-02-11,,0,0.6,0.770745850829834,0.7605478904219156,0.0,0.0,True,0.0,36.0,3.082207001484488,0.834451593337676,0.1987452443697533,20,OK,0.770745850829834,0,0.7,,0.0,0.0,0,,0.03
9833048,Anthony Edwards,PA,32.5,OVER,STANDARD,1,0,32.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,standard,MIN,2026-02-11,,0,1.0,0.5757848430313938,0.5685862827434514,0.0,0.0,True,0.0,36.0,3.082207001484488,0.9410715273050799,0.18851111264475764,20,OK,0.5757848430313938,0,0.6,,0.0,0.0,0,,0.03
9833048,Anthony Edwards,PA,32.5,UNDER,STANDARD,0,1,32.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,standard,MIN,2026-02-11,,0,1.0,0.4242151569686063,0.4314137172565487,0.016685979142526074,0.007198560287942413,True,0.0,36.0,3.082207001484488,0.9410715273050799,0.18851111264475764,20,OK,0.38179364127174564,0,0.4,,0.0,0.0,0,,0.03
9833049,Anthony Edwards,PR,33.5,OVER,STANDARD,1,0,33.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,standard,MIN,2026-02-11,,0,1.0,0.5939812037592481,0.5855828834233153,0.0,0.0,True,0.0,36.0,3.082207001484488,0.9842024056071044,0.21744365492426523,20,OK,0.5939812037592481,0,0.6,,0.0,0.0,0,,0.03
9833049,Anthony Edwards,PR,33.5,UNDER,STANDARD,0,1,33.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,standard,MIN,2026-02-11,,0,1.0,0.4060187962407518,0.4144171165766847,0.020265379975874638,0.008398320335932852,True,0.0,36.0,3.082207001484488,0.9842024056071044,0.21744365492426523,20,OK,0.36541691661667663,0,0.4,,0.0,0.0,0,,0.03
9833050,Anthony Edwards,PRA,37.5,OVER,STANDARD,1,0,37.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,standard,MIN,2026-02-11,,0,1.0,0.5869826034793041,0.5799840031993602,0.0,0.0,True,0.0,36.0,3.082207001484488,1.090822339574508,0.20848952837925155,20,OK,0.5869826034793041,0,0.6,,0.0,0.0,0,,0.03
9833050,Anthony Edwards,PRA,37.5,UNDER,STANDARD,0,1,37.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,standard,MIN,2026-02-11,,0,1.0,0.41301739652069586,0.4200159968006399,0.016662699357295935,0.006998600279944034,True,0.0,36.0,3.082207001484488,1.090822339574508,0.20848952837925155,20,OK,0.3717156568686263,0,0.4,,0.0,0.0,0,,0.03
9833051,Anthony Edwards,REB,7.5,OVER,DEMON,1,0,7.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,demon,MIN,2026-02-11,,0,0.6,0.19486102779444112,0.1834633073385323,0.0,0.0,True,0.0,36.0,3.082207001484488,0.14975081226942816,0.06268658430155065,20,OK,0.19486102779444112,0,0.2,,0.0,0.0,0,,0.03
9833052,Anthony Edwards,REB,3.5,OVER,GOBLIN,1,0,3.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,goblin,MIN,2026-02-11,,0,0.6,0.7995400919816037,0.7921415716856629,0.0,0.0,True,0.0,36.0,3.082207001484488,0.14975081226942816,0.06268658430155065,20,OK,0.832393570264147,1,0.9,1.0963220433647665,0.03285347828254326,0.0,0,,0.03
9833054,Ayo Dosunmu,FG3M,2.5,OVER,DEMON,1,0,2.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,demon,MIN,2026-02-11,,0,0.6,0.4342131573685263,0.42341531693661266,0.0,0.0,False,0.0,27.0,3.96232255123179,0.08476304026383825,0.04418476086049629,20,OK,0.4342131573685263,0,0.3,,0.0,0.0,0,,0.03
9833057,Ayo Dosunmu,AST,5.5,OVER,DEMON,1,0,5.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,demon,MIN,2026-02-11,,0,0.6,0.28304339132173567,0.27524495100979807,0.0,0.0,False,0.0,27.0,3.96232255123179,0.1490775332446271,0.08919438264662402,20,OK,0.27172165566886625,0,0.2,,0.0,0.21944670077475548,1,rotowire,0.03
9833058,Ayo Dosunmu,AST,2.5,OVER,GOBLIN,1,0,2.5,2026-02-11T20:12:00.000-05:00,2026-02-12T00:50:31.179000+00:00,0,0,goblin,MIN,2026-02-11,,0,0.6,0.7321535692861427,0.7255548890221956,0.0,0.0,False,0.0,27.0,3.96232255123179,0.1490775332446271,0.08919438264662402,20,OK,0.7321535692861427,0,0.6,,0.0,0.8405588274061979,1,rotowire,0.03
