n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Devin Vassell OVER REB 2.5 (GOBLIN) [id:11939723] | Ayo Dosunmu OVER PTS 6.5 (GOBLIN) [id:11940456] | Dylan Harper OVER PA 9.5 (GOBLIN) [id:11940041] | Mitchell Robinson UNDER REB 7 (STANDARD) [id:11966806] | Anthony Edwards UNDER PTS 22.5 (STANDARD) [id:11939644],0.4605503264505027,20.0,0.22413699924421773,4.482739984884355,2.0645273634312113,20.0,pp_kernel,0.8569113591873816,0.09944476561569153,Devin Vassell OVER REB 2.5 (GOBLIN) [id:11939723] | Ayo Dosunmu OVER PTS 6.5 (GOBLIN) [id:11940456] | Dylan Harper OVER PA 9.5 (GOBLIN) [id:11940041] | Mitchell Robinson UNDER REB 7 (STANDARD) [id:11966806] | Anthony Edwards UNDER PTS 22.5 (STANDARD) [id:11939644],0.0125,0.015625,0.007955581249255323,0.0,0.0,0.036080581249255325,0.0,2,0.4,2.3284467821819557,"['devin vassell', 'ayo dosunmu', 'dylan harper', 'mitchell robinson', 'anthony edwards']",2.0645273634312113,1,Devin Vassell OVER REB 2.5 (GOBLIN) [id:11939723],Ayo Dosunmu OVER PTS 6.5 (GOBLIN) [id:11940456],Dylan Harper OVER PA 9.5 (GOBLIN) [id:11940041],Mitchell Robinson UNDER REB 7 (STANDARD) [id:11966806],Anthony Edwards UNDER PTS 22.5 (STANDARD) [id:11939644],3,Ayo Dosunmu | Mitchell Robinson | Anthony Edwards
