projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,q_blowout_spread_only,q_blowout_team_adj,q_blowout_matchup_adj,blowout_minute_drop_base,blowout_minute_drop,blowout_rule_minute_drop_mult,blowout_rule_sensitivity_mult,blowout_rule_count,blowout_rules_applied,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,rotation_tier,blowout_minute_delta,blowout_base_min_for_curve,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_usg_pct,usage_usg_scaled,usage_usg_mult,usage_scoring_mult,usage_assist_mult,usage_rebound_mult,usage_threes_mult,usage_metric_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,p_adj_pre_competitive_usage,competitive_usage_bonus,competitive_usage_eligible,competitive_usage_usage_gate,competitive_usage_frag_gate,competitive_usage_tight_gate,competitive_usage_total_gate,competitive_usage_bonus_uncapped,competitive_usage_headroom,under_relief_haircut,under_relief_haircut_min,under_relief_factor,under_relief_applied,under_frag,under_frag_gap,under_frag_gap_usage,under_frag_dampen_amount,p_adj_pre_under_frag_dampen,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_mean_ctx_raw,rate_std_ctx,role_metrics_mult,crafted_role_workload_enabled,role_ctx_mult,role_ctx_mult_raw,role_ctx_rate_mult,role_ctx_rate_mult_raw,role_ctx_rate_clamp_lo,role_ctx_rate_clamp_hi,role_ctx_rate_softcap_k,role_ctx_sigma_mult,role_ctx_reason,role_ctx_damp_applied,recent_form_blend,opp_defense_strength,form_z_line,form_opp_defense_factor,form_opp_defense_rel,form_pace_factor,form_opp_defense_adj,form_opp_rate_shift,games_used,thin_window_mult,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,role_metrics_score,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_for_cal,p_cal_src,p_cal,p_for_cal_src,telemetry_cal_key,telemetry_k_shrink,telemetry_under_penalty,telemetry_demon_penalty,telemetry_mult,telemetry_bucket_mult,telemetry_cal_applied,telemetry_combo_under_midq_blend_applied,telemetry_combo_under_midq_blend_retain,telemetry_combo_under_highq_blend_applied,telemetry_combo_under_highq_blend_retain,telemetry_combo_under_lowmidq_blend_applied,telemetry_combo_under_lowmidq_blend_retain,telemetry_combo_under_midq_ra_trim_applied,telemetry_combo_under_midq_ra_trim_retain,telemetry_under_reb_lowmidq_no_relief_trim_applied,telemetry_under_reb_lowmidq_no_relief_trim_retain,telemetry_reb_over_midq_trim_applied,telemetry_reb_over_midq_trim_retain,telemetry_fg3m_over_highq_blowout_lift_applied,telemetry_fg3m_over_highq_blowout_lift_factor,telemetry_combo_over_high_fragility_lift_applied,telemetry_combo_over_high_fragility_lift_factor,player_te,player_stat_te,player_dir_te,l20_edge,p_gbm,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,rotowire_game_spread
10861651|Jalen Duren|PR|DEMON|44.5|OVER,10861651,138996,2026-03-26,1,NOP,jalen duren,Jalen Duren,DET,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-26T19:00:00.000-04:00,2026-03-26 09:11:21.841000+00:00,-4.5,DET,NOP,-4.5,4.5,-4.5,rotowire,True,ok,1.0,0.26992300769923006,0.26992300769923006,0.2596197473565099,0.2693231862766707,0.27402259774022597,0.27402259774022597,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,4.398296784457447,4.398296784457447,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.398296784457447,29.99391708734802,0.03699220249724845,0.009962857843950767,0.00970343892016079,0.009962857843950767,0.009962857843950767,1.1,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4836341605668741,1.2647009037757704,1.1124,0.2596197473565099,0.2596197473565099,0.0,True,0.0,1.0,0.0,0.0,0.0,0.00970343892016079,0.010303260342720166,0.05,1.0,False,0.0,0.0,0.0,0.0,0.2596197473565099,29.99391708734802,8.415123435952257,1.1731106984564315,0.26657227619056256,1.1731106984564315,1.1731106984564315,0.34654395904773133,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"core_ben(30m,x1.0),demon(x0.0)",0.0,1.0,-1.1648753071698308,1.0,0.0,0.0,1.0,0.0,50,1.0,0,[],0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",0.0,OK,,,,0.2596197473565099,p_adj,0.1270524171276638,p_adj,PR|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,0.015132463709677413,-0.0031286050955414146,0.008265948598130846,-0.45,0.1270524171276638,0.0,0,"oddsapi,rotowire",0.05,-4.5
10862103|Jalen Duren|PRA|DEMON|41.5|OVER,10862103,138996,2026-03-26,1,NOP,jalen duren,Jalen Duren,DET,PRA,PTS+REBS+ASTS,1,41.5,OVER,DEMON,1,0,,,0,demon,2026-03-26T19:00:00.000-04:00,2026-03-26 05:58:47.996000+00:00,-4.5,DET,NOP,-4.5,4.5,-4.5,rotowire,True,ok,1.0,0.35411458854114586,0.35411458854114586,0.34059764225340977,0.35826224250012884,0.36451354864513547,0.36451354864513547,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,4.398296784457447,4.398296784457447,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.398296784457447,29.99391708734802,0.05062453310171322,0.018136858754541782,0.017664600246719064,0.018136858754541782,0.018136858754541782,1.1,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3836138800792197,1.1270605397426061,1.1124,0.34059764225340977,0.34059764225340977,0.0,True,0.0,0.8671933362285849,0.0,0.0,0.0,0.017664600246719064,0.013516946287736087,0.05,1.0,False,0.0,0.0,0.0,0.0,0.34059764225340977,29.99391708734802,8.415123435952257,1.2276304877067246,0.2565046415354175,1.2276304877067246,1.2276304877067246,0.3334560339960428,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"core_ben(30m,x1.0),demon(x0.0)",0.0,1.0,-0.608111383243555,1.0,0.0,0.0,1.0,0.0,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.34059764225340977,p_adj,0.28684048324895267,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,0.015132463709677413,0.0433768913043478,0.008265948598130846,-0.4,0.28684048324895267,0.0,0,"oddsapi,rotowire",0.05,-4.5
10861588|Dejounte Murray|PRA|DEMON|39.5|OVER,10861588,138996,2026-03-26,0,DET,dejounte murray,Dejounte Murray,NOP,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-26T19:00:00.000-04:00,2026-03-26 05:30:30.497000+00:00,4.5,DET,NOP,-4.5,4.5,4.5,rotowire,True,ok,1.0,0.12673732626737327,0.12673732626737327,0.12235429135831771,0.13559098955948215,0.13773622637736227,0.13773622637736227,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,3.9945940071010826,3.9945940071010826,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-3.9945940071010826,28.552121453932436,0.1002321610008415,0.013590577895789433,0.013236698201164437,0.013590577895789433,0.013590577895789433,1.0908,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.01,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3834348548751962,1.4135426992349125,1.0908,0.12235429135831771,0.12235429135831771,0.0,True,0.0,0.2470979874894813,0.0,0.0,0.0,0.013236698201164437,0.004383034909055561,0.05,1.0,False,0.0,0.0,0.0,0.0,0.12235429135831771,28.552121453932436,2.5201902166990275,0.9787004351718471,0.21753341142220342,0.9787004351718471,0.9787004351718471,0.3280403844246828,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"core_ben(29m,x1.0),demon(x0.0)",0.0,1.0,-1.565796580655742,0.9385116911060615,-0.061488308893938526,0.0,0.9385116911060615,-0.06412134792008439,11,1.1600000000000001,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.12235429135831771,p_adj,0.0926868831028489,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,0.01746825248508943,-0.011728681818181819,0.014926543378995405,0.0,0.0926868831028489,0.0,0,,0.05,4.5
10861600|Trey Murphy|PRA|DEMON|39.5|OVER,10861600,138996,2026-03-26,0,DET,trey murphy,Trey Murphy,NOP,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-26T19:00:00.000-04:00,2026-03-26 05:37:31.584000+00:00,4.5,DET,NOP,-4.5,4.5,4.5,rotowire,True,ok,1.0,0.15243475652434757,0.15243475652434757,0.1442923760327512,0.16052762646031488,0.16443355664433557,0.16443355664433557,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,6.074953248492925,6.074953248492925,1.0,1.0,0,,0.76,0.76,False,0.35,True,star,-6.074953248492925,35.981975887474725,0.10384066597203079,0.01666929563854849,0.016235250427563686,0.01666929563854849,0.01666929563854849,1.08,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.0,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0977718434231372,1.4367578355810768,1.08,0.1442923760327512,0.1442923760327512,0.0,True,0.0,0.20199167534961512,0.0,0.0,0.0,0.016235250427563686,0.00814238049159638,0.05,1.0,False,0.0,0.0,0.0,0.0,0.1442923760327512,35.981975887474725,3.686271207287859,0.7640618455226023,0.23718593973905927,0.7640618455226023,0.7640618455226023,0.30834172166077706,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"star_ben(36m,x0.4),demon(x0.0)",0.0,1.0,-1.1959017883556589,0.9385116911060615,-0.061488308893938526,0.0,0.9385116911060615,-0.05005890839377636,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.1442923760327512,p_adj,0.07922448185931688,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,-0.038786079365079384,-0.03667822935779819,-0.06298862613430128,0.0,0.07922448185931688,0.0,0,,0.05,4.5
10861613|Zion Williamson|PRA|DEMON|39.5|OVER,10861613,138996,2026-03-26,0,DET,zion williamson,Zion Williamson,NOP,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-26T19:00:00.000-04:00,2026-03-26 06:38:11.404000+00:00,4.5,DET,NOP,-4.5,4.5,4.5,rotowire,True,ok,1.0,0.07124287571242875,0.07124287571242875,0.06834066001803138,0.07799055274043853,0.07944205579442055,0.07944205579442055,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,4.68488301925411,4.68488301925411,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.68488301925411,31.017439354478963,0.1270394907375164,0.009907880102482725,0.009649892722407155,0.009907880102482725,0.009907880102482725,1.08,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.0,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2734771413132833,1.4999751937596708,1.08,0.06834066001803138,0.06834066001803138,0.0,True,0.0,0.0,0.0,0.0,0.0,0.009649892722407155,0.0029022156943973726,0.05,1.0,False,0.0,0.0,0.0,0.0,0.06834066001803138,31.017439354478963,4.265456447354224,0.8489988011877232,0.170248410931419,0.8489988011877232,0.8489988011877232,0.2213229342108447,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"core_ben(31m,x1.0),demon(x0.0)",0.0,1.0,-2.1665672520058363,0.9385116911060615,-0.061488308893938526,0.0,0.9385116911060615,-0.05562370829551522,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.06834066001803138,p_adj,0.03168710495735938,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,True,0.36,-0.1007765170603675,-0.0875104125874126,-0.14342591729323312,-0.45,0.03168710495735938,0.0,0,,0.05,4.5
10861643|Daniss Jenkins|PRA|DEMON|39.5|OVER,10861643,138996,2026-03-26,1,NOP,daniss jenkins,Daniss Jenkins,DET,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-26T19:00:00.000-04:00,2026-03-26 06:33:02.396000+00:00,-4.5,DET,NOP,-4.5,4.5,-4.5,rotowire,True,ok,1.0,0.14733526647335266,0.14733526647335266,0.1419211727502336,0.14814562983220522,0.15063493650634938,0.15063493650634938,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,4.238433748465033,4.238433748465033,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.238433748465033,29.422977673089402,0.043139081021334263,0.006390866328288095,0.006224457081971613,0.006390866328288095,0.006390866328288095,1.08,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.0,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3424881886148172,1.8255657280615336,1.08,0.1419211727502336,0.1419211727502336,0.0,True,0.0,0.9607614872333218,0.0,0.0,0.0,0.006224457081971613,0.005414093723119046,0.05,1.0,False,0.0,0.0,0.0,0.0,0.1419211727502336,29.422977673089402,11.60078012124477,0.735382006782265,0.28969346477956753,0.735382006782265,0.735382006782265,0.3766015042134378,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"core_ben(29m,x1.0),demon(x0.0)",0.0,1.0,-2.0956847690523817,1.0,0.0,0.0,1.0,0.0,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.1419211727502336,p_adj,0.4257812538339774,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,0.026293285714285686,0.05184027586206896,0.021939742230347337,-0.5,0.4257812538339774,0.0,0,oddsapi,0.05,-4.5
10861650|Jalen Duren|PR|DEMON|39.5|OVER,10861650,138996,2026-03-26,1,NOP,jalen duren,Jalen Duren,DET,PR,PTS+REBS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-26T19:00:00.000-04:00,2026-03-26 05:36:14.679000+00:00,-4.5,DET,NOP,-4.5,4.5,-4.5,rotowire,True,ok,1.0,0.36001399860014,0.36001399860014,0.34627186529250376,0.3654363321181537,0.3718128187181282,0.3718128187181282,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,4.398296784457447,4.398296784457447,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.398296784457447,29.99391708734802,0.05384473887297784,0.01967682387760079,0.01916446682564993,0.01967682387760079,0.01967682387760079,1.1,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.03,1.08,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.31693369308745,1.1225996786324253,1.1124,0.34627186529250376,0.34627186529250376,0.0,True,0.0,0.8269407640877772,0.0,0.0,0.0,0.01916446682564993,0.01374213330763624,0.05,1.0,False,0.0,0.0,0.0,0.0,0.34627186529250376,29.99391708734802,8.415123435952257,1.1731106984564315,0.26657227619056256,1.1731106984564315,1.1731106984564315,0.34654395904773133,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"core_ben(30m,x1.0),demon(x0.0)",0.0,1.0,-0.5395272032272583,1.0,0.0,0.0,1.0,0.0,50,1.0,0,[],0.0,[],"[""PTS"", ""REB""]","[1.0, 1.0]","[""no_outs"", ""no_outs""]",0.0,OK,,,,0.34627186529250376,p_adj,0.16759590580433878,p_adj,PR|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,0.015132463709677413,-0.0031286050955414146,0.008265948598130846,-0.4,0.16759590580433878,0.0,0,"oddsapi,rotowire",0.05,-4.5
10862104|Jalen Duren|PRA|DEMON|39.5|OVER,10862104,138996,2026-03-26,1,NOP,jalen duren,Jalen Duren,DET,PRA,PTS+REBS+ASTS,1,39.5,OVER,DEMON,1,0,,,0,demon,2026-03-26T19:00:00.000-04:00,2026-03-26 05:55:48.509000+00:00,-4.5,DET,NOP,-4.5,4.5,-4.5,rotowire,True,ok,1.0,0.3928107189281072,0.3928107189281072,0.3778166984589921,0.3989481754023517,0.4059094090590941,0.4059094090590941,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,4.398296784457447,4.398296784457447,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.398296784457447,29.99391708734802,0.05438405998211034,0.021696421500834975,0.02113147694335965,0.021696421500834975,0.021696421500834975,1.0712000000000002,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.03,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.31693369308745,1.0727443691526009,1.0712000000000002,0.3778166984589921,0.3778166984589921,0.0,True,0.0,0.8201992502236207,0.0,0.0,0.0,0.02113147694335965,0.014994020469115132,0.05,1.0,False,0.0,0.0,0.0,0.0,0.3778166984589921,29.99391708734802,8.415123435952257,1.2276304877067246,0.2565046415354175,1.2276304877067246,1.2276304877067246,0.3334560339960428,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"core_ben(30m,x1.0),demon(x0.0)",0.0,1.0,-0.34815434467837725,1.0,0.0,0.0,1.0,0.0,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.3778166984589921,p_adj,0.3278215586485668,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,0.015132463709677413,0.0433768913043478,0.008265948598130846,-0.25,0.3278215586485668,0.0,0,"oddsapi,rotowire",0.05,-4.5
10861932|Jalen Duren|PRA|STANDARD|36.5|OVER,10861932,138996,2026-03-26,1,NOP,jalen duren,Jalen Duren,DET,PRA,PTS+REBS+ASTS,1,36.5,OVER,STANDARD,1,0,,,0,standard,2026-03-26T19:00:00.000-04:00,2026-03-26 11:10:08.907000+00:00,-4.5,DET,NOP,-4.5,4.5,-4.5,rotowire,True,ok,1.0,0.46000399960004,0.46000399960004,0.44244513714155354,0.4675442651746984,0.4757024297570243,0.4757024297570243,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,4.398296784457447,4.398296784457447,1.0,1.0,0,,0.76,0.76,False,0.35,False,starter,-4.398296784457447,29.99391708734802,0.05511808962989268,0.025770146713841337,0.025099128033144846,0.025770146713841337,0.025770146713841337,1.0712000000000002,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.03,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2169134125997956,0.9912701132675932,1.0712000000000002,0.44244513714155354,0.44244513714155354,0.0,True,0.0,0.8110238796263416,0.0,0.0,0.0,0.025099128033144846,0.01755886245848648,0.05,1.0,False,0.0,0.0,0.0,0.0,0.44244513714155354,29.99391708734802,8.415123435952257,1.2276304877067246,0.2565046415354175,1.2276304877067246,1.2276304877067246,0.3334560339960428,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"core_ben(30m,x1.0)",0.0,1.0,0.041781213169389354,1.0,0.0,0.0,1.0,0.0,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.44244513714155354,p_adj,0.6254078838655293,p_adj,PRA|OVER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,0.015132463709677413,0.0433768913043478,0.008265948598130846,-0.2,0.6254078838655293,0.0,0,"oddsapi,rotowire",0.05,-4.5
10861932|Jalen Duren|PRA|STANDARD|36.5|UNDER,10861932,138996,2026-03-26,1,NOP,jalen duren,Jalen Duren,DET,PRA,PTS+REBS+ASTS,1,36.5,UNDER,STANDARD,0,1,,,0,standard,2026-03-26T19:00:00.000-04:00,2026-03-26 11:10:08.907000+00:00,-4.5,DET,NOP,-4.5,4.5,-4.5,rotowire,True,ok,1.0,0.5376962303769623,0.5376962303769623,0.5505315531228836,0.5369763940366598,0.5288971102889711,0.5288971102889711,0.22020422221166874,0.22744902143760004,-0.007244799225931301,0.0,4.398296784457447,4.398296784457447,1.0,1.0,0,,0.74,0.74,True,0.35,False,starter,-4.398296784457447,29.99391708734802,0.11264764682380467,0.056323823411902334,0.0,0.0,0.0,1.0712000000000002,1.06,1.06,1.026734740737223,0.4455790122870485,1.0,1.03,1.04,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2169134125997956,0.9912701132675932,1.0712000000000002,0.5548572296009584,0.5548572296009584,0.0,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,False,0.11264764682380467,0.0548572296009584,0.056323823411902334,0.0043256764780748025,0.5548572296009584,29.99391708734802,8.415123435952257,1.2276304877067246,0.2565046415354175,1.2276304877067246,1.2276304877067246,0.6669120679920856,1.0,False,1.0,1.0,1.0,1.0,0.94,1.08,1.1,1.0,no_outs,"core_ben(30m,x1.0)",0.0,1.0,0.041781213169389354,1.0,0.0,0.0,1.0,0.0,50,1.0,0,[],0.0,[],"[""PTS"", ""REB"", ""AST""]","[1.0, 1.0, 1.0]","[""no_outs"", ""no_outs"", ""no_outs""]",0.0,OK,,,,0.5505315531228836,p_adj,0.6193753417643624,p_adj,PRA|UNDER,1.0,1.0,1.0,1.0,1.0,True,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0,False,0.0,False,0.0,0.015132463709677413,0.0433768913043478,0.050870205128205115,0.19999999999999996,0.6193753417643624,-0.9999855300706169,2,"oddsapi,rotowire",0.05,-4.5
