n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Coby White OVER PA 11.5 (GOBLIN) [id:10653362] | Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | LaMelo Ball OVER PTS 24.5 (DEMON) [id:10643997],0.08430198225001136,20.0,1.0,20.0,1.686039645000227,20.0,atlas,0.6100237533294214,0.05504926721058608,Coby White OVER PA 11.5 (GOBLIN) [id:10653362] | Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080] | Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159] | Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136] | LaMelo Ball OVER PTS 24.5 (DEMON) [id:10643997],0.0,0.0,0.0,0.0,0.0,0,0.0,1.686039645000227,"['coby white', 'norman powell', 'tyler herro', 'ryan kalkbrenner', 'lamelo ball']",1,Coby White OVER PA 11.5 (GOBLIN) [id:10653362],Norman Powell OVER PTS 14.5 (GOBLIN) [id:10644080],Tyler Herro OVER PTS 21.5 (STANDARD) [id:10644159],Ryan Kalkbrenner OVER REB 4.5 (STANDARD) [id:10644136],LaMelo Ball OVER PTS 24.5 (DEMON) [id:10643997],0,
5,Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10644541] | Jalen Green OVER RA 5.5 (GOBLIN) [id:10649354] | Bam Adebayo OVER RA 12.5 (STANDARD) [id:10650494] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910] | Grayson Allen OVER PRA 22.5 (DEMON) [id:10649767],0.07636911180841889,20.0,1.0,20.0,1.5273822361683778,20.0,atlas,0.5978739511365128,0.08036969045510516,Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10644541] | Jalen Green OVER RA 5.5 (GOBLIN) [id:10649354] | Bam Adebayo OVER RA 12.5 (STANDARD) [id:10650494] | Grant Williams OVER PA 7.5 (STANDARD) [id:10643910] | Grayson Allen OVER PRA 22.5 (DEMON) [id:10649767],0.0,0.0,0.0,0.0,0.0,0,0.0,1.5273822361683778,"['miles bridges', 'jalen green', 'bam adebayo', 'grant williams', 'grayson allen']",1,Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10644541],Jalen Green OVER RA 5.5 (GOBLIN) [id:10649354],Bam Adebayo OVER RA 12.5 (STANDARD) [id:10650494],Grant Williams OVER PA 7.5 (STANDARD) [id:10643910],Grayson Allen OVER PRA 22.5 (DEMON) [id:10649767],0,
5,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224] | Miles Bridges OVER PTS 13.5 (GOBLIN) [id:10645632] | Grant Williams OVER PR 9 (STANDARD) [id:10643911] | Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488] | Isaiah Hartenstein OVER REB 9.5 (DEMON) [id:10645003],0.07599629249791182,20.0,1.0,20.0,1.5199258499582364,20.0,atlas,0.5973561608864559,0.07392125288346331,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224] | Miles Bridges OVER PTS 13.5 (GOBLIN) [id:10645632] | Grant Williams OVER PR 9 (STANDARD) [id:10643911] | Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488] | Isaiah Hartenstein OVER REB 9.5 (DEMON) [id:10645003],0.0,0.0,0.0,0.0,0.0,0,0.0,1.5199258499582364,"['norman powell', 'miles bridges', 'grant williams', 'davion mitchell', 'isaiah hartenstein']",1,Norman Powell OVER PRA 25.5 (GOBLIN) [id:10654224],Miles Bridges OVER PTS 13.5 (GOBLIN) [id:10645632],Grant Williams OVER PR 9 (STANDARD) [id:10643911],Davion Mitchell OVER PRA 15.5 (STANDARD) [id:10644488],Isaiah Hartenstein OVER REB 9.5 (DEMON) [id:10645003],0,
5,Grayson Allen OVER PRA 18.5 (GOBLIN) [id:10649764] | Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | Donte DiVincenzo OVER REB 4.5 (STANDARD) [id:10652148] | Oso Ighodaro OVER PTS 6.5 (STANDARD) [id:10649464] | Brandon Miller OVER PRA 32.5 (DEMON) [id:10645573],0.07350542734991523,20.0,1.0,20.0,1.4701085469983046,20.0,atlas,0.5935820101257061,0.06370018876700048,Grayson Allen OVER PRA 18.5 (GOBLIN) [id:10649764] | Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818] | Donte DiVincenzo OVER REB 4.5 (STANDARD) [id:10652148] | Oso Ighodaro OVER PTS 6.5 (STANDARD) [id:10649464] | Brandon Miller OVER PRA 32.5 (DEMON) [id:10645573],0.0,0.0,0.0,0.0,0.0,0,0.0,1.4701085469983046,"['grayson allen', 'jalen green', 'donte divincenzo', 'oso ighodaro', 'brandon miller']",1,Grayson Allen OVER PRA 18.5 (GOBLIN) [id:10649764],Jalen Green OVER REB 2.5 (GOBLIN) [id:10652818],Donte DiVincenzo OVER REB 4.5 (STANDARD) [id:10652148],Oso Ighodaro OVER PTS 6.5 (STANDARD) [id:10649464],Brandon Miller OVER PRA 32.5 (DEMON) [id:10645573],0,
5,Miles Bridges OVER PTS 13.5 (GOBLIN) [id:10645632] | Ayo Dosunmu OVER PTS 11.5 (GOBLIN) [id:10652117] | Devin Booker OVER PR 31.5 (STANDARD) [id:10649192] | Luguentz Dort OVER PRA 11.5 (STANDARD) [id:10650512] | Naz Reid OVER RA 10.5 (DEMON) [id:10649443],0.06838080651680845,20.0,1.0,20.0,1.367616130336169,20.0,atlas,0.5852245095570048,0.08738022337784218,Miles Bridges OVER PTS 13.5 (GOBLIN) [id:10645632] | Ayo Dosunmu OVER PTS 11.5 (GOBLIN) [id:10652117] | Devin Booker OVER PR 31.5 (STANDARD) [id:10649192] | Luguentz Dort OVER PRA 11.5 (STANDARD) [id:10650512] | Naz Reid OVER RA 10.5 (DEMON) [id:10649443],0.0,0.0,0.0,0.0,0.0,0,0.0,1.367616130336169,"['miles bridges', 'ayo dosunmu', 'devin booker', 'luguentz dort', 'naz reid']",1,Miles Bridges OVER PTS 13.5 (GOBLIN) [id:10645632],Ayo Dosunmu OVER PTS 11.5 (GOBLIN) [id:10652117],Devin Booker OVER PR 31.5 (STANDARD) [id:10649192],Luguentz Dort OVER PRA 11.5 (STANDARD) [id:10650512],Naz Reid OVER RA 10.5 (DEMON) [id:10649443],0,
5,Pelle Larsson OVER AST 2.5 (GOBLIN) [id:10644101] | Donte DiVincenzo OVER PA 15.5 (GOBLIN) [id:10652985] | Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146] | VJ Edgecombe OVER REB 5 (STANDARD) [id:10651051] | Jaylon Tyson OVER PTS 11.5 (DEMON) [id:10646790],0.06164032842129576,20.0,1.0,20.0,1.2328065684259153,20.0,atlas,0.5734312128124577,0.09357251358662377,Pelle Larsson OVER AST 2.5 (GOBLIN) [id:10644101] | Donte DiVincenzo OVER PA 15.5 (GOBLIN) [id:10652985] | Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146] | VJ Edgecombe OVER REB 5 (STANDARD) [id:10651051] | Jaylon Tyson OVER PTS 11.5 (DEMON) [id:10646790],0.0,0.0,0.0,0.0,0.0,0,0.0,1.2328065684259153,"['pelle larsson', 'donte divincenzo', 'collin gillespie', 'vj edgecombe', 'jaylon tyson']",1,Pelle Larsson OVER AST 2.5 (GOBLIN) [id:10644101],Donte DiVincenzo OVER PA 15.5 (GOBLIN) [id:10652985],Collin Gillespie OVER PRA 19.5 (STANDARD) [id:10649146],VJ Edgecombe OVER REB 5 (STANDARD) [id:10651051],Jaylon Tyson OVER PTS 11.5 (DEMON) [id:10646790],0,
5,Grayson Allen OVER PA 14.5 (GOBLIN) [id:10652204] | Donte DiVincenzo OVER PA 14.5 (GOBLIN) [id:10652330] | Kevin Porter OVER AST 6.5 (STANDARD) [id:10645188] | Wendell Carter OVER PRA 21.5 (STANDARD) [id:10648772] | Naz Reid OVER PTS 19.5 (DEMON) [id:10649423],0.060193012079667506,20.0,1.0,20.0,1.2038602415933501,20.0,atlas,0.5705577226670788,0.09390400184160154,Grayson Allen OVER PA 14.5 (GOBLIN) [id:10652204] | Donte DiVincenzo OVER PA 14.5 (GOBLIN) [id:10652330] | Kevin Porter OVER AST 6.5 (STANDARD) [id:10645188] | Wendell Carter OVER PRA 21.5 (STANDARD) [id:10648772] | Naz Reid OVER PTS 19.5 (DEMON) [id:10649423],0.0,0.0,0.0,0.0,0.0,0,0.0,1.2038602415933501,"['grayson allen', 'donte divincenzo', 'kevin porter', 'wendell carter', 'naz reid']",1,Grayson Allen OVER PA 14.5 (GOBLIN) [id:10652204],Donte DiVincenzo OVER PA 14.5 (GOBLIN) [id:10652330],Kevin Porter OVER AST 6.5 (STANDARD) [id:10645188],Wendell Carter OVER PRA 21.5 (STANDARD) [id:10648772],Naz Reid OVER PTS 19.5 (DEMON) [id:10649423],0,
5,Grayson Allen OVER PR 15.5 (GOBLIN) [id:10652989] | Evan Mobley OVER REB 6.5 (GOBLIN) [id:10652294] | Dean Wade OVER PR 9.5 (STANDARD) [id:10645775] | Pelle Larsson OVER PTS 11.5 (STANDARD) [id:10644109] | Jalen Green OVER PRA 32.5 (DEMON) [id:10649342],0.06001557622341961,20.0,1.0,20.0,1.2003115244683922,20.0,atlas,0.5700713671146989,0.09279666238033997,Grayson Allen OVER PR 15.5 (GOBLIN) [id:10652989] | Evan Mobley OVER REB 6.5 (GOBLIN) [id:10652294] | Dean Wade OVER PR 9.5 (STANDARD) [id:10645775] | Pelle Larsson OVER PTS 11.5 (STANDARD) [id:10644109] | Jalen Green OVER PRA 32.5 (DEMON) [id:10649342],0.0,0.0,0.0,0.0,0.0,0,0.0,1.2003115244683922,"['grayson allen', 'evan mobley', 'dean wade', 'pelle larsson', 'jalen green']",1,Grayson Allen OVER PR 15.5 (GOBLIN) [id:10652989],Evan Mobley OVER REB 6.5 (GOBLIN) [id:10652294],Dean Wade OVER PR 9.5 (STANDARD) [id:10645775],Pelle Larsson OVER PTS 11.5 (STANDARD) [id:10644109],Jalen Green OVER PRA 32.5 (DEMON) [id:10649342],0,
5,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Ryan Rollins OVER PTS 11.5 (GOBLIN) [id:10649716] | Bam Adebayo OVER PA 24.5 (STANDARD) [id:10643798] | Chet Holmgren OVER PRA 27 (STANDARD) [id:10644989] | Luguentz Dort OVER PR 11.5 (DEMON) [id:10648451],0.05935546132517668,20.0,1.0,20.0,1.1871092265035337,20.0,atlas,0.5688632770069729,0.12103310858972963,James Harden OVER AST 5.5 (GOBLIN) [id:10645143] | Ryan Rollins OVER PTS 11.5 (GOBLIN) [id:10649716] | Bam Adebayo OVER PA 24.5 (STANDARD) [id:10643798] | Chet Holmgren OVER PRA 27 (STANDARD) [id:10644989] | Luguentz Dort OVER PR 11.5 (DEMON) [id:10648451],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1871092265035337,"['james harden', 'ryan rollins', 'bam adebayo', 'chet holmgren', 'luguentz dort']",1,James Harden OVER AST 5.5 (GOBLIN) [id:10645143],Ryan Rollins OVER PTS 11.5 (GOBLIN) [id:10649716],Bam Adebayo OVER PA 24.5 (STANDARD) [id:10643798],Chet Holmgren OVER PRA 27 (STANDARD) [id:10644989],Luguentz Dort OVER PR 11.5 (DEMON) [id:10648451],0,
5,Wendell Carter OVER REB 7.5 (GOBLIN) [id:10645986] | Sam Merrill OVER FG3M 1.5 (GOBLIN) [id:10646825] | Jalen Suggs OVER PRA 24.5 (STANDARD) [id:10645944] | Oso Ighodaro OVER RA 8 (STANDARD) [id:10649482] | Myles Turner OVER PTS 14.5 (DEMON) [id:10646694],0.058190140019122046,20.0,1.0,20.0,1.163802800382441,20.0,atlas,0.5663967729088951,0.10368404047044925,Wendell Carter OVER REB 7.5 (GOBLIN) [id:10645986] | Sam Merrill OVER FG3M 1.5 (GOBLIN) [id:10646825] | Jalen Suggs OVER PRA 24.5 (STANDARD) [id:10645944] | Oso Ighodaro OVER RA 8 (STANDARD) [id:10649482] | Myles Turner OVER PTS 14.5 (DEMON) [id:10646694],0.0,0.0,0.0,0.0,0.0,0,0.0,1.163802800382441,"['wendell carter', 'sam merrill', 'jalen suggs', 'oso ighodaro', 'myles turner']",1,Wendell Carter OVER REB 7.5 (GOBLIN) [id:10645986],Sam Merrill OVER FG3M 1.5 (GOBLIN) [id:10646825],Jalen Suggs OVER PRA 24.5 (STANDARD) [id:10645944],Oso Ighodaro OVER RA 8 (STANDARD) [id:10649482],Myles Turner OVER PTS 14.5 (DEMON) [id:10646694],0,
5,Donte DiVincenzo OVER PRA 20.5 (GOBLIN) [id:10652987] | Devin Booker OVER AST 3.5 (GOBLIN) [id:10649177] | Evan Mobley OVER PTS 18.5 (STANDARD) [id:10645109] | Tre Johnson OVER PTS 12.5 (STANDARD) [id:10648420] | Jaylon Tyson OVER RA 6.5 (DEMON) [id:10646797],0.057788993372829486,20.0,1.0,20.0,1.1557798674565898,20.0,atlas,0.5661602278842702,0.12528157035804324,Donte DiVincenzo OVER PRA 20.5 (GOBLIN) [id:10652987] | Devin Booker OVER AST 3.5 (GOBLIN) [id:10649177] | Evan Mobley OVER PTS 18.5 (STANDARD) [id:10645109] | Tre Johnson OVER PTS 12.5 (STANDARD) [id:10648420] | Jaylon Tyson OVER RA 6.5 (DEMON) [id:10646797],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1557798674565898,"['donte divincenzo', 'devin booker', 'evan mobley', 'tre johnson', 'jaylon tyson']",1,Donte DiVincenzo OVER PRA 20.5 (GOBLIN) [id:10652987],Devin Booker OVER AST 3.5 (GOBLIN) [id:10649177],Evan Mobley OVER PTS 18.5 (STANDARD) [id:10645109],Tre Johnson OVER PTS 12.5 (STANDARD) [id:10648420],Jaylon Tyson OVER RA 6.5 (DEMON) [id:10646797],0,
5,Devin Booker OVER PTS 23.5 (GOBLIN) [id:10652321] | Ayo Dosunmu OVER PRA 19.5 (GOBLIN) [id:10652198] | Jalen Duren OVER PTS 20.5 (STANDARD) [id:10647477] | Ajay Mitchell OVER PA 17 (STANDARD) [id:10644951] | Sam Merrill OVER PTS 11.5 (DEMON) [id:10646833],0.0576436770191991,20.0,1.0,20.0,1.152873540383982,20.0,atlas,0.5660984311332035,0.12795106181011792,Devin Booker OVER PTS 23.5 (GOBLIN) [id:10652321] | Ayo Dosunmu OVER PRA 19.5 (GOBLIN) [id:10652198] | Jalen Duren OVER PTS 20.5 (STANDARD) [id:10647477] | Ajay Mitchell OVER PA 17 (STANDARD) [id:10644951] | Sam Merrill OVER PTS 11.5 (DEMON) [id:10646833],0.0,0.0,0.0,0.0,0.0,0,0.0,1.152873540383982,"['devin booker', 'ayo dosunmu', 'jalen duren', 'ajay mitchell', 'sam merrill']",1,Devin Booker OVER PTS 23.5 (GOBLIN) [id:10652321],Ayo Dosunmu OVER PRA 19.5 (GOBLIN) [id:10652198],Jalen Duren OVER PTS 20.5 (STANDARD) [id:10647477],Ajay Mitchell OVER PA 17 (STANDARD) [id:10644951],Sam Merrill OVER PTS 11.5 (DEMON) [id:10646833],0,
5,Pelle Larsson OVER PR 11.5 (GOBLIN) [id:10652635] | Kevin Porter OVER AST 4.5 (GOBLIN) [id:10645187] | Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561] | Andrew Nembhard OVER PR 16.5 (STANDARD) [id:10650928] | Luguentz Dort OVER REB 3.5 (DEMON) [id:10645017],0.05687931782326698,20.0,1.0,20.0,1.1375863564653397,20.0,atlas,0.5657226330821666,0.13135274809893677,Pelle Larsson OVER PR 11.5 (GOBLIN) [id:10652635] | Kevin Porter OVER AST 4.5 (GOBLIN) [id:10645187] | Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561] | Andrew Nembhard OVER PR 16.5 (STANDARD) [id:10650928] | Luguentz Dort OVER REB 3.5 (DEMON) [id:10645017],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1375863564653397,"['pelle larsson', 'kevin porter', 'rudy gobert', 'andrew nembhard', 'luguentz dort']",1,Pelle Larsson OVER PR 11.5 (GOBLIN) [id:10652635],Kevin Porter OVER AST 4.5 (GOBLIN) [id:10645187],Rudy Gobert OVER REB 11.5 (STANDARD) [id:10649561],Andrew Nembhard OVER PR 16.5 (STANDARD) [id:10650928],Luguentz Dort OVER REB 3.5 (DEMON) [id:10645017],0,
5,Chet Holmgren OVER REB 6.5 (GOBLIN) [id:10646678] | Jalen Green OVER PR 19.5 (GOBLIN) [id:10652486] | Tobias Harris OVER PTS 12.5 (STANDARD) [id:10647495] | Wendell Carter OVER REB 8.5 (STANDARD) [id:10645990] | James Harden OVER PTS 24.5 (DEMON) [id:10645154],0.056350449761811826,20.0,1.0,20.0,1.1270089952362365,20.0,atlas,0.5635041989197649,0.11442674416727398,Chet Holmgren OVER REB 6.5 (GOBLIN) [id:10646678] | Jalen Green OVER PR 19.5 (GOBLIN) [id:10652486] | Tobias Harris OVER PTS 12.5 (STANDARD) [id:10647495] | Wendell Carter OVER REB 8.5 (STANDARD) [id:10645990] | James Harden OVER PTS 24.5 (DEMON) [id:10645154],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1270089952362365,"['chet holmgren', 'jalen green', 'tobias harris', 'wendell carter', 'james harden']",1,Chet Holmgren OVER REB 6.5 (GOBLIN) [id:10646678],Jalen Green OVER PR 19.5 (GOBLIN) [id:10652486],Tobias Harris OVER PTS 12.5 (STANDARD) [id:10647495],Wendell Carter OVER REB 8.5 (STANDARD) [id:10645990],James Harden OVER PTS 24.5 (DEMON) [id:10645154],0,
5,Devin Booker OVER PRA 33.5 (GOBLIN) [id:10649197] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Stephon Castle OVER PTS 17.5 (STANDARD) [id:10649873] | Keldon Johnson OVER PR 17.5 (STANDARD) [id:10650460] | Ajay Mitchell OVER PRA 24.5 (DEMON) [id:10648252],0.05620419762320405,20.0,1.0,20.0,1.1240839524640809,20.0,atlas,0.5638219142704465,0.14352260335457395,Devin Booker OVER PRA 33.5 (GOBLIN) [id:10649197] | Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826] | Stephon Castle OVER PTS 17.5 (STANDARD) [id:10649873] | Keldon Johnson OVER PR 17.5 (STANDARD) [id:10650460] | Ajay Mitchell OVER PRA 24.5 (DEMON) [id:10648252],0.0,0.0,0.0,0.0,0.0,0,0.0,1.1240839524640809,"['devin booker', 'brandon miller', 'stephon castle', 'keldon johnson', 'ajay mitchell']",1,Devin Booker OVER PRA 33.5 (GOBLIN) [id:10649197],Brandon Miller OVER PTS 14.5 (GOBLIN) [id:10643826],Stephon Castle OVER PTS 17.5 (STANDARD) [id:10649873],Keldon Johnson OVER PR 17.5 (STANDARD) [id:10650460],Ajay Mitchell OVER PRA 24.5 (DEMON) [id:10648252],0,
