n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Trey Murphy OVER PTS 14.5 (GOBLIN) [id:10670781] | John Collins OVER PRA 14.5 (GOBLIN) [id:10672610] | Jarace Walker UNDER PRA 27.5 (STANDARD) [id:10675819] | Bones Hyland UNDER PRA 22.5 (STANDARD) [id:10677203] | Rui Hachimura OVER PA 9.5 (DEMON) [id:10688488],0.26870028504952304,20.0,1.0,20.0,5.374005700990461,20.0,atlas,0.784624948343145,0.03258552138552627,Trey Murphy OVER PTS 14.5 (GOBLIN) [id:10670781] | John Collins OVER PRA 14.5 (GOBLIN) [id:10672610] | Jarace Walker UNDER PRA 27.5 (STANDARD) [id:10675819] | Bones Hyland UNDER PRA 22.5 (STANDARD) [id:10677203] | Rui Hachimura OVER PA 9.5 (DEMON) [id:10688488],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.26870028504952304,"['trey murphy', 'john collins', 'jarace walker', 'bones hyland', 'rui hachimura']",1,Trey Murphy OVER PTS 14.5 (GOBLIN) [id:10670781],John Collins OVER PRA 14.5 (GOBLIN) [id:10672610],Jarace Walker UNDER PRA 27.5 (STANDARD) [id:10675819],Bones Hyland UNDER PRA 22.5 (STANDARD) [id:10677203],Rui Hachimura OVER PA 9.5 (DEMON) [id:10688488],0,
5,Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101] | John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Drake Powell UNDER PRA 11.5 (STANDARD) [id:10692003] | Cason Wallace UNDER REB 3.5 (STANDARD) [id:10692229] | Rui Hachimura OVER FG3M 1.5 (DEMON) [id:10674095],0.23869201608293186,20.0,1.0,20.0,4.773840321658637,20.0,atlas,0.764267498205763,0.02249091976187375,Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101] | John Collins OVER PTS 7.5 (GOBLIN) [id:10671659] | Drake Powell UNDER PRA 11.5 (STANDARD) [id:10692003] | Cason Wallace UNDER REB 3.5 (STANDARD) [id:10692229] | Rui Hachimura OVER FG3M 1.5 (DEMON) [id:10674095],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.23869201608293186,"['jeremiah fears', 'john collins', 'drake powell', 'cason wallace', 'rui hachimura']",1,Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101],John Collins OVER PTS 7.5 (GOBLIN) [id:10671659],Drake Powell UNDER PRA 11.5 (STANDARD) [id:10692003],Cason Wallace UNDER REB 3.5 (STANDARD) [id:10692229],Rui Hachimura OVER FG3M 1.5 (DEMON) [id:10674095],0,
5,Rui Hachimura OVER PTS 4.5 (GOBLIN) [id:10674112] | Jeremiah Fears OVER PR 9.5 (GOBLIN) [id:10692092] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jaylin Williams UNDER PA 16.5 (STANDARD) [id:10692758] | Khris Middleton OVER REB 3.5 (DEMON) [id:10669925],0.2316151998899781,20.0,1.0,20.0,4.632303997799562,20.0,atlas,0.7669360468582488,0.034815684539564,Rui Hachimura OVER PTS 4.5 (GOBLIN) [id:10674112] | Jeremiah Fears OVER PR 9.5 (GOBLIN) [id:10692092] | Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371] | Jaylin Williams UNDER PA 16.5 (STANDARD) [id:10692758] | Khris Middleton OVER REB 3.5 (DEMON) [id:10669925],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2316151998899781,"['rui hachimura', 'jeremiah fears', 'leonard miller', 'jaylin williams', 'khris middleton']",1,Rui Hachimura OVER PTS 4.5 (GOBLIN) [id:10674112],Jeremiah Fears OVER PR 9.5 (GOBLIN) [id:10692092],Leonard Miller UNDER PTS 10.5 (STANDARD) [id:10670371],Jaylin Williams UNDER PA 16.5 (STANDARD) [id:10692758],Khris Middleton OVER REB 3.5 (DEMON) [id:10669925],0,
5,Rui Hachimura OVER PRA 8.5 (GOBLIN) [id:10674120] | Jabari Smith OVER PTS 9.5 (GOBLIN) [id:10669422] | Jaylin Williams UNDER RA 12.5 (STANDARD) [id:10697213] | Danny Wolf UNDER PRA 19.5 (STANDARD) [id:10690604] | Zaccharie Risacher OVER PRA 12.5 (DEMON) [id:10672540],0.23094565073153517,20.0,1.0,20.0,4.618913014630703,20.0,atlas,0.7652433007388357,0.05119295155368805,Rui Hachimura OVER PRA 8.5 (GOBLIN) [id:10674120] | Jabari Smith OVER PTS 9.5 (GOBLIN) [id:10669422] | Jaylin Williams UNDER RA 12.5 (STANDARD) [id:10697213] | Danny Wolf UNDER PRA 19.5 (STANDARD) [id:10690604] | Zaccharie Risacher OVER PRA 12.5 (DEMON) [id:10672540],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.23094565073153517,"['rui hachimura', 'jabari smith', 'jaylin williams', 'danny wolf', 'zaccharie risacher']",1,Rui Hachimura OVER PRA 8.5 (GOBLIN) [id:10674120],Jabari Smith OVER PTS 9.5 (GOBLIN) [id:10669422],Jaylin Williams UNDER RA 12.5 (STANDARD) [id:10697213],Danny Wolf UNDER PRA 19.5 (STANDARD) [id:10690604],Zaccharie Risacher OVER PRA 12.5 (DEMON) [id:10672540],0,
5,Luka Dončić OVER PTS 24.5 (GOBLIN) [id:10669496] | Saddiq Bey OVER REB 3.5 (GOBLIN) [id:10692255] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Jaylin Williams UNDER RA 12.5 (STANDARD) [id:10697213] | Collin Sexton OVER AST 2.5 (DEMON) [id:10689027],0.22899184519039972,20.0,1.0,20.0,4.579836903807994,20.0,atlas,0.7614354576565946,0.03001515862167987,Luka Dončić OVER PTS 24.5 (GOBLIN) [id:10669496] | Saddiq Bey OVER REB 3.5 (GOBLIN) [id:10692255] | Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196] | Jaylin Williams UNDER RA 12.5 (STANDARD) [id:10697213] | Collin Sexton OVER AST 2.5 (DEMON) [id:10689027],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.22899184519039972,"['luka dončić', 'saddiq bey', 'bones hyland', 'jaylin williams', 'collin sexton']",1,Luka Dončić OVER PTS 24.5 (GOBLIN) [id:10669496],Saddiq Bey OVER REB 3.5 (GOBLIN) [id:10692255],Bones Hyland UNDER PTS 14.5 (STANDARD) [id:10677196],Jaylin Williams UNDER RA 12.5 (STANDARD) [id:10697213],Collin Sexton OVER AST 2.5 (DEMON) [id:10689027],0,
5,Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622] | Amen Thompson OVER REB 6.5 (GOBLIN) [id:10669374] | Danny Wolf UNDER PR 17.5 (STANDARD) [id:10690600] | Julius Randle UNDER PR 32.5 (STANDARD) [id:10675439] | Rui Hachimura OVER REB 2.5 (DEMON) [id:10674122],0.22748034967589145,20.0,1.0,20.0,4.549606993517829,20.0,atlas,0.751529062867332,0.027949194940354354,Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622] | Amen Thompson OVER REB 6.5 (GOBLIN) [id:10669374] | Danny Wolf UNDER PR 17.5 (STANDARD) [id:10690600] | Julius Randle UNDER PR 32.5 (STANDARD) [id:10675439] | Rui Hachimura OVER REB 2.5 (DEMON) [id:10674122],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.22748034967589145,"['sandro mamukelashvili', 'amen thompson', 'danny wolf', 'julius randle', 'rui hachimura']",1,Sandro Mamukelashvili OVER REB 2.5 (GOBLIN) [id:10690622],Amen Thompson OVER REB 6.5 (GOBLIN) [id:10669374],Danny Wolf UNDER PR 17.5 (STANDARD) [id:10690600],Julius Randle UNDER PR 32.5 (STANDARD) [id:10675439],Rui Hachimura OVER REB 2.5 (DEMON) [id:10674122],0,
5,Tari Eason OVER PTS 5.5 (GOBLIN) [id:10678042] | Jeremiah Fears OVER PA 7.5 (GOBLIN) [id:10696589] | Jaylin Williams UNDER PTS 13 (STANDARD) [id:10692757] | Rudy Gobert UNDER PR 26.5 (STANDARD) [id:10675465] | Marcus Smart OVER AST 2.5 (DEMON) [id:10669513],0.2258539398487588,20.0,1.0,20.0,4.517078796975175,20.0,atlas,0.7583614577229536,0.02817633313219579,Tari Eason OVER PTS 5.5 (GOBLIN) [id:10678042] | Jeremiah Fears OVER PA 7.5 (GOBLIN) [id:10696589] | Jaylin Williams UNDER PTS 13 (STANDARD) [id:10692757] | Rudy Gobert UNDER PR 26.5 (STANDARD) [id:10675465] | Marcus Smart OVER AST 2.5 (DEMON) [id:10669513],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2258539398487588,"['tari eason', 'jeremiah fears', 'jaylin williams', 'rudy gobert', 'marcus smart']",1,Tari Eason OVER PTS 5.5 (GOBLIN) [id:10678042],Jeremiah Fears OVER PA 7.5 (GOBLIN) [id:10696589],Jaylin Williams UNDER PTS 13 (STANDARD) [id:10692757],Rudy Gobert UNDER PR 26.5 (STANDARD) [id:10675465],Marcus Smart OVER AST 2.5 (DEMON) [id:10669513],0,
5,John Collins OVER FG3M 0.5 (GOBLIN) [id:10672681] | Jabari Smith OVER PR 14.5 (GOBLIN) [id:10673024] | Bones Hyland UNDER PR 18 (STANDARD) [id:10677202] | Cason Wallace UNDER PRA 15.5 (STANDARD) [id:10692223] | Collin Sexton OVER AST 2.5 (DEMON) [id:10689027],0.2194842065098952,20.0,1.0,20.0,4.389684130197904,20.0,atlas,0.7531664081584356,0.03596036677667027,John Collins OVER FG3M 0.5 (GOBLIN) [id:10672681] | Jabari Smith OVER PR 14.5 (GOBLIN) [id:10673024] | Bones Hyland UNDER PR 18 (STANDARD) [id:10677202] | Cason Wallace UNDER PRA 15.5 (STANDARD) [id:10692223] | Collin Sexton OVER AST 2.5 (DEMON) [id:10689027],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2194842065098952,"['john collins', 'jabari smith', 'bones hyland', 'cason wallace', 'collin sexton']",1,John Collins OVER FG3M 0.5 (GOBLIN) [id:10672681],Jabari Smith OVER PR 14.5 (GOBLIN) [id:10673024],Bones Hyland UNDER PR 18 (STANDARD) [id:10677202],Cason Wallace UNDER PRA 15.5 (STANDARD) [id:10692223],Collin Sexton OVER AST 2.5 (DEMON) [id:10689027],0,
5,Jeremiah Fears OVER PA 9.5 (GOBLIN) [id:10692089] | Neemias Queta OVER PTS 5.5 (GOBLIN) [id:10673666] | Drake Powell UNDER PRA 11.5 (STANDARD) [id:10692003] | Bones Hyland UNDER PA 19.5 (STANDARD) [id:10677201] | Marcus Smart OVER REB 2.5 (DEMON) [id:10669523],0.2173633801177591,20.0,1.0,20.0,4.347267602355182,20.0,atlas,0.7525538924441885,0.03710907038598852,Jeremiah Fears OVER PA 9.5 (GOBLIN) [id:10692089] | Neemias Queta OVER PTS 5.5 (GOBLIN) [id:10673666] | Drake Powell UNDER PRA 11.5 (STANDARD) [id:10692003] | Bones Hyland UNDER PA 19.5 (STANDARD) [id:10677201] | Marcus Smart OVER REB 2.5 (DEMON) [id:10669523],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2173633801177591,"['jeremiah fears', 'neemias queta', 'drake powell', 'bones hyland', 'marcus smart']",1,Jeremiah Fears OVER PA 9.5 (GOBLIN) [id:10692089],Neemias Queta OVER PTS 5.5 (GOBLIN) [id:10673666],Drake Powell UNDER PRA 11.5 (STANDARD) [id:10692003],Bones Hyland UNDER PA 19.5 (STANDARD) [id:10677201],Marcus Smart OVER REB 2.5 (DEMON) [id:10669523],0,
5,Luka Dončić OVER AST 5.5 (GOBLIN) [id:10670477] | Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101] | Jaylin Williams UNDER PR 22.5 (STANDARD) [id:10692759] | Donte DiVincenzo UNDER PRA 23.5 (STANDARD) [id:10677241] | Zaccharie Risacher OVER REB 3.5 (DEMON) [id:10672543],0.21481538711125428,20.0,1.0,20.0,4.2963077422250855,20.0,atlas,0.7556327458746855,0.030283628420797626,Luka Dončić OVER AST 5.5 (GOBLIN) [id:10670477] | Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101] | Jaylin Williams UNDER PR 22.5 (STANDARD) [id:10692759] | Donte DiVincenzo UNDER PRA 23.5 (STANDARD) [id:10677241] | Zaccharie Risacher OVER REB 3.5 (DEMON) [id:10672543],0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.21481538711125428,"['luka dončić', 'jeremiah fears', 'jaylin williams', 'donte divincenzo', 'zaccharie risacher']",1,Luka Dončić OVER AST 5.5 (GOBLIN) [id:10670477],Jeremiah Fears OVER REB 1.5 (GOBLIN) [id:10692101],Jaylin Williams UNDER PR 22.5 (STANDARD) [id:10692759],Donte DiVincenzo UNDER PRA 23.5 (STANDARD) [id:10677241],Zaccharie Risacher OVER REB 3.5 (DEMON) [id:10672543],0,
