projection_id,source_projection_id,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at
9822011|Marcus Smart|PTS|STANDARD|10.5|OVER,9822011,Marcus Smart,LAL,PTS,POINTS,1,10.5,OVER,STANDARD,1,0,10.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:49.326000+00:00
9822011|Marcus Smart|PTS|STANDARD|10.5|UNDER,9822011,Marcus Smart,LAL,PTS,POINTS,1,10.5,UNDER,STANDARD,0,1,10.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:49.326000+00:00
9821989|LeBron James|PTS|STANDARD|22.5|OVER,9821989,LeBron James,LAL,PTS,POINTS,1,22.5,OVER,STANDARD,1,0,22.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:49.243000+00:00
9821989|LeBron James|PTS|STANDARD|22.5|UNDER,9821989,LeBron James,LAL,PTS,POINTS,1,22.5,UNDER,STANDARD,0,1,22.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:49.243000+00:00
9827360|Luke Kornet|PTS|DEMON|7.5|OVER,9827360,Luke Kornet,SAS,PTS,POINTS,1,7.5,OVER,DEMON,1,0,7.5,0,0,demon,2026-02-10T22:40:00.000-05:00,2026-02-10T18:41:00.840000+00:00
9822674|Devin Vassell|BLOCKED SHOTS|DEMON|0.5|OVER,9822674,Devin Vassell,SAS,BLOCKED SHOTS,BLOCKED SHOTS,0,0.5,OVER,DEMON,1,0,0.5,0,0,demon,2026-02-10T22:40:00.000-05:00,2026-02-10T18:40:54.420000+00:00
9827352|Harrison Barnes|PA|STANDARD|10.5|OVER,9827352,Harrison Barnes,SAS,PA,PTS+ASTS,1,10.5,OVER,STANDARD,1,0,10.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:39:24.444000+00:00
9827352|Harrison Barnes|PA|STANDARD|10.5|UNDER,9827352,Harrison Barnes,SAS,PA,PTS+ASTS,1,10.5,UNDER,STANDARD,0,1,10.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:39:24.444000+00:00
9826910|Caleb Martin|FREE THROWS MADE|STANDARD|0.5|OVER,9826910,Caleb Martin,DAL,FREE THROWS MADE,FREE THROWS MADE,0,0.5,OVER,STANDARD,1,0,0.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:39:06.878000+00:00
9826910|Caleb Martin|FREE THROWS MADE|STANDARD|0.5|UNDER,9826910,Caleb Martin,DAL,FREE THROWS MADE,FREE THROWS MADE,0,0.5,UNDER,STANDARD,0,1,0.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:39:06.878000+00:00
9818644|Victor Wembanyama|PTS|STANDARD|23.5|OVER,9818644,Victor Wembanyama,SAS,PTS,POINTS,1,23.5,OVER,STANDARD,1,0,23.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:38:57.901000+00:00
9818644|Victor Wembanyama|PTS|STANDARD|23.5|UNDER,9818644,Victor Wembanyama,SAS,PTS,POINTS,1,23.5,UNDER,STANDARD,0,1,23.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:38:57.901000+00:00
9818629|Stephon Castle|PA|STANDARD|23.5|OVER,9818629,Stephon Castle,SAS,PA,PTS+ASTS,1,23.5,OVER,STANDARD,1,0,23.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:38:47.838000+00:00
9818629|Stephon Castle|PA|STANDARD|23.5|UNDER,9818629,Stephon Castle,SAS,PA,PTS+ASTS,1,23.5,UNDER,STANDARD,0,1,23.5,0,0,standard,2026-02-10T22:40:00.000-05:00,2026-02-10T18:38:47.838000+00:00
9820585|Mark Williams|FG MADE|GOBLIN|4.5|OVER,9820585,Mark Williams,PHX,FG MADE,FG MADE,0,4.5,OVER,GOBLIN,1,0,4.5,0,0,goblin,2026-02-10T21:10:00.000-05:00,2026-02-10T18:38:47.386000+00:00
9824175|Oso Ighodaro|FG ATTEMPTED|GOBLIN|3.5|OVER,9824175,Oso Ighodaro,PHX,FG ATTEMPTED,FG ATTEMPTED,0,3.5,OVER,GOBLIN,1,0,3.5,0,0,goblin,2026-02-10T21:10:00.000-05:00,2026-02-10T18:38:45.857000+00:00
9820589|Mark Williams|PA|STANDARD|12.5|OVER,9820589,Mark Williams,PHX,PA,PTS+ASTS,1,12.5,OVER,STANDARD,1,0,12.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:38:45.648000+00:00
9820589|Mark Williams|PA|STANDARD|12.5|UNDER,9820589,Mark Williams,PHX,PA,PTS+ASTS,1,12.5,UNDER,STANDARD,0,1,12.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:38:45.648000+00:00
9817029|Kawhi Leonard|PA|STANDARD|33.5|OVER,9817029,Kawhi Leonard,LAC,PA,PTS+ASTS,1,33.5,OVER,STANDARD,1,0,33.5,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:38:26.968000+00:00
9817029|Kawhi Leonard|PA|STANDARD|33.5|UNDER,9817029,Kawhi Leonard,LAC,PA,PTS+ASTS,1,33.5,UNDER,STANDARD,0,1,33.5,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:38:26.968000+00:00
9823645|Daniel Gafford|AST|DEMON|2.5|OVER,9823645,Daniel Gafford,DAL,AST,ASSISTS,1,2.5,OVER,DEMON,1,0,2.5,0,0,demon,2026-02-10T21:10:00.000-05:00,2026-02-10T18:38:01.489000+00:00
9827483|Cooper Flagg|BS|DEMON|2.5|OVER,9827483,Cooper Flagg,DAL,BS,BLKS+STLS,1,2.5,OVER,DEMON,1,0,2.5,0,0,demon,2026-02-10T21:10:00.000-05:00,2026-02-10T18:37:50.368000+00:00
9822382|Jalen Green|PA|GOBLIN|11.5|OVER,9822382,Jalen Green,PHX,PA,PTS+ASTS,1,11.5,OVER,GOBLIN,1,0,11.5,0,0,goblin,2026-02-10T21:10:00.000-05:00,2026-02-10T18:37:33.075000+00:00
9817424|Amen Thompson|REB|STANDARD|7|OVER,9817424,Amen Thompson,HOU,REB,REBOUNDS,1,7.0,OVER,STANDARD,1,0,7.0,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:36:44.966000+00:00
9817424|Amen Thompson|REB|STANDARD|7|UNDER,9817424,Amen Thompson,HOU,REB,REBOUNDS,1,7.0,UNDER,STANDARD,0,1,7.0,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:36:44.966000+00:00
9827573|Caleb Martin|TOV|GOBLIN|0.5|OVER,9827573,Caleb Martin,DAL,TOV,TURNOVERS,1,0.5,OVER,GOBLIN,1,0,0.5,0,0,goblin,2026-02-10T21:10:00.000-05:00,2026-02-10T18:36:30.005000+00:00
9824595|Kawhi Leonard|FANTASY SCORE|STANDARD|48.5|OVER,9824595,Kawhi Leonard,LAC,FANTASY SCORE,FANTASY SCORE,0,48.5,OVER,STANDARD,1,0,48.5,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:35:25.546000+00:00
9824595|Kawhi Leonard|FANTASY SCORE|STANDARD|48.5|UNDER,9824595,Kawhi Leonard,LAC,FANTASY SCORE,FANTASY SCORE,0,48.5,UNDER,STANDARD,0,1,48.5,0,0,standard,2026-02-10T20:10:00.000-05:00,2026-02-10T18:35:25.546000+00:00
9825607|Luke Kornet|TWO POINTERS MADE|GOBLIN|1.5|OVER,9825607,Luke Kornet,SAS,TWO POINTERS MADE,TWO POINTERS MADE,0,1.5,OVER,GOBLIN,1,0,1.5,0,0,goblin,2026-02-10T22:40:00.000-05:00,2026-02-10T18:34:53.136000+00:00
9824678|Jordan Goodwin|FANTASY SCORE|STANDARD|21.5|OVER,9824678,Jordan Goodwin,PHX,FANTASY SCORE,FANTASY SCORE,0,21.5,OVER,STANDARD,1,0,21.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:34:26.141000+00:00
9824678|Jordan Goodwin|FANTASY SCORE|STANDARD|21.5|UNDER,9824678,Jordan Goodwin,PHX,FANTASY SCORE,FANTASY SCORE,0,21.5,UNDER,STANDARD,0,1,21.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:34:26.141000+00:00
9824671|Caleb Martin|FANTASY SCORE|STANDARD|14.5|OVER,9824671,Caleb Martin,DAL,FANTASY SCORE,FANTASY SCORE,0,14.5,OVER,STANDARD,1,0,14.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:33:55.835000+00:00
9824671|Caleb Martin|FANTASY SCORE|STANDARD|14.5|UNDER,9824671,Caleb Martin,DAL,FANTASY SCORE,FANTASY SCORE,0,14.5,UNDER,STANDARD,0,1,14.5,0,0,standard,2026-02-10T21:10:00.000-05:00,2026-02-10T18:33:55.835000+00:00
9824540|Karl-Anthony Towns|FANTASY SCORE|STANDARD|41.5|OVER,9824540,Karl-Anthony Towns,NYK,FANTASY SCORE,FANTASY SCORE,0,41.5,OVER,STANDARD,1,0,41.5,0,0,standard,2026-02-10T19:40:00.000-05:00,2026-02-10T18:33:41.090000+00:00
9824540|Karl-Anthony Towns|FANTASY SCORE|STANDARD|41.5|UNDER,9824540,Karl-Anthony Towns,NYK,FANTASY SCORE,FANTASY SCORE,0,41.5,UNDER,STANDARD,0,1,41.5,0,0,standard,2026-02-10T19:40:00.000-05:00,2026-02-10T18:33:41.090000+00:00
9825239|Luka Dončić|FG3M|DEMON|6.5|OVER,9825239,Luka Dončić,LAL,FG3M,3-PT MADE,1,6.5,OVER,DEMON,1,0,6.5,0,0,demon,2026-02-10T22:40:00.000-05:00,2026-02-10T18:33:35.624000+00:00
9826180|Anthony Black|PR|DEMON|24.5|OVER,9826180,Anthony Black,ORL,PR,PTS+REBS,1,24.5,OVER,DEMON,1,0,24.5,0,0,demon,2026-02-11T19:10:00.000-05:00,2026-02-10T18:33:22.816000+00:00
9824538|Jose Alvarado|FANTASY SCORE|STANDARD|19.5|OVER,9824538,Jose Alvarado,NYK,FANTASY SCORE,FANTASY SCORE,0,19.5,OVER,STANDARD,1,0,19.5,0,0,standard,2026-02-10T19:40:00.000-05:00,2026-02-10T18:33:22.581000+00:00
