n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
5,Terrence Shannon OVER PR 9.5 (GOBLIN) [id:11940221] | Isaiah Stewart OVER PTS 0.5 (GOBLIN) [id:11961964] | Mikal Bridges UNDER RA 7 (STANDARD) [id:11937415] | Duncan Robinson OVER PTS 11.5 (STANDARD) [id:11957000] | Naz Reid OVER REB 6.5 (DEMON) [id:11940205],0.17038311034527964,20.0,0.04685124053042294,0.9370248106084588,0.1596532017021658,20.0,pp_kernel,0.7052908009109415,0.07835822711194049,Terrence Shannon OVER PR 9.5 (GOBLIN) [id:11940221] | Isaiah Stewart OVER PTS 0.5 (GOBLIN) [id:11961964] | Mikal Bridges UNDER RA 7 (STANDARD) [id:11937415] | Duncan Robinson OVER PTS 11.5 (STANDARD) [id:11957000] | Naz Reid OVER REB 6.5 (DEMON) [id:11940205],0.0025,0.0,0.0,0.0,0.0,0.0025,0.0,4,0.8,0.7571532017021658,"['terrence shannon', 'isaiah stewart', 'mikal bridges', 'duncan robinson', 'naz reid']",0.1596532017021658,1,Terrence Shannon OVER PR 9.5 (GOBLIN) [id:11940221],Isaiah Stewart OVER PTS 0.5 (GOBLIN) [id:11961964],Mikal Bridges UNDER RA 7 (STANDARD) [id:11937415],Duncan Robinson OVER PTS 11.5 (STANDARD) [id:11957000],Naz Reid OVER REB 6.5 (DEMON) [id:11940205],3,Terrence Shannon | Mikal Bridges | Naz Reid
