n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
3,Paolo Banchero OVER PTS 26.5 (DEMON) [id:11825082] | Kelly Oubre OVER RA 9.5 (DEMON) [id:11844137] | Jalen Duren OVER PR 26.5 (DEMON) [id:11843063],0.18478322941266703,6.0,0.06023721181777456,0.3614232709066474,0.06678495918301953,6.0,pp_kernel,0.5696216027859835,0.11208502446078804,Paolo Banchero OVER PTS 26.5 (DEMON) [id:11825082] | Kelly Oubre OVER RA 9.5 (DEMON) [id:11844137] | Jalen Duren OVER PR 26.5 (DEMON) [id:11843063],0.0,0.05,0.005604251223039402,0.0,0.0,0.05560425122303941,0.0,1,0.3333333333333333,0.16118070795998013,"['paolo banchero', 'kelly oubre', 'jalen duren']",0.06678495918301953,1,Paolo Banchero OVER PTS 26.5 (DEMON) [id:11825082],Kelly Oubre OVER RA 9.5 (DEMON) [id:11844137],Jalen Duren OVER PR 26.5 (DEMON) [id:11843063],,1,Jalen Duren
4,Sam Merrill OVER PA 9.5 (DEMON) [id:11851941] | Jalen Duren OVER PR 26.5 (DEMON) [id:11843063] | Kelly Oubre OVER RA 9.5 (DEMON) [id:11844137] | Paolo Banchero OVER PTS 26.5 (DEMON) [id:11825082],0.11071787283419345,10.0,0.019023652782132035,0.19023652782132033,0.021062583695739448,10.0,pp_kernel,0.5770104680330339,0.08406376834559103,Sam Merrill OVER PA 9.5 (DEMON) [id:11851941] | Jalen Duren OVER PR 26.5 (DEMON) [id:11843063] | Kelly Oubre OVER RA 9.5 (DEMON) [id:11844137] | Paolo Banchero OVER PTS 26.5 (DEMON) [id:11825082],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.25,0.17106258369573946,"['sam merrill', 'jalen duren', 'kelly oubre', 'paolo banchero']",0.021062583695739448,1,Sam Merrill OVER PA 9.5 (DEMON) [id:11851941],Jalen Duren OVER PR 26.5 (DEMON) [id:11843063],Kelly Oubre OVER RA 9.5 (DEMON) [id:11844137],Paolo Banchero OVER PTS 26.5 (DEMON) [id:11825082],1,Jalen Duren
