projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at
10431801|Donovan Mitchell|FANTASY SCORE|DEMON|50.5|OVER,10431801,134420,2026-03-09,1,PHI,donovan mitchell,Donovan Mitchell,CLE,FANTASY SCORE,FANTASY SCORE,0,50.5,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 13:51:56.387000+00:00
10431815|Evan Mobley|FANTASY SCORE|DEMON|46.5|OVER,10431815,134420,2026-03-09,1,PHI,evan mobley,Evan Mobley,CLE,FANTASY SCORE,FANTASY SCORE,0,46.5,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 16:54:12.466000+00:00
10431824|James Harden|FANTASY SCORE|DEMON|44.5|OVER,10431824,134420,2026-03-09,1,PHI,james harden,James Harden,CLE,FANTASY SCORE,FANTASY SCORE,0,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 18:25:55.048000+00:00
10431812|Donovan Mitchell|FANTASY SCORE|GOBLIN|37.5|OVER,10431812,134420,2026-03-09,1,PHI,donovan mitchell,Donovan Mitchell,CLE,FANTASY SCORE,FANTASY SCORE,0,37.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-09T19:00:00.000-04:00,2026-03-09 14:45:54.181000+00:00
10431825|Quentin Grimes|FANTASY SCORE|DEMON|37|OVER,10431825,134420,2026-03-09,0,CLE,quentin grimes,Quentin Grimes,PHI,FANTASY SCORE,FANTASY SCORE,0,37.0,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 18:30:42.128000+00:00
10431818|Kelly Oubre|FANTASY SCORE|DEMON|36|OVER,10431818,134420,2026-03-09,0,CLE,kelly oubre,Kelly Oubre,PHI,FANTASY SCORE,FANTASY SCORE,0,36.0,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 16:48:51.323000+00:00
10431804|Evan Mobley|FANTASY SCORE|GOBLIN|33.5|OVER,10431804,134420,2026-03-09,1,PHI,evan mobley,Evan Mobley,CLE,FANTASY SCORE,FANTASY SCORE,0,33.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-09T19:00:00.000-04:00,2026-03-09 14:08:49.742000+00:00
10431811|James Harden|FANTASY SCORE|GOBLIN|31.5|OVER,10431811,134420,2026-03-09,1,PHI,james harden,James Harden,CLE,FANTASY SCORE,FANTASY SCORE,0,31.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-09T19:00:00.000-04:00,2026-03-09 16:52:06.296000+00:00
10431821|Jaylon Tyson|FANTASY SCORE|DEMON|30|OVER,10431821,134420,2026-03-09,1,PHI,jaylon tyson,Jaylon Tyson,CLE,FANTASY SCORE,FANTASY SCORE,0,30.0,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 17:34:57.584000+00:00
10431814|Quentin Grimes|FANTASY SCORE|GOBLIN|25|OVER,10431814,134420,2026-03-09,0,CLE,quentin grimes,Quentin Grimes,PHI,FANTASY SCORE,FANTASY SCORE,0,25.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-09T19:00:00.000-04:00,2026-03-09 16:48:04.980000+00:00
10431829|Kelly Oubre|FANTASY SCORE|GOBLIN|24|OVER,10431829,134420,2026-03-09,0,CLE,kelly oubre,Kelly Oubre,PHI,FANTASY SCORE,FANTASY SCORE,0,24.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-09T19:00:00.000-04:00,2026-03-09 16:02:39.254000+00:00
10431835|Jaylon Tyson|FANTASY SCORE|GOBLIN|20|OVER,10431835,134420,2026-03-09,1,PHI,jaylon tyson,Jaylon Tyson,CLE,FANTASY SCORE,FANTASY SCORE,0,20.0,OVER,GOBLIN,1,0,,,0,goblin,2026-03-09T19:00:00.000-04:00,2026-03-09 14:40:53.640000+00:00
10428486|Donovan Mitchell|PRA|DEMON|49.5|OVER,10428486,134420,2026-03-09,1,PHI,donovan mitchell,Donovan Mitchell,CLE,PRA,PTS+REBS+ASTS,1,49.5,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 17:08:50.762000+00:00
10428477|Donovan Mitchell|PA|DEMON|44.5|OVER,10428477,134420,2026-03-09,1,PHI,donovan mitchell,Donovan Mitchell,CLE,PA,PTS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 17:08:49.502000+00:00
10428484|Donovan Mitchell|PRA|DEMON|44.5|OVER,10428484,134420,2026-03-09,1,PHI,donovan mitchell,Donovan Mitchell,CLE,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 17:08:51.222000+00:00
10428584|James Harden|PRA|DEMON|44.5|OVER,10428584,134420,2026-03-09,1,PHI,james harden,James Harden,CLE,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-09T19:00:00.000-04:00,2026-03-09 17:08:51.264000+00:00
10431794|Donovan Mitchell|FANTASY SCORE|STANDARD|43.5|OVER,10431794,134420,2026-03-09,1,PHI,donovan mitchell,Donovan Mitchell,CLE,FANTASY SCORE,FANTASY SCORE,0,43.5,OVER,STANDARD,1,0,,,0,standard,2026-03-09T19:00:00.000-04:00,2026-03-09 13:41:21.106000+00:00
