projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at
10228439|Victor Wembanyama|FANTASY SCORE|STANDARD|52.5|OVER,10228439,131988,2026-03-01,0,NYK,victor wembanyama,Victor Wembanyama,SAS,FANTASY SCORE,FANTASY SCORE,0,52.5,OVER,STANDARD,1,0,,,0,standard,2026-03-01T13:00:00.000-05:00,2026-03-01 13:21:46.264000+00:00
10228439|Victor Wembanyama|FANTASY SCORE|STANDARD|52.5|UNDER,10228439,131988,2026-03-01,0,NYK,victor wembanyama,Victor Wembanyama,SAS,FANTASY SCORE,FANTASY SCORE,0,52.5,UNDER,STANDARD,0,1,,,0,standard,2026-03-01T13:00:00.000-05:00,2026-03-01 13:21:46.264000+00:00
10214221|Victor Wembanyama|PRA|DEMON|49.5|OVER,10214221,131988,2026-03-01,0,NYK,victor wembanyama,Victor Wembanyama,SAS,PRA,PTS+REBS+ASTS,1,49.5,OVER,DEMON,1,0,,,0,demon,2026-03-01T13:00:00.000-05:00,2026-03-01 00:13:39.964000+00:00
10214828|Victor Wembanyama|PR|DEMON|49.5|OVER,10214828,131988,2026-03-01,0,NYK,victor wembanyama,Victor Wembanyama,SAS,PR,PTS+REBS,1,49.5,OVER,DEMON,1,0,,,0,demon,2026-03-01T13:00:00.000-05:00,2026-03-01 00:46:39.579000+00:00
10214117|Jalen Brunson|PRA|DEMON|44.5|OVER,10214117,131988,2026-03-01,1,SAS,jalen brunson,Jalen Brunson,NYK,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-01T13:00:00.000-05:00,2026-03-01 00:13:39.976000+00:00
10214217|Victor Wembanyama|PR|DEMON|44.5|OVER,10214217,131988,2026-03-01,0,NYK,victor wembanyama,Victor Wembanyama,SAS,PR,PTS+REBS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-01T13:00:00.000-05:00,2026-03-01 00:21:07.311000+00:00
10214219|Victor Wembanyama|PRA|DEMON|44.5|OVER,10214219,131988,2026-03-01,0,NYK,victor wembanyama,Victor Wembanyama,SAS,PRA,PTS+REBS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-01T13:00:00.000-05:00,2026-03-01 00:10:15.259000+00:00
10214637|Jalen Brunson|PA|DEMON|44.5|OVER,10214637,131988,2026-03-01,1,SAS,jalen brunson,Jalen Brunson,NYK,PA,PTS+ASTS,1,44.5,OVER,DEMON,1,0,,,0,demon,2026-03-01T13:00:00.000-05:00,2026-03-01 06:27:30.301000+00:00
10215345|Jalen Brunson|PRA|DEMON|41.5|OVER,10215345,131988,2026-03-01,1,SAS,jalen brunson,Jalen Brunson,NYK,PRA,PTS+REBS+ASTS,1,41.5,OVER,DEMON,1,0,,,0,demon,2026-03-01T13:00:00.000-05:00,2026-03-01 02:39:36.973000+00:00
10228431|Jalen Brunson|FANTASY SCORE|STANDARD|40.5|OVER,10228431,131988,2026-03-01,1,SAS,jalen brunson,Jalen Brunson,NYK,FANTASY SCORE,FANTASY SCORE,0,40.5,OVER,STANDARD,1,0,,,0,standard,2026-03-01T13:00:00.000-05:00,2026-03-01 13:21:46.280000+00:00
