n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_min_std,pen_role_ctx,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,rank_ev,beam_selected,leg_1,leg_2,leg_3,leg_4,leg_5,q_leg_count,q_players
3,Derik Queen OVER RA 9.5 (DEMON) [id:10862303] | Brandon Miller OVER RA 9.5 (DEMON) [id:10856083] | Jalen Suggs OVER AST 7.5 (DEMON) [id:10856025],0.051644787097716714,6.0,1.4204007431926733,8.52240445915604,0.4401377638537452,6.0,pp_kernel,0.3726548394649067,0.05847356743353647,Derik Queen OVER RA 9.5 (DEMON) [id:10862303] | Brandon Miller OVER RA 9.5 (DEMON) [id:10856083] | Jalen Suggs OVER AST 7.5 (DEMON) [id:10856025],0.0,0.05,0.0029236783716768237,0.0,0.0,0.05292367837167683,0.0,2,0.6666666666666666,0.6872140854820683,"['derik queen', 'brandon miller', 'jalen suggs']",0.4401377638537452,1,Derik Queen OVER RA 9.5 (DEMON) [id:10862303],Brandon Miller OVER RA 9.5 (DEMON) [id:10856083],Jalen Suggs OVER AST 7.5 (DEMON) [id:10856025],,,0,
4,Desmond Bane OVER PTS 24.5 (DEMON) [id:10856883] | Precious Achiuwa OVER RA 12.5 (DEMON) [id:10857360] | Daniss Jenkins OVER PRA 39.5 (DEMON) [id:10861643] | Brandon Miller OVER RA 9.5 (DEMON) [id:10856083],0.03154499910538016,10.0,0.6829319288348367,6.829319288348366,0.2154308708413047,10.0,pp_kernel,0.4220506581299917,0.10929028934758067,Desmond Bane OVER PTS 24.5 (DEMON) [id:10856883] | Precious Achiuwa OVER RA 12.5 (DEMON) [id:10857360] | Daniss Jenkins OVER PRA 39.5 (DEMON) [id:10861643] | Brandon Miller OVER RA 9.5 (DEMON) [id:10856083],0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,0.5154308708413047,"['desmond bane', 'precious achiuwa', 'daniss jenkins', 'brandon miller']",0.2154308708413047,1,Desmond Bane OVER PTS 24.5 (DEMON) [id:10856883],Precious Achiuwa OVER RA 12.5 (DEMON) [id:10857360],Daniss Jenkins OVER PRA 39.5 (DEMON) [id:10861643],Brandon Miller OVER RA 9.5 (DEMON) [id:10856083],,0,
5,Tobias Harris OVER PTS 18.5 (DEMON) [id:10862133] | Saddiq Bey OVER PA 24.5 (DEMON) [id:10861570] | Miles Bridges OVER REB 6.5 (DEMON) [id:10856344] | Jalen Suggs OVER AST 6.5 (DEMON) [id:10857091] | Karl-Anthony Towns OVER REB 15.5 (DEMON) [id:10856657],0.011492293325816054,20.0,0.8226434701259795,16.45286940251959,0.18908120122509903,20.0,pp_kernel,0.4097835981104783,0.06547213927548412,Tobias Harris OVER PTS 18.5 (DEMON) [id:10862133] | Saddiq Bey OVER PA 24.5 (DEMON) [id:10861570] | Miles Bridges OVER REB 6.5 (DEMON) [id:10856344] | Jalen Suggs OVER AST 6.5 (DEMON) [id:10857091] | Karl-Anthony Towns OVER REB 15.5 (DEMON) [id:10856657],0.0,0.015625,0.0032736069637742064,0.0,0.0,0.018898606963774205,0.0,2,0.4,0.4701825942613248,"['tobias harris', 'saddiq bey', 'miles bridges', 'jalen suggs', 'karl-anthony towns']",0.18908120122509903,1,Tobias Harris OVER PTS 18.5 (DEMON) [id:10862133],Saddiq Bey OVER PA 24.5 (DEMON) [id:10861570],Miles Bridges OVER REB 6.5 (DEMON) [id:10856344],Jalen Suggs OVER AST 6.5 (DEMON) [id:10857091],Karl-Anthony Towns OVER REB 15.5 (DEMON) [id:10856657],0,
