projection_id,source_projection_id,game_id,game_date,home,opp,player_key,player,team,stat,stat_raw,stat_is_canonical,line,direction,tier,more_allowed,less_allowed,main_line,alt_line,is_main,odds_type,start_time,updated_at,spread,home_team,away_team,home_spread,away_spread,game_spread,spread_source,spread_ok,spread_reason,minutes_s,p,p_role,p_adj,p_close,p_close_raw,p_close_role,q_blowout,minutes_s_blowout,under_blowout_sens_mult,under_blowout_sens_eligible,minutes_s_close,is_star,fragility,fragility_abs,fragility_gap_core,fragility_gap_usage,fragility_gap_dir,usage_dep,usage_dep_capped,usage_dep_cap,usage_dep_eff,usage_risk_gate,usage_baseline,usage_producer_mult,usage_pressure_mult,usage_target_rate,usage_burden_ratio,usage_dep_raw,p_adj_pre_under_relief,under_relief_factor,under_relief_applied,min_mean,min_std,rate_mean,rate_std,rate_mean_ctx,rate_std_ctx,role_ctx_mult,role_ctx_mult_raw,role_ctx_sigma_mult,role_ctx_reason,games_used,role_ctx_outs_used,role_ctx_outs,role_ctx_bump,role_ctx_by_out,role_ctx_components,role_ctx_component_mults,role_ctx_component_reasons,data_health_flag,role_ctx_team,role_ctx_stat,role_ctx_min_games,p_for_cal,p_cal_src,p_cal,telemetry_cal_key,telemetry_k_shrink,telemetry_under_penalty,telemetry_mult,telemetry_cal_applied,telemetry_bucket_mult,prop_key,external_prior_score,external_prior_n,external_prior_sources,external_prior_epsilon,is_questionable,q_out_frac
10618200|Alperen Sengun|AST|GOBLIN|3.5|OVER,10618200,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,3.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-16T21:30:00.000-04:00,2026-03-16 02:28:46.875000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,0.6,0.730976902309769,0.730976902309769,0.678847320199377,0.7178012483899813,0.7361763823617639,0.7361763823617639,0.11885825198596323,0.6,0.75,False,0.21,False,0.053555157453097094,0.0384419588775551,0.03895392819060428,0.0384419588775551,0.0384419588775551,0.874552,0.874552,1.1,0.9868570555825827,0.10476806658868457,0.92,0.98,0.97,0.11041009463722398,0.593330388131079,0.874552,0.678847320199377,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_beneficiary_match,50,0,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.0,,"[""AST""]",[1.0],"[""no_beneficiary_match""]",OK,HOU,AST,,0.678847320199377,p_adj+telemetry,0.6573856417754518,AST|OVER,0.88,1.0,1.0,True,1.0,Alperen Sengun|AST|OVER|3.5|GOBLIN,0.0,0,,0.03,0,0.0
10618790|Alperen Sengun|AST|GOBLIN|4.5|OVER,10618790,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,4.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-16T21:30:00.000-04:00,2026-03-16 03:02:45.310000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,0.6,0.6190880911908809,0.6190880911908809,0.5749378541843161,0.6000282218290173,0.6153884611538846,0.6153884611538846,0.11885825198596323,0.6,0.75,False,0.21,False,0.041265736237969884,0.02476060633733431,0.025090367644701184,0.02476060633733431,0.02476060633733431,0.874552,0.874552,1.1,0.9868570555825827,0.10476806658868457,0.92,0.98,0.97,0.14195583596214512,0.76285335616853,0.874552,0.5749378541843161,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_beneficiary_match,50,0,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.0,,"[""AST""]",[1.0],"[""no_beneficiary_match""]",OK,HOU,AST,,0.5749378541843161,p_adj+telemetry,0.5659453116821982,AST|OVER,0.88,1.0,1.0,True,1.0,Alperen Sengun|AST|OVER|4.5|GOBLIN,0.0,0,,0.03,0,0.0
10618947|Alperen Sengun|AST|STANDARD|5.5|OVER,10618947,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,5.5,OVER,STANDARD,1,0,,,0,standard,2026-03-16T21:30:00.000-04:00,2026-03-16 11:29:07.695000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,0.6,0.503999600039996,0.503999600039996,0.4680568931625689,0.48751988354147385,0.5,0.5,0.11885825198596323,0.6,0.75,False,0.21,False,0.03951088684131251,0.019262342951497025,0.019462990378904976,0.019262342951497025,0.019262342951497025,0.9016000000000001,0.9016000000000001,1.1,0.9896908222476735,0.10476806658868457,0.92,0.98,1.0,0.17350157728706625,0.9323763242059812,0.9016000000000001,0.4680568931625689,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_beneficiary_match,50,0,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.0,,"[""AST""]",[1.0],"[""no_beneficiary_match""]",OK,HOU,AST,,0.4680568931625689,p_adj+telemetry,0.4718900659830606,AST|OVER,0.88,1.0,1.0,True,1.0,Alperen Sengun|AST|OVER|5.5|STANDARD,0.0,0,,0.03,0,0.0
10618788|Alperen Sengun|AST|DEMON|6.5|OVER,10618788,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,6.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T21:30:00.000-04:00,2026-03-16 02:55:48.218000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,0.6,0.3942105789421058,0.3942105789421058,0.36609747074564586,0.380276233527351,0.39001099890011,0.39001099890011,0.11885825198596323,0.6,0.75,False,0.21,False,0.03714758342184131,0.014126343108300878,0.014178762781705156,0.014126343108300878,0.014126343108300878,0.9647120000000001,0.9647120000000001,1.1,0.9963029444662185,0.10476806658868457,0.92,0.98,1.07,0.20504731861198738,1.1018992922434323,0.9647120000000001,0.36609747074564586,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_beneficiary_match,50,0,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.0,,"[""AST""]",[1.0],"[""no_beneficiary_match""]",OK,HOU,AST,,0.36609747074564586,p_adj+telemetry,0.3821657742561684,AST|OVER,0.88,1.0,1.0,True,1.0,Alperen Sengun|AST|OVER|6.5|DEMON,0.0,0,,0.03,0,0.0
10618201|Alperen Sengun|AST|DEMON|7.5|OVER,10618201,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,7.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T21:30:00.000-04:00,2026-03-16 02:57:20.179000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,0.6,0.30371962803719627,0.30371962803719627,0.28205987758779943,0.2857068330603518,0.29302069793020696,0.29302069793020696,0.11885825198596323,0.6,0.75,False,0.21,False,0.012717485391305152,0.0036334724756410834,0.003646955472552338,0.0036334724756410834,0.0036334724756410834,0.9647120000000001,0.9647120000000001,1.1,0.9963029444662185,0.10476806658868457,0.92,0.98,1.07,0.23659305993690852,1.2714222602808833,0.9647120000000001,0.28205987758779943,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_beneficiary_match,50,0,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.0,,"[""AST""]",[1.0],"[""no_beneficiary_match""]",OK,HOU,AST,,0.28205987758779943,p_adj+telemetry,0.3082126922772635,AST|OVER,0.88,1.0,1.0,True,1.0,Alperen Sengun|AST|OVER|7.5|DEMON,0.0,0,,0.03,0,0.0
10618789|Alperen Sengun|AST|DEMON|8.5|OVER,10618789,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,8.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T21:30:00.000-04:00,2026-03-16 21:20:18.214000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,0.6,0.22332766723327668,0.22332766723327668,0.20740106554480658,0.20537158977704523,0.21062893710628938,0.21062893710628938,0.11885825198596323,0.6,0.75,False,0.21,False,0.0,0.0,0.0,0.0,0.0,0.9647120000000001,0.9647120000000001,1.1,0.9963029444662185,0.10476806658868457,0.92,0.98,1.07,0.26813880126182965,1.4409452283183344,0.9647120000000001,0.20740106554480658,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_beneficiary_match,50,0,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.0,,"[""AST""]",[1.0],"[""no_beneficiary_match""]",OK,HOU,AST,,0.20740106554480658,p_adj+telemetry,0.24251293767942977,AST|OVER,0.88,1.0,1.0,True,1.0,Alperen Sengun|AST|OVER|8.5|DEMON,0.0,0,,0.03,0,0.0
10618947|Alperen Sengun|AST|STANDARD|5.5|UNDER,10618947,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,AST,ASSISTS,1,5.5,UNDER,STANDARD,0,1,,,0,standard,2026-03-16T21:30:00.000-04:00,2026-03-16 11:29:07.695000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,0.6,0.496000399960004,0.496000399960004,0.4606281556458532,0.48751988354147385,0.5,0.5,0.11885825198596323,0.6,0.75,False,0.21,False,0.0,0.0,0.026891727895620665,0.026614496292677512,0.0,0.9016000000000001,0.9016000000000001,1.1,0.9896908222476735,0.10476806658868457,0.92,0.98,1.0,0.17350157728706625,0.9323763242059812,0.9016000000000001,0.4606281556458532,1.0,False,31.7,8.290355842785036,0.18608535285880573,0.10110961715152278,0.18608535285880573,0.10110961715152278,1.0,1.0,1.0,no_beneficiary_match,50,0,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.0,,"[""AST""]",[1.0],"[""no_beneficiary_match""]",OK,HOU,AST,,0.4606281556458532,p_adj+telemetry,0.4653527769683508,AST|UNDER,0.88,1.0,1.0,True,1.0,Alperen Sengun|AST|UNDER|5.5|STANDARD,0.0,0,,0.03,0,0.0
10618951|Alperen Sengun|FG3M|DEMON|0.5|OVER,10618951,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,FG3M,3-PT MADE,1,0.5,OVER,DEMON,1,0,,,0,demon,2026-03-16T21:30:00.000-04:00,2026-03-16 02:54:18.150000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,0.6,0.383011698830117,0.38721127887211276,0.3595973254185196,0.37861883166349636,0.3844115588441156,0.3883111688831117,0.11885825198596323,0.6,0.75,False,0.21,False,0.049787297527736585,0.018850408421634508,0.019021506244976782,0.018850408421634508,0.018850408421634508,0.914144,0.914144,1.08,0.9910050328749619,0.10476806658868457,0.88,0.98,1.06,0.015772870662460567,1.472330105749012,0.914144,0.3595973254185196,1.0,False,31.7,8.290355842785036,0.010712862965222399,0.02184307721749439,0.010910888099472122,0.022105524417939428,1.0184848004583444,1.0215506605151794,1.012015120297924,ok,50,1,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.02155066051517951,"[{""out_canon"": ""jae sean tate"", ""weight"": 0.0215506605151795}]",,,,OK,HOU,PTS,3.0,0.38721127887211276,p_role+telemetry,0.40074592540745924,FG3M|OVER,0.88,1.0,1.0,True,1.0,Alperen Sengun|FG3M|OVER|0.5|DEMON,0.0,0,,0.03,0,0.0
10618794|Alperen Sengun|PA|GOBLIN|19.5|OVER,10618794,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,PA,PTS+ASTS,1,19.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-16T21:30:00.000-04:00,2026-03-16 02:54:14.167000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,1.0,0.6380861913808619,0.6523847615238476,0.5748434491468436,0.6282160439143192,0.6393860613938606,0.6554844515548445,0.11885825198596323,1.0,0.75,False,0.35,False,0.0846919510827612,0.053204842460597285,0.05337259476747558,0.053204842460597285,0.053204842460597285,0.97,0.97,1.12,0.9968569580023394,0.10476806658868457,1.0,1.0,0.97,0.6151419558359622,0.8155358295422391,0.97,0.5748434491468436,1.0,False,31.7,8.290355842785036,0.7542794976662667,0.23941379958241016,0.7682222036704479,0.24229038518537588,1.0184848004583444,1.0215506605151794,1.012015120297924,ok_combo,50,1,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.02155066051517951,"[{""out_canon"": ""jae sean tate"", ""weight"": 0.0215506605151795}]","[""PTS"", ""AST""]","[1.0215506605151794, 1.0]","[""ok"", ""no_beneficiary_match""]",OK,,,,0.6523847615238476,p_role+telemetry,0.6340985901409859,PA|OVER,0.88,1.0,1.0,True,1.0,Alperen Sengun|PA|OVER|19.5|GOBLIN,0.0,0,,0.03,0,0.0
10638516|Alperen Sengun|PA|GOBLIN|20.5|OVER,10638516,136781,2026-03-16,1,LAL,alperen sengun,Alperen Sengun,HOU,PA,PTS+ASTS,1,20.5,OVER,GOBLIN,1,0,,,0,goblin,2026-03-16T21:30:00.000-04:00,2026-03-16 22:50:07.619000+00:00,-1.5,HOU,LAL,-1.5,1.5,-1.5,rotowire,True,ok,1.0,0.5968903109689031,0.6118888111188882,0.5391607766195279,0.5855715256408279,0.5960903909609039,0.610988901109889,0.11885825198596323,1.0,0.75,False,0.35,False,0.07925718206757036,0.046410749021300046,0.046410749021300046,0.046410749021300046,0.046410749021300046,1.0,1.0,1.12,1.0,0.10476806658868457,1.0,1.0,1.0,0.6466876971608833,0.8573581797751744,1.0,0.5391607766195279,1.0,False,31.7,8.290355842785036,0.7542794976662667,0.23941379958241016,0.7682222036704479,0.24229038518537588,1.0184848004583444,1.0215506605151794,1.012015120297924,ok_combo,50,1,"[""adams steven"", ""davison jd"", ""jae'sean tate"", ""fred vanvleet""]",0.02155066051517951,"[{""out_canon"": ""jae sean tate"", ""weight"": 0.0215506605151795}]","[""PTS"", ""AST""]","[1.0215506605151794, 1.0]","[""ok"", ""no_beneficiary_match""]",OK,,,,0.6118888111188882,p_role+telemetry,0.5984621537846215,PA|OVER,0.88,1.0,1.0,True,1.0,Alperen Sengun|PA|OVER|20.5|GOBLIN,0.0,0,,0.03,0,0.0
