_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Joel Embiid,PRA,DEMON,OVER,49.5,38.471428571428575,-11.028571428571425,UNDER,False,0.0,0.5014,0.3150382379505495,0,"bettingpros,oddsapi",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,49.5,37.494622967446325,-12.005377032553675,UNDER,False,0.0,0.4944,0.39403548069509436,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PR,DEMON,OVER,44.5,33.8,-10.700000000000003,UNDER,False,0.0,0.5043,0.3387142473852943,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,DEMON,OVER,44.5,38.471428571428575,-6.028571428571425,UNDER,False,0.0,0.5014,0.21211561056644518,0,"bettingpros,oddsapi",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,44.5,37.494622967446325,-7.005377032553675,UNDER,False,0.0,0.4944,0.3016594542436906,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,DEMON,OVER,44.5,37.777691609726055,-6.722308390273945,UNDER,False,0.0,0.4906,0.3296213682541512,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PA,DEMON,OVER,44.5,32.79495025120934,-11.705049748790657,UNDER,False,0.0,0.4832,0.32121633800573146,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,44.5,36.45711548259821,-8.042884517401788,UNDER,False,0.0,0.4922,0.28135882110377824,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PR,DEMON,OVER,44.5,33.92869288488774,-10.571307115112262,UNDER,False,0.0,0.4893,0.43880304214422744,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PRA,DEMON,OVER,43.5,38.471428571428575,-5.028571428571425,UNDER,False,0.0,0.5014,0.18923327759453729,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PRA,DEMON,OVER,40.5,36.45711548259821,-4.042884517401788,UNDER,False,0.0,0.4922,0.18917842788642125,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PR,DEMON,OVER,40.5,33.8,-6.700000000000003,UNDER,False,0.0,0.5043,0.25235498236160864,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PA,DEMON,OVER,39.5,32.79495025120934,-6.705049748790657,UNDER,False,0.0,0.4832,0.21577189234819572,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PR,DEMON,OVER,39.5,29.212483070483234,-10.287516929516766,UNDER,False,0.0,0.5082,0.3273222201413042,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,39.5,36.45711548259821,-3.042884517401788,UNDER,False,0.0,0.4922,0.1634137217076569,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PA,DEMON,OVER,39.5,29.9,-9.600000000000001,UNDER,False,0.0,0.5101,0.31531294380189734,0,"bettingpros,oddsapi",0.0
Joel Embiid,PR,DEMON,OVER,39.5,33.8,-5.700000000000003,UNDER,False,0.0,0.5043,0.22765355178942354,0,"bettingpros,oddsapi",0.0
Karl-Anthony Towns,PR,DEMON,OVER,39.5,33.92869288488774,-5.571307115112262,UNDER,False,0.0,0.4893,0.3657930589740404,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,39.5,37.494622967446325,-2.0053770325536746,UNDER,False,0.0,0.4944,0.16551616997673707,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PA,DEMON,OVER,39.5,33.65502831798151,-5.844971682018489,UNDER,False,0.0,0.5008,0.35781897925679274,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PR,DEMON,OVER,39.5,30.771189767260793,-8.728810232739207,UNDER,False,0.0,0.4811,0.3515457684174935,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,DEMON,OVER,39.5,37.777691609726055,-1.7223083902739447,UNDER,False,0.0,0.4906,0.21563649857075518,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PRA,STANDARD,OVER,38.5,38.471428571428575,-0.028571428571424917,UNDER,False,0.0,0.5014,0.05998160599589458,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,STANDARD,UNDER,38.5,38.471428571428575,-0.028571428571424917,UNDER,True,-0.019045315814942603,0.4986,-0.04610609508748337,2,"bettingpros,oddsapi",0.0
Tyrese Maxey,PRA,DEMON,OVER,38.5,37.777691609726055,-0.7223083902739447,UNDER,False,0.0,0.4906,0.18792589115398972,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,STANDARD,OVER,37.5,37.494622967446325,-0.00537703255367461,UNDER,False,0.0,0.4944,0.10567509623777743,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,STANDARD,UNDER,37.5,37.494622967446325,-0.00537703255367461,UNDER,True,-0.003584673014791255,0.5056,-0.06666470901235111,3,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PRA,GOBLIN,OVER,37.5,38.471428571428575,0.9714285714285751,OVER,True,0.5700649429432763,0.5014,0.029248430749106213,2,"bettingpros,oddsapi",0.0
Jalen Brunson,PRA,STANDARD,OVER,36.5,36.45711548259821,-0.042884517401788,UNDER,False,0.0,0.4922,0.08068038742251354,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,STANDARD,UNDER,36.5,36.45711548259821,-0.042884517401788,UNDER,True,-0.028581891368143188,0.5078,-0.04973320165743589,3,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,STANDARD,OVER,35.5,37.777691609726055,2.2776916097260553,OVER,True,0.908429096506434,0.4906,0.10088982524703566,3,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,STANDARD,UNDER,35.5,37.777691609726055,2.2776916097260553,OVER,False,0.0,0.5094,-0.0661307621528685,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PA,DEMON,OVER,35.5,29.9,-5.600000000000001,UNDER,False,0.0,0.5101,0.21803909317654846,0,"bettingpros,oddsapi",0.0
Tyrese Maxey,PA,DEMON,OVER,35.5,33.65502831798151,-1.844971682018489,UNDER,False,0.0,0.5008,0.2569752223689762,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PTS,DEMON,OVER,34.5,25.757022165190577,-8.742977834809423,UNDER,False,0.0,0.5122,0.28265555291474925,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,GOBLIN,OVER,34.5,36.45711548259821,1.957115482598212,OVER,True,0.8629393530222895,0.4922,0.020085615483567687,3,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PTS,DEMON,OVER,34.5,25.75,-8.75,UNDER,False,0.0,0.4906,0.3139081778257073,0,"bettingpros,oddsapi",0.0
Joel Embiid,PA,DEMON,OVER,34.5,29.9,-4.600000000000001,UNDER,False,0.0,0.5101,0.19065688719342855,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,GOBLIN,OVER,34.5,38.471428571428575,3.971428571428575,OVER,True,0.9900192176449363,0.5014,-0.055674704590150226,2,"bettingpros,oddsapi",0.0
Josh Hart,PRA,DEMON,OVER,34.5,26.344203898987335,-8.155796101012665,UNDER,False,0.0,0.4991,0.3599558913985661,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PA,DEMON,OVER,34.5,23.843068057460645,-10.656931942539355,UNDER,False,0.0,0.4881,0.33767425881314916,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,GOBLIN,OVER,34.5,37.494622967446325,2.9946229674463254,OVER,True,0.9637734417386303,0.4944,0.0024540855488923152,3,"bettingpros,oddsapi,rotowire",0.0
Paul George,PRA,DEMON,OVER,34.5,26.45,-8.05,UNDER,False,0.0,0.499,0.2944834715588478,0,"bettingpros,oddsapi",0.0
Tyrese Maxey,PTS,DEMON,OVER,34.5,26.083625695664587,-8.416374304335413,UNDER,False,0.0,0.5121,0.4083518667334503,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PA,DEMON,OVER,34.5,33.65502831798151,-0.8449716820184889,UNDER,False,0.0,0.5008,0.22897893858708945,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PR,DEMON,OVER,34.5,29.212483070483234,-5.287516929516766,UNDER,False,0.0,0.5082,0.21453006198093572,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PR,DEMON,OVER,34.5,33.92869288488774,-0.571307115112262,UNDER,False,0.0,0.4893,0.2315863790352085,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PR,DEMON,OVER,34.5,30.771189767260793,-3.7288102327392068,UNDER,False,0.0,0.4811,0.23213304779679292,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PR,STANDARD,OVER,33.5,33.8,0.29999999999999716,OVER,True,0.19737532022490217,0.5043,0.05148831049942165,2,"bettingpros,oddsapi",0.0
Joel Embiid,PR,STANDARD,UNDER,33.5,33.8,0.29999999999999716,OVER,False,0.0,0.4957,-0.04309945124433895,0,"bettingpros,oddsapi",0.0
