_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Cade Cunningham,PRA,DEMON,OVER,54.5,41.6140475187461,-12.885952481253902,UNDER,False,0.0,0.5049,0.33124046989558653,0,"oddsapi,rotowire",0.0
Cade Cunningham,PRA,DEMON,OVER,49.5,41.6140475187461,-7.885952481253902,UNDER,False,0.0,0.5049,0.24003129432088188,0,"oddsapi,rotowire",0.0
Cade Cunningham,PA,DEMON,OVER,49.5,36.23480942036932,-13.265190579630683,UNDER,False,0.0,0.4983,0.3511615928363,0,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PA,DEMON,OVER,44.5,36.23480942036932,-8.265190579630683,UNDER,False,0.0,0.4983,0.25770154704891485,0,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PR,DEMON,OVER,44.5,33.70662344499916,-10.79337655500084,UNDER,False,0.0,0.4749,0.28254846073810946,0,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PRA,DEMON,OVER,44.5,41.6140475187461,-2.885952481253902,UNDER,False,0.0,0.5049,0.13365321079115655,0,"oddsapi,rotowire",0.0
Donovan Mitchell,PRA,DEMON,OVER,44.5,34.375,-10.125,UNDER,False,0.0,0.4998,0.40939786066926315,0,"bettingpros,oddsapi",0.0
Cade Cunningham,PRA,STANDARD,OVER,42.5,41.6140475187461,-0.8859524812539021,UNDER,False,0.0,0.5049,0.05663430394856794,0,"oddsapi,rotowire",0.0
Cade Cunningham,PRA,STANDARD,UNDER,42.5,41.6140475187461,-0.8859524812539021,UNDER,True,-0.5303521436236243,0.4951,-0.052472638225805945,2,"oddsapi,rotowire",0.0
Cade Cunningham,PRA,GOBLIN,OVER,41.5,41.6140475187461,0.11404751874609786,OVER,True,0.07588550875999464,0.5049,0.030602500619306805,2,"oddsapi,rotowire",0.0
Cade Cunningham,PRA,GOBLIN,OVER,40.5,41.6140475187461,1.1140475187460979,OVER,True,0.630772671297758,0.5049,0.007800206725630643,2,"oddsapi,rotowire",0.0
Cade Cunningham,PA,DEMON,OVER,39.5,36.23480942036932,-3.2651905796306835,UNDER,False,0.0,0.4983,0.13928620107746353,0,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PR,DEMON,OVER,39.5,33.70662344499916,-5.79337655500084,UNDER,False,0.0,0.4749,0.1886969592615625,0,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PRA,GOBLIN,OVER,39.5,41.6140475187461,2.114047518746098,OVER,True,0.8873592145985678,0.5049,-0.016861501691564196,2,"oddsapi,rotowire",0.0
Donovan Mitchell,PA,DEMON,OVER,39.5,30.533333333333328,-8.966666666666672,UNDER,False,0.0,0.4985,0.41084177384136134,0,"bettingpros,oddsapi",0.0
Donovan Mitchell,PR,DEMON,OVER,39.5,30.266666666666662,-9.233333333333338,UNDER,False,0.0,0.5017,0.39993022038485615,0,"bettingpros,oddsapi",0.0
Donovan Mitchell,PRA,DEMON,OVER,39.5,34.375,-5.125,UNDER,False,0.0,0.4998,0.3297263817794105,0,"bettingpros,oddsapi",0.0
