_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Cade Cunningham,PTS,STANDARD,OVER,27.5,27.538148827267463,0.03814882726746305,OVER,True,0.025427069547438345,0.4923,0.029722192638329592,3,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PTS,STANDARD,UNDER,27.5,27.538148827267463,0.03814882726746305,OVER,False,0.0,0.5077,-0.02970345182204448,0,"bettingpros,oddsapi,rotowire",0.0
LeBron James,PTS,STANDARD,OVER,20.5,20.049976223383716,-0.450023776616284,UNDER,False,0.0,0.518,0.06471847514558388,0,"bettingpros,oddsapi,rotowire",0.0
LeBron James,PTS,STANDARD,UNDER,20.5,20.049976223383716,-0.450023776616284,UNDER,True,-0.291327118291533,0.482,-0.058910806251430636,3,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PRA,DEMON,OVER,54.5,41.25966652624453,-13.24033347375547,UNDER,False,0.0,,0.0,0,rotowire,0.0
Cade Cunningham,PRA,DEMON,OVER,50.5,41.25966652624453,-9.24033347375547,UNDER,False,0.0,,0.0,0,rotowire,0.0
Cade Cunningham,PRA,DEMON,OVER,49.5,41.25966652624453,-8.24033347375547,UNDER,False,0.0,,0.0,0,rotowire,0.0
Cade Cunningham,PA,DEMON,OVER,49.5,36.08517844212831,-13.41482155787169,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PA,DEMON,OVER,44.5,36.08517844212831,-8.41482155787169,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PR,DEMON,OVER,44.5,33.90827930624895,-10.59172069375105,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Donovan Mitchell,PRA,DEMON,OVER,44.5,37.0,-7.5,UNDER,False,0.0,,0.0,0,bettingpros,0.0
Cade Cunningham,PA,DEMON,OVER,43.5,36.08517844212831,-7.41482155787169,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PRA,STANDARD,OVER,42.5,41.25966652624453,-1.24033347375547,UNDER,False,0.0,,0.0,0,rotowire,0.0
Cade Cunningham,PRA,STANDARD,UNDER,42.5,41.25966652624453,-1.24033347375547,UNDER,True,-0.6788019993595558,,0.0,1,rotowire,0.0
Cade Cunningham,PRA,GOBLIN,OVER,41.5,41.25966652624453,-0.2403334737554701,UNDER,False,0.0,,0.0,0,rotowire,0.0
Cade Cunningham,PR,DEMON,OVER,40.5,33.90827930624895,-6.59172069375105,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Cade Cunningham,PTS,DEMON,OVER,39.5,27.538148827267463,-11.961851172732537,UNDER,False,0.0,0.4923,0.30712210461513245,0,"bettingpros,oddsapi,rotowire",0.0
Cade Cunningham,PR,DEMON,OVER,39.5,33.90827930624895,-5.59172069375105,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Donovan Mitchell,PR,DEMON,OVER,39.5,31.8,-7.699999999999999,UNDER,False,0.0,,0.0,0,bettingpros,0.0
Donovan Mitchell,PRA,DEMON,OVER,39.5,37.0,-2.5,UNDER,False,0.0,,0.0,0,bettingpros,0.0
Evan Mobley,PRA,DEMON,OVER,39.5,29.900000000000002,-9.599999999999998,UNDER,False,0.0,,0.0,0,bettingpros,0.0
James Harden,PRA,DEMON,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
