_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Jalen Brunson,PA,DEMON,OVER,44.5,32.65202114734501,-11.84797885265499,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,42.5,36.48567322389731,-6.014326776102692,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Johnson,PRA,DEMON,OVER,41.5,39.21338842560984,-2.2866115743901574,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,40.5,36.48567322389731,-4.014326776102692,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,40.5,37.55860111783615,-2.9413988821638526,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Johnson,PRA,DEMON,OVER,39.5,39.21338842560984,-0.2866115743901574,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,39.5,37.55860111783615,-1.9413988821638526,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Brunson,PA,DEMON,OVER,39.5,32.65202114734501,-6.84797885265499,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Karl-Anthony Towns,PR,DEMON,OVER,39.5,34.47159051318366,-5.0284094868163365,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Brunson,PR,DEMON,OVER,39.5,29.223937171437377,-10.276062828562623,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Johnson,PR,DEMON,OVER,39.5,31.731568794708174,-7.768431205291826,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,38.5,36.48567322389731,-2.014326776102692,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,38.5,37.55860111783615,-0.9413988821638526,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Brunson,PA,DEMON,OVER,38.5,32.65202114734501,-5.84797885265499,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Johnson,PRA,DEMON,OVER,37.5,39.21338842560984,1.7133884256098426,OVER,True,0.8151733513084358,,0.0,2,"bettingpros,rotowire",0.0
Jalen Brunson,PRA,STANDARD,OVER,36.5,36.48567322389731,-0.014326776102691952,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Brunson,PRA,STANDARD,UNDER,36.5,36.48567322389731,-0.014326776102691952,UNDER,True,-0.009550893643097205,,0.0,2,"bettingpros,rotowire",0.0
Karl-Anthony Towns,PR,DEMON,OVER,36.5,34.47159051318366,-2.0284094868163365,UNDER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
Jalen Johnson,PRA,STANDARD,OVER,35.5,39.21338842560984,3.7133884256098426,OVER,True,0.9859493623443834,,0.0,2,"bettingpros,rotowire",0.0
Jalen Johnson,PRA,STANDARD,UNDER,35.5,39.21338842560984,3.7133884256098426,OVER,False,0.0,,0.0,0,"bettingpros,rotowire",0.0
