_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Shai Gilgeous-Alexander,PRA,DEMON,OVER,49.5,41.99467354198606,-7.50532645801394,UNDER,False,0.0,0.4931,0.36583574199891195,0,"bettingpros,oddsapi,rotowire",0.0
LeBron James,PRA,DEMON,OVER,44.5,34.224834165371256,-10.275165834628744,UNDER,False,0.0,0.5049,0.3043561749404765,0,"bettingpros,oddsapi,rotowire",0.0
Shai Gilgeous-Alexander,PA,DEMON,OVER,44.5,37.2636737968712,-7.236326203128797,UNDER,False,0.0,0.484,0.34104627536082754,0,"bettingpros,oddsapi,rotowire",0.0
Shai Gilgeous-Alexander,PR,DEMON,OVER,44.5,35.60470076455218,-8.895299235447823,UNDER,False,0.0,0.4967,0.40837586401632614,0,"bettingpros,oddsapi,rotowire",0.0
Shai Gilgeous-Alexander,PRA,DEMON,OVER,44.5,41.99467354198606,-2.50532645801394,UNDER,False,0.0,0.4931,0.28124494295622804,0,"bettingpros,oddsapi,rotowire",0.0
Shai Gilgeous-Alexander,PRA,DEMON,OVER,42.5,41.99467354198606,-0.5053264580139398,UNDER,False,0.0,0.4931,0.23502717677536505,0,"bettingpros,oddsapi,rotowire",0.0
LeBron James,PRA,DEMON,OVER,41.5,34.224834165371256,-7.275165834628744,UNDER,False,0.0,0.5049,0.24473124305580135,0,"bettingpros,oddsapi,rotowire",0.0
Shai Gilgeous-Alexander,PA,DEMON,OVER,41.5,37.2636737968712,-4.236326203128797,UNDER,False,0.0,0.484,0.2817854586013161,0,"bettingpros,oddsapi,rotowire",0.0
Shai Gilgeous-Alexander,PRA,STANDARD,OVER,40.5,41.99467354198606,1.4946735419860602,OVER,True,0.7600988010721993,0.4931,0.15525663555522518,3,"bettingpros,oddsapi,rotowire",0.0
Shai Gilgeous-Alexander,PRA,STANDARD,UNDER,40.5,41.99467354198606,1.4946735419860602,OVER,False,0.0,0.5069,-0.09179238108014842,0,"bettingpros,oddsapi,rotowire",0.0
Austin Reaves,PRA,DEMON,OVER,39.5,26.179807804463945,-13.320192195536055,UNDER,False,0.0,0.4909,0.3726912679681351,0,"bettingpros,oddsapi,rotowire",0.0
LeBron James,PA,DEMON,OVER,39.5,27.325998797010385,-12.174001202989615,UNDER,False,0.0,0.4902,0.3362703289099713,0,"bettingpros,oddsapi,rotowire",0.0
LeBron James,PR,DEMON,OVER,39.5,27.262118058470833,-12.237881941529167,UNDER,False,0.0,0.5116,0.380696597738276,0,"bettingpros,oddsapi,rotowire",0.0
LeBron James,PRA,DEMON,OVER,39.5,34.224834165371256,-5.275165834628744,UNDER,False,0.0,0.5049,0.1991467189932632,0,"bettingpros,oddsapi,rotowire",0.0
Shai Gilgeous-Alexander,PTS,DEMON,OVER,39.5,30.49946680142238,-9.000533198577621,UNDER,False,0.0,0.4852,0.38950370499361187,0,"bettingpros,oddsapi,rotowire",0.0
Shai Gilgeous-Alexander,PA,DEMON,OVER,39.5,37.2636737968712,-2.2363262031287974,UNDER,False,0.0,0.484,0.23585123699824972,0,"bettingpros,oddsapi,rotowire",0.0
