_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Joel Embiid,PRA,DEMON,OVER,49.5,39.27142857142858,-10.22857142857142,UNDER,False,0.0,0.5141,0.33509736669925433,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PA,DEMON,OVER,44.5,32.581616917876005,-11.918383082123995,UNDER,False,0.0,0.4973,0.3193006993933233,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,44.5,36.25459286392751,-8.245407136072487,UNDER,False,0.0,0.4922,0.26889178651162376,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PR,DEMON,OVER,44.5,35.1,-9.399999999999999,UNDER,False,0.0,0.4858,0.3291082474144036,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,DEMON,OVER,44.5,39.27142857142858,-5.228571428571421,UNDER,False,0.0,0.5141,0.24763496456801798,0,"bettingpros,oddsapi",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,44.5,36.69430667141375,-7.805693328586251,UNDER,False,0.0,0.486,0.2939839559381411,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,DEMON,OVER,44.5,37.49559763140794,-7.004402368592061,UNDER,False,0.0,0.4981,0.3522794733181439,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PRA,DEMON,OVER,41.5,39.27142857142858,-2.2285714285714207,UNDER,False,0.0,0.5141,0.18379584789988085,0,"bettingpros,oddsapi",0.0
Joel Embiid,PR,DEMON,OVER,40.5,35.1,-5.399999999999999,UNDER,False,0.0,0.4858,0.2571134726697203,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PA,DEMON,OVER,39.5,32.581616917876005,-6.918383082123995,UNDER,False,0.0,0.4973,0.21873930268694253,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PR,DEMON,OVER,39.5,29.055452878578034,-10.444547121421966,UNDER,False,0.0,0.5107,0.3056842047557882,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,39.5,36.25459286392751,-3.2454071360724868,UNDER,False,0.0,0.4922,0.15482214248647552,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PA,DEMON,OVER,39.5,31.1,-8.399999999999999,UNDER,False,0.0,0.4942,0.30797914058552955,0,"bettingpros,oddsapi",0.0
