_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Joel Embiid,PRA,DEMON,OVER,49.5,39.27142857142858,-10.22857142857142,UNDER,False,0.0,0.5141,0.3277417339780494,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PA,DEMON,OVER,44.5,32.581616917876005,-11.918383082123995,UNDER,False,0.0,0.4973,0.33862144439862796,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,44.5,36.25459286392751,-8.245407136072487,UNDER,False,0.0,0.4922,0.2841526565238568,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PR,DEMON,OVER,44.5,35.1,-9.399999999999999,UNDER,False,0.0,0.4858,0.32021735366814097,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,DEMON,OVER,44.5,39.27142857142858,-5.228571428571421,UNDER,False,0.0,0.5141,0.2248210373566279,0,"bettingpros,oddsapi",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,44.5,36.69430667141375,-7.805693328586251,UNDER,False,0.0,0.486,0.2889671994681886,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,DEMON,OVER,44.5,37.49559763140794,-7.004402368592061,UNDER,False,0.0,0.4981,0.3435047655985656,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PRA,DEMON,OVER,41.5,39.27142857142858,-2.2285714285714207,UNDER,False,0.0,0.5141,0.15100535633791534,0,"bettingpros,oddsapi",0.0
Joel Embiid,PR,DEMON,OVER,40.5,35.1,-5.399999999999999,UNDER,False,0.0,0.4858,0.23385970868905054,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PA,DEMON,OVER,39.5,32.581616917876005,-6.918383082123995,UNDER,False,0.0,0.4973,0.2324211449005737,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PR,DEMON,OVER,39.5,29.055452878578034,-10.444547121421966,UNDER,False,0.0,0.5107,0.3290592174801298,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,39.5,36.25459286392751,-3.2454071360724868,UNDER,False,0.0,0.4922,0.16053933494594136,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PA,DEMON,OVER,39.5,31.1,-8.399999999999999,UNDER,False,0.0,0.4942,0.2994165978825283,0,"bettingpros,oddsapi",0.0
Joel Embiid,PR,DEMON,OVER,39.5,35.1,-4.399999999999999,UNDER,False,0.0,0.4858,0.20915874149990937,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,STANDARD,OVER,39.5,39.27142857142858,-0.22857142857142065,UNDER,False,0.0,0.5141,0.10045453976478924,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,STANDARD,UNDER,39.5,39.27142857142858,-0.22857142857142065,UNDER,True,-0.15121237860623768,0.4859,-0.07329226167267111,2,"bettingpros,oddsapi",0.0
Karl-Anthony Towns,PR,DEMON,OVER,39.5,33.061363297014566,-6.438636702985434,UNDER,False,0.0,0.5056,0.3712616530624012,0,"oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,39.5,36.69430667141375,-2.8056933285862513,UNDER,False,0.0,0.486,0.15970826428012086,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PA,DEMON,OVER,39.5,33.58836165131485,-5.911638348685152,UNDER,False,0.0,0.4891,0.3528828870888501,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PR,DEMON,OVER,39.5,30.691189767260795,-8.808810232739205,UNDER,False,0.0,0.4939,0.36853835781368127,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,DEMON,OVER,39.5,37.49559763140794,-2.0044023685920607,UNDER,False,0.0,0.4981,0.2322838023827507,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,38.5,36.25459286392751,-2.2454071360724868,UNDER,False,0.0,0.4922,0.13202790318880608,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PRA,GOBLIN,OVER,38.5,39.27142857142858,0.7714285714285793,OVER,True,0.4732776874858066,0.5141,0.07268988672273136,2,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,GOBLIN,OVER,37.5,39.27142857142858,1.7714285714285793,OVER,True,0.8277516828569724,0.5141,0.04195728801066034,2,"bettingpros,oddsapi",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,37.5,36.69430667141375,-0.8056933285862513,UNDER,False,0.0,0.486,0.1026253512853903,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,STANDARD,OVER,36.5,36.25459286392751,-0.24540713607248676,UNDER,False,0.0,0.4922,0.07356990049212936,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,STANDARD,UNDER,36.5,36.25459286392751,-0.24540713607248676,UNDER,True,-0.16216050859657932,0.5078,-0.04539636383733858,3,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,DEMON,OVER,36.5,37.49559763140794,0.9955976314079393,OVER,True,0.5808415196729954,0.4981,0.14553526001151157,3,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PA,DEMON,OVER,36.5,31.1,-5.399999999999999,UNDER,False,0.0,0.4942,0.22780294107059967,0,"bettingpros,oddsapi",0.0
Joel Embiid,PR,STANDARD,OVER,35.5,35.1,-0.3999999999999986,UNDER,False,0.0,0.4858,0.09608958549070123,0,"bettingpros,oddsapi",0.0
Joel Embiid,PR,STANDARD,UNDER,35.5,35.1,-0.3999999999999986,UNDER,True,-0.2605204458355017,0.5142,-0.05614261700704948,2,"bettingpros,oddsapi",0.0
Tyrese Maxey,PA,DEMON,OVER,35.5,33.58836165131485,-1.9116383486851518,UNDER,False,0.0,0.4891,0.256992895686174,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,STANDARD,OVER,35.0,37.49559763140794,2.4955976314079393,OVER,True,0.9307180941229751,0.4981,0.1021133771121866,3,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,STANDARD,UNDER,35.0,37.49559763140794,2.4955976314079393,OVER,False,0.0,0.5019,-0.06955579133767409,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PTS,DEMON,OVER,34.5,25.620180059927414,-8.879819940072586,UNDER,False,0.0,0.5163,0.28481204987788983,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PTS,DEMON,OVER,34.5,26.399999999999995,-8.100000000000005,UNDER,False,0.0,0.5144,0.33771149245131776,0,"bettingpros,oddsapi",0.0
Tyrese Maxey,PTS,DEMON,OVER,34.5,26.237361884071763,-8.262638115928237,UNDER,False,0.0,0.4757,0.37681047063388384,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PR,DEMON,OVER,34.5,29.055452878578034,-5.444547121421966,UNDER,False,0.0,0.5107,0.21281294370523252,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,GOBLIN,OVER,34.5,36.25459286392751,1.7545928639275132,OVER,True,0.8241851390023192,0.4922,0.008797285392865672,3,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PA,DEMON,OVER,34.5,31.1,-3.3999999999999986,UNDER,False,0.0,0.4942,0.17476287974197874,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,GOBLIN,OVER,34.5,39.27142857142858,4.771428571428579,OVER,True,0.9965537967776218,0.5141,-0.042964254224875376,2,"bettingpros,oddsapi",0.0
Josh Hart,PRA,DEMON,OVER,34.5,26.394203898987335,-8.105796101012665,UNDER,False,0.0,0.4933,0.3858648645214369,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PR,DEMON,OVER,34.5,33.061363297014566,-1.4386367029854341,UNDER,False,0.0,0.5056,0.24287347417425303,0,"oddsapi,rotowire",0.0
OG Anunoby,PRA,DEMON,OVER,34.5,25.263093614733396,-9.236906385266604,UNDER,False,0.0,0.4773,0.16700442264499676,0,"bettingpros,oddsapi,rotowire",0.0
Paul George,PRA,DEMON,OVER,34.5,24.5,-10.0,UNDER,False,0.0,0.4996,0.3003567095466959,0,oddsapi,0.0
Tyrese Maxey,PA,DEMON,OVER,34.5,33.58836165131485,-0.9116383486851518,UNDER,False,0.0,0.4891,0.23071122972079317,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PR,DEMON,OVER,34.5,30.691189767260795,-3.808810232739205,UNDER,False,0.0,0.4939,0.25055653125169963,0,"bettingpros,oddsapi,rotowire",0.0
