_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Joel Embiid,PRA,DEMON,OVER,49.5,39.166666666666664,-10.333333333333336,UNDER,False,0.0,0.5084,0.3699615768326841,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PA,DEMON,OVER,44.5,33.08828358454267,-11.411716415457327,UNDER,False,0.0,0.5259,0.31068317938238316,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,44.5,37.00175491792298,-7.49824508207702,UNDER,False,0.0,0.4997,0.21094892791246583,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PR,DEMON,OVER,44.5,34.9,-9.600000000000001,UNDER,False,0.0,0.5226,0.4015060258396412,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,DEMON,OVER,44.5,39.166666666666664,-5.333333333333336,UNDER,False,0.0,0.5084,0.28117713810174483,0,"bettingpros,oddsapi",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,44.5,36.7939508383771,-7.7060491616229,UNDER,False,0.0,0.4866,0.3167306492280799,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,DEMON,OVER,44.5,37.441383824356194,-7.058616175643806,UNDER,False,0.0,0.4981,0.33484956931224363,0,"oddsapi,rotowire",0.0
Joel Embiid,PRA,DEMON,OVER,43.5,39.166666666666664,-4.333333333333336,UNDER,False,0.0,0.5084,0.258389958117766,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PRA,DEMON,OVER,41.5,37.00175491792298,-4.49824508207702,UNDER,False,0.0,0.4997,0.1418930855424833,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,41.5,36.7939508383771,-4.7060491616229,UNDER,False,0.0,0.4866,0.25123066891329193,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,DEMON,OVER,40.5,37.441383824356194,-3.058616175643806,UNDER,False,0.0,0.4981,0.25269992367949856,0,"oddsapi,rotowire",0.0
Joel Embiid,PR,DEMON,OVER,40.5,34.9,-5.600000000000001,UNDER,False,0.0,0.5226,0.32821451407159585,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PA,DEMON,OVER,39.5,33.08828358454267,-6.411716415457327,UNDER,False,0.0,0.5259,0.19879099315339482,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PR,DEMON,OVER,39.5,29.865816403816563,-9.634183596183437,UNDER,False,0.0,0.4915,0.24302527782738167,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,DEMON,OVER,39.5,37.00175491792298,-2.4982450820770197,UNDER,False,0.0,0.4997,0.0927335041307008,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PA,DEMON,OVER,39.5,31.180000000000003,-8.319999999999997,UNDER,False,0.0,0.5064,0.3797682842832083,0,"bettingpros,oddsapi",0.0
Joel Embiid,PR,DEMON,OVER,39.5,34.9,-4.600000000000001,UNDER,False,0.0,0.5226,0.3076772126728049,0,"bettingpros,oddsapi",0.0
Karl-Anthony Towns,PR,DEMON,OVER,39.5,32.97869288488774,-6.521307115112258,UNDER,False,0.0,0.5137,0.41847873290439563,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,DEMON,OVER,39.5,36.7939508383771,-2.7060491616229,UNDER,False,0.0,0.4866,0.19549835947604338,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PA,DEMON,OVER,39.5,33.251816054980196,-6.248183945019804,UNDER,False,0.0,0.4934,0.35579972627444056,0,"oddsapi,rotowire",0.0
Tyrese Maxey,PR,DEMON,OVER,39.5,30.428295885300912,-9.071704114699088,UNDER,False,0.0,0.4785,0.3414239618136767,0,"oddsapi,rotowire",0.0
Tyrese Maxey,PRA,DEMON,OVER,39.5,37.441383824356194,-2.058616175643806,UNDER,False,0.0,0.4981,0.22919520215621159,0,"oddsapi,rotowire",0.0
Joel Embiid,PRA,STANDARD,OVER,38.5,39.166666666666664,0.6666666666666643,OVER,True,0.4173216500588698,0.5084,0.13319965124996214,2,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,STANDARD,UNDER,38.5,39.166666666666664,0.6666666666666643,OVER,False,0.0,0.4916,-0.04316880934782358,0,"bettingpros,oddsapi",0.0
Jalen Brunson,PRA,STANDARD,OVER,37.5,37.00175491792298,-0.4982450820770197,UNDER,False,0.0,0.4997,0.04075755840856826,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,STANDARD,UNDER,37.5,37.00175491792298,-0.4982450820770197,UNDER,True,-0.32046333575257807,0.5003,0.012659410343933253,3,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PA,DEMON,OVER,36.5,31.180000000000003,-5.319999999999997,UNDER,False,0.0,0.5064,0.31759800151039796,0,"bettingpros,oddsapi",0.0
Tyrese Maxey,PA,DEMON,OVER,36.5,33.251816054980196,-3.248183945019804,UNDER,False,0.0,0.4934,0.28900392431387395,0,"oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,STANDARD,OVER,35.5,36.7939508383771,1.2939508383771,OVER,True,0.697612233271617,0.4866,0.07573334468538556,3,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,STANDARD,UNDER,35.5,36.7939508383771,1.2939508383771,OVER,False,0.0,0.5134,-0.007808847252645745,0,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PRA,STANDARD,OVER,35.5,37.441383824356194,1.941383824356194,OVER,True,0.8602370934448395,0.4981,0.12545800662773599,2,"oddsapi,rotowire",0.0
Tyrese Maxey,PRA,STANDARD,UNDER,35.5,37.441383824356194,1.941383824356194,OVER,False,0.0,0.5019,-0.03569296419596146,0,"oddsapi,rotowire",0.0
Jalen Brunson,PR,DEMON,OVER,35.5,29.865816403816563,-5.634183596183437,UNDER,False,0.0,0.4915,0.14665531578129282,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PR,DEMON,OVER,35.5,32.97869288488774,-2.5213071151122577,UNDER,False,0.0,0.5137,0.3368467700638352,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PTS,DEMON,OVER,34.5,26.237967841034497,-8.262032158965503,UNDER,False,0.0,0.5088,0.21697918208179184,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PA,STANDARD,OVER,34.5,33.08828358454267,-1.4117164154573274,UNDER,False,0.0,0.5259,0.06028928844770709,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PA,STANDARD,UNDER,34.5,33.08828358454267,-1.4117164154573274,UNDER,True,-0.7357475467972642,0.4741,-0.009792657552807282,3,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PR,DEMON,OVER,34.5,29.865816403816563,-4.634183596183437,UNDER,False,0.0,0.4915,0.11958926284310839,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,GOBLIN,OVER,34.5,37.00175491792298,2.5017549179229803,OVER,True,0.9312650827810085,0.4997,-0.041718098384008695,3,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PTS,DEMON,OVER,34.5,26.124999999999996,-8.375000000000004,UNDER,False,0.0,0.5176,0.4021615438456154,0,"bettingpros,oddsapi",0.0
Joel Embiid,PA,DEMON,OVER,34.5,31.180000000000003,-3.3199999999999967,UNDER,False,0.0,0.5064,0.26784137324651264,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,GOBLIN,OVER,34.5,39.166666666666664,4.666666666666664,OVER,True,0.9960382043284041,0.5084,0.022169439703334237,2,"bettingpros,oddsapi",0.0
Josh Hart,PRA,DEMON,OVER,34.5,27.244203898987333,-7.255796101012667,UNDER,False,0.0,0.5099,0.35135829743099095,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PA,DEMON,OVER,34.5,23.205568057460642,-11.294431942539358,UNDER,False,0.0,0.4962,0.3490062257248918,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PR,DEMON,OVER,34.5,32.97869288488774,-1.5213071151122577,UNDER,False,0.0,0.5137,0.31088481864806106,0,"bettingpros,oddsapi,rotowire",0.0
Paul George,PRA,DEMON,OVER,34.5,26.5,-8.0,UNDER,False,0.0,0.472,0.3101804572198523,0,oddsapi,0.0
Tyrese Maxey,PTS,DEMON,OVER,34.5,25.59203211958073,-8.907967880419271,UNDER,False,0.0,0.521,0.4164604539546045,0,"oddsapi,rotowire",0.0
Tyrese Maxey,PA,DEMON,OVER,34.5,33.251816054980196,-1.2481839450198038,UNDER,False,0.0,0.4934,0.23372809653125642,0,"oddsapi,rotowire",0.0
Tyrese Maxey,PR,DEMON,OVER,34.5,30.428295885300912,-4.071704114699088,UNDER,False,0.0,0.4785,0.23820431920013319,0,"oddsapi,rotowire",0.0
Tyrese Maxey,PRA,GOBLIN,OVER,34.5,37.441383824356194,2.941383824356194,OVER,True,0.9611601648602685,0.4981,0.08833056414369517,2,"oddsapi,rotowire",0.0
Joel Embiid,PR,STANDARD,OVER,33.5,34.9,1.3999999999999986,OVER,True,0.7321442233518523,0.5226,0.14593845082563955,2,"bettingpros,oddsapi",0.0
Joel Embiid,PR,STANDARD,UNDER,33.5,34.9,1.3999999999999986,OVER,False,0.0,0.4774,-0.05580472502198691,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,GOBLIN,OVER,33.5,39.166666666666664,5.666666666666664,OVER,True,0.9989541563864732,0.5084,-0.007349647141637772,2,"bettingpros,oddsapi",0.0
Tyrese Maxey,PR,DEMON,OVER,33.5,30.428295885300912,-3.071704114699088,UNDER,False,0.0,0.4785,0.21235096767960426,0,"oddsapi,rotowire",0.0
Jalen Brunson,PTS,DEMON,OVER,32.5,26.237967841034497,-6.2620321589655035,UNDER,False,0.0,0.5088,0.16278460153984609,0,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PRA,GOBLIN,OVER,32.5,39.166666666666664,6.666666666666664,OVER,True,0.9997242124159673,0.5084,-0.03869799931952389,2,"bettingpros,oddsapi",0.0
Jalen Brunson,PR,STANDARD,OVER,31.5,29.865816403816563,-1.634183596183437,UNDER,False,0.0,0.4915,0.03499140286351665,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PR,STANDARD,UNDER,31.5,29.865816403816563,-1.634183596183437,UNDER,True,-0.7966794078096273,0.5085,0.019291302157120993,3,"bettingpros,oddsapi,rotowire",0.0
Tyrese Maxey,PA,STANDARD,OVER,31.5,33.251816054980196,1.7518160549801962,OVER,True,0.8235905157827771,0.4934,0.1402758612156933,2,"oddsapi,rotowire",0.0
Tyrese Maxey,PA,STANDARD,UNDER,31.5,33.251816054980196,1.7518160549801962,OVER,False,0.0,0.5066,-0.0415034400470925,0,"oddsapi,rotowire",0.0
Jalen Brunson,PTS,DEMON,OVER,31.5,26.237967841034497,-5.2620321589655035,UNDER,False,0.0,0.5088,0.13568731126887318,0,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PRA,GOBLIN,OVER,31.5,37.00175491792298,5.50175491792298,OVER,True,0.998697119499201,0.4997,-0.12455164056474394,3,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PTS,DEMON,OVER,31.5,26.124999999999996,-5.3750000000000036,UNDER,False,0.0,0.5176,0.34006775322467747,0,"bettingpros,oddsapi",0.0
Josh Hart,PRA,DEMON,OVER,31.5,27.244203898987333,-4.255796101012667,UNDER,False,0.0,0.5099,0.29272445604696135,0,"bettingpros,oddsapi,rotowire",0.0
Karl-Anthony Towns,PRA,GOBLIN,OVER,31.5,36.7939508383771,5.2939508383771,OVER,True,0.9982815173332099,0.4866,-0.06094890331249064,3,"bettingpros,oddsapi,rotowire",0.0
Jalen Brunson,PA,GOBLIN,OVER,31.5,33.08828358454267,1.5882835845426726,OVER,True,0.7852255133801801,0.5259,-0.031483448002094905,3,"bettingpros,oddsapi,rotowire",0.0
Joel Embiid,PR,GOBLIN,OVER,31.5,34.9,3.3999999999999986,OVER,True,0.978738846227712,0.5226,0.08558197920644273,2,"bettingpros,oddsapi",0.0
Joel Embiid,PA,STANDARD,OVER,30.5,31.180000000000003,0.6800000000000033,OVER,True,0.42463515128973195,0.5064,0.14400809544345783,2,"bettingpros,oddsapi",0.0
