_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Tyrese Maxey,PTS,STANDARD,OVER,24.5,25.99816759421945,1.4981675942194492,OVER,True,0.7610806361755118,0.4787,0.18047982201779822,2,"oddsapi,rotowire",0.0
Tyrese Maxey,PTS,STANDARD,UNDER,24.5,25.99816759421945,1.4981675942194492,OVER,False,0.0,0.5213,-0.040744316445377016,0,"oddsapi,rotowire",0.0
Jayson Tatum,PRA,DEMON,OVER,54.5,,,,False,0.0,,0.0,0,,0.0
Joel Embiid,PRA,DEMON,OVER,49.5,39.166666666666664,-10.333333333333336,UNDER,False,0.0,0.4944,0.4086638507042459,0,"bettingpros,oddsapi",0.0
Jayson Tatum,PRA,DEMON,OVER,49.5,,,,False,0.0,,0.0,0,,0.0
Jayson Tatum,PRA,DEMON,OVER,45.5,,,,False,0.0,,0.0,0,,0.0
Joel Embiid,PR,DEMON,OVER,44.5,34.62,-9.880000000000003,UNDER,False,0.0,0.5027,0.42763544440429724,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,DEMON,OVER,44.5,39.166666666666664,-5.333333333333336,UNDER,False,0.0,0.4944,0.3410006450727838,0,"bettingpros,oddsapi",0.0
Tyrese Maxey,PRA,DEMON,OVER,44.5,37.441383824356194,-7.058616175643806,UNDER,False,0.0,0.5024,0.3993618005483391,0,"oddsapi,rotowire",0.0
Jayson Tatum,PR,DEMON,OVER,44.5,,,,False,0.0,,0.0,0,,0.0
Joel Embiid,PRA,DEMON,OVER,43.5,39.166666666666664,-4.333333333333336,UNDER,False,0.0,0.4944,0.3243276151280673,0,"bettingpros,oddsapi",0.0
Jaylen Brown,PRA,DEMON,OVER,40.5,37.82368048660232,-2.6763195133976794,UNDER,False,0.0,,0.0,0,rotowire,0.0
Joel Embiid,PR,DEMON,OVER,40.5,34.62,-5.880000000000003,UNDER,False,0.0,0.5027,0.3743717513442739,0,"bettingpros,oddsapi",0.0
Joel Embiid,PA,DEMON,OVER,39.5,31.180000000000003,-8.319999999999997,UNDER,False,0.0,0.4997,0.4225758247109452,0,"bettingpros,oddsapi",0.0
Joel Embiid,PR,DEMON,OVER,39.5,34.62,-4.880000000000003,UNDER,False,0.0,0.5027,0.356440450806614,0,"bettingpros,oddsapi",0.0
Tyrese Maxey,PA,DEMON,OVER,39.5,33.251816054980196,-6.248183945019804,UNDER,False,0.0,0.4977,0.4181828856273456,0,"oddsapi,rotowire",0.0
Joel Embiid,PRA,STANDARD,OVER,39.5,39.166666666666664,-0.3333333333333357,UNDER,False,0.0,0.4944,0.24352692040976215,0,"bettingpros,oddsapi",0.0
Joel Embiid,PRA,STANDARD,UNDER,39.5,39.166666666666664,-0.3333333333333357,UNDER,True,-0.2186350836871228,0.5056,-0.07587484667525846,2,"bettingpros,oddsapi",0.0
Jaylen Brown,PR,DEMON,OVER,39.5,32.94413437436592,-6.555865625634077,UNDER,False,0.0,,0.0,0,rotowire,0.0
Jaylen Brown,PRA,DEMON,OVER,39.5,37.82368048660232,-1.6763195133976794,UNDER,False,0.0,,0.0,0,rotowire,0.0
Tyrese Maxey,PR,DEMON,OVER,39.5,30.361989036350852,-9.138010963649148,UNDER,False,0.0,0.4854,0.3969708034220891,0,"oddsapi,rotowire",0.0
