_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Jalen Brunson,PA,DEMON,OVER,44.5,32.5,-12.0,UNDER,False,0.0,0.5007,0.3016468143679637,0,oddsapi,0.0
Jalen Brunson,PRA,DEMON,OVER,44.5,35.5,-9.0,UNDER,False,0.0,0.4995,0.22585277848948293,0,oddsapi,0.0
Karl-Anthony Towns,PRA,DEMON,OVER,44.5,36.5,-8.0,UNDER,False,0.0,0.5022,0.34355571052208567,0,oddsapi,0.0
Tyrese Maxey,PRA,DEMON,OVER,44.5,37.5,-7.0,UNDER,False,0.0,0.4992,0.3482782268864568,0,oddsapi,0.0
Jalen Brunson,PA,DEMON,OVER,39.5,32.5,-7.0,UNDER,False,0.0,0.5007,0.18594076671300308,0,oddsapi,0.0
Jalen Brunson,PR,DEMON,OVER,39.5,29.5,-10.0,UNDER,False,0.0,0.4931,0.2580209098819792,0,oddsapi,0.0
Jalen Brunson,PRA,DEMON,OVER,39.5,35.5,-4.0,UNDER,False,0.0,0.4995,0.10879961176933489,0,oddsapi,0.0
Karl-Anthony Towns,PR,DEMON,OVER,39.5,31.5,-8.0,UNDER,False,0.0,0.5045,0.4182017936290524,0,oddsapi,0.0
Karl-Anthony Towns,PRA,DEMON,OVER,39.5,36.5,-3.0,UNDER,False,0.0,0.5022,0.22523961989222513,0,oddsapi,0.0
Tyrese Maxey,PA,DEMON,OVER,39.5,33.5,-6.0,UNDER,False,0.0,0.4922,0.36493168526982417,0,oddsapi,0.0
Tyrese Maxey,PR,DEMON,OVER,39.5,31.500000000000004,-7.9999999999999964,UNDER,False,0.0,0.4834,0.3545422797280253,0,oddsapi,0.0
Tyrese Maxey,PRA,DEMON,OVER,39.5,37.5,-2.0,UNDER,False,0.0,0.4992,0.24497457853759907,0,oddsapi,0.0
Jalen Brunson,PRA,DEMON,OVER,38.5,35.5,-3.0,UNDER,False,0.0,0.4995,0.08482638946563648,0,oddsapi,0.0
Tyrese Maxey,PRA,STANDARD,OVER,37.5,37.5,0.0,UNDER,False,0.0,0.4992,0.16644489479449437,0,oddsapi,0.0
Tyrese Maxey,PRA,STANDARD,UNDER,37.5,37.5,0.0,UNDER,True,0.0,0.5008,-0.06100377734224727,1,oddsapi,0.0
Karl-Anthony Towns,PRA,DEMON,OVER,37.5,36.5,-1.0,UNDER,False,0.0,0.5022,0.16879767618411456,0,oddsapi,0.0
Jalen Brunson,PRA,STANDARD,OVER,36.5,35.5,-1.0,UNDER,False,0.0,0.4995,0.025783052445278787,0,oddsapi,0.0
Jalen Brunson,PRA,STANDARD,UNDER,36.5,35.5,-1.0,UNDER,True,-0.5827829453479101,0.5005,0.011930128330246037,1,oddsapi,0.0
Karl-Anthony Towns,PRA,STANDARD,OVER,35.5,36.5,1.0,OVER,True,0.5827829453479101,0.5022,0.10622333227761777,1,oddsapi,0.0
Karl-Anthony Towns,PRA,STANDARD,UNDER,35.5,36.5,1.0,OVER,False,0.0,0.4978,-0.038889861755445954,0,oddsapi,0.0
Tyrese Maxey,PA,DEMON,OVER,35.5,33.5,-2.0,UNDER,False,0.0,0.4922,0.27668920496255267,0,oddsapi,0.0
Jalen Brunson,PTS,DEMON,OVER,34.5,26.5,-8.0,UNDER,False,0.0,0.5006,0.21907815218478155,0,oddsapi,0.0
Tyrese Maxey,PTS,DEMON,OVER,34.5,27.5,-7.0,UNDER,False,0.0,0.496,0.39915968403159685,0,oddsapi,0.0
Jalen Brunson,PR,DEMON,OVER,34.5,29.5,-5.0,UNDER,False,0.0,0.4931,0.13538484483134405,0,oddsapi,0.0
Jalen Brunson,PRA,GOBLIN,OVER,34.5,35.5,1.0,OVER,True,0.5827829453479101,0.4995,-0.028674180215939427,1,oddsapi,0.0
Josh Hart,PRA,DEMON,OVER,34.5,25.5,-9.0,UNDER,False,0.0,0.5116,0.361919326353301,0,oddsapi,0.0
Karl-Anthony Towns,PR,DEMON,OVER,34.5,31.5,-3.0,UNDER,False,0.0,0.5045,0.31519848080891577,0,oddsapi,0.0
OG Anunoby,PRA,DEMON,OVER,34.5,24.5,-10.0,UNDER,False,0.0,0.5211,0.19436161473250707,0,oddsapi,0.0
Paul George,PRA,DEMON,OVER,34.5,27.5,-7.0,UNDER,False,0.0,0.4921,0.34159175428135014,0,oddsapi,0.0
Tyrese Maxey,PR,DEMON,OVER,34.5,31.500000000000004,-2.9999999999999964,UNDER,False,0.0,0.4834,0.25637160953431415,0,oddsapi,0.0
Jalen Brunson,PA,DEMON,OVER,34.5,32.5,-2.0,UNDER,False,0.0,0.5007,0.049331147647991014,0,oddsapi,0.0
Karl-Anthony Towns,PA,DEMON,OVER,34.5,24.5,-10.0,UNDER,False,0.0,0.4936,0.354742790112251,0,oddsapi,0.0
Tyrese Maxey,PA,STANDARD,OVER,33.5,33.5,0.0,UNDER,False,0.0,0.4922,0.20109835947604343,0,oddsapi,0.0
Tyrese Maxey,PA,STANDARD,UNDER,33.5,33.5,0.0,UNDER,True,0.0,0.5078,-0.06936383047369432,1,oddsapi,0.0
Karl-Anthony Towns,PRA,GOBLIN,OVER,33.5,36.5,3.0,OVER,True,0.9640275800758169,0.5022,0.03821101382116138,1,oddsapi,0.0
Tyrese Maxey,PRA,GOBLIN,OVER,33.5,37.5,4.0,OVER,True,0.990390494225681,0.4992,0.059021080077306554,1,oddsapi,0.0
Jalen Brunson,PR,DEMON,OVER,33.5,29.5,-4.0,UNDER,False,0.0,0.4931,0.10932231450820507,0,oddsapi,0.0
Karl-Anthony Towns,PR,DEMON,OVER,33.5,31.5,-2.0,UNDER,False,0.0,0.5045,0.2868351798276211,0,oddsapi,0.0
Tyrese Maxey,PR,DEMON,OVER,33.5,31.500000000000004,-1.9999999999999964,UNDER,False,0.0,0.4834,0.23137684744569553,0,oddsapi,0.0
Jalen Brunson,PA,STANDARD,OVER,32.5,32.5,0.0,UNDER,False,0.0,0.5007,-0.012169379798404822,0,oddsapi,0.0
Jalen Brunson,PA,STANDARD,UNDER,32.5,32.5,0.0,UNDER,True,0.0,0.4993,0.03406015178062077,1,oddsapi,0.0
Tyrese Maxey,PRA,GOBLIN,OVER,32.5,37.5,5.0,OVER,True,0.9974579674738373,0.4992,0.02818472079662654,1,oddsapi,0.0
Jalen Brunson,PTS,DEMON,OVER,31.5,26.5,-5.0,UNDER,False,0.0,0.5006,0.1419858614138586,0,oddsapi,0.0
Jalen Brunson,PA,GOBLIN,OVER,31.5,32.5,1.0,OVER,True,0.5827829453479101,0.5007,-0.04207021437283198,1,oddsapi,0.0
Jalen Brunson,PRA,GOBLIN,OVER,31.5,35.5,4.0,OVER,True,0.990390494225681,0.4995,-0.11389731479052628,1,oddsapi,0.0
Tyrese Maxey,PR,STANDARD,OVER,31.0,31.500000000000004,0.5000000000000036,OVER,True,0.32151273753163645,0.4834,0.14620962282115335,1,oddsapi,0.0
Tyrese Maxey,PR,STANDARD,UNDER,31.0,31.500000000000004,0.5000000000000036,OVER,False,0.0,0.5166,-0.04068321406754005,0,oddsapi,0.0
Karl-Anthony Towns,PR,STANDARD,OVER,30.5,31.5,1.0,OVER,True,0.5827829453479101,0.5045,0.18825210144429044,1,oddsapi,0.0
Karl-Anthony Towns,PR,STANDARD,UNDER,30.5,31.5,1.0,OVER,False,0.0,0.4955,-0.07372821397946433,0,oddsapi,0.0
Jalen Brunson,PTS,DEMON,OVER,30.5,26.5,-4.0,UNDER,False,0.0,0.5006,0.11338872112788728,0,oddsapi,0.0
Jalen Brunson,PTS,DEMON,OVER,29.5,26.5,-3.0,UNDER,False,0.0,0.5006,0.0817918808119188,0,oddsapi,0.0
Tyrese Maxey,PTS,DEMON,OVER,29.5,27.5,-2.0,UNDER,False,0.0,0.496,0.29037056294370567,0,oddsapi,0.0
Jalen Brunson,PA,GOBLIN,OVER,29.5,32.5,3.0,OVER,True,0.9640275800758169,0.5007,-0.10505113977652314,1,oddsapi,0.0
Jalen Brunson,PR,STANDARD,OVER,29.5,29.5,0.0,UNDER,False,0.0,0.4931,-0.011219593251249882,0,oddsapi,0.0
Jalen Brunson,PR,STANDARD,UNDER,29.5,29.5,0.0,UNDER,True,0.0,0.5069,0.03733159419727666,1,oddsapi,0.0
Jalen Brunson,PRA,GOBLIN,OVER,29.5,35.5,6.0,OVER,True,0.999329299739067,0.4995,-0.1720941954388912,1,oddsapi,0.0
Josh Hart,PR,DEMON,OVER,29.5,20.5,-9.0,UNDER,False,0.0,0.5023,0.3594737413460978,0,oddsapi,0.0
