_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Jalen Duren,PR,DEMON,OVER,44.5,24.8309180923911,-19.6690819076089,UNDER,False,0.0,0.5081,0.2484802526434901,0,"oddsapi,rotowire",0.0
Jalen Duren,PRA,DEMON,OVER,41.5,27.62256661765563,-13.877433382344371,UNDER,False,0.0,0.4885,0.14790235774659022,0,"oddsapi,rotowire",0.0
Dejounte Murray,PRA,DEMON,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Trey Murphy,PRA,DEMON,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Zion Williamson,PRA,DEMON,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Daniss Jenkins,PRA,DEMON,OVER,39.5,14.500000000000002,-25.0,UNDER,False,0.0,0.4582,0.3162788272497664,0,oddsapi,0.0
Jalen Duren,PR,DEMON,OVER,39.5,24.8309180923911,-14.669081907608899,UNDER,False,0.0,0.5081,0.16182813470749624,0,"oddsapi,rotowire",0.0
Jalen Duren,PRA,DEMON,OVER,39.5,27.62256661765563,-11.877433382344371,UNDER,False,0.0,0.4885,0.11068330154100792,0,"oddsapi,rotowire",0.0
Jalen Duren,PRA,STANDARD,OVER,36.5,27.62256661765563,-8.877433382344371,UNDER,False,0.0,0.4885,0.046054862858446455,0,"oddsapi,rotowire",0.0
Jalen Duren,PRA,STANDARD,UNDER,36.5,27.62256661765563,-8.877433382344371,UNDER,True,-0.9999855300706169,0.5115,-0.039031553122883644,2,"oddsapi,rotowire",0.0
Jalen Duren,PR,STANDARD,OVER,35.5,24.8309180923911,-10.669081907608899,UNDER,False,0.0,0.5081,0.0799846803639549,0,"oddsapi,rotowire",0.0
Jalen Duren,PR,STANDARD,UNDER,35.5,24.8309180923911,-10.669081907608899,UNDER,True,-0.999998672610102,0.4919,-0.06527061205063933,2,"oddsapi,rotowire",0.0
Jalen Duren,PRA,GOBLIN,OVER,35.5,27.62256661765563,-7.877433382344371,UNDER,False,0.0,0.4885,0.02537760941090078,0,"oddsapi,rotowire",0.0
Jalen Duren,PTS,DEMON,OVER,34.5,13.5099794927765,-20.990020507223498,UNDER,False,0.0,0.4956,0.2941650821121652,0,"oddsapi,rotowire",0.0
Saddiq Bey,PRA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Dejounte Murray,PRA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Trey Murphy,PA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Trey Murphy,PR,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Trey Murphy,PRA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Zion Williamson,PA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Zion Williamson,PR,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Zion Williamson,PRA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Daniss Jenkins,PA,DEMON,OVER,34.5,11.5,-23.0,UNDER,False,0.0,0.471,0.3284046174029719,0,oddsapi,0.0
Daniss Jenkins,PRA,DEMON,OVER,34.5,14.500000000000002,-20.0,UNDER,False,0.0,0.4582,0.2530957330358856,0,oddsapi,0.0
Jalen Duren,PRA,GOBLIN,OVER,34.5,27.62256661765563,-6.877433382344371,UNDER,False,0.0,0.4885,0.003065410341921204,0,"oddsapi,rotowire",0.0
Jalen Duren,PA,DEMON,OVER,34.5,15.698742217176534,-18.801257782823466,UNDER,False,0.0,0.5118,0.2817054471011484,0,"oddsapi,rotowire",0.0
