_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Victor Wembanyama,PR,DEMON,OVER,49.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PRA,DEMON,OVER,47.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PRA,DEMON,OVER,45.5,,,,False,0.0,,0.0,0,,0.0
Bam Adebayo,PR,DEMON,OVER,44.5,32.84364755073869,-11.656352449261313,UNDER,False,0.0,,0.0,0,rotowire,0.0
Victor Wembanyama,PR,DEMON,OVER,44.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PRA,STANDARD,OVER,42.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PRA,STANDARD,UNDER,42.5,,,,False,0.0,,0.0,0,,0.0
Bam Adebayo,PRA,DEMON,OVER,41.5,36.17875331065771,-5.3212466893422885,UNDER,False,0.0,,0.0,0,rotowire,0.0
Victor Wembanyama,PRA,GOBLIN,OVER,40.5,,,,False,0.0,,0.0,0,,0.0
Bam Adebayo,PRA,DEMON,OVER,39.5,36.17875331065771,-3.3212466893422885,UNDER,False,0.0,,0.0,0,rotowire,0.0
Victor Wembanyama,PR,STANDARD,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PR,STANDARD,UNDER,39.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PRA,GOBLIN,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Bam Adebayo,PR,DEMON,OVER,39.5,32.84364755073869,-6.656352449261313,UNDER,False,0.0,,0.0,0,rotowire,0.0
Tyler Herro,PR,DEMON,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PA,DEMON,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Bam Adebayo,PRA,DEMON,OVER,37.5,36.17875331065771,-1.3212466893422885,UNDER,False,0.0,,0.0,0,rotowire,0.0
Victor Wembanyama,PR,GOBLIN,OVER,37.5,,,,False,0.0,,0.0,0,,0.0
Tyler Herro,PRA,DEMON,OVER,36.5,,,,False,0.0,,0.0,0,,0.0
Stephon Castle,PRA,DEMON,OVER,35.5,,,,False,0.0,,0.0,0,,0.0
Bam Adebayo,PRA,STANDARD,OVER,34.5,36.17875331065771,1.6787533106577115,OVER,True,0.8072796298103088,,0.0,1,rotowire,0.0
Bam Adebayo,PRA,STANDARD,UNDER,34.5,36.17875331065771,1.6787533106577115,OVER,False,0.0,,0.0,0,rotowire,0.0
De'Aaron Fox,PRA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Tyler Herro,PRA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Bam Adebayo,PA,DEMON,OVER,34.5,25.124103717049945,-9.375896282950055,UNDER,False,0.0,,0.0,0,rotowire,0.0
Bam Adebayo,PR,DEMON,OVER,34.5,32.84364755073869,-1.6563524492613126,UNDER,False,0.0,,0.0,0,rotowire,0.0
Tyler Herro,PA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Tyler Herro,PR,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
De'Aaron Fox,PA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Stephon Castle,PA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PA,DEMON,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PR,GOBLIN,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Victor Wembanyama,PRA,GOBLIN,OVER,34.5,,,,False,0.0,,0.0,0,,0.0
Bam Adebayo,PRA,GOBLIN,OVER,33.5,36.17875331065771,2.6787533106577115,OVER,True,0.9453193259175492,,0.0,1,rotowire,0.0
Stephon Castle,PRA,DEMON,OVER,33.5,,,,False,0.0,,0.0,0,,0.0
De'Aaron Fox,PRA,DEMON,OVER,32.5,,,,False,0.0,,0.0,0,,0.0
Bam Adebayo,PRA,GOBLIN,OVER,32.5,36.17875331065771,3.6787533106577115,OVER,True,0.985290170411689,,0.0,1,rotowire,0.0
Bam Adebayo,PR,STANDARD,OVER,31.5,32.84364755073869,1.3436475507386874,OVER,True,0.7142295297048951,,0.0,1,rotowire,0.0
Bam Adebayo,PR,STANDARD,UNDER,31.5,32.84364755073869,1.3436475507386874,OVER,False,0.0,,0.0,0,rotowire,0.0
Stephon Castle,PRA,DEMON,OVER,31.5,,,,False,0.0,,0.0,0,,0.0
