_ep_player,_ep_stat,_ep_tier,_ep_dir,_ep_line,mu,edge_at_pp_line,implied_direction,apply_prior,external_prior_score,bp_market_prob,bp_market_divergence,external_prior_n,external_prior_sources,delta_p
Cade Cunningham,PRA,DEMON,OVER,54.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PRA,DEMON,OVER,52.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PRA,DEMON,OVER,49.5,,,,False,0.0,,0.0,0,,0.0
Paolo Banchero,PRA,DEMON,OVER,49.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PA,DEMON,OVER,49.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PRA,STANDARD,OVER,45.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PRA,STANDARD,UNDER,45.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PA,DEMON,OVER,44.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PR,DEMON,OVER,44.5,,,,False,0.0,,0.0,0,,0.0
Paolo Banchero,PRA,DEMON,OVER,44.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PA,DEMON,OVER,43.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PRA,GOBLIN,OVER,40.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PR,DEMON,OVER,40.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PTS,DEMON,OVER,39.5,29.5,-10.0,UNDER,False,0.0,0.5109,0.4248586041395861,0,oddsapi,0.0
Cade Cunningham,PR,DEMON,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PRA,GOBLIN,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PA,STANDARD,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Cade Cunningham,PA,STANDARD,UNDER,39.5,,,,False,0.0,,0.0,0,,0.0
Paolo Banchero,PR,DEMON,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Paolo Banchero,PA,DEMON,OVER,39.5,,,,False,0.0,,0.0,0,,0.0
Paolo Banchero,PRA,STANDARD,OVER,37.5,,,,False,0.0,,0.0,0,,0.0
