n_legs,legs,hit_prob,payout_mult,kernel_mult,payout_mult_eff,ev_mult,atlas_power_mult,pricing_engine,avg_p,avg_fragility,slip_key,pen_team,pen_family,pen_frag,pen_total,role_ctx_bonus,role_ctx_on_legs,role_ctx_on_share,score_adj,players,beam_selected,leg_1,leg_2,leg_3,leg_4,q_leg_count,q_players
4,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Grant Williams OVER PRA 10.5 (STANDARD) [id:10643912] | LaMelo Ball UNDER PA 27.5 (STANDARD) [id:10644001] | Coby White OVER PRA 23.5 (DEMON) [id:10645582],0.17056230452354018,10.0,1.0,10.0,1.7056230452354018,10.0,atlas,0.6567093290670932,0.04949515250827605,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Grant Williams OVER PRA 10.5 (STANDARD) [id:10643912] | LaMelo Ball UNDER PA 27.5 (STANDARD) [id:10644001] | Coby White OVER PRA 23.5 (DEMON) [id:10645582],0.0,0.0,0.0,0.0,0.0,4,1.0,2.305623045235402,"['ryan kalkbrenner', 'grant williams', 'lamelo ball', 'coby white']",1,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Grant Williams OVER PRA 10.5 (STANDARD) [id:10643912],LaMelo Ball UNDER PA 27.5 (STANDARD) [id:10644001],Coby White OVER PRA 23.5 (DEMON) [id:10645582],0,
4,Ryan Kalkbrenner OVER PA 5.5 (GOBLIN) [id:10655296] | Coby White OVER PA 16.5 (STANDARD) [id:10643854] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Grant Williams OVER PR 11.5 (DEMON) [id:10650591],0.1590872366479829,10.0,1.0,10.0,1.5908723664798292,10.0,atlas,0.638961103889611,0.05910536263993238,Ryan Kalkbrenner OVER PA 5.5 (GOBLIN) [id:10655296] | Coby White OVER PA 16.5 (STANDARD) [id:10643854] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Grant Williams OVER PR 11.5 (DEMON) [id:10650591],0.0,0.0,0.0,0.0,0.0,4,1.0,2.1908723664798293,"['ryan kalkbrenner', 'coby white', 'moussa diabaté', 'grant williams']",1,Ryan Kalkbrenner OVER PA 5.5 (GOBLIN) [id:10655296],Coby White OVER PA 16.5 (STANDARD) [id:10643854],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],Grant Williams OVER PR 11.5 (DEMON) [id:10650591],0,
4,Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | LaMelo Ball UNDER PTS 20.5 (STANDARD) [id:10643999] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Coby White OVER PRA 23.5 (DEMON) [id:10645582],0.15591897473191557,10.0,1.0,10.0,1.5591897473191558,10.0,atlas,0.6358864113588641,0.029957032409885214,Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753] | LaMelo Ball UNDER PTS 20.5 (STANDARD) [id:10643999] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Coby White OVER PRA 23.5 (DEMON) [id:10645582],0.0,0.0,0.0,0.0,0.0,4,1.0,2.159189747319156,"['ryan kalkbrenner', 'lamelo ball', 'moussa diabaté', 'coby white']",1,Ryan Kalkbrenner OVER PTS 4.5 (GOBLIN) [id:10649753],LaMelo Ball UNDER PTS 20.5 (STANDARD) [id:10643999],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],Coby White OVER PRA 23.5 (DEMON) [id:10645582],0,
4,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Miles Bridges UNDER PA 18.5 (STANDARD) [id:10644028] | Coby White OVER PR 15.5 (STANDARD) [id:10643855] | Grant Williams OVER PR 10.5 (DEMON) [id:10654249],0.15367824223754042,10.0,1.0,10.0,1.5367824223754043,10.0,atlas,0.6435106489351065,0.05354731257537981,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583] | Miles Bridges UNDER PA 18.5 (STANDARD) [id:10644028] | Coby White OVER PR 15.5 (STANDARD) [id:10643855] | Grant Williams OVER PR 10.5 (DEMON) [id:10654249],0.0,0.0,0.0,0.0,0.0,4,1.0,2.136782422375404,"['ryan kalkbrenner', 'miles bridges', 'coby white', 'grant williams']",1,Ryan Kalkbrenner OVER REB 2.5 (GOBLIN) [id:10644583],Miles Bridges UNDER PA 18.5 (STANDARD) [id:10644028],Coby White OVER PR 15.5 (STANDARD) [id:10643855],Grant Williams OVER PR 10.5 (DEMON) [id:10654249],0,
4,Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10644541] | LaMelo Ball UNDER PTS 20.5 (STANDARD) [id:10643999] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Coby White OVER PRA 23.5 (DEMON) [id:10645582],0.14906942573408283,10.0,1.0,10.0,1.4906942573408282,10.0,atlas,0.6274872512748725,0.038143983645290334,Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10644541] | LaMelo Ball UNDER PTS 20.5 (STANDARD) [id:10643999] | Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055] | Coby White OVER PRA 23.5 (DEMON) [id:10645582],0.0,0.0,0.0,0.0,0.0,4,1.0,2.0906942573408283,"['miles bridges', 'lamelo ball', 'moussa diabaté', 'coby white']",1,Miles Bridges OVER PRA 19.5 (GOBLIN) [id:10644541],LaMelo Ball UNDER PTS 20.5 (STANDARD) [id:10643999],Moussa Diabaté UNDER PR 19 (STANDARD) [id:10644055],Coby White OVER PRA 23.5 (DEMON) [id:10645582],0,
4,Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536] | LaMelo Ball UNDER AST 7 (STANDARD) [id:10643988] | Brandon Miller UNDER PRA 30.5 (STANDARD) [id:10643829] | Ryan Kalkbrenner OVER PR 11.5 (DEMON) [id:10650593],0.14274626126686601,10.0,1.0,10.0,1.42746261266866,10.0,atlas,0.6184381561843816,0.040497034612189564,Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536] | LaMelo Ball UNDER AST 7 (STANDARD) [id:10643988] | Brandon Miller UNDER PRA 30.5 (STANDARD) [id:10643829] | Ryan Kalkbrenner OVER PR 11.5 (DEMON) [id:10650593],0.0,0.0,0.0,0.0,0.0,4,1.0,2.02746261266866,"['miles bridges', 'lamelo ball', 'brandon miller', 'ryan kalkbrenner']",1,Miles Bridges OVER PA 14.5 (GOBLIN) [id:10644536],LaMelo Ball UNDER AST 7 (STANDARD) [id:10643988],Brandon Miller UNDER PRA 30.5 (STANDARD) [id:10643829],Ryan Kalkbrenner OVER PR 11.5 (DEMON) [id:10650593],0,
4,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096] | LaMelo Ball UNDER AST 7 (STANDARD) [id:10643988] | Grant Williams OVER PR 11.5 (DEMON) [id:10650591],0.12680042294979954,10.0,1.0,10.0,1.2680042294979954,10.0,atlas,0.6053144685531446,0.030383634035036685,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534] | Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096] | LaMelo Ball UNDER AST 7 (STANDARD) [id:10643988] | Grant Williams OVER PR 11.5 (DEMON) [id:10650591],0.0,0.0,0.0,0.0,0.0,4,1.0,1.8680042294979953,"['miles bridges', 'brandon miller', 'lamelo ball', 'grant williams']",1,Miles Bridges OVER PTS 11.5 (GOBLIN) [id:10644534],Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096],LaMelo Ball UNDER AST 7 (STANDARD) [id:10643988],Grant Williams OVER PR 11.5 (DEMON) [id:10650591],0,
4,Evan Mobley OVER REB 6.5 (GOBLIN) [id:10652294] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Jaime Jaquez OVER PR 18.5 (STANDARD) [id:10643939] | Kon Knueppel OVER AST 3.5 (DEMON) [id:10643955],0.10437989737167833,10.0,1.0,10.0,1.0437989737167832,10.0,atlas,0.5762257446689918,0.06254551830609678,Evan Mobley OVER REB 6.5 (GOBLIN) [id:10652294] | Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151] | Jaime Jaquez OVER PR 18.5 (STANDARD) [id:10643939] | Kon Knueppel OVER AST 3.5 (DEMON) [id:10643955],0.0,0.0,0.0,0.0,0.0,1,0.25,1.1937989737167831,"['evan mobley', 'jordan goodwin', 'jaime jaquez', 'kon knueppel']",1,Evan Mobley OVER REB 6.5 (GOBLIN) [id:10652294],Jordan Goodwin OVER PTS 5.5 (STANDARD) [id:10652151],Jaime Jaquez OVER PR 18.5 (STANDARD) [id:10643939],Kon Knueppel OVER AST 3.5 (DEMON) [id:10643955],0,
4,James Harden OVER PTS 16.5 (GOBLIN) [id:10652299] | Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938] | Royce O'Neale OVER PTS 7.5 (STANDARD) [id:10649509] | Grant Williams OVER REB 3.5 (DEMON) [id:10643915],0.1022933426737176,10.0,1.0,10.0,1.0229334267371761,10.0,atlas,0.5722394082852122,0.061165017455035386,James Harden OVER PTS 16.5 (GOBLIN) [id:10652299] | Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938] | Royce O'Neale OVER PTS 7.5 (STANDARD) [id:10649509] | Grant Williams OVER REB 3.5 (DEMON) [id:10643915],0.0,0.0,0.0,0.0,0.0,1,0.25,1.172933426737176,"['james harden', 'jaime jaquez', ""royce o'neale"", 'grant williams']",1,James Harden OVER PTS 16.5 (GOBLIN) [id:10652299],Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938],Royce O'Neale OVER PTS 7.5 (STANDARD) [id:10649509],Grant Williams OVER REB 3.5 (DEMON) [id:10643915],0,
4,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938] | Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096] | Miles Bridges OVER PA 19.5 (DEMON) [id:10648335],0.09496800033321762,10.0,1.0,10.0,0.9496800033321762,10.0,atlas,0.5677061491054974,0.058072897476838733,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642] | Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938] | Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096] | Miles Bridges OVER PA 19.5 (DEMON) [id:10648335],0.0,0.0,0.0,0.0,0.0,2,0.5,1.2496800033321762,"['jaylon tyson', 'jaime jaquez', 'brandon miller', 'miles bridges']",1,Jaylon Tyson OVER PTS 5.5 (GOBLIN) [id:10652642],Jaime Jaquez OVER PA 18.5 (STANDARD) [id:10643938],Brandon Miller UNDER REB 5.5 (STANDARD) [id:10655096],Miles Bridges OVER PA 19.5 (DEMON) [id:10648335],0,
