team,outs,player,stat,games_used,rate_mean,role_ctx_mult,rate_mean_ctx,scenario_probe_player,scenario_cap_base,scenario_cap_adj,scenario_n_eff,scenario_removed_budget,scenario_redistributed,role_ctx_reason,role_ctx_removed_budget,role_ctx_redistributed,role_ctx_weight,role_ctx_bump,role_ctx_outs_used_pattern,role_ctx_team,role_ctx_stat,role_ctx_base_mean,role_ctx_cap_base,role_ctx_cap_adj,role_ctx_cap_adj_pre_clamp,role_ctx_n_eff,role_ctx_depth_top_mass_n,role_ctx_depth_conc_penalty,role_ctx_cfg_depth_ref_engines,role_ctx_cfg_depth_slope,role_ctx_cfg_depth_cap_min,role_ctx_cfg_depth_cap_max,role_ctx_cfg_depth_top_k,role_ctx_cfg_depth_conc_enabled,role_ctx_cfg_depth_conc_top_n,role_ctx_cfg_depth_conc_floor,role_ctx_cfg_depth_conc_span,role_ctx_cfg_depth_conc_max_penalty,role_ctx_outs,role_ctx_mult_pre_guardrails,role_ctx_guardrails_enabled,role_ctx_guardrails_applied,role_ctx_guardrails_trigger,role_ctx_guardrails_cap_mult,role_ctx_guardrails_softness,role_ctx_outs_used_pattern_effective,role_ctx_teamshare_rel_threshold,role_ctx_teamshare_rel_wmean,role_ctx_teamshare_rel_min,role_ctx_teamshare_rel_max,role_ctx_teamshare_supported_outs,role_ctx_teamshare_support_score,role_ctx_teamshare_alpha_mult,role_ctx_teamshare_alpha_eff,role_ctx_weight_mode,role_ctx_weight_mode_str,role_ctx_blend_alpha_raw,role_ctx_usage_power,role_ctx_weight_usage,role_ctx_weight_teamshare,role_ctx_rotation_enabled,role_ctx_rot_factor,role_ctx_weight_final_sum,role_ctx_candidate_count,role_ctx_usage_g_cur_team,role_ctx_usage_w_season_used,role_ctx_usage_w_recent_used,role_ctx_usage_score_season_used,role_ctx_usage_score_recent_used,role_ctx_usage_score_blend,role_ctx_usage_mode,role_ctx_usage_lb_legacy
DET,Ronald Holland II,Ausar Thompson,PTS,20,0.33953159954792017,1.047206696309013,0.35555976465509226,Javonte Green,0.9,0.8911099685638257,5.767713066824461,8.2,7.30710174222337,ok,8.2,7.30710174222337,0.0694491473123347,0.5074719853218884,1.0,DET,PTS,10.75,0.9,0.8911099685638257,0.8911099685638257,5.767713066824461,0.5962768152025043,0.03510643564860103,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.047206696309013,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.06359016591191459,0.08977946860225143,1.0,0.9999936972235218,0.9999999999999998,21.0,53.0,0.7,0.3,11.111768931645251,8.22408752351097,10.245464509204966,0.0,15.0
DET,Ronald Holland II,Ausar Thompson,AST,20,0.11210185748115449,1.0366724059579044,0.11621290230733854,Javonte Green,0.85,0.8028686621113589,3.2649015756936963,1.95,1.5655938911171499,ok,1.95,1.5655938911171499,0.06675828104148297,0.10451635698002758,1.0,DET,AST,2.85,0.85,0.8028686621113589,0.8028686621113589,3.2649015756936963,0.6943119371622254,0.05863486491893409,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0366724059579044,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.06853504894499134,0.027111033224671708,1.0,0.9999936972235218,1.0000000000000002,21.0,53.0,0.7,0.3,2.6792452830188678,3.1,2.805471698113207,0.0,15.0
DET,Ronald Holland II,Ausar Thompson,REB,20,0.25713538900958827,1.073622150523833,0.27606624932425655,Javonte Green,0.95,0.9469894480147708,6.133625311164544,3.5,3.314463068051698,ok,3.5,3.314463068051698,0.1277212498134365,0.4233273655120401,1.0,DET,REB,5.75,0.95,0.9469894480147708,0.9469894480147708,6.133625311164544,0.5787175736863206,0.03089221768471694,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.073622150523833,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.11057389972198081,0.20367034300576825,1.0,0.9999936972235218,0.9999999999999997,21.0,53.0,0.7,0.3,5.943396226415095,5.9,5.930377358490565,0.0,15.0
DET,Ronald Holland II,Bobi Klintman,PTS,13,0.23843262001156737,1.0175908965957836,0.24262686357525262,Javonte Green,0.9,0.8911099685638257,5.767713066824461,8.2,7.30710174222337,ok,8.2,7.30710174222337,0.00629619813031857,0.04600696032743435,1.0,DET,PTS,2.6153846153846154,0.9,0.8911099685638257,0.8911099685638257,5.767713066824461,0.5962768152025043,0.03510643564860103,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0175908965957836,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.012038313942689487,0.0,1.0,0.5540107806717096,0.9999999999999998,21.0,13.0,0.7,0.3,3.8770831664961225,3.021748095238095,3.620482645118714,0.0,15.0
DET,Ronald Holland II,Bobi Klintman,AST,13,0.05168690958164642,1.0066622294082306,0.05203125963068182,Javonte Green,0.85,0.8028686621113589,3.2649015756936963,1.95,1.5655938911171499,ok,1.95,1.5655938911171499,0.0026187081498271355,0.004099833481988057,1.0,DET,AST,0.6153846153846154,0.85,0.8028686621113589,0.8028686621113589,3.2649015756936963,0.6943119371622254,0.05863486491893409,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0066622294082306,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.005065878533115735,0.0,1.0,0.5540107806717096,1.0000000000000002,21.0,13.0,0.7,0.3,0.6153846153846154,0.4,0.5507692307692308,0.0,15.0
DET,Ronald Holland II,Bobi Klintman,REB,13,0.19782629651050704,1.0164895943657952,0.20108837189485282,Javonte Green,0.95,0.9469894480147708,6.133625311164544,3.5,3.314463068051698,ok,3.5,3.314463068051698,0.010715475983302584,0.03551604940325137,1.0,DET,REB,2.1538461538461537,0.95,0.9469894480147708,0.9469894480147708,6.133625311164544,0.5787175736863206,0.03089221768471694,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0164895943657952,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.020171789070896666,0.0,1.0,0.5540107806717096,0.9999999999999997,21.0,13.0,0.7,0.3,2.1538461538461537,1.8,2.0476923076923077,0.0,15.0
DET,Ronald Holland II,Brice Williams,PTS,4,0.29166666666666663,1.0019636083786116,0.292239385777095,Javonte Green,0.9,0.8911099685638257,5.767713066824461,8.2,7.30710174222337,ok,8.2,7.30710174222337,0.000738996558646393,0.005399923041182133,1.0,DET,PTS,2.75,0.9,0.8911099685638257,0.8911099685638257,5.767713066824461,0.5962768152025043,0.03510643564860103,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0019636083786116,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.009755974475784447,0.0,1.0,0.08023747536253567,0.9999999999999998,21.0,4.0,0.7,0.3,3.1747321428571427,3.1747321428571427,3.1747321428571427,0.0,15.0
DET,Ronald Holland II,Brice Williams,AST,4,0.020833333333333332,1.0006711781203124,0.02084731621083984,Javonte Green,0.85,0.8028686621113589,3.2649015756936963,1.95,1.5655938911171499,ok,1.95,1.5655938911171499,0.00010717628053490061,0.0001677945300780983,1.0,DET,AST,0.25,0.85,0.8028686621113589,0.8028686621113589,3.2649015756936963,0.6943119371622254,0.05863486491893409,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0006711781203124,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.0014315526135227133,0.0,1.0,0.08023747536253567,1.0000000000000002,21.0,4.0,0.7,0.3,0.25,0.25,0.25,0.0,15.0
DET,Ronald Holland II,Brice Williams,REB,4,0.05654761904761904,1.001078058120728,0.05660858066754115,Javonte Green,0.95,0.9469894480147708,6.133625311164544,3.5,3.314463068051698,ok,3.5,3.314463068051698,0.0001626293759491972,0.0005390290603639092,1.0,DET,REB,0.5,0.95,0.9469894480147708,0.9469894480147708,6.133625311164544,0.5787175736863206,0.03089221768471694,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.001078058120728,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.002113843870964526,0.0,1.0,0.08023747536253567,0.9999999999999997,21.0,4.0,0.7,0.3,0.5,0.5,0.5,0.0,15.0
DET,Ronald Holland II,Cade Cunningham,PTS,20,0.7216258523601791,1.066499711599982,0.7696137634252221,Javonte Green,0.9,0.8911099685638257,5.767713066824461,8.2,7.30710174222337,ok,8.2,7.30710174222337,0.24799396601095122,1.812117141099505,1.0,DET,PTS,27.25,0.9,0.8911099685638257,0.8911099685638257,5.767713066824461,0.5962768152025043,0.03510643564860103,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.066499711599982,1.0,0.0,,,0.15,1.0,0.25,0.5,0.5,0.5,1.0,0.5,0.5,0.1,blend,"blend(alpha_eff=0.10, raw=0.20, support=0.50)|usage_power=1.60|rotation_reweight",0.2,1.6,0.2626919838820663,0.0,1.0,0.9999995128918229,0.9999999999999998,21.0,50.0,0.7,0.3,25.23597455958832,23.995333233014353,24.86378216161613,0.0,15.0
