team,outs,player,stat,games_used,rate_mean,role_ctx_mult,rate_mean_ctx,scenario_probe_player,scenario_cap_base,scenario_cap_adj,scenario_n_eff,scenario_removed_budget,scenario_redistributed,role_ctx_reason,role_ctx_removed_budget,role_ctx_redistributed,role_ctx_weight,role_ctx_bump,role_ctx_outs_used_pattern,role_ctx_team,role_ctx_stat,role_ctx_base_mean,role_ctx_cap_base,role_ctx_cap_adj,role_ctx_cap_adj_pre_clamp,role_ctx_n_eff,role_ctx_depth_top_mass_n,role_ctx_depth_conc_penalty,role_ctx_cfg_depth_ref_engines,role_ctx_cfg_depth_slope,role_ctx_cfg_depth_cap_min,role_ctx_cfg_depth_cap_max,role_ctx_cfg_depth_top_k,role_ctx_cfg_depth_conc_enabled,role_ctx_cfg_depth_conc_top_n,role_ctx_cfg_depth_conc_floor,role_ctx_cfg_depth_conc_span,role_ctx_cfg_depth_conc_max_penalty,role_ctx_outs,role_ctx_mult_pre_guardrails,role_ctx_guardrails_enabled,role_ctx_guardrails_applied,role_ctx_guardrails_trigger,role_ctx_guardrails_cap_mult,role_ctx_guardrails_softness,role_ctx_outs_used_pattern_effective,role_ctx_teamshare_rel_threshold,role_ctx_teamshare_rel_wmean,role_ctx_teamshare_rel_min,role_ctx_teamshare_rel_max,role_ctx_teamshare_supported_outs,role_ctx_teamshare_support_score,role_ctx_teamshare_alpha_mult,role_ctx_teamshare_alpha_eff,role_ctx_weight_mode,role_ctx_weight_mode_str,role_ctx_blend_alpha_raw,role_ctx_usage_power,role_ctx_weight_usage,role_ctx_weight_teamshare,role_ctx_rotation_enabled,role_ctx_rot_factor,role_ctx_weight_final_sum,role_ctx_candidate_count,role_ctx_usage_g_cur_team,role_ctx_usage_w_season_used,role_ctx_usage_w_recent_used,role_ctx_usage_score_season_used,role_ctx_usage_score_recent_used,role_ctx_usage_score_blend,role_ctx_usage_mode,role_ctx_usage_lb_legacy
CLE,"Dean Wade, Evan Mobley, Max Strus",Chaney Johnson,PTS,1,0.5714285714285714,1.0069268454710403,0.5753867688405944,Jaylon Tyson,0.9,0.8916922515472565,5.962177349197091,23.799999999999997,21.2222755868247,ok,23.799999999999997,21.2222755868247,0.0013055801566050225,0.02770738188416154,2.0,CLE,PTS,4.0,0.9,0.8916922515472565,0.8916922515472565,5.962177349197091,0.5988432134576367,0.0357223712298328,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.0069268454710403,1.0,0.0,outs,1.35,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.014799367445329559,0.0,1.0,0.08023747536253567,1.0000000000000002,22.0,1.0,0.7,0.3,5.0,5.0,5.0,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Chaney Johnson,AST,1,0.14285714285714285,1.0032438511614965,0.14332055016592807,Jaylon Tyson,0.85,0.8241827787006387,5.135237462330818,5.4,4.45058700498345,ok,5.4,4.45058700498345,0.0007288591724786805,0.0032438511614966063,2.0,CLE,AST,1.0,0.85,0.8241827787006387,0.8241827787006387,5.135237462330818,0.6615913093614552,0.05078191424674924,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.0032438511614965,1.0,0.0,outs,1.25,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.008501725555660955,0.0,1.0,0.08023747536253567,1.0,22.0,1.0,0.7,0.3,1.0,1.0,1.0,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Chaney Johnson,REB,1,0.0,1.0,0.0,Jaylon Tyson,0.95,0.9379872159252242,5.378630034131416,12.25,11.490343395083997,bad_base_mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE,"Dean Wade, Evan Mobley, Max Strus",Chris Livingston,PTS,5,0.6636363636363637,1.053407038150475,0.6990792162271334,Jaylon Tyson,0.9,0.8916922515472565,5.962177349197091,23.799999999999997,21.2222755868247,ok,23.799999999999997,21.2222755868247,0.007549667037162305,0.16022111445142476,2.0,CLE,PTS,3.0,0.9,0.8916922515472565,0.8916922515472565,5.962177349197091,0.5988432134576367,0.0357223712298328,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.053407038150475,1.0,0.0,outs,1.35,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.012818819112942819,0.2910408839390128,1.0,0.08023747536253567,1.0000000000000002,22.0,3.0,0.55,0.44999999999999996,6.164204545454546,2.6228571428571428,4.570598214285715,1.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Chris Livingston,AST,5,0.039285714285714285,1.0449327718770118,0.04105093032373975,Jaylon Tyson,0.85,0.8241827787006387,5.135237462330818,5.4,4.45058700498345,ok,5.4,4.45058700498345,0.0033653067806336083,0.014977590625670625,2.0,CLE,AST,0.3333333333333333,0.85,0.8241827787006387,0.8241827787006387,5.135237462330818,0.6615913093614552,0.05078191424674924,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.0449327718770118,1.0,0.0,outs,1.25,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.0021623668233495034,0.14836805126099034,1.0,0.08023747536253567,1.0,22.0,3.0,0.55,0.44999999999999996,0.5,0.3333333333333333,0.425,1.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Chris Livingston,REB,5,0.1292207792207792,1.0603389978029365,0.13701783153427555,Jaylon Tyson,0.95,0.9379872159252242,5.378630034131416,12.25,11.490343395083997,ok,12.25,11.490343395083997,0.005251278898135612,0.06033899780293649,2.0,CLE,REB,1.0,0.95,0.9379872159252242,0.9379872159252242,5.378630034131416,0.5965684267762096,0.035176422426290294,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.0603389978029365,1.0,0.0,outs_and_removed,1.2,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.01409769297714747,0.20853979352821223,1.0,0.08023747536253567,1.0,22.0,3.0,0.55,0.44999999999999996,2.0,1.0,1.55,1.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Craig Porter Jr.,PTS,20,0.21093308513492168,1.0758328128111836,0.22692873429564364,Jaylon Tyson,0.9,0.8916922515472565,5.962177349197091,23.799999999999997,21.2222755868247,ok,23.799999999999997,21.2222755868247,0.019116967305414886,0.4057055485398323,2.0,CLE,PTS,5.35,0.9,0.8916922515472565,0.8916922515472565,5.962177349197091,0.5988432134576367,0.0357223712298328,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.0758328128111836,1.0,0.0,outs,1.35,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.0169708516248501,0.0016751409925791897,1.0,0.9998741762882022,1.0000000000000002,22.0,53.0,0.7,0.3,5.550393082067407,5.204722346445825,5.446691861380932,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Craig Porter Jr.,AST,20,0.18614940263384794,1.138611599172115,0.21195186901785953,Jaylon Tyson,0.85,0.8241827787006387,5.135237462330818,5.4,4.45058700498345,ok,5.4,4.45058700498345,0.07941864241573408,0.35345957788889354,2.0,CLE,AST,2.55,0.85,0.8241827787006387,0.8241827787006387,5.135237462330818,0.6615913093614552,0.05078191424674924,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.138611599172115,1.0,0.0,outs,1.25,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.056298179894108076,0.07216403722505547,1.0,0.9998741762882022,1.0,22.0,53.0,0.7,0.3,3.1132075471698113,3.6,3.259245283018868,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Craig Porter Jr.,REB,20,0.17581858797956998,1.1926613277093927,0.2096920305757046,Jaylon Tyson,0.95,0.9379872159252242,5.378630034131416,12.25,11.490343395083997,ok,12.25,11.490343395083997,0.0528168011535873,0.6068831822845866,2.0,CLE,REB,3.15,0.95,0.9379872159252242,0.9379872159252242,5.378630034131416,0.5965684267762096,0.035176422426290294,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.1926613277093927,1.0,0.0,outs_and_removed,1.2,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.04549034600540591,0.031869770030459744,1.0,0.9998741762882022,1.0,22.0,53.0,0.7,0.3,3.490566037735849,2.6,3.223396226415094,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Darius Garland,PTS,20,0.6137463838960432,1.0165854612576284,0.6239256507681605,Jaylon Tyson,0.9,0.8916922515472565,5.962177349197091,23.799999999999997,21.2222755868247,ok,23.799999999999997,21.2222755868247,0.013324778169317585,0.2827821144425633,2.0,CLE,PTS,17.05,0.9,0.8916922515472565,0.8916922515472565,5.962177349197091,0.5988432134576367,0.0357223712298328,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.0165854612576284,1.0,0.0,outs,1.35,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.11931300665193906,0.12691857833778172,1.0,0.08023747536253567,1.0000000000000002,22.0,26.0,0.7,0.3,18.599978054701463,18.029504126505344,18.428835876242626,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Darius Garland,AST,20,0.22190327984356198,1.0112680493779242,0.22440369695796258,Jaylon Tyson,0.85,0.8241827787006387,5.135237462330818,5.4,4.45058700498345,ok,5.4,4.45058700498345,0.017596093074662773,0.0783129431765734,2.0,CLE,AST,6.95,0.85,0.8241827787006387,0.8241827787006387,5.135237462330818,0.6615913093614552,0.05078191424674924,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.0112680493779242,1.0,0.0,outs,1.25,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.18502736675276446,0.08088399686429726,1.0,0.08023747536253567,1.0,22.0,26.0,0.7,0.3,6.923076923076923,6.7,6.856153846153846,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Darius Garland,REB,20,0.0739758562822757,1.0131728586183142,0.07495032977825085,Jaylon Tyson,0.95,0.9379872159252242,5.378630034131416,12.25,11.490343395083997,ok,12.25,11.490343395083997,0.003038035865269926,0.034908075338532595,2.0,CLE,REB,2.65,0.95,0.9379872159252242,0.9379872159252242,5.378630034131416,0.5965684267762096,0.035176422426290294,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.0131728586183142,1.0,0.0,outs_and_removed,1.2,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.025340782317350524,0.051907831046379735,1.0,0.08023747536253567,1.0,22.0,26.0,0.7,0.3,2.423076923076923,1.8,2.236153846153846,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",De'Andre Hunter,PTS,20,0.4987442479254135,1.1040392163413297,0.5506332086343194,Jaylon Tyson,0.9,0.8916922515472565,5.962177349197091,23.799999999999997,21.2222755868247,ok,23.799999999999997,21.2222755868247,0.08481081283396448,1.7998784427050034,2.0,CLE,PTS,17.3,0.9,0.8916922515472565,0.8916922515472565,5.962177349197091,0.5988432134576367,0.0357223712298328,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.1040392163413297,1.0,0.0,outs,1.35,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.07794763467234851,0.000655024877167703,1.0,0.987537786676443,1.0000000000000002,22.0,46.0,0.7,0.3,14.392060015473438,13.49713503079955,14.12358252007127,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",De'Andre Hunter,AST,20,0.07740688347806161,1.0758504917498726,0.08327823365469768,Jaylon Tyson,0.85,0.8241827787006387,5.135237462330818,5.4,4.45058700498345,ok,5.4,4.45058700498345,0.04175487516121011,0.18583370478718794,2.0,CLE,AST,2.45,0.85,0.8241827787006387,0.8241827787006387,5.135237462330818,0.6615913093614552,0.05078191424674924,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.0758504917498726,1.0,0.0,outs,1.25,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.027029703245577984,0.05017143947423321,1.0,0.987537786676443,1.0,22.0,46.0,0.7,0.3,2.0434782608695654,2.1,2.0604347826086955,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",De'Andre Hunter,REB,20,0.16701508121248657,1.1600770047723075,0.1937503551647851,Jaylon Tyson,0.95,0.9379872159252242,5.378630034131416,12.25,11.490343395083997,ok,12.25,11.490343395083997,0.06199489838933233,0.7123426712367682,2.0,CLE,REB,4.45,0.95,0.9379872159252242,0.9379872159252242,5.378630034131416,0.5965684267762096,0.035176422426290294,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.1600770047723075,1.0,0.0,outs_and_removed,1.2,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.06353111480999103,0.0,1.0,0.987537786676443,1.0,22.0,46.0,0.7,0.3,4.173913043478261,3.5,3.9717391304347824,0.0,15.0
CLE,"Dean Wade, Evan Mobley, Max Strus",Dennis Schröder,PTS,20,0.4887543315683559,1.1935810755785725,0.5833679207670445,Jaylon Tyson,0.9,0.8916922515472565,5.962177349197091,23.799999999999997,21.2222755868247,ok,23.799999999999997,21.2222755868247,0.06841198819134375,1.4518580668392942,2.0,CLE,PTS,7.5,0.9,0.8916922515472565,0.8916922515472565,5.962177349197091,0.5988432134576367,0.0357223712298328,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.1935810755785725,1.0,0.0,outs,1.35,0.15,2.0,0.25,1.0,1.0,1.0,2.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.06285370500132223,4.2514850233984484e-18,1.0,0.9899612538623521,1.0000000000000002,22.0,4.0,0.5,0.5,13.64997931114831,11.0419389748882,12.345959143018256,1.0,15.0
