team,outs,player,stat,games_used,rate_mean,role_ctx_mult,rate_mean_ctx,scenario_probe_player,scenario_cap_base,scenario_cap_adj,scenario_n_eff,scenario_removed_budget,scenario_redistributed,role_ctx_reason,role_ctx_removed_budget,role_ctx_redistributed,role_ctx_weight,role_ctx_bump,role_ctx_outs_used_pattern,role_ctx_team,role_ctx_stat,role_ctx_base_mean,role_ctx_cap_base,role_ctx_cap_adj,role_ctx_cap_adj_pre_clamp,role_ctx_n_eff,role_ctx_depth_top_mass_n,role_ctx_depth_conc_penalty,role_ctx_cfg_depth_ref_engines,role_ctx_cfg_depth_slope,role_ctx_cfg_depth_cap_min,role_ctx_cfg_depth_cap_max,role_ctx_cfg_depth_top_k,role_ctx_cfg_depth_conc_enabled,role_ctx_cfg_depth_conc_top_n,role_ctx_cfg_depth_conc_floor,role_ctx_cfg_depth_conc_span,role_ctx_cfg_depth_conc_max_penalty,role_ctx_outs,role_ctx_mult_pre_guardrails,role_ctx_guardrails_enabled,role_ctx_guardrails_applied,role_ctx_guardrails_trigger,role_ctx_guardrails_cap_mult,role_ctx_guardrails_softness,role_ctx_outs_used_pattern_effective,role_ctx_teamshare_rel_threshold,role_ctx_teamshare_rel_wmean,role_ctx_teamshare_rel_min,role_ctx_teamshare_rel_max,role_ctx_teamshare_supported_outs,role_ctx_teamshare_support_score,role_ctx_teamshare_alpha_mult,role_ctx_teamshare_alpha_eff,role_ctx_weight_mode,role_ctx_weight_mode_str,role_ctx_blend_alpha_raw,role_ctx_usage_power,role_ctx_weight_usage,role_ctx_weight_teamshare,role_ctx_rotation_enabled,role_ctx_rot_factor,role_ctx_weight_final_sum,role_ctx_candidate_count,role_ctx_usage_g_cur_team,role_ctx_usage_w_season_used,role_ctx_usage_w_recent_used,role_ctx_usage_score_season_used,role_ctx_usage_score_recent_used,role_ctx_usage_score_blend,role_ctx_usage_mode,role_ctx_usage_lb_legacy
DEN,"Nikola Jokic, Jamal Murray",Aaron Gordon,PTS,20,0.602095859036164,1.1159153665767871,0.6718880212507066,Bruce Brown,0.9,0.8871156540965918,5.761087536535582,21.25,18.851207649552574,ok,21.25,18.851207649552574,0.11129621900322353,2.098068135039846,1.0,DEN,PTS,18.1,0.9,0.8871156540965918,0.8871156540965918,5.761087536535582,0.6141184945331271,0.03938843868795049,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.1159153665767871,1.0,0.0,outs,1.35,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.13120222985330984,0.044058511502766615,1.0,0.8950064145964933,0.9999999999999999,18.0,26.0,0.7,0.3,15.383323527992617,15.400337598814229,15.388427749239101,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray",Aaron Gordon,AST,20,0.09422985300308231,1.2166600710187712,0.11464569964681849,Bruce Brown,0.85,0.7975492413439186,2.8668656915867206,6.05,4.825172910130707,ok,6.05,4.825172910130707,0.07633345531692737,0.36832212073191073,1.0,DEN,AST,1.7,0.85,0.7975492413439186,0.7975492413439186,2.8668656915867206,0.7283205426813909,0.06,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.2166600710187712,1.0,0.0,outs,1.25,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.07576093421618074,0.1263188241857308,1.0,0.8950064145964933,1.0,18.0,26.0,0.7,0.3,2.3846153846153846,4.1,2.899230769230769,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray",Aaron Gordon,REB,20,0.26287182521973895,1.0692077569572715,0.281064594610461,Bruce Brown,0.95,0.9325081816852605,5.064318140458553,4.55,4.2429122266679355,ok,4.55,4.2429122266679355,0.09623714661864936,0.40832576604790216,1.0,DEN,REB,5.9,0.95,0.9325081816852605,0.9325081816852605,5.064318140458553,0.6106222522445731,0.038549340538697546,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.0692077569572715,1.0,0.0,outs,1.2,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.10921520507768961,0.05471959715547164,1.0,0.8950064145964933,0.9999999999999999,18.0,26.0,0.7,0.3,6.0,6.5,6.1499999999999995,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray",Bruce Brown,PTS,20,0.3214638903626891,1.1787336669641506,0.37892031028377415,Bruce Brown,0.9,0.8871156540965918,5.761087536535582,21.25,18.851207649552574,ok,21.25,18.851207649552574,0.05451738711648314,1.027718585043866,1.0,DEN,PTS,5.75,0.9,0.8871156540965918,0.8871156540965918,5.761087536535582,0.6141184945331271,0.03938843868795049,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.1787336669641506,1.0,0.0,outs,1.35,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.04781502096555926,0.07431380930732753,1.0,0.9999974269187013,0.9999999999999999,18.0,60.0,0.7,0.3,7.847094567419693,8.985386411522555,8.188582120650551,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray",Bruce Brown,AST,20,0.07808007693461337,1.1458512385063415,0.08946815285819716,Bruce Brown,0.85,0.7975492413439186,2.8668656915867206,6.05,4.825172910130707,ok,6.05,4.825172910130707,0.039295298549851934,0.189606610058244,1.0,DEN,AST,1.3,0.85,0.7975492413439186,0.7975492413439186,2.8668656915867206,0.7283205426813909,0.06,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.1458512385063415,1.0,0.0,outs,1.25,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.0403849751120867,0.027151378000479818,1.0,0.9999974269187013,1.0,18.0,60.0,0.7,0.3,2.066666666666667,1.7,1.9566666666666668,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray",Bruce Brown,REB,20,0.14471577160652105,1.0652667108691949,0.1541608940301763,Bruce Brown,0.95,0.9325081816852605,5.064318140458553,4.55,4.2429122266679355,ok,4.55,4.2429122266679355,0.056146222675844515,0.23822349467256118,1.0,DEN,REB,3.65,0.95,0.9325081816852605,0.9325081816852605,5.064318140458553,0.6106222522445731,0.038549340538697546,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.0652667108691949,1.0,0.0,outs,1.2,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.04938622556013398,0.07187589689510654,1.0,0.9999974269187013,0.9999999999999999,18.0,60.0,0.7,0.3,3.85,3.5,3.745,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray",Cameron Johnson,PTS,20,0.4095329522187255,1.1409469366302147,0.4672553672830829,Bruce Brown,0.9,0.8871156540965918,5.761087536535582,21.25,18.851207649552574,ok,21.25,18.851207649552574,0.06280522127302035,1.1839542676938033,1.0,DEN,PTS,8.4,0.9,0.8871156540965918,0.8871156540965918,5.761087536535582,0.6141184945331271,0.03938843868795049,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.1409469366302147,1.0,0.0,outs,1.35,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.06538666885982405,0.02766866531941591,1.0,0.9988934120538585,0.9999999999999999,18.0,36.0,0.7,0.3,10.090602246581597,9.647801853656231,9.957762128703987,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray",Cameron Johnson,AST,20,0.07372089243625746,1.1534528595814697,0.08503357419149911,Bruce Brown,0.85,0.7975492413439186,2.8668656915867206,6.05,4.825172910130707,ok,6.05,4.825172910130707,0.0588347392960119,0.2838877902257192,1.0,DEN,AST,1.85,0.85,0.7975492413439186,0.7975492413439186,2.8668656915867206,0.7283205426813909,0.06,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.1534528595814697,1.0,0.0,outs,1.25,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.04652998990942878,0.12004809118090706,1.0,0.9988934120538585,1.0,18.0,36.0,0.7,0.3,2.111111111111111,2.2,2.1377777777777776,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray",Cameron Johnson,REB,20,0.12287008329989195,1.0668649492411624,0.13108578518299663,Bruce Brown,0.95,0.9325081816852605,5.064318140458553,4.55,4.2429122266679355,ok,4.55,4.2429122266679355,0.04491375148879017,0.190565105337313,1.0,DEN,REB,2.85,0.95,0.9325081816852605,0.9325081816852605,5.064318140458553,0.6106222522445731,0.038549340538697546,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.0668649492411624,1.0,0.0,outs,1.2,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.047616571746986414,0.011848461574909708,1.0,0.9988934120538585,0.9999999999999999,18.0,36.0,0.7,0.3,3.4722222222222223,4.1,3.660555555555555,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray",Christian Braun,PTS,20,0.32346719012789316,1.091462738092128,0.3530523850199572,Bruce Brown,0.9,0.8871156540965918,5.761087536535582,21.25,18.851207649552574,ok,21.25,18.851207649552574,0.05094414998872172,0.9603587499673445,1.0,DEN,PTS,10.5,0.9,0.8871156540965918,0.8871156540965918,5.761087536535582,0.6141184945331271,0.03938843868795049,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,2.0,1.091462738092128,1.0,0.0,outs,1.35,0.15,1.0,0.25,0.75,0.75,0.75,1.0,0.75,0.75,0.15000000000000002,blend,"blend(alpha_eff=0.15, raw=0.20, support=0.75)|usage_power=1.60|rotation_reweight",0.2,1.6,0.05693757960658146,0.0,1.0,0.9999650137310523,0.9999999999999999,18.0,23.0,0.7,0.3,9.64994669857636,7.9262238059033985,9.13282983077447,0.0,15.0
