team,outs,player,stat,games_used,rate_mean,role_ctx_mult,rate_mean_ctx,scenario_probe_player,scenario_cap_base,scenario_cap_adj,scenario_n_eff,scenario_removed_budget,scenario_redistributed,role_ctx_reason,role_ctx_removed_budget,role_ctx_redistributed,role_ctx_weight,role_ctx_bump,role_ctx_outs_used_pattern,role_ctx_team,role_ctx_stat,role_ctx_base_mean,role_ctx_cap_base,role_ctx_cap_adj,role_ctx_cap_adj_pre_clamp,role_ctx_n_eff,role_ctx_depth_top_mass_n,role_ctx_depth_conc_penalty,role_ctx_cfg_depth_ref_engines,role_ctx_cfg_depth_slope,role_ctx_cfg_depth_cap_min,role_ctx_cfg_depth_cap_max,role_ctx_cfg_depth_top_k,role_ctx_cfg_depth_conc_enabled,role_ctx_cfg_depth_conc_top_n,role_ctx_cfg_depth_conc_floor,role_ctx_cfg_depth_conc_span,role_ctx_cfg_depth_conc_max_penalty,role_ctx_outs,role_ctx_mult_pre_guardrails,role_ctx_guardrails_enabled,role_ctx_guardrails_applied,role_ctx_guardrails_trigger,role_ctx_guardrails_cap_mult,role_ctx_guardrails_softness,role_ctx_outs_used_pattern_effective,role_ctx_teamshare_rel_threshold,role_ctx_teamshare_rel_wmean,role_ctx_teamshare_rel_min,role_ctx_teamshare_rel_max,role_ctx_teamshare_supported_outs,role_ctx_teamshare_support_score,role_ctx_teamshare_alpha_mult,role_ctx_teamshare_alpha_eff,role_ctx_weight_mode,role_ctx_weight_mode_str,role_ctx_blend_alpha_raw,role_ctx_usage_power,role_ctx_weight_usage,role_ctx_weight_teamshare,role_ctx_rotation_enabled,role_ctx_rot_factor,role_ctx_weight_final_sum,role_ctx_candidate_count,role_ctx_usage_g_cur_team,role_ctx_usage_w_season_used,role_ctx_usage_w_recent_used,role_ctx_usage_score_season_used,role_ctx_usage_score_recent_used,role_ctx_usage_score_blend,role_ctx_usage_mode,role_ctx_usage_lb_legacy
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Bruce Brown,PTS,20,0.3214638903626891,1.356744465468032,0.43614435409740065,Bruce Brown,0.9,0.8902801326171295,5.766545439510081,39.35,35.032523218484044,ok,39.35,35.032523218484044,0.0648265564195208,2.271037842941228,2.0,DEN,PTS,5.75,0.9,0.8902801326171295,0.8902801326171295,5.766545439510081,0.5999890569701621,0.03599737367283891,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.3949631031202134,1.0,1.0,outs_and_removed,1.35,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.05503584678570947,0.09381840385298926,1.0,0.9999974269187013,1.0,17.0,60.0,0.7,0.3,7.847094567419693,8.985386411522555,8.188582120650551,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Bruce Brown,AST,20,0.07808007693461337,1.2160998803716636,0.09495317221959361,Bruce Brown,0.85,0.7959007846419344,2.722745085812896,7.75,6.168231080974992,ok,7.75,6.168231080974992,0.045544636832697445,0.28092984448316277,2.0,DEN,AST,1.3,0.85,0.7959007846419344,0.7959007846419344,2.722745085812896,0.7477796677984575,0.06,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.2160998803716636,1.0,0.0,outs_and_removed,1.25,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.04369537775146674,0.04750850247793858,1.0,0.9999974269187013,1.0000000000000002,17.0,60.0,0.7,0.3,2.066666666666667,1.7,1.9566666666666668,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Bruce Brown,REB,20,0.14471577160652105,1.1641329666703053,0.1684684005242817,Bruce Brown,0.95,0.9236397907431001,4.695305950740432,10.45,9.652035813265396,ok,10.45,9.652035813265396,0.062068286933131114,0.5990853283466141,2.0,DEN,REB,3.65,0.95,0.9236397907431001,0.9236397907431001,4.695305950740432,0.6369241366691347,0.044861792800592326,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.1641329666703053,1.0,0.0,outs_and_removed,1.2,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.05544125342242869,0.07356218610397529,1.0,0.9999974269187013,0.9999999999999998,17.0,60.0,0.7,0.3,3.85,3.5,3.745,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Cameron Johnson,PTS,20,0.4095329522187255,1.3515899204869115,0.5535206103260774,Bruce Brown,0.9,0.8902801326171295,5.766545439510081,39.35,35.032523218484044,ok,39.35,35.032523218484044,0.08646352785884528,3.0290355472670396,2.0,DEN,PTS,8.4,0.9,0.8902801326171295,0.8902801326171295,5.766545439510081,0.5999890569701621,0.03599737367283891,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.3605994699127428,1.0,1.0,outs_and_removed,1.35,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.0752610919440827,0.11690252985028605,1.0,0.9988934120538585,1.0,17.0,36.0,0.7,0.3,10.090602246581597,9.647801853656231,9.957762128703987,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Cameron Johnson,AST,20,0.07372089243625746,1.2292636182311387,0.09062241097542242,Bruce Brown,0.85,0.7959007846419344,2.722745085812896,7.75,6.168231080974992,ok,7.75,6.168231080974992,0.06876164141058158,0.42413769372760635,2.0,DEN,AST,1.85,0.85,0.7959007846419344,0.7959007846419344,2.722745085812896,0.7477796677984575,0.06,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.2292636182311387,1.0,0.0,outs_and_removed,1.25,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.05034410644606123,0.14581311730571647,1.0,0.9988934120538585,1.0000000000000002,17.0,36.0,0.7,0.3,2.111111111111111,2.2,2.1377777777777776,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Cameron Johnson,REB,20,0.12287008329989195,1.2054210038033113,0.14811017914875224,Bruce Brown,0.95,0.9236397907431001,4.695305950740432,10.45,9.652035813265396,ok,10.45,9.652035813265396,0.06972612672426783,0.6729990722629144,2.0,DEN,REB,2.85,0.95,0.9236397907431001,0.9236397907431001,4.695305950740432,0.6369241366691347,0.044861792800592326,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.2361400253554085,1.0,1.0,outs_and_removed,1.2,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.053454630140088194,0.1246661859459015,1.0,0.9988934120538585,0.9999999999999998,17.0,36.0,0.7,0.3,3.4722222222222223,4.1,3.660555555555555,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Christian Braun,PTS,20,0.32346719012789316,1.2466527960712992,0.40325127701026453,Bruce Brown,0.9,0.8902801326171295,5.766545439510081,39.35,35.032523218484044,ok,39.35,35.032523218484044,0.07392714314629124,2.589854358748642,2.0,DEN,PTS,10.5,0.9,0.8902801326171295,0.8902801326171295,5.766545439510081,0.5999890569701621,0.03599737367283891,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.2466527960712992,1.0,0.0,outs_and_removed,1.35,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.06553605633330295,0.09392423304183463,1.0,0.9999650137310523,1.0,17.0,23.0,0.7,0.3,9.64994669857636,7.9262238059033985,9.13282983077447,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Christian Braun,AST,20,0.09623425693676808,1.186430093635864,0.11417521846846755,Bruce Brown,0.85,0.7959007846419344,2.722745085812896,7.75,6.168231080974992,ok,7.75,6.168231080974992,0.08009423474078867,0.4940397481350396,2.0,DEN,AST,2.65,0.85,0.7959007846419344,0.7959007846419344,2.722745085812896,0.7477796677984575,0.06,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.186430093635864,1.0,0.0,outs_and_removed,1.25,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.07173767768572425,0.10762625874642345,1.0,0.9999650137310523,1.0000000000000002,17.0,23.0,0.7,0.3,2.739130434782609,2.5,2.6673913043478263,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Christian Braun,REB,20,0.14818853835462592,1.1267256768427094,0.1669678311779477,Bruce Brown,0.95,0.9236397907431001,4.695305950740432,10.45,9.652035813265396,ok,10.45,9.652035813265396,0.055143583492290565,0.5322478427393791,2.0,DEN,REB,4.2,0.95,0.9236397907431001,0.9236397907431001,4.695305950740432,0.6369241366691347,0.044861792800592326,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.1267256768427094,1.0,0.0,outs_and_removed,1.2,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.06312116163938206,0.0,1.0,0.9999650137310523,0.9999999999999998,17.0,23.0,0.7,0.3,4.130434782608695,3.9,4.061304347826086,0.0,15.0
DEN,"Nikola Jokic, Jamal Murray, Aaron Gordon",Curtis Jones,PTS,11,0.4463924963924964,1.1149549503454967,0.4977075236498982,Bruce Brown,0.9,0.8902801326171295,5.766545439510081,39.35,35.032523218484044,ok,39.35,35.032523218484044,0.008054291410535947,0.2821621508480372,2.0,DEN,PTS,2.4545454545454546,0.9,0.8902801326171295,0.8902801326171295,5.766545439510081,0.5999890569701621,0.03599737367283891,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,3.0,1.1149549503454967,1.0,0.0,outs_and_removed,1.35,0.15,2.0,0.25,0.875,0.75,1.0,2.0,0.875,0.875,0.17500000000000002,blend,"blend(alpha_eff=0.18, raw=0.20, support=0.88)|usage_power=1.60|rotation_reweight",0.2,1.6,0.018956756865493384,0.0007827759361178496,1.0,0.48687386443102154,1.0,17.0,11.0,0.7,0.3,4.2755739210284665,4.044901587301587,4.206372220910403,0.0,15.0
