team,outs,player,stat,games_used,rate_mean,role_ctx_mult,rate_mean_ctx,scenario_probe_player,scenario_cap_base,scenario_cap_adj,scenario_n_eff,scenario_removed_budget,scenario_redistributed,role_ctx_reason,role_ctx_removed_budget,role_ctx_redistributed,role_ctx_weight,role_ctx_bump,role_ctx_outs_used_pattern,role_ctx_team,role_ctx_stat,role_ctx_base_mean,role_ctx_cap_base,role_ctx_cap_adj,role_ctx_cap_adj_pre_clamp,role_ctx_n_eff,role_ctx_depth_top_mass_n,role_ctx_depth_conc_penalty,role_ctx_cfg_depth_ref_engines,role_ctx_cfg_depth_slope,role_ctx_cfg_depth_cap_min,role_ctx_cfg_depth_cap_max,role_ctx_cfg_depth_top_k,role_ctx_cfg_depth_conc_enabled,role_ctx_cfg_depth_conc_top_n,role_ctx_cfg_depth_conc_floor,role_ctx_cfg_depth_conc_span,role_ctx_cfg_depth_conc_max_penalty,role_ctx_outs,role_ctx_mult_pre_guardrails,role_ctx_guardrails_enabled,role_ctx_guardrails_applied,role_ctx_guardrails_trigger,role_ctx_guardrails_cap_mult,role_ctx_guardrails_softness,role_ctx_outs_used_pattern_effective,role_ctx_teamshare_rel_threshold,role_ctx_teamshare_rel_wmean,role_ctx_teamshare_rel_min,role_ctx_teamshare_rel_max,role_ctx_teamshare_supported_outs,role_ctx_teamshare_support_score,role_ctx_teamshare_alpha_mult,role_ctx_teamshare_alpha_eff,role_ctx_weight_mode,role_ctx_weight_mode_str,role_ctx_blend_alpha_raw,role_ctx_usage_power,role_ctx_weight_usage,role_ctx_weight_teamshare,role_ctx_rotation_enabled,role_ctx_rot_factor,role_ctx_weight_final_sum,role_ctx_candidate_count,role_ctx_usage_g_cur_team,role_ctx_usage_w_season_used,role_ctx_usage_w_recent_used,role_ctx_usage_score_season_used,role_ctx_usage_score_recent_used,role_ctx_usage_score_blend,role_ctx_usage_mode,role_ctx_usage_lb_legacy
MIN,Terrence Shannon Jr.,Alize Johnson,PTS,5,0.2877005347593583,1.0034755593848512,0.28870045505296793,Donte DiVincenzo,0.9,0.8854317612363898,5.642287784973728,6.5,5.755306448036533,ok,6.5,5.755306448036533,0.002294773663518853,0.013207125662434474,1.0,MIN,PTS,3.8,0.9,0.8854317612363898,0.8854317612363898,5.642287784973728,0.618468398150603,0.040432415556144706,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0034755593848512,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.00842647567393954,0.07309403888829091,1.0,0.08023747536253567,1.0000000000000004,22.0,5.0,0.7,0.3,3.17555935828877,3.17555935828877,3.1755593582887696,0.0,15.0
MIN,Terrence Shannon Jr.,Alize Johnson,AST,5,0.029946524064171122,1.0009386521536867,0.02997463343347939,Donte DiVincenzo,0.85,0.8575540418379745,6.844573385255833,1.6,1.3720864669407593,ok,1.6,1.3720864669407593,0.00027364227439096226,0.0003754608614747292,1.0,MIN,AST,0.4,0.85,0.8575540418379745,0.8575540418379745,6.844573385255833,0.5472361707291347,0.023336680974992315,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0009386521536867,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.003156687941420843,0.0,1.0,0.08023747536253567,1.0000000000000002,22.0,5.0,0.7,0.3,0.4,0.4,0.39999999999999997,0.0,15.0
MIN,Terrence Shannon Jr.,Alize Johnson,REB,5,0.2617914438502674,1.0056646919163885,0.2632744117260257,Donte DiVincenzo,0.95,0.9158578487101444,4.946095995458444,2.1,1.9233014822913033,ok,2.1,1.9233014822913033,0.009424946790374063,0.018127014132443095,1.0,MIN,REB,3.2,0.95,0.9158578487101444,0.9158578487101444,4.946095995458444,0.6785073049688066,0.05484175319251359,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0056646919163885,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.038689586473400185,0.2744357740925704,1.0,0.08023747536253567,1.0000000000000002,22.0,5.0,0.7,0.3,3.2,3.2,3.1999999999999997,0.0,15.0
MIN,Terrence Shannon Jr.,Anthony Edwards,PTS,20,0.8197262145497973,1.059401428540312,0.8684191227059975,Donte DiVincenzo,0.9,0.8854317612363898,5.642287784973728,6.5,5.755306448036533,ok,6.5,5.755306448036533,0.26731799828294933,1.5384969991940771,1.0,MIN,PTS,25.9,0.9,0.8854317612363898,0.8854317612363898,5.642287784973728,0.618468398150603,0.040432415556144706,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.059401428540312,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.24956102178508383,0.0,1.0,0.999999694891714,1.0000000000000004,22.0,49.0,0.7,0.3,26.612129109295573,25.889440878561658,26.395322640075396,0.0,15.0
MIN,Terrence Shannon Jr.,Anthony Edwards,AST,20,0.10340023699770684,1.0526418257064978,0.10884341425175069,Donte DiVincenzo,0.85,0.8575540418379745,6.844573385255833,1.6,1.3720864669407593,ok,1.6,1.3720864669407593,0.13044528294281327,0.17898220740209236,1.0,MIN,AST,3.4,0.85,0.8575540418379745,0.8575540418379745,6.844573385255833,0.5472361707291347,0.023336680974992315,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0526418257064978,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.1101111914556578,0.042518631823414726,1.0,0.999999694891714,1.0000000000000002,22.0,49.0,0.7,0.3,3.63265306122449,3.8,3.6828571428571424,0.0,15.0
MIN,Terrence Shannon Jr.,Anthony Edwards,REB,20,0.1526864183300342,1.0410876293802684,0.1589599412977793,Donte DiVincenzo,0.95,0.9158578487101444,4.946095995458444,2.1,1.9233014822913033,ok,2.1,1.9233014822913033,0.09827013439623017,0.18900309514923508,1.0,MIN,REB,4.6,0.95,0.9158578487101444,0.9158578487101444,4.946095995458444,0.6785073049688066,0.05484175319251359,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0410876293802684,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.0874095137735663,0.009427540270857107,1.0,0.999999694891714,1.0000000000000002,22.0,49.0,0.7,0.3,5.122448979591836,5.8,5.325714285714286,0.0,15.0
MIN,Terrence Shannon Jr.,Ayo Dosunmu,PTS,20,0.5992146299588628,1.0317491252852296,0.6182391703181692,Donte DiVincenzo,0.9,0.8854317612363898,5.642287784973728,6.5,5.755306448036533,ok,6.5,5.755306448036533,0.08090860872848263,0.46565383751670103,1.0,MIN,PTS,14.666666666666666,0.9,0.8854317612363898,0.8854317612363898,5.642287784973728,0.618468398150603,0.040432415556144706,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0317491252852296,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.07563858884951115,1.0089078069887698e-16,1.0,0.9986187995860523,1.0000000000000004,22.0,3.0,0.55,0.44999999999999996,13.111806326320588,11.790391534391533,12.517169669952514,1.0,15.0
MIN,Terrence Shannon Jr.,Ayo Dosunmu,AST,20,0.1395537237208176,1.046863359320867,0.14609368002011125,Donte DiVincenzo,0.85,0.8575540418379745,6.844573385255833,1.6,1.3720864669407593,ok,1.6,1.3720864669407593,0.09107950643053325,0.12496895818897853,1.0,MIN,AST,2.6666666666666665,0.85,0.8575540418379745,0.8575540418379745,6.844573385255833,0.5472361707291347,0.023336680974992315,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.046863359320867,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.08442025234356444,2.981358536519501e-17,1.0,0.9986187995860523,1.0000000000000002,22.0,3.0,0.55,0.44999999999999996,3.489795918367347,2.6666666666666665,3.119387755102041,1.0,15.0
MIN,Terrence Shannon Jr.,Ayo Dosunmu,REB,20,0.11598149205038502,1.042174381370753,0.12087293972806691,Donte DiVincenzo,0.95,0.9158578487101444,4.946095995458444,2.1,1.9233014822913033,ok,2.1,1.9233014822913033,0.021928117749126334,0.04217438137075292,1.0,MIN,REB,1.0,0.95,0.9158578487101444,0.9158578487101444,4.946095995458444,0.6785073049688066,0.05484175319251359,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.042174381370753,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.020058282212945075,0.0,1.0,0.9986187995860523,1.0000000000000002,22.0,3.0,0.55,0.44999999999999996,3.0408163265306123,1.0,2.122448979591837,1.0,15.0
MIN,Terrence Shannon Jr.,Bones Hyland,PTS,20,0.4874096914157319,1.0354244800879822,0.5046759263239781,Donte DiVincenzo,0.9,0.8854317612363898,5.642287784973728,6.5,5.755306448036533,ok,6.5,5.755306448036533,0.0375461029725726,0.21608932853669072,1.0,MIN,PTS,6.1,0.9,0.8854317612363898,0.8854317612363898,5.642287784973728,0.618468398150603,0.040432415556144706,3.0,0.04,0.75,0.95,8.0,1.0,3.0,0.45,0.25,0.06,1.0,1.0354244800879822,1.0,0.0,,,0.15,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,blend,"blend(alpha_eff=0.20, raw=0.20, support=1.00)|usage_power=1.60|rotation_reweight",0.2,1.6,0.035053602629638865,0.0,1.0,0.9999553997770199,1.0000000000000004,22.0,52.0,0.7,0.3,7.140498180851424,9.139339822856373,7.7401506734529075,0.0,15.0
